FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,LSO,Lesotho,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,50.171,50.275,50.307,50.26,50.307,50.326,50.377,50.513,50.791,51.117,51.501,51.845,52.256,52.62,52.941,53.454,53.931,54.526,55.166,55.843,56.534,57.307,57.976,58.495,58.955,59.211,59.346,59.557,59.572,59.505,59.317,59.061,58.638,58.06,57.288,56.368,55.136,53.733,52.029,50.385,48.783,47.153,45.95,44.921,44.039,43.611,43.182,43.66,44.304,45.055,46.045,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375
A,Annual,LTE,Late-demographic dividend,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,43.90518342711112,48.29208661201143,54.85692577885322,55.43371523141129,55.99629467185069,56.445216737334256,56.93613399512936,57.39443752340176,57.81634702383362,58.36013437007332,58.97647459815727,59.651970308720685,60.15513842615861,60.92097294545391,61.44837971720941,62.13177674306178,62.4015202687061,63.30111486469413,63.797340035541644,64.25206103838603,64.67178975577295,65.1610827917008,65.59671911541767,66.01154427086527,66.33764823151434,66.68081245279579,67.18545418412687,67.50829741566213,67.78709171641063,68.05072222030594,68.24311405547469,68.55320497163015,68.77012987696496,68.96127077371028,69.20405616730474,69.52103275990189,69.99420238113552,70.40357635368645,70.76945757500297,70.99886243717194,71.2853076947069,71.62749332983132,71.92757181600169,72.3420403334068,72.62230850437402,73.007214154553,73.38173633748677,73.7749281005029,73.92526335707552,74.34816012861238,74.71082093479012,74.99999628794257,75.29941491551605,75.57913342877538,75.82410281799466,76.07638397878387,76.29309285466597,76.4176788737102,76.77842572308609,76.99826684403548,76.69371477994054,76.306088329774,76.95458024851263,77.13012054349501
A,Annual,LTU,Lithuania,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,69.84731707317074,70.10268292682929,69.09536585365854,70.20439024390244,71.50902439024391,71.32512195121951,71.52024390243903,71.6039024390244,71.31365853658538,70.92853658536586,70.80439024390245,71.73536585365855,71.02463414634147,71.33219512195123,71.24414634146342,70.86731707317074,70.95804878048781,70.80951219512195,70.60463414634148,70.48219512195122,70.48219512195122,70.46073170731708,70.8368292682927,70.77780487804878,70.32000000000001,70.50121951219514,72.08073170731707,71.93463414634148,71.76219512195124,71.42536585365855,71.16073170731708,70.36414634146342,70.23439024390245,68.91048780487806,68.53024390243903,69.00634146341466,70.1080487804878,70.9090243902439,71.21951219512195,71.5707317073171,72.01951219512195,71.65853658536585,71.76097560975612,72.06097560975611,71.9609756097561,71.25365853658538,71.05609756097562,70.90000000000002,71.81219512195122,72.91463414634147,73.26829268292683,73.56341463414635,73.86341463414635,73.91463414634146,74.5170731707317,74.32195121951221,74.67073170731707,75.48048780487807,75.68048780487806,76.28292682926829,75.02926829268293,74.03658536585367,75.64390243902439,76.98780487804878
A,Annual,LUX,Luxembourg,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,68.80056097560977,69.1529268292683,68.43173170731708,68.6719756097561,68.86568292682928,69.2268536585366,68.90036585365854,69.4889268292683,69.974756097561,69.71668292682926,69.20809756097562,69.23985365853659,70.44336585365855,70.33443902439026,70.19963414634147,70.31821951219513,70.22041463414635,71.42414634146343,71.41463414634147,72.17665853658538,72.25817073170732,71.9679268292683,72.05558536585367,72.85119512195122,72.58070731707319,73.13360975609757,73.95251219512197,73.72234146341464,74.12019512195121,74.12265853658538,74.77548780487805,75.46341463414635,75.77073170731707,75.71219512195123,76.37073170731708,76.51219512195124,76.51951219512196,76.88048780487804,77.0170731707317,77.77073170731708,77.87317073170732,77.82439024390246,77.96585365853659,77.72682926829269,79.1219512195122,79.43170731707318,79.2878048780488,79.3829268292683,80.53902439024391,80.63658536585366,80.63170731707318,80.98780487804878,81.39268292682927,81.80000000000001,82.22926829268293,82.29268292682927,82.68536585365854,82.09512195121953,82.29512195121951,82.63902439024392,82.1439024390244,82.59756097560975,82.94634146341465,83.35853658536585
A,Annual,LVA,Latvia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,69.78682926829268,70.03243902439026,69.43048780487804,69.8290243902439,71.02804878048782,70.72658536585368,70.70731707317073,70.3939024390244,70.04292682926831,69.7968292682927,69.83536585365856,70.16463414634147,69.87878048780489,69.81341463414635,69.7409756097561,68.92536585365855,69.0478048780488,69.10463414634147,68.98780487804879,68.49560975609756,68.80853658536586,68.78634146341464,69.32829268292684,69.11902439024392,69.1629268292683,69.29146341463417,70.62243902439026,70.6929268292683,70.61536585365855,70.15536585365855,69.27317073170732,69.03243902439026,68.3960975609756,66.72268292682926,65.66439024390246,66.39121951219514,68.77658536585368,69.34926829268294,69.01219512195122,69.7429268292683,70.31463414634148,70.7609756097561,70.96097560975612,71.2658536585366,72.02682926829269,71.35609756097561,70.8658536585366,71.01951219512196,72.41951219512197,73.08048780487806,73.4829268292683,73.57560975609756,73.77804878048781,73.98292682926831,74.12439024390244,74.48048780487805,74.58048780487805,74.62926829268294,74.7829268292683,75.3878048780488,75.18536585365854,72.98048780487807,74.27804878048782,75.6780487804878
A,Annual,MAC,"Macao SAR, China",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,63.78075609756098,64.311,64.91753658536587,65.49134146341464,65.8860731707317,66.22146341463416,66.70441463414636,67.32268292682927,67.94500000000002,68.19463414634146,68.69914634146343,69.1089268292683,69.68139024390246,70.18814634146341,70.55039024390244,70.70743902439024,71.4869756097561,71.38753658536585,71.90514634146342,72.33468292682929,72.76482926829269,73.19197560975611,73.75529268292684,73.90651219512196,74.06739024390245,74.5358048780488,74.81451219512196,74.99582926829268,75.37185365853658,76.04936585365856,76.39868292682928,76.46012195121952,76.89331707317075,77.30126829268293,77.26648780487805,76.75853658536587,77.5439024390244,77.64634146341464,78.24634146341464,78.99512195121952,80.1829268292683,80.58780487804879,80.94634146341464,81.0439024390244,80.99268292682929,81.34146341463415,81.72926829268295,81.72926829268295,82.02682926829267,82.17560975609757,82.27317073170734,82.47073170731709,82.47073170731709,82.72195121951219,83.0219512195122,83.22439024390245,83.27560975609757,83.52682926829269,83.67804878048783,83.92926829268293,84.12926829268292,83.72926829268295,83.08048780487806,83.18048780487806
A,Annual,MAF,St. Martin (French part),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,67.648,67.912,68.194,68.487,68.757,69.034,69.401,69.775,70.15,70.559,70.982,71.305,71.568,71.78,71.933,72.046,72.116,72.174,72.238,72.296,72.347,72.384,72.419,72.55,72.734,72.943,73.201,73.519,73.858,74.205,74.565,74.925,75.15,75.349,75.533,75.714,75.885,76.105,76.338,76.565,76.793,77.009,77.219,77.419,77.612,77.802,77.989,78.16,78.326,78.513,78.752,79.016,79.302,79.528,79.727,79.829,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224
A,Annual,MAR,Morocco,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,41.73,43.694,44.226,44.768,45.346,45.922,46.495,47.099,47.659,48.187,48.691,49.169,49.706,50.22,50.762,51.356,52.048,52.791,53.554,54.376,55.219,56.023,56.869,57.685,58.438,59.208,59.951,60.62,61.231,61.824,62.396,62.919,63.388,63.868,64.346,64.725,65.226,65.616,66.008,66.404,66.794,67.2,67.582,67.958,68.272,68.748,69.157,69.62,70.051,70.454,70.821,71.263,71.674,72.117,72.522,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313
A,Annual,MCO,Monaco,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,71.861,72.177,72.437,72.476,72.706,72.866,73.03,73.058,73.17,73.249,73.349,73.365,73.381,73.374,73.421,73.523,73.797,74.193,74.656,74.87,74.948,74.953,75.255,75.697,76.394,77.363,78.4,79.257,79.408,79.416,79.436,79.749,80.065,80.365,80.654,80.902,81.133,81.358,81.605,81.826,82.121,82.485,83.055,83.613,84.151,84.34,84.194,83.903,83.827,84.187,84.644,85.01,85.045,85.056,85.093,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372
A,Annual,MDA,Moldova,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,59.44,59.856,60.254,60.616,60.962,61.275,61.552,61.781,61.975,62.184,62.414,62.672,62.932,63.175,63.437,63.7,63.968,64.231,64.489,64.823,65.189,65.595,65.859,66.149,66.433,66.882,67.395,67.922,68.191,68.173,67.92,67.554,66.749,66.66,66.319,66.218,66.248,66.484,66.84,67.205,67.462,67.672,67.793,67.9,68.017,68.197,68.423,68.674,69.0,69.406,69.876,70.173,70.344,70.291,70.241,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198
A,Annual,MDG,Madagascar,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,43.349,43.79,44.185,44.626,45.037,45.447,45.98,46.457,46.932,47.322,47.898,48.204,48.507,48.921,49.303,49.596,49.8,49.945,50.017,50.059,49.984,49.806,50.009,50.107,50.209,50.406,50.651,51.098,51.425,51.816,52.14,52.555,52.946,53.733,54.247,54.845,55.477,56.127,56.803,57.434,57.974,58.674,59.17,59.693,60.168,60.664,61.14,61.533,61.992,62.304,62.597,62.86,63.007,63.161,63.261,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632
A,Annual,MDV,Maldives,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,38.244,38.645,39.09,39.593,40.152,40.759,41.406,42.106,42.852,43.654,44.522,45.454,46.431,47.459,48.535,49.645,50.753,51.835,50.448,53.871,54.819,55.729,56.614,57.484,58.341,59.18,59.993,60.789,61.59,62.375,63.148,63.911,64.664,65.434,66.197,66.962,67.734,68.517,69.303,70.157,70.892,71.659,72.36,73.263,73.008,74.785,75.256,75.711,75.999,76.371,76.756,77.141,77.512,77.847,78.187,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041
A,Annual,MEA,Middle East and North Africa,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,43.51658824468981,44.66657764804002,45.17048895430028,45.82182827354766,46.58634582353916,47.20037779592509,48.33036458398761,48.98124464118981,49.57401946989052,50.26263170517938,50.88973647385114,50.25231037604766,52.06744542321987,52.58011377311393,53.1770726497956,53.75448200562345,54.274605676524914,55.2198587430077,55.674393834426816,56.563639728138256,57.07872353050787,57.41076778572042,57.83383163751221,58.871490062603065,59.511317180184136,60.06365979510257,60.6806427414193,61.20323306025887,61.575608863522845,62.29774722023416,62.40643403782542,63.18537568135121,63.64568874587333,64.00856482946759,64.16897180380047,64.44889851838788,64.76469677010526,65.02205546197834,65.39052629678628,65.84815456265085,66.22251381505447,66.59719612258102,66.96414798570245,67.08379406124902,67.53184346493356,67.52994702112403,68.0590796974229,68.34658831937597,68.70416508143676,68.99872131304483,69.21054469645343,69.39403006984105,69.45512500543374,69.70834025374606,69.98988300976924,70.15110491692278,70.42892780681176,70.70975753082509,70.94032135326961,71.24386950425759,69.91107895556443,69.7113193479505,71.69183197377721,72.08394124104971
A,Annual,MEX,Mexico,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,53.573,54.422,55.057,55.501,55.916,56.688,57.355,57.959,58.22,58.413,58.893,59.415,60.051,60.518,61.18,61.883,62.475,62.988,63.435,63.862,64.282,64.722,65.256,65.756,66.215,66.775,67.377,67.904,68.299,68.621,69.034,69.368,69.663,69.961,70.302,70.703,71.088,71.472,71.792,72.203,72.562,72.912,73.106,73.308,73.432,73.627,73.746,73.796,73.695,73.628,73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069
A,Annual,MHL,Marshall Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,54.359,54.725,55.214,55.739,56.265,56.779,57.284,57.764,58.192,58.504,58.798,59.133,59.491,59.833,60.12,60.273,60.416,60.572,60.701,60.845,60.989,61.139,61.293,61.452,61.602,61.712,61.778,61.808,61.778,61.733,61.756,61.792,61.9,62.085,62.308,62.515,62.765,63.015,63.218,63.421,63.323,63.735,63.848,63.956,64.044,64.112,64.207,64.259,64.3,64.395,64.498,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945
A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,43.57219906526039,46.2170930024691,50.07928976932993,50.5822680844846,51.10288353065389,50.87262796874594,51.63845296110486,52.21604924682556,52.977279779999,53.52493021357832,53.8321480090498,53.89017311255914,55.09909837382644,55.72973161758333,56.24367290261111,56.837568184940594,57.23346971263319,57.99390097759492,58.4980991090346,59.07077363149419,59.53446501136837,59.967305898074336,60.40899311478223,60.88185309360804,61.3124213376854,61.68209964445165,62.07985297542951,62.431445726217326,62.72838158724337,63.08525686079982,63.30855049591528,63.59046542246499,63.94796884712856,64.25241321084647,64.53236249162572,64.87162649964051,65.19902190885378,65.52320174076725,65.83185223527735,66.14184413634406,66.49968943211111,66.82634757782424,67.16952400918399,67.47644117414042,67.69123163596488,68.10611630424391,68.4385917828347,68.77740997885127,68.97444472155036,69.39415466298762,69.71168565040679,70.04176253234793,70.37195800170277,70.65585397159789,70.9403712992755,71.20726423154962,71.44242412149022,71.65997567233337,71.96013269161774,72.18963240785388,71.52145538577606,70.39571077874879,72.51755067172121,72.74319387274709
A,Annual,MKD,North Macedonia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,60.50173170731708,61.77809756097562,59.284731707317086,61.35760975609757,61.503414634146345,62.56336585365855,63.4809024390244,63.711292682926846,64.52109756097562,63.93153658536586,64.90182926829269,65.13792682926831,65.56858536585365,66.98626829268292,67.02619512195123,67.16287804878048,67.77168292682927,68.13565853658535,68.9548780487805,69.06236585365855,68.9679756097561,69.3280975609756,69.73285365853658,69.60729268292684,70.06178048780488,70.08778048780489,70.15409756097561,70.26380487804879,70.31360975609756,70.95746341463416,71.17209756097563,71.58290243902441,71.14846341463416,71.59656097560976,71.69268292682928,71.84878048780489,72.49512195121952,72.44634146341464,72.29756097560977,72.79024390243904,72.94634146341465,73.43658536585367,73.03902439024391,73.24146341463415,73.59756097560977,73.69756097560976,73.89512195121952,73.80000000000001,74.4,74.44634146341464,74.99756097560976,75.1,74.90243902439026,75.4,75.45121951219514,75.40243902439025,75.4,75.95365853658537,76.64878048780488,76.60243902439025,74.39512195121951,73.24634146341464,74.4248780487805,75.31609756097562
A,Annual,MLI,Mali,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,30.459,30.637,30.833,31.02,31.231,31.529,31.792,32.197,32.568,32.871,33.396,33.804,34.507,35.087,35.749,36.484,37.204,37.986,38.761,39.506,40.266,40.984,41.804,42.748,43.396,43.921,44.62,45.228,45.72,46.237,46.541,46.889,47.238,47.586,47.914,48.292,48.5,49.086,49.592,50.06,50.605,51.3,51.995,52.632,53.253,53.792,54.305,54.756,55.187,55.588,55.993,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439
A,Annual,MLT,Malta,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,68.34409756097561,68.32163414634148,69.07526829268295,69.15851219512196,69.25819512195123,69.3719024390244,69.65809756097562,69.71051219512195,69.81878048780489,69.97414634146342,70.28495121951221,70.07653658536586,70.59631707317074,71.2199268292683,71.8290731707317,71.95321951219512,72.09160975609757,72.2178048780488,72.2289268292683,72.39170731707317,72.21839024390246,72.27165853658538,72.72558536585366,73.00114634146342,73.21117073170733,73.76407317073172,74.39351219512197,75.19331707317073,75.7509024390244,76.05129268292683,76.04592682926831,76.37763414634148,76.56512195121952,76.71960975609755,76.83297560975612,77.29024390243903,77.34146341463416,77.73902439024391,77.58780487804879,77.5,78.34878048780489,78.84390243902439,78.73902439024391,78.54634146341465,79.25365853658539,79.30000000000001,79.43902439024392,79.79268292682927,79.63658536585366,80.24146341463415,81.39756097560976,80.74634146341464,80.74634146341464,81.74634146341464,82.04634146341463,81.89756097560975,82.45365853658538,82.34634146341465,82.2487804878049,82.65853658536585,82.09756097560977,82.25853658536586,82.4487804878049,83.50731707317074
A,Annual,MMR,Myanmar,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,44.086,44.603,45.264,45.951,46.653,47.405,48.181,48.86,49.4,50.02,50.47,51.027,51.397,51.763,52.092,52.493,52.908,53.266,53.522,54.026,54.374,54.699,55.033,55.308,55.596,55.816,56.084,56.353,56.57,56.889,57.159,57.395,57.681,58.032,58.326,58.671,59.169,59.523,59.896,60.107,60.357,60.64,60.925,61.196,61.443,61.72,62.026,62.367,56.364,63.095,63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889
A,Annual,MNA,Middle East & North Africa (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,43.41326919362754,44.1901236960878,44.68182780513147,45.71474863100349,46.476581032262125,47.08274646754145,47.86382222529984,48.52201422836591,49.12067495027563,49.81049052076512,50.42884646047341,49.720750573110685,51.59641407134335,52.0852184715503,52.67540045371412,53.241892897475005,53.73692675321411,54.69438202995132,55.13156668693422,56.02702742648615,56.52684796597754,56.83789467412239,57.25322264001285,58.3124515698044,58.9549368285972,59.503963345307376,60.1307379648158,60.65068354040931,61.02764964927121,61.74273044035375,61.86242007335003,62.66732492546264,63.12027246742204,63.47695951019734,63.626249380049074,63.9040214770717,64.20953580444977,64.45986843081856,64.82336790877729,65.27482618000461,65.63684715194779,65.99520736764637,66.35293236772945,66.44555272984383,66.88735376095146,66.85340261280096,67.3815240346302,67.65036039938606,67.99106601730556,68.2744546682628,68.49125051311316,68.66240951134075,68.6913310388784,68.9136300385634,69.17155584213555,69.28732636131171,69.53283763630074,69.81413163733284,70.07336689586533,70.41748458525602,69.05063428662194,68.92802147826525,71.00553154433975,71.27588498845824
A,Annual,MNE,Montenegro,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,65.49219512195123,65.92819512195123,66.21787804878049,66.60719512195124,67.20856097560977,67.90173170731708,68.4289024390244,69.07556097560976,69.64317073170733,69.9628780487805,70.20631707317075,70.61265853658537,71.03646341463416,71.36760975609758,71.4118048780488,71.70941463414634,71.84619512195123,71.6151219512195,71.71021951219514,71.28046341463416,72.03258536585368,71.91929268292684,72.10148780487808,72.10678048780488,72.09804878048782,72.23860975609757,72.58846341463416,72.98334146341465,73.21312195121952,73.62048780487807,73.69634146341464,73.76673170731708,73.62165853658537,73.69387804878049,73.58778048780489,73.56492682926832,73.44473170731706,73.3429756097561,73.28778048780488,73.1438780487805,73.39680487804878,73.58019512195123,73.96521951219512,74.0557317073171,74.20560975609757,73.9829268292683,73.8390243902439,74.33902439024392,75.13658536585366,75.1439024390244,75.99024390243903,76.08292682926832,76.30000000000001,76.49024390243903,76.3390243902439,76.60243902439025,76.54146341463417,76.68536585365854,77.88536585365854,76.6829268292683,75.93170731707318,73.82439024390244,76.1878048780488,77.58780487804879
A,Annual,MNG,Mongolia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,44.53104878048781,45.39268292682927,46.247414634146345,47.10624390243903,47.91719512195122,48.68314634146342,49.33448780487805,50.09,50.73919512195123,51.3599756097561,51.95058536585366,52.520219512195126,53.072829268292686,53.56714634146341,53.98763414634147,54.30097560975611,54.54841463414635,54.73578048780488,54.88617073170733,55.02704878048781,55.1848780487805,55.37304878048781,55.59402439024391,55.84541463414635,56.120609756097565,56.416756097560985,56.737804878048784,57.09285365853659,57.48034146341464,58.10202439024391,58.80119512195122,59.80473170731708,60.43070731707317,60.82421951219513,60.85900000000001,60.89251219512197,60.99400000000001,61.41451219512196,62.08307317073171,62.78953658536586,63.210487804878056,63.39170731707318,63.54024390243902,63.57536585365854,64.63024390243903,65.28073170731709,65.90219512195122,66.59341463414636,67.24609756097561,67.9690243902439,68.50560975609758,69.10926829268296,69.50024390243904,70.09804878048782,70.58317073170731,70.81024390243903,70.2239024390244,70.54341463414633,70.82707317073172,71.05317073170733,71.3490243902439,71.64512195121952,71.90073170731708,72.12243902439025
A,Annual,MNP,Northern Mariana Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,61.39,61.671,61.972,62.308,62.592,62.958,63.331,63.711,64.076,64.475,64.831,65.196,65.557,65.988,66.434,66.85,67.278,67.653,67.903,68.123,68.302,68.479,68.692,68.858,69.062,69.231,69.357,69.48,69.614,69.784,70.038,70.362,70.762,71.156,71.533,71.938,72.442,72.947,73.573,74.262,74.9,75.419,75.934,76.505,76.789,77.307,77.688,77.863,77.938,77.903,77.8,77.688,77.566,77.452,77.377,77.36,77.392,77.47,77.51,77.844,78.03,78.16,78.531,78.808
A,Annual,MOZ,Mozambique,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,41.197,41.5,41.761,41.958,41.656,41.792,41.835,41.953,42.1,42.267,42.459,42.581,42.523,42.724,43.211,43.821,43.923,43.924,43.963,43.914,43.987,41.643,41.677,41.596,38.897,38.984,40.951,41.002,43.691,43.889,44.337,44.705,45.095,45.675,46.086,46.546,47.121,47.8,48.212,48.837,49.476,50.259,50.879,51.383,51.855,52.322,52.748,53.255,53.799,54.4,55.04,55.733,56.46,57.189,57.965,58.711,59.455,60.148,60.79,61.306,61.39,60.268,63.011,63.611
A,Annual,MRT,Mauritania,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,43.611,44.307,45.047,45.794,46.581,47.36,48.135,48.893,49.507,50.085,50.544,50.757,51.037,51.216,51.432,51.571,51.77,51.998,52.349,52.763,53.204,53.684,54.229,54.58,55.195,55.808,56.323,56.964,57.483,57.699,58.087,58.291,58.568,58.733,58.763,58.861,58.915,59.417,59.89,60.443,61.044,61.662,62.249,62.805,63.369,63.92,64.493,64.885,65.233,65.485,65.661,65.754,65.808,65.89,66.207,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281,68.484
