,Unnamed: 0,Event,Revenue,Offer ID
60503,112433,offer,0.0,Bogo 10
60504,112434,offer,0.0,Bogo 10
60505,112435,offer,0.0,Bogo 5
60506,112436,offer,0.0,Bogo 5
60507,112437,offer,0.0,Bogo 10
60508,112438,offer,0.0,Informative
60509,112439,offer,0.0,Informative
60510,112440,offer,0.0,Bogo 10
60511,112441,offer,0.0,Bogo 5
60512,112442,offer,0.0,Bogo 5
60513,112443,offer,0.0,Informative
60514,112444,offer,0.0,2off10
60515,112445,offer,0.0,3off7
60516,112446,offer,0.0,Informative
60517,112447,offer,0.0,Informative
60518,112448,offer,0.0,Informative
60519,112449,offer,0.0,Informative
60520,112450,offer,0.0,5off20
60521,112451,offer,0.0,2off10
60522,112452,offer,0.0,Bogo 10
60523,112453,offer,0.0,5off20
60524,112454,offer,0.0,5off20
60525,112455,offer,0.0,Informative
60526,112456,offer,0.0,2off10
60527,112457,offer,0.0,Bogo 5
60528,112458,offer,0.0,3off7
60529,112459,offer,0.0,Bogo 10
60530,112460,offer,0.0,Informative
60531,112461,offer,0.0,Bogo 10
60532,112462,offer,0.0,2off10
60533,112463,offer,0.0,Informative
60534,112464,offer,0.0,Informative
60535,112465,offer,0.0,2off10
60536,112466,offer,0.0,Informative
60537,112467,offer,0.0,Bogo 5
60538,112468,offer,0.0,Bogo 5
60539,112469,offer,0.0,Bogo 5
60540,112470,offer,0.0,2off10
60541,112471,offer,0.0,Bogo 10
60542,112472,offer,0.0,2off10
60543,112473,offer,0.0,Bogo 5
60544,112474,offer,0.0,Bogo 10
60545,112475,offer,0.0,Informative
60546,112476,offer,0.0,2off10
60547,112477,offer,0.0,Bogo 5
60548,112478,offer,0.0,Informative
60549,112479,offer,0.0,Informative
60550,112480,offer,0.0,Bogo 5
60551,112481,offer,0.0,Bogo 10
60552,112482,offer,0.0,Bogo 5
60553,112483,offer,0.0,Informative
60554,112484,offer,0.0,2off10
60555,112485,offer,0.0,5off20
60556,112486,offer,0.0,2off10
60557,112487,offer,0.0,3off7
60558,112488,offer,0.0,Bogo 10
60559,112489,offer,0.0,Bogo 5
60560,112490,offer,0.0,Bogo 5
60561,112491,offer,0.0,Bogo 5
60562,112492,offer,0.0,Informative
60563,112493,offer,0.0,Bogo 5
60564,112494,offer,0.0,Informative
60565,112495,offer,0.0,2off10
60566,112496,offer,0.0,2off10
60567,112497,offer,0.0,Bogo 10
60568,112498,offer,0.0,Bogo 5
60569,112499,offer,0.0,5off20
60570,112500,offer,0.0,3off7
60571,112501,offer,0.0,Bogo 5
60572,112502,offer,0.0,5off20
60573,112503,offer,0.0,2off10
60574,112504,offer,0.0,5off20
60575,112505,offer,0.0,Bogo 5
60576,112506,offer,0.0,5off20
60577,112507,offer,0.0,2off10
60578,112508,offer,0.0,Bogo 5
60579,112509,offer,0.0,Bogo 5
60580,112510,offer,0.0,2off10
60581,112511,offer,0.0,3off7
60582,112512,offer,0.0,2off10
60583,112513,offer,0.0,3off7
60584,112514,offer,0.0,Informative
60585,112515,offer,0.0,3off7
60586,112516,offer,0.0,2off10
60587,112517,offer,0.0,Bogo 10
60588,112518,offer,0.0,2off10
60589,112519,offer,0.0,Bogo 10
60590,112520,offer,0.0,Bogo 10
60591,112521,offer,0.0,Informative
60592,112522,offer,0.0,2off10
60593,112523,offer,0.0,Informative
60594,112524,offer,0.0,Bogo 5
60595,112525,offer,0.0,Informative
60596,112526,offer,0.0,Informative
60597,112527,offer,0.0,2off10
60598,112528,offer,0.0,5off20
60599,112529,offer,0.0,Informative
60600,112530,offer,0.0,5off20
60601,112531,offer,0.0,5off20
60602,112532,offer,0.0,2off10
60603,112533,offer,0.0,5off20
60604,112534,offer,0.0,3off7
60605,112535,offer,0.0,3off7
60606,112536,offer,0.0,3off7
60607,112537,offer,0.0,Bogo 5
60608,112538,offer,0.0,2off10
60609,112539,offer,0.0,2off10
60610,112540,offer,0.0,Bogo 5
60611,112541,offer,0.0,Informative
60612,112542,offer,0.0,Bogo 5
60613,112543,offer,0.0,2off10
60614,112544,offer,0.0,5off20
60615,112545,offer,0.0,Bogo 10
60616,112546,offer,0.0,2off10
60617,112547,offer,0.0,3off7
60618,112548,offer,0.0,Informative
60619,112549,offer,0.0,Bogo 5
60620,112550,offer,0.0,5off20
60621,112551,offer,0.0,Bogo 5
60622,112552,offer,0.0,5off20
60623,112553,offer,0.0,3off7
60624,112554,offer,0.0,3off7
60625,112555,offer,0.0,Bogo 5
60626,112556,offer,0.0,Bogo 5
60627,112557,offer,0.0,Bogo 5
60628,112558,offer,0.0,5off20
60629,112559,offer,0.0,Bogo 10
60630,112560,offer,0.0,Bogo 10
60631,112561,offer,0.0,Bogo 5
60632,112562,offer,0.0,2off10
60633,112563,offer,0.0,Bogo 10
60634,112564,offer,0.0,2off10
60635,112565,offer,0.0,5off20
60636,112566,offer,0.0,Informative
60637,112567,offer,0.0,2off10
60638,112568,offer,0.0,Informative
60639,112569,offer,0.0,2off10
60640,112570,offer,0.0,Informative
60641,112571,offer,0.0,2off10
60642,112572,offer,0.0,3off7
60643,112573,offer,0.0,Bogo 5
60644,112574,offer,0.0,Informative
60645,112575,offer,0.0,Informative
60646,112576,offer,0.0,2off10
60647,112577,offer,0.0,5off20
60648,112578,offer,0.0,Informative
60649,112579,offer,0.0,Bogo 10
60650,112580,offer,0.0,Bogo 5
60651,112581,offer,0.0,Bogo 10
60652,112582,offer,0.0,Bogo 5
60653,112583,offer,0.0,3off7
60654,112584,offer,0.0,Bogo 10
60655,112585,offer,0.0,2off10
60656,112586,offer,0.0,Bogo 10
60657,112587,offer,0.0,2off10
60658,112588,offer,0.0,2off10
60659,112589,offer,0.0,2off10
60660,112590,offer,0.0,Bogo 5
60661,112591,offer,0.0,2off10
60662,112592,offer,0.0,Informative
60663,112593,offer,0.0,Informative
60664,112594,offer,0.0,Bogo 10
60665,112595,offer,0.0,5off20
60666,112596,offer,0.0,5off20
60667,112597,offer,0.0,Bogo 5
60668,112598,offer,0.0,3off7
60669,112599,offer,0.0,Bogo 10
60670,112600,offer,0.0,Informative
60671,112601,offer,0.0,Bogo 10
60672,112602,offer,0.0,Informative
60673,112603,offer,0.0,Bogo 10
60674,112604,offer,0.0,Informative
60675,112605,offer,0.0,5off20
60676,112606,offer,0.0,Informative
60677,112607,offer,0.0,3off7
60678,112608,offer,0.0,Informative
60679,112609,offer,0.0,Bogo 5
60680,112610,offer,0.0,Informative
60681,112611,offer,0.0,5off20
60682,112612,offer,0.0,Bogo 5
60683,112613,offer,0.0,2off10
60684,112614,offer,0.0,Bogo 10
60685,112615,offer,0.0,2off10
60686,112616,offer,0.0,2off10
60687,112617,offer,0.0,Bogo 5
60688,112618,offer,0.0,2off10
60689,112619,offer,0.0,2off10
60690,112620,offer,0.0,3off7
60691,112621,offer,0.0,Bogo 10
60692,112622,offer,0.0,Informative
60693,112623,offer,0.0,2off10
60694,112624,offer,0.0,5off20
60695,112625,offer,0.0,3off7
60696,112626,offer,0.0,Bogo 5
60697,112627,offer,0.0,5off20
60698,112628,offer,0.0,Bogo 5
60699,112629,offer,0.0,Informative
60700,112630,offer,0.0,Informative
60701,112631,offer,0.0,Bogo 10
60702,112632,offer,0.0,5off20
60703,112633,offer,0.0,2off10
60704,112634,offer,0.0,2off10
60705,112635,offer,0.0,Bogo 5
60706,112636,offer,0.0,Bogo 5
60707,112637,offer,0.0,2off10
60708,112638,offer,0.0,2off10
60709,112639,offer,0.0,2off10
60710,112640,offer,0.0,Informative
60711,112641,offer,0.0,3off7
60712,112642,offer,0.0,2off10
60713,112643,offer,0.0,Informative
60714,112644,offer,0.0,2off10
60715,112645,offer,0.0,2off10
60716,112646,offer,0.0,Informative
60717,112647,offer,0.0,Informative
60718,112648,offer,0.0,Bogo 10
60719,112649,offer,0.0,2off10
60720,112650,offer,0.0,2off10
60721,112651,offer,0.0,Informative
60722,112652,offer,0.0,2off10
60723,112653,offer,0.0,3off7
60724,112654,offer,0.0,2off10
60725,112655,offer,0.0,Bogo 5
60726,112656,offer,0.0,5off20
60727,112657,offer,0.0,3off7
60728,112658,offer,0.0,2off10
60729,112659,offer,0.0,2off10
60730,112660,offer,0.0,Informative
60731,112661,offer,0.0,Bogo 10
60732,112662,offer,0.0,2off10
60733,112663,offer,0.0,Bogo 5
60734,112664,offer,0.0,2off10
60735,112665,offer,0.0,Bogo 5
60736,112666,offer,0.0,2off10
60737,112667,offer,0.0,2off10
60738,112668,offer,0.0,5off20
60739,112669,offer,0.0,3off7
60740,112670,offer,0.0,Bogo 5
60741,112671,offer,0.0,2off10
60742,112672,offer,0.0,Informative
60743,112673,offer,0.0,2off10
60744,112674,offer,0.0,Informative
60745,112675,offer,0.0,Bogo 5
60746,112676,offer,0.0,Informative
60747,112677,offer,0.0,3off7
60748,112678,offer,0.0,2off10
60749,112679,offer,0.0,Informative
60750,112680,offer,0.0,Bogo 5
60751,112681,offer,0.0,Informative
60752,112682,offer,0.0,Bogo 10
60753,112683,offer,0.0,Bogo 5
60754,112684,offer,0.0,Bogo 5
60755,112685,offer,0.0,Bogo 10
60756,112686,offer,0.0,Bogo 5
60757,112687,offer,0.0,Bogo 5
60758,112688,offer,0.0,Bogo 5
60759,112689,offer,0.0,3off7
60760,112690,offer,0.0,2off10
60761,112691,offer,0.0,2off10
60762,112692,offer,0.0,Informative
60763,112693,offer,0.0,2off10
60764,112694,offer,0.0,Bogo 10
60765,112695,offer,0.0,Bogo 5
60766,112696,offer,0.0,3off7
60767,112697,offer,0.0,5off20
60768,112698,offer,0.0,2off10
60769,112699,offer,0.0,Bogo 10
60770,112700,offer,0.0,5off20
60771,112701,offer,0.0,Informative
60772,112702,offer,0.0,Bogo 10
60773,112703,offer,0.0,Informative
60774,112704,offer,0.0,Bogo 5
60775,112705,offer,0.0,Bogo 5
60776,112706,offer,0.0,Bogo 10
60777,112707,offer,0.0,Informative
60778,112708,offer,0.0,Informative
60779,112709,offer,0.0,2off10
60780,112710,offer,0.0,2off10
60781,112711,offer,0.0,3off7
60782,112712,offer,0.0,2off10
60783,112713,offer,0.0,Informative
60784,112714,offer,0.0,Informative
60785,112715,offer,0.0,2off10
60786,112716,offer,0.0,5off20
60787,112717,offer,0.0,Informative
60788,112718,offer,0.0,Bogo 5
60789,112719,offer,0.0,2off10
60790,112720,offer,0.0,Bogo 10
60791,112721,offer,0.0,3off7
60792,112722,offer,0.0,Bogo 10
60793,112723,offer,0.0,Bogo 10
60794,112724,offer,0.0,Bogo 10
60795,112725,offer,0.0,Bogo 5
60796,112726,offer,0.0,2off10
60797,112727,offer,0.0,Bogo 5
60798,112728,offer,0.0,2off10
60799,112729,offer,0.0,Bogo 5
60800,112730,offer,0.0,5off20
60801,112731,offer,0.0,2off10
60802,112732,offer,0.0,Informative
60803,112733,offer,0.0,3off7
60804,112734,offer,0.0,2off10
60805,112735,offer,0.0,Bogo 10
60806,112736,offer,0.0,2off10
60807,112737,offer,0.0,Informative
60808,112738,offer,0.0,Bogo 5
60809,112739,offer,0.0,3off7
60810,112740,offer,0.0,Informative
60811,112741,offer,0.0,Informative
60812,112742,offer,0.0,Bogo 10
60813,112743,offer,0.0,Bogo 10
60814,112744,offer,0.0,Bogo 5
60815,112745,offer,0.0,5off20
60816,112746,offer,0.0,2off10
60817,112747,offer,0.0,5off20
60818,112748,offer,0.0,2off10
60819,112749,offer,0.0,3off7
60820,112750,offer,0.0,3off7
60821,112751,offer,0.0,3off7
60822,112752,offer,0.0,Bogo 5
60823,112753,offer,0.0,2off10
60824,112754,offer,0.0,Bogo 5
60825,112755,offer,0.0,3off7
60826,112756,offer,0.0,Informative
60827,112757,offer,0.0,Bogo 10
60828,112758,offer,0.0,2off10
60829,112759,offer,0.0,Bogo 10
60830,112760,offer,0.0,2off10
60831,112761,offer,0.0,Bogo 10
60832,112762,offer,0.0,Informative
60833,112763,offer,0.0,2off10
60834,112764,offer,0.0,3off7
60835,112765,offer,0.0,Informative
60836,112766,offer,0.0,Bogo 10
60837,112767,offer,0.0,Bogo 10
60838,112768,offer,0.0,5off20
60839,112769,offer,0.0,Informative
60840,112770,offer,0.0,Informative
60841,112771,offer,0.0,3off7
60842,112772,offer,0.0,Bogo 10
60843,112773,offer,0.0,3off7
60844,112774,offer,0.0,Bogo 10
60845,112775,offer,0.0,Informative
60846,112776,offer,0.0,2off10
60847,112777,offer,0.0,Bogo 10
60848,112778,offer,0.0,Informative
60849,112779,offer,0.0,Bogo 5
60850,112780,offer,0.0,3off7
60851,112781,offer,0.0,Informative
60852,112782,offer,0.0,3off7
60853,112783,offer,0.0,2off10
60854,112784,offer,0.0,2off10
60855,112785,offer,0.0,3off7
60856,112786,offer,0.0,5off20
60857,112787,offer,0.0,Bogo 10
60858,112788,offer,0.0,Bogo 10
60859,112789,offer,0.0,Informative
60860,112790,offer,0.0,Bogo 5
60861,112791,offer,0.0,Bogo 5
60862,112792,offer,0.0,Bogo 10
60863,112793,offer,0.0,Informative
60864,112794,offer,0.0,3off7
60865,112795,offer,0.0,Informative
60866,112796,offer,0.0,3off7
60867,112797,offer,0.0,Informative
60868,112798,offer,0.0,5off20
60869,112799,offer,0.0,Bogo 5
60870,112800,offer,0.0,Informative
60871,112801,offer,0.0,Informative
60872,112802,offer,0.0,3off7
60873,112803,offer,0.0,3off7
60874,112804,offer,0.0,2off10
60875,112805,offer,0.0,Bogo 5
60876,112806,offer,0.0,Informative
60877,112807,offer,0.0,Bogo 10
60878,112808,offer,0.0,2off10
60879,112809,offer,0.0,Informative
60880,112810,offer,0.0,Informative
60881,112811,offer,0.0,2off10
60882,112812,offer,0.0,Informative
60883,112813,offer,0.0,5off20
60884,112814,offer,0.0,Bogo 10
60885,112815,offer,0.0,Informative
60886,112816,offer,0.0,Informative
60887,112817,offer,0.0,Informative
60888,112818,offer,0.0,5off20
60889,112819,offer,0.0,Informative
60890,112820,offer,0.0,Bogo 10
60891,112821,offer,0.0,Bogo 5
60892,112822,offer,0.0,5off20
60893,112823,offer,0.0,3off7
60894,112824,offer,0.0,2off10
60895,112825,offer,0.0,3off7
60896,112826,offer,0.0,Bogo 10
60897,112827,offer,0.0,Bogo 5
60898,112828,offer,0.0,Bogo 5
60899,112829,offer,0.0,2off10
60900,112830,offer,0.0,Informative
60901,112831,offer,0.0,2off10
60902,112832,offer,0.0,Bogo 10
60903,112833,offer,0.0,2off10
60904,112834,offer,0.0,3off7
60905,112835,offer,0.0,2off10
60906,112836,offer,0.0,Bogo 5
60907,112837,offer,0.0,2off10
60908,112838,offer,0.0,Bogo 10
60909,112839,offer,0.0,Bogo 10
60910,112840,offer,0.0,2off10
60911,112841,offer,0.0,2off10
60912,112842,offer,0.0,Bogo 5
60913,112843,offer,0.0,Bogo 5
60914,112844,offer,0.0,3off7
60915,112845,offer,0.0,Bogo 5
60916,112846,offer,0.0,Bogo 5
60917,112847,offer,0.0,Bogo 10
60918,112848,offer,0.0,Bogo 5
60919,112849,offer,0.0,3off7
60920,112850,offer,0.0,Informative
60921,112851,offer,0.0,Bogo 5
60922,112852,offer,0.0,Bogo 5
60923,112853,offer,0.0,Bogo 5
60924,112854,offer,0.0,2off10
60925,112855,offer,0.0,2off10
60926,112856,offer,0.0,Informative
60927,112857,offer,0.0,Bogo 5
60928,112858,offer,0.0,3off7
60929,112859,offer,0.0,Bogo 5
60930,112860,offer,0.0,Bogo 5
60931,112861,offer,0.0,5off20
60932,112862,offer,0.0,Bogo 5
60933,112863,offer,0.0,2off10
60934,112864,offer,0.0,Informative
60935,112865,offer,0.0,Bogo 10
60936,112866,offer,0.0,2off10
60937,112867,offer,0.0,Informative
60938,112868,offer,0.0,3off7
60939,112869,offer,0.0,Informative
60940,112870,offer,0.0,2off10
60941,112871,offer,0.0,Bogo 5
60942,112872,offer,0.0,Bogo 10
60943,112873,offer,0.0,2off10
60944,112874,offer,0.0,Bogo 10
60945,112875,offer,0.0,5off20
60946,112876,offer,0.0,Bogo 5
60947,112877,offer,0.0,5off20
60948,112878,offer,0.0,2off10
60949,112879,offer,0.0,2off10
60950,112880,offer,0.0,Informative
60951,112881,offer,0.0,2off10
60952,112882,offer,0.0,Bogo 5
60953,112883,offer,0.0,3off7
60954,112884,offer,0.0,5off20
60955,112885,offer,0.0,2off10
60956,112886,offer,0.0,2off10
60957,112887,offer,0.0,Bogo 10
60958,112888,offer,0.0,Bogo 10
60959,112889,offer,0.0,Bogo 5
60960,112890,offer,0.0,2off10
60961,112891,offer,0.0,Bogo 10
60962,112892,offer,0.0,Bogo 10
60963,112893,offer,0.0,Bogo 5
60964,112894,offer,0.0,2off10
60965,112895,offer,0.0,Bogo 10
60966,112896,offer,0.0,5off20
60967,112897,offer,0.0,Informative
60968,112898,offer,0.0,3off7
60969,112899,offer,0.0,Bogo 10
60970,112900,offer,0.0,Bogo 5
60971,112901,offer,0.0,3off7
60972,112902,offer,0.0,Bogo 5
60973,112903,offer,0.0,3off7
60974,112904,offer,0.0,2off10
60975,112905,offer,0.0,2off10
60976,112906,offer,0.0,Bogo 5
60977,112907,offer,0.0,2off10
60978,112908,offer,0.0,Informative
60979,112909,offer,0.0,2off10
60980,112910,offer,0.0,Bogo 5
60981,112911,offer,0.0,Bogo 10
60982,112912,offer,0.0,Informative
60983,112913,offer,0.0,2off10
60984,112914,offer,0.0,Informative
60985,112915,offer,0.0,2off10
60986,112916,offer,0.0,Bogo 10
60987,112917,offer,0.0,Bogo 5
60988,112918,offer,0.0,3off7
60989,112919,offer,0.0,Informative
60990,112920,offer,0.0,2off10
60991,112921,offer,0.0,Bogo 10
60992,112922,offer,0.0,2off10
60993,112923,offer,0.0,2off10
60994,112924,offer,0.0,2off10
60995,112925,offer,0.0,Bogo 5
60996,112926,offer,0.0,Informative
60997,112927,offer,0.0,Bogo 10
60998,112928,offer,0.0,2off10
60999,112929,offer,0.0,Bogo 10
61000,112930,offer,0.0,Informative
61001,112931,offer,0.0,3off7
61002,112932,offer,0.0,Bogo 10
61003,112933,offer,0.0,2off10
61004,112934,offer,0.0,Bogo 10
61005,112935,offer,0.0,Informative
61006,112936,offer,0.0,2off10
61007,112937,offer,0.0,5off20
61008,112938,offer,0.0,3off7
61009,112939,offer,0.0,Informative
61010,112940,offer,0.0,2off10
61011,112941,offer,0.0,2off10
61012,112942,offer,0.0,Bogo 5
61013,112943,offer,0.0,3off7
61014,112944,offer,0.0,Bogo 10
61015,112945,offer,0.0,Informative
61016,112946,offer,0.0,Informative
61017,112947,offer,0.0,3off7
61018,112948,offer,0.0,Bogo 10
61019,112949,offer,0.0,Bogo 10
61020,112950,offer,0.0,5off20
61021,112951,offer,0.0,2off10
61022,112952,offer,0.0,Bogo 10
61023,112953,offer,0.0,2off10
61024,112954,offer,0.0,Bogo 5
61025,112955,offer,0.0,Bogo 5
61026,112956,offer,0.0,Bogo 10
61027,112957,offer,0.0,2off10
61028,112958,offer,0.0,Bogo 5
61029,112959,offer,0.0,5off20
61030,112960,offer,0.0,Bogo 10
61031,112961,offer,0.0,Bogo 10
61032,112962,offer,0.0,Bogo 10
61033,112963,offer,0.0,3off7
61034,112964,offer,0.0,2off10
61035,112965,offer,0.0,5off20
61036,112966,offer,0.0,Bogo 10
61037,112967,offer,0.0,Bogo 5
61038,112968,offer,0.0,3off7
61039,112969,offer,0.0,2off10
61040,112970,offer,0.0,2off10
61041,112971,offer,0.0,Informative
61042,112972,offer,0.0,Bogo 5
61043,112973,offer,0.0,5off20
61044,112974,offer,0.0,Bogo 10
61045,112975,offer,0.0,Informative
61046,112976,offer,0.0,Bogo 10
61047,112977,offer,0.0,Informative
61048,112978,offer,0.0,Bogo 10
61049,112979,offer,0.0,2off10
61050,112980,offer,0.0,5off20
61051,112981,offer,0.0,Bogo 5
61052,112982,offer,0.0,Bogo 5
61053,112983,offer,0.0,Bogo 10
61054,112984,offer,0.0,2off10
61055,112985,offer,0.0,5off20
61056,112986,offer,0.0,2off10
61057,112987,offer,0.0,2off10
61058,112988,offer,0.0,Bogo 10
61059,112989,offer,0.0,Bogo 5
61060,112990,offer,0.0,Bogo 5
61061,112991,offer,0.0,Bogo 5
61062,112992,offer,0.0,2off10
61063,112993,offer,0.0,Informative
61064,112994,offer,0.0,Bogo 10
61065,112995,offer,0.0,5off20
61066,112996,offer,0.0,Informative
61067,112997,offer,0.0,Informative
61068,112998,offer,0.0,Informative
61069,112999,offer,0.0,Bogo 10
61070,113000,offer,0.0,Bogo 10
61071,113001,offer,0.0,Informative
61072,113002,offer,0.0,Bogo 10
61073,113003,offer,0.0,Bogo 10
61074,113004,offer,0.0,Informative
61075,113005,offer,0.0,2off10
61076,113006,offer,0.0,Bogo 10
61077,113007,offer,0.0,3off7
61078,113008,offer,0.0,2off10
61079,113009,offer,0.0,2off10
61080,113010,offer,0.0,Bogo 10
61081,113011,offer,0.0,Bogo 5
61082,113012,offer,0.0,3off7
61083,113013,offer,0.0,Bogo 5
61084,113014,offer,0.0,2off10
61085,113015,offer,0.0,Informative
61086,113016,offer,0.0,Bogo 10
61087,113017,offer,0.0,Bogo 5
61088,113018,offer,0.0,2off10
61089,113019,offer,0.0,5off20
61090,113020,offer,0.0,Informative
61091,113021,offer,0.0,5off20
61092,113022,offer,0.0,Bogo 10
61093,113023,offer,0.0,5off20
61094,113024,offer,0.0,Bogo 5
61095,113025,offer,0.0,Informative
61096,113026,offer,0.0,Bogo 5
61097,113027,offer,0.0,Bogo 10
61098,113028,offer,0.0,Bogo 5
61099,113029,offer,0.0,Bogo 5
61100,113030,offer,0.0,Bogo 5
61101,113031,offer,0.0,Informative
61102,113032,offer,0.0,3off7
61103,113033,offer,0.0,Bogo 10
61104,113034,offer,0.0,2off10
61105,113035,offer,0.0,2off10
61106,113036,offer,0.0,Bogo 10
61107,113037,offer,0.0,Bogo 10
61108,113038,offer,0.0,Bogo 10
61109,113039,offer,0.0,2off10
61110,113040,offer,0.0,Bogo 5
61111,113041,offer,0.0,Bogo 10
61112,113042,offer,0.0,2off10
61113,113043,offer,0.0,5off20
61114,113044,offer,0.0,3off7
61115,113045,offer,0.0,Bogo 10
61116,113046,offer,0.0,Bogo 5
61117,113047,offer,0.0,Informative
61118,113048,offer,0.0,Bogo 5
61119,113049,offer,0.0,2off10
61120,113050,offer,0.0,Bogo 5
61121,113051,offer,0.0,Informative
61122,113052,offer,0.0,Bogo 5
61123,113053,offer,0.0,2off10
61124,113054,offer,0.0,Bogo 5
61125,113055,offer,0.0,5off20
61126,113056,offer,0.0,Informative
61127,113057,offer,0.0,Bogo 5
61128,113058,offer,0.0,Bogo 10
61129,113059,offer,0.0,Bogo 10
61130,113060,offer,0.0,Bogo 5
61131,113061,offer,0.0,2off10
61132,113062,offer,0.0,Informative
61133,113063,offer,0.0,Informative
61134,113064,offer,0.0,Bogo 10
61135,113065,offer,0.0,5off20
61136,113066,offer,0.0,5off20
61137,113067,offer,0.0,Bogo 5
61138,113068,offer,0.0,2off10
61139,113069,offer,0.0,Bogo 10
61140,113070,offer,0.0,Bogo 10
61141,113071,offer,0.0,2off10
61142,113072,offer,0.0,Informative
61143,113073,offer,0.0,2off10
61144,113074,offer,0.0,2off10
61145,113075,offer,0.0,Informative
61146,113076,offer,0.0,2off10
61147,113077,offer,0.0,2off10
61148,113078,offer,0.0,Bogo 10
61149,113079,offer,0.0,Bogo 5
61150,113080,offer,0.0,2off10
61151,113081,offer,0.0,Bogo 5
61152,113082,offer,0.0,Bogo 5
61153,113083,offer,0.0,Bogo 10
61154,113084,offer,0.0,Bogo 5
61155,113085,offer,0.0,Informative
61156,113086,offer,0.0,Bogo 5
61157,113087,offer,0.0,2off10
61158,113088,offer,0.0,2off10
61159,113089,offer,0.0,Informative
61160,113090,offer,0.0,Informative
61161,113091,offer,0.0,Informative
61162,113092,offer,0.0,3off7
61163,113093,offer,0.0,Bogo 10
61164,113094,offer,0.0,2off10
61165,113095,offer,0.0,Bogo 5
61166,113096,offer,0.0,Bogo 5
61167,113097,offer,0.0,5off20
61168,113098,offer,0.0,Bogo 10
61169,113099,offer,0.0,Bogo 10
61170,113100,offer,0.0,3off7
61171,113101,offer,0.0,Bogo 10
61172,113102,offer,0.0,5off20
61173,113103,offer,0.0,5off20
61174,113104,offer,0.0,Bogo 5
61175,113105,offer,0.0,3off7
61176,113106,offer,0.0,Bogo 5
61177,113107,offer,0.0,3off7
61178,113108,offer,0.0,Informative
61179,113109,offer,0.0,2off10
61180,113110,offer,0.0,Bogo 10
61181,113111,offer,0.0,3off7
61182,113112,offer,0.0,Bogo 5
61183,113113,offer,0.0,Bogo 5
61184,113114,offer,0.0,Bogo 10
61185,113115,offer,0.0,Bogo 5
61186,113116,offer,0.0,2off10
61187,113117,offer,0.0,Informative
61188,113118,offer,0.0,5off20
61189,113119,offer,0.0,5off20
61190,113120,offer,0.0,Informative
61191,113121,offer,0.0,Bogo 5
61192,113122,offer,0.0,Bogo 5
61193,113123,offer,0.0,3off7
61194,113124,offer,0.0,Bogo 5
61195,113125,offer,0.0,Informative
61196,113126,offer,0.0,Informative
61197,113127,offer,0.0,2off10
61198,113128,offer,0.0,Bogo 5
61199,113129,offer,0.0,Bogo 10
61200,113130,offer,0.0,2off10
61201,113131,offer,0.0,Bogo 10
61202,113132,offer,0.0,Informative
61203,113133,offer,0.0,2off10
61204,113134,offer,0.0,Informative
61205,113135,offer,0.0,Bogo 10
61206,113136,offer,0.0,2off10
61207,113137,offer,0.0,5off20
61208,113138,offer,0.0,Informative
61209,113139,offer,0.0,Informative
61210,113140,offer,0.0,5off20
61211,113141,offer,0.0,2off10
61212,113142,offer,0.0,2off10
61213,113143,offer,0.0,3off7
61214,113144,offer,0.0,Bogo 10
61215,113145,offer,0.0,3off7
61216,113146,offer,0.0,Informative
61217,113147,offer,0.0,2off10
61218,113148,offer,0.0,Bogo 5
61219,113149,offer,0.0,Bogo 10
61220,113150,offer,0.0,2off10
61221,113151,offer,0.0,2off10
61222,113152,offer,0.0,Bogo 5
61223,113153,offer,0.0,Bogo 5
61224,113154,offer,0.0,Informative
61225,113155,offer,0.0,3off7
61226,113156,offer,0.0,3off7
61227,113157,offer,0.0,2off10
61228,113158,offer,0.0,Bogo 10
61229,113159,offer,0.0,Bogo 5
61230,113160,offer,0.0,3off7
61231,113161,offer,0.0,2off10
61232,113162,offer,0.0,3off7
61233,113163,offer,0.0,2off10
61234,113164,offer,0.0,2off10
61235,113165,offer,0.0,5off20
61236,113166,offer,0.0,Bogo 5
61237,113167,offer,0.0,Bogo 10
61238,113168,offer,0.0,2off10
61239,113169,offer,0.0,Bogo 5
61240,113170,offer,0.0,Bogo 5
61241,113171,offer,0.0,Bogo 5
61242,113172,offer,0.0,3off7
61243,113173,offer,0.0,5off20
61244,113174,offer,0.0,Informative
61245,113175,offer,0.0,Bogo 5
61246,113176,offer,0.0,5off20
61247,113177,offer,0.0,2off10
61248,113178,offer,0.0,Bogo 5
61249,113179,offer,0.0,5off20
61250,113180,offer,0.0,Informative
61251,113181,offer,0.0,Bogo 10
61252,113182,offer,0.0,Bogo 10
61253,113183,offer,0.0,Bogo 10
61254,113184,offer,0.0,Bogo 10
61255,113185,offer,0.0,2off10
61256,113186,offer,0.0,2off10
61257,113187,offer,0.0,2off10
61258,113188,offer,0.0,Bogo 5
61259,113189,offer,0.0,2off10
61260,113190,offer,0.0,2off10
61261,113191,offer,0.0,3off7
61262,113192,offer,0.0,2off10
61263,113193,offer,0.0,Bogo 5
61264,113194,offer,0.0,Informative
61265,113195,offer,0.0,2off10
61266,113196,offer,0.0,3off7
61267,113197,offer,0.0,Informative
61268,113198,offer,0.0,2off10
61269,113199,offer,0.0,Informative
61270,113200,offer,0.0,3off7
61271,113201,offer,0.0,5off20
61272,113202,offer,0.0,5off20
61273,113203,offer,0.0,2off10
