,staff_id,customer_id,product_id,quantity,unit_price,Hours,Shop
19485,29,5509,63,3,0.8,16,Shop B
19486,29,0,60,1,3.75,13,Shop B
19487,29,5022,42,1,2.5,11,Shop B
19488,29,0,41,1,4.25,17,Shop B
19489,29,0,63,2,0.8,17,Shop B
19490,29,0,69,1,3.25,17,Shop B
19491,29,5767,48,2,2.5,11,Shop B
19492,29,5767,72,1,3.25,11,Shop B
19493,29,5439,33,2,3.5,12,Shop B
19494,29,5898,53,1,3.0,12,Shop B
19495,29,5898,76,1,3.5,12,Shop B
19496,27,0,27,2,3.5,13,Shop B
19497,29,5006,26,1,3.0,15,Shop B
19498,29,5675,45,1,3.0,17,Shop B
19499,29,5460,26,1,3.0,12,Shop B
19500,29,5776,39,2,4.25,17,Shop B
19501,27,5363,46,1,2.5,13,Shop B
19502,29,0,45,2,3.0,17,Shop B
19503,29,0,36,1,3.75,16,Shop B
19504,29,5178,48,1,2.5,14,Shop B
19505,29,0,42,1,2.5,17,Shop B
19506,29,5887,60,1,3.75,16,Shop B
19507,44,0,51,1,3.0,8,Shop C
19508,44,8441,47,2,3.0,6,Shop C
19509,44,8310,57,1,3.1,9,Shop C
19510,44,8310,8,1,45.0,9,Shop C
19511,44,8468,87,2,3.0,10,Shop C
19512,6,8434,56,2,2.55,6,Shop C
19513,6,0,42,2,2.5,9,Shop C
19514,6,0,75,1,3.5,9,Shop C
19515,44,8135,37,2,3.0,10,Shop C
19516,44,8135,84,2,0.8,10,Shop C
19517,42,0,30,1,3.0,9,Shop C
19518,42,0,8,1,45.0,9,Shop C
19519,42,8106,33,1,3.5,9,Shop C
19520,6,0,39,1,4.25,9,Shop C
19521,6,0,84,1,0.8,9,Shop C
19522,6,0,53,1,3.0,9,Shop C
19523,6,8224,48,1,2.5,7,Shop C
19524,44,0,49,2,3.0,9,Shop C
19525,44,0,42,2,2.5,10,Shop C
19526,42,8106,59,2,4.5,11,Shop C
19527,44,0,53,1,3.0,6,Shop C
19528,42,8111,46,1,2.5,7,Shop C
19529,44,0,48,2,2.5,6,Shop C
19530,44,0,52,2,2.5,10,Shop C
19531,6,8094,54,1,2.5,6,Shop C
19532,42,0,32,1,3.0,7,Shop C
19533,6,8183,22,1,2.0,10,Shop C
19534,42,8493,46,2,2.5,8,Shop C
19535,42,8344,47,1,3.0,6,Shop C
19536,6,0,23,2,2.5,10,Shop C
19537,42,8248,58,2,3.5,7,Shop C
19538,44,8194,59,1,4.5,6,Shop C
19539,42,0,52,1,2.5,7,Shop C
19540,44,8500,48,1,2.5,8,Shop C
19541,44,0,36,1,3.75,10,Shop C
19542,6,0,57,1,3.1,9,Shop C
19543,44,0,36,1,3.75,9,Shop C
19544,42,0,43,2,3.0,9,Shop C
19545,42,0,77,1,3.0,9,Shop C
19546,42,0,3,1,14.75,9,Shop C
19547,44,0,39,2,4.25,9,Shop C
19548,42,0,24,1,3.0,8,Shop C
19549,44,0,39,2,4.25,6,Shop C
19550,44,0,63,2,0.8,6,Shop C
19551,42,8095,43,1,3.0,10,Shop C
19552,44,8050,54,2,2.5,9,Shop C
19553,6,8050,40,2,3.75,9,Shop C
19554,6,8050,84,2,0.8,9,Shop C
19555,6,8475,57,2,3.1,9,Shop C
19556,6,8475,76,1,3.5,9,Shop C
19557,6,8338,58,1,3.5,9,Shop C
19558,42,0,59,2,4.5,9,Shop C
19559,42,8340,59,2,4.5,8,Shop C
19560,42,0,33,1,3.5,6,Shop C
19561,6,8055,22,1,2.0,6,Shop C
19562,6,8055,72,1,3.25,6,Shop C
19563,44,0,41,1,4.25,6,Shop C
19564,44,0,84,2,0.8,6,Shop C
19565,44,0,48,1,2.5,10,Shop C
19566,6,8104,31,2,2.2,6,Shop C
19567,42,0,42,2,2.5,9,Shop C
19568,44,8223,23,2,2.5,8,Shop C
19569,6,0,51,1,3.0,8,Shop C
19570,6,0,44,2,2.5,8,Shop C
19571,44,0,87,1,3.0,9,Shop C
19572,44,0,71,1,3.75,9,Shop C
19573,6,8348,23,2,2.5,6,Shop C
19574,42,0,59,1,4.5,7,Shop C
19575,42,0,34,1,2.45,7,Shop C
19576,44,0,24,1,3.0,10,Shop C
19577,44,8049,23,2,2.5,11,Shop C
19578,44,0,38,1,3.75,11,Shop C
19579,44,0,65,1,0.8,11,Shop C
19580,44,0,76,1,3.5,11,Shop C
19581,42,0,33,1,3.5,10,Shop C
19582,44,0,41,1,4.25,9,Shop C
19583,44,0,63,2,0.8,9,Shop C
19584,6,0,43,1,3.0,11,Shop C
19585,44,0,46,1,2.5,9,Shop C
19586,42,0,42,1,2.5,11,Shop C
19587,44,0,31,1,2.2,11,Shop C
19588,44,0,76,1,3.5,11,Shop C
19589,42,8223,42,2,2.5,6,Shop C
19590,42,8223,75,1,3.5,6,Shop C
19591,44,8114,26,2,3.0,10,Shop C
19592,6,0,57,1,3.1,9,Shop C
19593,42,8145,53,2,3.0,8,Shop C
19594,44,0,46,1,2.5,8,Shop C
19595,6,0,52,1,2.5,9,Shop C
19596,6,8072,46,1,2.5,7,Shop C
19597,42,0,25,2,2.2,10,Shop C
19598,44,8025,36,1,3.75,8,Shop C
19599,6,0,42,2,2.5,7,Shop C
19600,42,0,25,1,2.2,7,Shop C
19601,42,0,32,2,3.0,9,Shop C
19602,44,8406,31,2,2.2,9,Shop C
19603,42,8211,51,1,3.0,8,Shop C
19604,42,0,87,2,3.0,9,Shop C
19605,6,0,59,1,4.5,7,Shop C
19606,42,8300,42,2,2.5,11,Shop C
19607,42,8300,75,1,3.5,11,Shop C
19608,6,0,42,2,2.5,10,Shop C
19609,6,8297,43,2,3.0,9,Shop C
19610,44,8230,44,1,2.5,7,Shop C
19611,6,8347,56,2,2.55,6,Shop C
19612,44,8188,41,2,4.25,7,Shop C
19613,44,8188,63,1,0.8,7,Shop C
19614,44,8437,23,2,2.5,6,Shop C
19615,6,0,59,1,4.5,10,Shop C
19616,44,8067,45,1,3.0,7,Shop C
19617,42,8228,87,1,3.0,9,Shop C
19618,42,8228,72,1,3.25,9,Shop C
19619,6,0,39,2,4.25,10,Shop C
19620,6,0,84,1,0.8,10,Shop C
19621,6,0,45,2,3.0,9,Shop C
19622,42,0,31,2,2.2,6,Shop C
19623,42,0,78,1,4.5,6,Shop C
19624,6,0,49,1,3.0,10,Shop C
19625,6,0,78,1,4.5,10,Shop C
19626,6,0,11,1,8.95,10,Shop C
19627,6,0,56,2,2.55,7,Shop C
19628,6,0,73,1,3.75,7,Shop C
19629,42,0,61,2,4.75,10,Shop C
19630,44,8098,24,2,3.0,8,Shop C
19631,44,8377,57,2,3.1,6,Shop C
19632,6,8064,50,1,2.5,8,Shop C
19633,6,8415,24,1,3.0,7,Shop C
19634,6,8415,17,1,9.5,7,Shop C
19635,44,0,59,2,4.5,8,Shop C
19636,6,0,60,1,3.75,7,Shop C
19637,6,8304,54,2,2.5,7,Shop C
19638,6,8364,44,2,2.5,10,Shop C
19639,6,8364,78,1,4.5,10,Shop C
19640,44,0,22,1,2.0,10,Shop C
19641,44,0,78,1,4.5,10,Shop C
19642,42,8331,43,2,3.0,9,Shop C
19643,44,0,25,1,2.2,8,Shop C
19644,42,8461,58,1,3.5,6,Shop C
19645,44,0,25,1,2.2,8,Shop C
19646,44,8285,29,1,2.5,10,Shop C
19647,6,8343,44,1,2.5,6,Shop C
19648,42,8234,61,1,4.75,8,Shop C
19649,6,0,35,1,3.1,7,Shop C
19650,42,8495,61,1,4.75,9,Shop C
19651,42,0,59,1,4.5,11,Shop C
19652,42,8219,27,1,3.5,8,Shop C
19653,44,8415,37,1,3.0,11,Shop C
19654,44,8415,64,1,0.8,11,Shop C
19655,6,8245,61,2,4.75,8,Shop C
19656,44,8241,38,2,3.75,7,Shop C
19657,44,8241,63,2,0.8,7,Shop C
19658,42,8383,23,2,2.5,10,Shop C
19659,6,8297,61,1,4.75,9,Shop C
19660,42,0,49,1,3.0,9,Shop C
19661,44,0,52,1,2.5,6,Shop C
19662,42,8319,31,1,2.2,9,Shop C
19663,6,8345,51,2,3.0,11,Shop C
19664,6,0,24,2,3.0,7,Shop C
19665,42,8113,25,2,2.2,8,Shop C
19666,42,0,38,1,3.75,10,Shop C
19667,42,0,63,2,0.8,10,Shop C
19668,42,8409,26,2,3.0,11,Shop C
19669,44,8328,54,2,2.5,9,Shop C
19670,42,8221,29,2,2.5,7,Shop C
19671,44,0,39,1,4.25,10,Shop C
19672,44,0,84,2,0.8,10,Shop C
19673,44,0,36,2,3.75,10,Shop C
19674,6,0,27,1,3.5,10,Shop C
19675,42,0,34,2,2.45,7,Shop C
19676,6,0,33,1,3.5,7,Shop C
19677,42,0,42,1,2.5,10,Shop C
19678,6,8412,24,2,3.0,11,Shop C
19679,6,0,59,1,4.5,9,Shop C
19680,6,0,77,1,3.0,9,Shop C
19681,6,8280,61,2,4.75,10,Shop C
19682,44,0,23,2,2.5,11,Shop C
19683,44,0,57,2,3.1,7,Shop C
19684,44,0,30,2,3.0,7,Shop C
19685,44,0,22,1,2.0,8,Shop C
19686,6,8405,55,2,4.0,7,Shop C
19687,42,8341,43,2,3.0,9,Shop C
19688,6,0,57,1,3.1,10,Shop C
19689,44,0,25,1,2.2,6,Shop C
19690,42,0,39,2,4.25,10,Shop C
19691,42,8296,55,1,4.0,6,Shop C
19692,42,0,57,2,3.1,6,Shop C
19693,44,8495,25,1,2.2,11,Shop C
19694,42,8141,57,1,3.1,10,Shop C
19695,42,8141,17,1,9.5,10,Shop C
19696,6,8229,33,2,3.5,8,Shop C
19697,44,0,53,1,3.0,8,Shop C
19698,42,8400,38,2,3.75,8,Shop C
19699,42,8400,84,2,0.8,8,Shop C
19700,44,0,31,1,2.2,11,Shop C
19701,42,8429,34,2,2.45,9,Shop C
19702,42,8429,76,1,3.5,9,Shop C
19703,42,8259,43,1,3.0,8,Shop C
19704,42,0,38,1,3.75,10,Shop C
19705,42,0,65,1,0.8,10,Shop C
19706,6,0,48,2,2.5,10,Shop C
19707,44,0,23,1,2.5,10,Shop C
19708,44,0,75,1,3.5,10,Shop C
19709,42,0,40,2,3.75,10,Shop C
19710,42,0,65,2,0.8,10,Shop C
19711,42,0,56,2,2.55,9,Shop C
19712,44,8288,29,2,2.5,10,Shop C
19713,6,8028,25,2,2.2,8,Shop C
19714,44,8098,52,2,2.5,7,Shop C
19715,44,8098,73,1,3.75,7,Shop C
19716,44,8144,59,2,4.5,9,Shop C
19717,44,8144,69,1,3.25,9,Shop C
19718,44,8144,6,1,21.0,9,Shop C
19719,42,0,41,2,4.25,10,Shop C
19720,42,0,65,2,0.8,10,Shop C
19721,42,0,72,1,3.25,10,Shop C
19722,44,0,35,1,3.1,10,Shop C
19723,6,0,46,1,2.5,8,Shop C
19724,6,0,26,2,3.0,6,Shop C
19725,6,0,51,2,3.0,10,Shop C
19726,44,8384,61,1,4.75,7,Shop C
19727,44,8186,45,1,3.0,10,Shop C
19728,44,8186,74,1,3.5,10,Shop C
19729,42,8208,40,1,3.75,9,Shop C
19730,42,8109,49,1,3.0,8,Shop C
19731,44,8150,39,1,4.25,8,Shop C
19732,44,8150,64,2,0.8,8,Shop C
19733,42,8170,37,2,3.0,8,Shop C
19734,42,8170,84,1,0.8,8,Shop C
19735,42,8196,38,1,3.75,8,Shop C
19736,42,8196,64,2,0.8,8,Shop C
19737,6,0,33,2,3.5,10,Shop C
19738,44,0,55,1,4.0,9,Shop C
19739,44,0,60,2,3.75,7,Shop C
19740,44,0,70,1,3.25,7,Shop C
19741,6,0,42,1,2.5,6,Shop C
19742,6,8257,46,2,2.5,9,Shop C
19743,6,8257,75,1,3.5,9,Shop C
19744,6,0,52,2,2.5,9,Shop C
19745,42,0,52,2,2.5,6,Shop C
19746,42,0,60,1,3.75,7,Shop C
19747,42,0,51,1,3.0,8,Shop C
19748,42,0,55,1,4.0,7,Shop C
19749,44,0,50,1,2.5,7,Shop C
19750,42,0,87,1,3.0,9,Shop C
19751,44,0,42,2,2.5,7,Shop C
19752,6,8364,42,2,2.5,7,Shop C
19753,42,8330,53,2,3.0,8,Shop C
19754,6,0,34,2,2.45,7,Shop C
19755,42,0,48,2,2.5,6,Shop C
19756,44,8448,25,1,2.2,10,Shop C
19757,44,8405,28,2,2.0,8,Shop C
19758,44,8071,45,2,3.0,9,Shop C
19759,44,0,32,2,3.0,8,Shop C
19760,44,0,71,1,3.75,8,Shop C
19761,44,0,71,1,3.75,8,Shop C
19762,44,0,71,1,3.75,8,Shop C
19763,6,8212,71,1,3.75,8,Shop C
19764,42,0,71,1,3.75,9,Shop C
19765,42,8440,71,1,3.75,7,Shop C
19766,42,8440,71,1,3.75,7,Shop C
19767,6,8195,71,1,3.75,10,Shop C
19768,6,0,71,1,3.75,8,Shop C
19769,42,8049,71,1,3.75,8,Shop C
19770,42,8049,71,1,3.75,8,Shop C
19771,42,8049,71,1,3.75,8,Shop C
19772,42,0,40,1,3.75,8,Shop C
19773,42,0,63,2,0.8,8,Shop C
19774,42,0,75,1,3.5,8,Shop C
19775,6,0,87,1,3.0,7,Shop C
19776,44,0,23,2,2.5,6,Shop C
19777,6,0,57,2,3.1,10,Shop C
19778,6,0,59,1,4.5,9,Shop C
19779,6,0,75,1,3.5,9,Shop C
19780,6,0,18,1,10.95,9,Shop C
19781,6,0,58,2,3.5,10,Shop C
19782,6,0,6,1,21.0,10,Shop C
19783,6,0,25,1,2.2,10,Shop C
19784,6,0,45,1,3.0,6,Shop C
19785,42,0,43,2,3.0,11,Shop C
19786,44,8135,47,2,3.0,8,Shop C
19787,42,0,44,2,2.5,7,Shop C
19788,42,0,73,1,3.75,7,Shop C
19789,6,8474,59,1,4.5,7,Shop C
19790,44,8115,22,1,2.0,11,Shop C
19791,44,8115,73,1,3.75,11,Shop C
19792,42,8386,51,2,3.0,8,Shop C
19793,6,0,29,2,2.5,7,Shop C
19794,6,8221,31,2,2.2,6,Shop C
19795,42,0,56,1,2.55,10,Shop C
19796,42,0,1,1,18.0,10,Shop C
19797,44,8301,36,1,3.75,9,Shop C
19798,44,0,35,1,3.1,10,Shop C
19799,6,0,47,2,3.0,7,Shop C
19800,6,0,76,1,3.5,7,Shop C
19801,44,0,39,2,4.25,8,Shop C
19802,44,0,65,1,0.8,8,Shop C
19803,44,0,48,2,2.5,8,Shop C
19804,44,0,78,1,4.5,8,Shop C
19805,44,0,60,2,3.75,10,Shop C
19806,6,0,24,2,3.0,6,Shop C
19807,6,0,47,2,3.0,9,Shop C
19808,6,0,42,1,2.5,10,Shop C
19809,6,0,31,1,2.2,9,Shop C
19810,44,0,35,1,3.1,8,Shop C
19811,44,0,6,1,21.0,8,Shop C
19812,44,0,81,1,28.0,8,Shop C
19813,42,8500,22,2,2.0,8,Shop C
19814,6,8112,52,1,2.5,11,Shop C
19815,44,0,61,1,4.75,7,Shop C
19816,6,0,54,2,2.5,10,Shop C
19817,44,0,53,1,3.0,6,Shop C
19818,44,8041,47,2,3.0,9,Shop C
19819,44,8041,75,1,3.5,9,Shop C
19820,44,0,22,2,2.0,7,Shop C
19821,42,0,23,1,2.5,11,Shop C
19822,42,8444,48,2,2.5,9,Shop C
19823,42,8444,5,1,15.0,9,Shop C
19824,42,8441,33,2,3.5,8,Shop C
19825,6,0,50,1,2.5,10,Shop C
19826,6,8306,54,1,2.5,9,Shop C
19827,42,0,37,1,3.0,10,Shop C
19828,42,0,84,1,0.8,10,Shop C
19829,6,0,43,1,3.0,9,Shop C
19830,6,8093,29,1,2.5,9,Shop C
19831,44,8370,48,2,2.5,7,Shop C
19832,44,8282,51,2,3.0,6,Shop C
19833,44,8282,69,1,3.25,6,Shop C
19834,42,0,55,1,4.0,7,Shop C
19835,44,0,52,1,2.5,8,Shop C
19836,6,0,49,2,3.0,8,Shop C
19837,44,8178,44,1,2.5,10,Shop C
19838,42,8222,40,1,3.75,6,Shop C
19839,42,8222,84,1,0.8,6,Shop C
19840,6,0,44,2,2.5,9,Shop C
19841,44,0,22,1,2.0,7,Shop C
19842,6,8329,49,2,3.0,10,Shop C
19843,6,0,28,1,2.0,7,Shop C
19844,6,8423,37,1,3.0,9,Shop C
19845,6,8423,64,2,0.8,9,Shop C
19846,44,0,59,1,4.5,10,Shop C
19847,44,0,75,1,3.5,10,Shop C
19848,6,0,53,2,3.0,10,Shop C
19849,6,0,58,1,3.5,10,Shop C
19850,44,8148,41,1,4.25,11,Shop C
19851,44,8148,84,2,0.8,11,Shop C
19852,6,0,32,2,3.0,11,Shop C
19853,6,8256,50,2,2.5,7,Shop C
19854,42,8277,50,1,2.5,11,Shop C
19855,42,0,30,1,3.0,9,Shop C
19856,6,8226,37,2,3.0,9,Shop C
19857,42,0,37,2,3.0,8,Shop C
19858,42,0,84,1,0.8,8,Shop C
19859,44,8409,30,1,3.0,9,Shop C
19860,44,8409,69,1,3.25,9,Shop C
19861,44,8318,34,1,2.45,9,Shop C
19862,42,8342,56,2,2.55,10,Shop C
19863,6,8373,54,1,2.5,9,Shop C
19864,6,8093,38,2,3.75,7,Shop C
19865,6,8093,63,2,0.8,7,Shop C
19866,6,0,59,2,4.5,8,Shop C
19867,42,0,42,1,2.5,6,Shop C
19868,44,0,43,1,3.0,7,Shop C
19869,6,8386,33,2,3.5,10,Shop C
19870,45,0,37,1,3.0,13,Shop C
19871,45,0,84,2,0.8,13,Shop C
19872,45,0,39,1,4.25,13,Shop C
19873,43,0,22,2,2.0,15,Shop C
19874,43,0,75,1,3.5,15,Shop C
19877,45,0,38,1,3.75,12,Shop C
19878,45,0,84,2,0.8,12,Shop C
19880,45,0,53,1,3.0,12,Shop C
19881,45,0,13,1,8.95,12,Shop C
19892,45,8182,25,2,2.2,11,Shop C
19894,45,8441,26,2,3.0,13,Shop C
19895,45,8441,7,1,19.75,13,Shop C
19896,45,0,23,1,2.5,14,Shop C
19898,45,0,42,2,2.5,11,Shop C
19900,43,8086,45,1,3.0,14,Shop C
19901,43,8086,77,1,3.0,14,Shop C
19902,43,0,27,2,3.5,14,Shop C
19903,43,8496,54,2,2.5,14,Shop C
19904,43,8496,69,1,3.25,14,Shop C
19905,43,0,56,2,2.55,12,Shop C
19906,43,0,45,1,3.0,15,Shop C
19907,43,0,79,1,3.75,15,Shop C
19908,45,8421,30,1,3.0,12,Shop C
19909,43,8166,27,2,3.5,13,Shop C
19911,45,0,25,1,2.2,14,Shop C
19912,43,8385,44,2,2.5,13,Shop C
19913,45,0,34,1,2.45,14,Shop C
19914,45,0,26,1,3.0,12,Shop C
19915,45,0,71,1,3.75,12,Shop C
19917,45,8323,60,1,3.75,13,Shop C
19918,45,8323,74,1,3.5,13,Shop C
19919,43,0,24,2,3.0,15,Shop C
19920,43,8001,50,2,2.5,13,Shop C
19923,45,8043,56,1,2.55,12,Shop C
19927,45,8244,25,2,2.2,13,Shop C
19931,43,8448,26,2,3.0,11,Shop C
19935,43,0,46,2,2.5,15,Shop C
19939,45,8224,29,1,2.5,13,Shop C
19941,45,8255,34,1,2.45,11,Shop C
19942,45,8221,87,2,3.0,13,Shop C
19943,45,8221,72,1,3.25,13,Shop C
19944,43,8457,37,1,3.0,12,Shop C
19945,43,8457,84,1,0.8,12,Shop C
19946,43,8457,71,1,3.75,12,Shop C
19948,45,8497,34,2,2.45,11,Shop C
19949,43,8361,43,2,3.0,13,Shop C
19950,45,8218,50,2,2.5,15,Shop C
19951,45,0,57,1,3.1,15,Shop C
19952,45,0,79,1,3.75,15,Shop C
19954,45,0,42,2,2.5,14,Shop C
19955,43,0,37,2,3.0,12,Shop C
19962,43,0,33,1,3.5,13,Shop C
19963,43,0,47,1,3.0,12,Shop C
19964,43,0,48,1,2.5,13,Shop C
19965,43,8008,61,1,4.75,14,Shop C
19966,43,8008,71,1,3.75,14,Shop C
19967,43,0,34,2,2.45,13,Shop C
19968,43,0,79,1,3.75,13,Shop C
19970,45,0,59,1,4.5,11,Shop C
19976,43,0,87,1,3.0,13,Shop C
19977,45,0,33,1,3.5,12,Shop C
19981,45,0,33,2,3.5,13,Shop C
19982,43,0,71,1,3.75,11,Shop C
19983,43,0,31,2,2.2,11,Shop C
19987,43,0,56,2,2.55,14,Shop C
19988,43,0,82,1,12.0,14,Shop C
19989,43,0,30,1,3.0,13,Shop C
19990,43,8022,57,2,3.1,12,Shop C
19994,45,8399,50,1,2.5,13,Shop C
19998,45,8399,57,1,3.1,14,Shop C
19999,45,0,25,2,2.2,12,Shop C
20002,45,8251,57,1,3.1,13,Shop C
20003,45,8251,74,1,3.5,13,Shop C
20008,43,8451,25,1,2.2,15,Shop C
20009,43,0,26,1,3.0,14,Shop C
20010,43,8068,37,2,3.0,13,Shop C
20011,43,8068,84,2,0.8,13,Shop C
20012,43,8037,25,1,2.2,12,Shop C
20013,43,8037,79,1,3.75,12,Shop C
20018,43,0,52,2,2.5,15,Shop C
20020,45,0,47,2,3.0,14,Shop C
20022,45,0,48,2,2.5,15,Shop C
20023,45,0,16,1,8.95,15,Shop C
20024,45,8405,46,1,2.5,14,Shop C
20026,43,8292,59,1,4.5,11,Shop C
20027,45,8455,60,2,3.75,13,Shop C
20028,45,8455,11,1,8.95,13,Shop C
20029,43,0,28,1,2.0,13,Shop C
20031,43,8213,42,1,2.5,13,Shop C
20033,45,0,50,1,2.5,11,Shop C
20043,43,0,49,2,3.0,12,Shop C
20056,45,8113,26,1,3.0,12,Shop C
20060,45,0,31,2,2.2,14,Shop C
20061,43,8483,26,2,3.0,14,Shop C
20062,43,8156,40,2,3.75,12,Shop C
20063,43,8156,65,2,0.8,12,Shop C
20064,43,0,22,2,2.0,13,Shop C
20067,43,8270,44,2,2.5,12,Shop C
20068,43,8270,78,1,4.5,12,Shop C
20069,43,8034,39,2,4.25,14,Shop C
20070,43,8034,64,2,0.8,14,Shop C
20072,45,8305,59,1,4.5,14,Shop C
20075,45,8367,32,1,3.0,15,Shop C
20076,43,0,24,1,3.0,14,Shop C
20077,43,0,52,2,2.5,13,Shop C
20078,43,0,52,1,2.5,15,Shop C
20079,43,8362,37,2,3.0,11,Shop C
20080,43,8362,84,1,0.8,11,Shop C
20081,43,8395,40,2,3.75,12,Shop C
20082,43,8395,64,2,0.8,12,Shop C
20083,43,0,29,1,2.5,13,Shop C
20090,43,8363,55,2,4.0,13,Shop C
20091,43,8264,58,2,3.5,13,Shop C
20092,43,8264,74,1,3.5,13,Shop C
20093,43,8272,38,2,3.75,12,Shop C
20094,43,8272,63,1,0.8,12,Shop C
20095,43,8094,50,2,2.5,15,Shop C
20098,45,0,54,2,2.5,12,Shop C
20101,45,0,58,2,3.5,13,Shop C
20102,43,0,57,2,3.1,15,Shop C
20103,43,0,70,1,3.25,15,Shop C
20104,43,0,4,1,20.45,15,Shop C
20105,43,0,44,1,2.5,12,Shop C
20106,45,0,87,2,3.0,15,Shop C
20109,45,8430,26,1,3.0,12,Shop C
20110,45,0,87,1,3.0,15,Shop C
20118,43,0,47,2,3.0,12,Shop C
20123,45,8392,48,2,2.5,14,Shop C
20124,43,0,53,1,3.0,12,Shop C
20125,43,0,71,1,3.75,12,Shop C
20127,45,0,46,1,2.5,14,Shop C
20132,43,8424,37,2,3.0,12,Shop C
20133,43,8424,65,1,0.8,12,Shop C
20134,45,8007,27,1,3.5,15,Shop C
20135,43,8160,47,1,3.0,13,Shop C
20136,45,0,50,2,2.5,15,Shop C
20138,45,8115,26,2,3.0,13,Shop C
20139,45,8115,69,1,3.25,13,Shop C
20140,45,8115,11,1,8.95,13,Shop C
20142,45,0,49,2,3.0,15,Shop C
20146,45,8130,26,1,3.0,14,Shop C
20147,45,8096,41,1,4.25,14,Shop C
20148,45,8096,84,1,0.8,14,Shop C
20149,45,8096,69,1,3.25,14,Shop C
20150,16,682,37,2,3.0,10,Shop A
20151,16,682,63,1,0.8,10,Shop A
20152,20,138,32,1,3.0,8,Shop A
20153,20,138,69,1,3.25,8,Shop A
20154,16,111,34,1,2.45,7,Shop A
20155,14,175,46,2,2.5,10,Shop A
20156,14,175,69,1,3.25,10,Shop A
20157,14,407,57,1,3.1,7,Shop A
20158,14,0,46,2,2.5,7,Shop A
20159,16,8,28,1,2.0,10,Shop A
20160,14,524,41,1,4.25,8,Shop A
20161,14,524,84,2,0.8,8,Shop A
20162,16,0,61,2,4.75,9,Shop A
20163,16,0,36,2,3.75,9,Shop A
20164,20,0,35,2,3.1,9,Shop A
20165,16,0,45,2,3.0,8,Shop A
20166,16,0,71,1,3.75,8,Shop A
20167,20,0,58,1,3.5,7,Shop A
20168,14,0,56,1,2.55,8,Shop A
20169,20,738,31,2,2.2,10,Shop A
20170,20,738,73,1,3.75,10,Shop A
20171,14,338,51,1,3.0,10,Shop A
20172,14,296,55,2,4.0,7,Shop A
20173,16,0,41,2,4.25,10,Shop A
20174,16,0,84,2,0.8,10,Shop A
20175,14,193,54,1,2.5,8,Shop A
20176,20,0,48,1,2.5,8,Shop A
20177,20,0,23,1,2.5,8,Shop A
20178,20,0,48,1,2.5,7,Shop A
20179,20,0,74,1,3.5,7,Shop A
20180,16,0,43,2,3.0,10,Shop A
20181,20,0,58,2,3.5,9,Shop A
20182,14,44,27,2,3.5,7,Shop A
20183,20,0,24,2,3.0,7,Shop A
20184,20,0,76,1,3.5,7,Shop A
20185,14,134,58,1,3.5,7,Shop A
20186,16,0,29,2,2.5,10,Shop A
20187,20,124,53,2,3.0,7,Shop A
20188,16,0,55,2,4.0,7,Shop A
20189,16,0,79,1,3.75,7,Shop A
20190,14,23,52,1,2.5,10,Shop A
20191,16,0,58,2,3.5,10,Shop A
20192,20,0,33,2,3.5,8,Shop A
20193,14,0,53,1,3.0,9,Shop A
20194,20,0,32,2,3.0,7,Shop A
20195,14,0,57,1,3.1,8,Shop A
20196,20,0,22,1,2.0,8,Shop A
20197,14,214,33,2,3.5,7,Shop A
20198,16,0,51,1,3.0,10,Shop A
20199,16,0,73,1,3.75,10,Shop A
20200,20,69,55,2,4.0,8,Shop A
20201,20,655,24,1,3.0,10,Shop A
20202,20,497,51,2,3.0,7,Shop A
20203,20,476,26,2,3.0,9,Shop A
20204,14,503,42,1,2.5,10,Shop A
20205,20,0,47,2,3.0,7,Shop A
20206,20,0,72,1,3.25,7,Shop A
20207,14,0,55,2,4.0,7,Shop A
20208,16,742,41,1,4.25,10,Shop A
20209,16,742,63,1,0.8,10,Shop A
20210,16,0,31,2,2.2,9,Shop A
20211,14,9,55,2,4.0,10,Shop A
20212,14,9,74,1,3.5,10,Shop A
20213,16,0,32,1,3.0,10,Shop A
20214,14,0,50,1,2.5,7,Shop A
20215,20,0,57,1,3.1,8,Shop A
20216,16,260,28,2,2.0,10,Shop A
20217,16,0,30,1,3.0,8,Shop A
20218,16,180,43,1,3.0,8,Shop A
20219,20,0,23,2,2.5,8,Shop A
20220,20,0,71,1,3.75,8,Shop A
20221,20,0,27,2,3.5,9,Shop A
20222,20,0,39,2,4.25,9,Shop A
20223,20,0,64,1,0.8,9,Shop A
20224,14,0,30,1,3.0,7,Shop A
20225,20,678,36,2,3.75,7,Shop A
20226,20,0,27,1,3.5,9,Shop A
20227,16,220,29,2,2.5,8,Shop A
20228,16,220,69,1,3.25,8,Shop A
20229,16,0,53,2,3.0,10,Shop A
20230,20,0,34,1,2.45,9,Shop A
20231,20,0,77,1,3.0,9,Shop A
20232,20,0,49,1,3.0,7,Shop A
20233,20,488,43,1,3.0,10,Shop A
20234,14,0,45,1,3.0,7,Shop A
20235,14,248,60,1,3.75,9,Shop A
20236,16,0,61,1,4.75,9,Shop A
20237,16,0,75,1,3.5,9,Shop A
20238,16,0,23,1,2.5,10,Shop A
20239,16,0,24,2,3.0,9,Shop A
20240,16,612,52,1,2.5,8,Shop A
20241,14,0,31,1,2.2,9,Shop A
20242,16,0,42,2,2.5,10,Shop A
20243,14,0,30,2,3.0,7,Shop A
