YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,DEGFIELD,DEGFIELDD,INCTOT,INCLOG10,EDU
2019,201901,142711,2.019E+12,63,2.019E+12,731806,1,3,184,0,54,7,71,0,0,14000,4.146128036,13
2019,201901,86775,2.019E+12,66,2.019E+12,591006,1,3,77,1,34,6,63,0,0,31700,4.501059262,12
2019,201901,1092501,2.019E+12,26,2.01901E+12,270342,1,3,32,1,27,6,63,0,0,20000,4.301029996,12
2019,201901,1221214,2.019E+12,327,2.01901E+12,462348,1,2,359,1,38,8,81,0,0,60000,4.77815125,14
2019,201901,31808,2.019E+12,51,2.019E+12,10904,1,1,52,1,24,10,101,64,6402,29000,4.462397998,16
2019,201901,160281,2.019E+12,77,2.019E+12,1110206,1,1,77,1,40,11,116,50,5003,192000,5.283301229,17
2019,201901,712876,2.019E+12,37,2.01901E+12,60027,1,1,38,0,53,6,63,0,0,13600,4.133538908,12
2019,201901,130545,2.019E+12,60,2.019E+12,374806,1,1,60,1,54,7,71,0,0,23000,4.361727836,13
2019,201901,90834,2.019E+12,38,2.019E+12,711506,1,2,51,0,44,5,50,0,0,65000,4.812913357,11
2019,201901,676180,2.019E+12,89,2.01901E+12,170426,1,1,89,1,65,11,114,23,2314,48100,4.682145076,17
2019,201901,389271,2.019E+12,14,2.019E+12,260013,1,1,14,1,20,6,63,0,0,14000,4.146128036,12
2019,201901,298611,2.019E+12,43,2.019E+12,310412,1,2,40,1,74,6,65,0,0,46300,4.665580991,12
2019,201901,267070,2.019E+12,84,2.019E+12,30010,1,1,83,0,72,10,101,55,5501,216000,5.334453751,16
2019,201901,889558,2.019E+12,41,2.01901E+12,370136,1,1,41,1,91,6,61,0,0,21000,4.322219295,12
2019,201901,5414,2.019E+12,47,2.019E+12,150001,1,1,47,1,68,6,63,0,0,1200,3.079181246,12
2019,201901,1386383,2.019E+12,53,2.01901E+12,1160453,1,2,59,1,34,11,114,50,5003,60000,4.77815125,17
2019,201901,474167,2.019E+12,43,2.019E+12,10517,1,1,44,1,32,11,115,52,5299,45000,4.653212514,17
2019,201901,871692,2.019E+12,100,2.01901E+12,401336,1,1,101,0,52,11,114,21,2100,122500,5.088136089,17
2019,201901,915156,2.019E+12,109,2.01901E+12,310736,1,3,84,1,55,8,81,0,0,8000,3.903089987,14
2019,201901,53824,2.019E+12,208,2.019E+12,10604,1,2,215,0,65,8,81,0,0,27300,4.436162647,14
2019,201901,1350204,2.019E+12,63,2.01901E+12,5115551,1,2,49,1,31,11,115,49,4901,54000,4.73239376,17
2019,201901,252750,2.019E+12,38,2.019E+12,30009,1,1,39,0,46,7,71,0,0,81000,4.908485019,13
2019,201901,1123454,2.019E+12,28,2.01901E+12,160042,1,3,39,1,23,10,101,55,5503,24000,4.380211242,16
2019,201901,1134333,2.019E+12,81,2.01901E+12,160045,1,1,80,1,43,6,63,0,0,9200,3.963787827,12
2019,201901,399839,2.019E+12,38,2.019E+12,110013,1,2,25,0,60,8,81,0,0,14500,4.161368002,14
2019,201901,658735,2.019E+12,61,2.01901E+12,300126,1,2,66,0,49,6,63,0,0,60000,4.77815125,12
2019,201901,566697,2.019E+12,93,2.01901E+12,80022,1,2,180,0,21,6,63,0,0,52000,4.716003344,12
2019,201901,407393,2.019E+12,71,2.019E+12,100513,1,1,72,0,51,10,101,52,5200,99100,4.996073654,16
2019,201901,236590,2.019E+12,128,2.019E+12,80208,1,2,134,0,50,6,64,0,0,54000,4.73239376,12
2019,201901,259596,2.019E+12,68,2.019E+12,30409,1,1,68,0,49,7,71,0,0,52000,4.716003344,13
2019,201901,325807,2.019E+12,43,2.019E+12,570812,1,2,47,1,43,8,81,0,0,90000,4.954242509,14
2019,201901,1239457,2.019E+12,102,2.01901E+12,450248,1,1,101,1,65,10,101,19,1902,24000,4.380211242,16
2019,201901,1133727,2.019E+12,326,2.01901E+12,130045,1,1,326,0,40,3,30,0,0,26800,4.428134794,9
2019,201901,1000265,2.019E+12,80,2.01901E+12,550539,1,1,80,0,29,6,64,0,0,20300,4.307496038,12
2019,201901,305258,2.019E+12,90,2.019E+12,1010212,1,3,164,0,38,7,71,0,0,33000,4.51851394,13
2019,201901,766078,2.019E+12,99,2.01901E+12,80131,1,1,99,0,69,6,65,0,0,33350,4.523095838,12
2019,201901,107204,2.019E+12,123,2.019E+12,810506,1,1,122,1,32,11,114,60,6000,571000,5.756636108,17
2019,201901,585226,2.019E+12,28,2.01901E+12,20023,1,1,28,0,53,6,63,0,0,44600,4.649334859,12
2019,201901,207700,2.019E+12,55,2.019E+12,591406,1,2,57,1,62,11,114,23,2310,85000,4.929418926,17
2019,201901,641906,2.019E+12,76,2.01901E+12,140025,1,1,76,1,68,6,63,0,0,44600,4.649334859,12
2019,201901,213827,2.019E+12,62,2.019E+12,371606,1,1,61,1,49,6,63,0,0,24000,4.380211242,12
2019,201901,1257493,2.019E+12,98,2.01901E+12,590848,1,3,145,0,31,6,63,0,0,25000,4.397940009,12
2019,201901,117129,2.019E+12,65,2.019E+12,373506,1,2,58,0,48,6,65,0,0,120000,5.079181246,12
2019,201901,419392,2.019E+12,75,2.019E+12,10016,1,2,57,0,24,7,71,0,0,36000,4.556302501,13
2019,201901,1267041,2.019E+12,88,2.01901E+12,190548,1,1,88,1,57,11,115,61,6107,302000,5.480006943,17
2019,201901,412891,2.019E+12,31,2.019E+12,30115,2,5,49,1,39,6,61,0,0,5000,3.698970004,12
2019,201901,55754,2.019E+12,129,2.019E+12,80004,1,1,129,0,22,6,63,0,0,41000,4.612783857,12
2019,201901,1370000,2.019E+12,111,2.01901E+12,1160453,1,1,111,0,35,10,101,24,2414,120000,5.079181246,16
2019,201901,862312,2.019E+12,335,2.01901E+12,380236,1,2,485,1,28,11,114,52,5200,61000,4.785329835,17
2019,201901,660522,2.019E+12,164,2.01901E+12,140026,1,1,165,0,65,11,115,50,5098,200000,5.301029996,17
2019,201901,1204899,2.019E+12,48,2.01901E+12,150248,1,1,47,1,32,10,101,23,2304,40000,4.602059991,16
2019,201901,1366329,2.019E+12,42,2.01901E+12,1070253,1,2,52,1,59,6,63,0,0,14400,4.158362492,12
2019,201901,1230061,2.019E+12,35,2.01901E+12,480348,1,1,34,0,42,6,61,0,0,95000,4.977723605,12
2019,201901,478751,2.019E+12,97,2.019E+12,320717,1,1,97,1,60,6,65,0,0,30400,4.482873584,12
2019,201901,1202614,2.019E+12,95,2.01901E+12,680548,1,3,184,1,22,10,101,61,6109,3000,3.477121255,16
2019,201901,736496,2.019E+12,49,2.01901E+12,100529,1,1,49,1,26,10,101,61,6107,65000,4.812913357,16
2019,201901,961825,2.019E+12,70,2.01901E+12,510037,1,2,76,1,37,7,71,0,0,44500,4.648360011,13
2019,201901,738722,2.019E+12,90,2.01901E+12,160029,1,2,101,1,63,11,115,23,2313,81000,4.908485019,17
2019,201901,1272511,2.019E+12,93,2.01901E+12,591648,1,1,93,1,64,3,30,0,0,19200,4.283301229,9
2019,201901,1087516,2.019E+12,56,2.01901E+12,310542,1,1,56,0,45,7,71,0,0,140000,5.146128036,13
2019,201901,638863,2.019E+12,458,2.01901E+12,70325,1,1,458,0,57,11,116,59,5901,65000,4.812913357,17
2019,201901,364944,2.019E+12,49,2.019E+12,110412,1,1,49,1,69,10,101,61,6109,42100,4.624282096,16
2019,201901,1323572,2.019E+12,78,2.01901E+12,5109051,1,2,37,1,17,4,40,0,0,5000,3.698970004,10
2019,201901,473325,2.019E+12,14,2.019E+12,250117,1,1,14,0,61,6,63,0,0,39000,4.591064607,12
2019,201901,1183905,2.019E+12,53,2.01901E+12,160447,1,1,53,0,74,11,116,50,5007,168700,5.227115083,17
2019,201901,457513,2.019E+12,211,2.019E+12,320817,1,1,211,1,69,7,71,0,0,21100,4.324282455,13
2019,201901,234931,2.019E+12,43,2.019E+12,82408,1,1,44,1,71,6,63,0,0,28100,4.44870632,12
2019,201901,725799,2.019E+12,187,2.01901E+12,170028,1,1,188,1,30,11,114,23,2300,44000,4.643452676,17
2019,201901,1094788,2.019E+12,23,2.01901E+12,30042,1,1,23,0,72,6,65,0,0,34400,4.536558443,12
2019,201901,713211,2.019E+12,29,2.01901E+12,10027,1,3,64,0,54,8,81,0,0,62000,4.792391689,14
2019,201901,660646,2.019E+12,40,2.01901E+12,40026,1,2,43,1,22,6,63,0,0,9200,3.963787827,12
2019,201901,735976,2.019E+12,16,2.01901E+12,280029,1,1,16,1,59,6,63,0,0,52000,4.716003344,12
2019,201901,168882,2.019E+12,43,2.019E+12,30006,1,2,33,1,79,6,63,0,0,7700,3.886490725,12
2019,201901,549270,2.019E+12,51,2.01901E+12,170321,1,2,55,1,61,11,114,19,1901,405000,5.607455023,17
2019,201901,295106,2.019E+12,107,2.019E+12,1050312,1,2,107,1,72,7,71,0,0,59300,4.773054693,13
2019,201901,1366501,2.019E+12,108,2.01901E+12,1090153,1,2,96,1,66,8,81,0,0,23300,4.367355921,14
2019,201901,364596,2.019E+12,43,2.019E+12,90112,1,1,43,1,61,7,71,0,0,10000,4,13
2019,201901,1388880,2.019E+12,227,2.01901E+12,1160353,1,1,227,0,28,10,101,60,6000,100000,5,16
2019,201901,1280545,2.019E+12,64,2.01901E+12,180048,1,1,65,1,72,6,65,0,0,27000,4.431363764,12
2019,201901,17576,2.019E+12,17,2.019E+12,250001,1,1,17,1,62,4,40,0,0,13400,4.127104798,10
2019,201901,360765,2.019E+12,62,2.019E+12,1050212,1,1,61,0,43,7,71,0,0,58000,4.763427994,13
2019,201901,518941,2.019E+12,17,2.01901E+12,120019,1,1,16,1,60,8,81,0,0,25000,4.397940009,14
2019,201901,899531,2.019E+12,383,2.01901E+12,310236,1,2,557,0,70,6,64,0,0,46400,4.666517981,12
2019,201901,939390,2.019E+12,56,2.01901E+12,480037,1,2,196,0,31,6,63,0,0,24100,4.382017043,12
2019,201901,344789,2.019E+12,4,2.019E+12,630012,1,1,4,0,60,7,71,0,0,10040,4.001733713,13
2019,201901,203849,2.019E+12,114,2.019E+12,130406,1,1,114,0,35,11,115,55,5501,138000,5.139879086,17
2019,201901,1189698,2.01901E+12,147,2.01901E+12,530348,3,1,147,0,52,6,64,0,0,15000,4.176091259,12
2019,201901,139517,2.019E+12,63,2.019E+12,375506,1,2,74,0,62,6,65,0,0,20000,4.301029996,12
2019,201901,988465,2.019E+12,58,2.01901E+12,460339,1,2,50,0,56,7,71,0,0,30000,4.477121255,13
2019,201901,432778,2.019E+12,77,2.019E+12,341017,1,2,70,0,35,10,101,21,2102,20000,4.301029996,16
2019,201901,102848,2.019E+12,223,2.019E+12,710806,1,1,223,0,48,3,30,0,0,50000,4.698970004,9
2019,201901,752309,2.019E+12,24,2.01901E+12,180629,1,1,23,1,85,7,71,0,0,32200,4.507855872,13
2019,201901,378276,2.019E+12,18,2.019E+12,430013,1,2,18,0,28,7,71,0,0,36400,4.561101384,13
2019,201901,831555,2.019E+12,94,2.01901E+12,10035,1,1,94,1,41,11,114,36,3604,78000,4.892094603,17
2019,201901,137984,2.019E+12,383,2.019E+12,591406,1,2,541,1,25,6,63,0,0,32000,4.505149978,12
2019,201901,66131,2.019E+12,65,2.019E+12,50005,1,2,40,1,48,11,114,23,2309,63000,4.799340549,17
2019,201901,128857,2.019E+12,57,2.019E+12,851206,1,2,67,0,76,6,63,0,0,19600,4.292256071,12
2019,201901,253183,2.019E+12,88,2.019E+12,10009,1,1,87,1,51,10,101,62,6201,200000,5.301029996,16
2019,201901,773787,2.019E+12,42,2.01901E+12,41132,1,1,42,1,21,6,65,0,0,15500,4.190331698,12
2019,201901,1282605,2.019E+12,109,2.01901E+12,590748,1,1,110,1,40,7,71,0,0,12000,4.079181246,13
2019,201901,1264667,2.019E+12,92,2.01901E+12,80048,1,1,93,0,68,8,81,0,0,53800,4.730782276,14
2019,201901,734342,2.019E+12,138,2.01901E+12,100429,1,2,140,1,35,11,114,24,2412,150000,5.176091259,17
2019,201901,943994,2.019E+12,37,2.01901E+12,360037,1,1,37,1,82,6,63,0,0,15100,4.178976947,12
2019,201901,238408,2.019E+12,121,2.019E+12,81008,1,2,132,1,33,10,101,62,6200,110000,5.041392685,16
2019,201901,1112707,2.019E+12,84,2.01901E+12,100042,1,1,84,0,65,6,63,0,0,14000,4.146128036,12
2019,201901,3076,2.019E+12,109,2.019E+12,130401,1,1,109,1,56,6,63,0,0,9200,3.963787827,12
2019,201901,1045672,2.019E+12,95,2.01901E+12,10040,1,1,94,0,39,6,63,0,0,90000,4.954242509,12
2019,201901,1262986,2.019E+12,62,2.01901E+12,90048,1,2,37,0,65,6,63,0,0,19250,4.284430734,12
2019,201901,1401788,2.019E+12,26,2.01901E+12,160155,1,1,27,0,57,6,63,0,0,20000,4.301029996,12
2019,201901,893707,2.019E+12,70,2.01901E+12,321036,1,2,85,1,49,10,101,62,6200,120000,5.079181246,16
2019,201901,353502,2.019E+12,187,2.019E+12,90412,1,1,187,1,31,6,65,0,0,31000,4.491361694,12
2019,201901,113769,2.019E+12,27,2.019E+12,110006,1,2,39,0,46,7,71,0,0,19500,4.290034611,13
2019,201901,869165,2.019E+12,110,2.01901E+12,410936,1,1,110,1,58,11,114,52,5200,84000,4.924279286,17
2019,201901,456748,2.019E+12,14,2.019E+12,20217,1,1,14,0,71,6,63,0,0,28520,4.455149521,12
2019,201901,1354311,2.019E+12,58,2.01901E+12,5930551,1,2,55,0,56,11,114,62,6203,593200,5.773201142,17
2019,201901,1108513,2.019E+12,120,2.01901E+12,330342,1,1,120,1,61,6,63,0,0,8500,3.929418926,12
2019,201901,671114,2.019E+12,318,2.01901E+12,200026,1,2,383,0,58,3,30,0,0,9400,3.973127854,9
2019,201901,152115,2.019E+12,64,2.019E+12,650806,1,1,64,0,38,8,81,0,0,98300,4.992553518,14
2019,201901,456178,2.019E+12,69,2.019E+12,341617,1,1,70,1,49,11,114,62,6201,109500,5.039414119,17
2019,201901,916266,2.019E+12,60,2.01901E+12,400436,1,1,60,1,47,10,101,48,4801,60000,4.77815125,16
2019,201901,832375,2.019E+12,90,2.01901E+12,40035,1,1,90,0,69,7,71,0,0,12300,4.089905111,13
2019,201901,308273,2.019E+12,190,2.019E+12,690212,1,1,190,1,76,11,114,23,2314,63800,4.804820679,17
2019,201901,825623,2.019E+12,30,2.01901E+12,220234,1,1,29,0,78,11,114,24,2405,218600,5.339650158,17
2019,201901,835383,2.019E+12,67,2.01901E+12,70035,1,1,67,0,58,6,65,0,0,65000,4.812913357,12
2019,201901,1332228,2.019E+12,86,2.01901E+12,5109551,1,1,87,1,79,4,40,0,0,30800,4.488550717,10
2019,201901,1288516,2.019E+12,13,2.01901E+12,540048,1,1,13,1,43,11,114,23,2304,5200,3.716003344,17
2019,201901,601523,2.019E+12,144,2.01901E+12,50524,1,1,144,1,48,6,63,0,0,12200,4.086359831,12
2019,201901,124595,2.019E+12,115,2.019E+12,610106,1,1,115,0,37,7,71,0,0,82000,4.913813852,13
2019,201901,962185,2.019E+12,122,2.01901E+12,240037,1,1,123,1,20,8,81,0,0,5000,3.698970004,14
2019,201901,29742,2.019E+12,69,2.019E+12,12804,1,3,114,0,26,6,65,0,0,22000,4.342422681,12
2019,201901,196427,2.019E+12,53,2.019E+12,670706,1,1,53,0,55,7,71,0,0,11200,4.049218023,13
2019,201901,709793,2.019E+12,300,2.01901E+12,140127,1,1,301,1,62,7,71,0,0,20000,4.301029996,13
2019,201901,710602,2.019E+12,243,2.01901E+12,150327,1,1,242,0,61,10,101,24,2412,137000,5.136720567,16
2019,201901,1037869,2.019E+12,177,2.01901E+12,70140,1,1,177,1,47,7,71,0,0,55000,4.740362689,13
2019,201901,1267794,2.019E+12,50,2.01901E+12,231048,1,1,50,0,75,10,101,62,6200,80300,4.904715545,16
2019,201901,183342,2.019E+12,90,2.019E+12,250006,1,1,90,0,67,6,63,0,0,24200,4.383815366,12
2019,201901,1316972,2.019E+12,56,2.01901E+12,30050,1,1,56,1,32,10,101,62,6203,40000,4.602059991,16
2019,201901,186378,2.019E+12,264,2.019E+12,10206,1,1,264,1,28,7,71,0,0,36000,4.556302501,13
2019,201901,727768,2.019E+12,297,2.01901E+12,210028,1,1,298,1,76,7,71,0,0,13700,4.136720567,13
2019,201901,1416302,2.019E+12,184,2.01901E+12,7010155,1,2,203,0,44,7,71,0,0,105000,5.021189299,13
2019,201901,821498,2.019E+12,143,2.01901E+12,240034,1,5,159,0,39,7,71,0,0,107000,5.029383778,13
2019,201901,226628,2.019E+12,79,2.019E+12,10308,1,1,80,1,73,11,116,60,6002,68200,4.833784375,17
2019,201901,961239,2.019E+12,33,2.01901E+12,30037,1,3,51,1,85,4,40,0,0,19000,4.278753601,10
2019,201901,1098337,2.019E+12,95,2.01901E+12,300142,1,1,95,1,48,10,101,61,6109,85250,4.930694388,16
2019,201901,1084186,2.019E+12,185,2.01901E+12,320942,1,2,124,1,34,10,101,49,4901,12000,4.079181246,16
2019,201901,658384,2.019E+12,292,2.01901E+12,321126,1,1,292,0,50,6,63,0,0,50000,4.698970004,12
2019,201901,636235,2.019E+12,117,2.01901E+12,50825,1,1,117,1,89,6,63,0,0,28500,4.45484486,12
2019,201901,207376,2.019E+12,41,2.019E+12,371606,1,1,41,1,50,6,63,0,0,6000,3.77815125,12
2019,201901,984148,2.019E+12,58,2.01901E+12,230039,1,2,51,0,33,7,71,0,0,67000,4.826074803,13
2019,201901,302926,2.019E+12,56,2.019E+12,861612,1,4,68,0,19,7,71,0,0,16000,4.204119983,13
2019,201901,259341,2.019E+12,427,2.019E+12,110109,1,1,427,1,29,3,30,0,0,10000,4,9
2019,201901,758467,2.019E+12,113,2.01901E+12,70030,1,5,91,0,23,10,101,61,6103,14000,4.146128036,16
2019,201901,1372991,2.019E+12,159,2.01901E+12,1150653,1,2,203,0,22,6,63,0,0,45000,4.653212514,12
2019,201901,1357547,2.01901E+12,58,2.01901E+12,1150153,4,1,58,1,21,6,63,0,0,7500,3.875061263,12
2019,201901,794109,2.019E+12,128,2.01901E+12,140234,1,2,184,0,47,6,64,0,0,35000,4.544068044,12
2019,201901,168020,2.019E+12,87,2.019E+12,670606,1,1,86,1,86,6,63,0,0,13600,4.133538908,12
2019,201901,611470,2.019E+12,141,2.01901E+12,120224,1,6,106,1,65,6,64,0,0,14000,4.146128036,12
2019,201901,672886,2.019E+12,41,2.01901E+12,150026,1,1,41,0,37,8,81,0,0,63300,4.80140371,14
2019,201901,949642,2.019E+12,44,2.01901E+12,310837,1,2,54,0,21,8,81,0,0,2000,3.301029996,14
2019,201901,123061,2.019E+12,85,2.019E+12,1110506,1,2,90,1,49,10,101,62,6201,19200,4.283301229,16
2019,201901,425489,2.01901E+12,101,2.019E+12,230017,3,1,101,0,94,7,71,0,0,33400,4.523746467,13
2019,201901,199034,2.019E+12,76,2.019E+12,810306,1,1,76,1,61,10,101,62,6203,112000,5.049218023,16
2019,201901,985894,2.019E+12,69,2.01901E+12,560039,1,1,69,0,52,8,81,0,0,127000,5.103803721,14
2019,201901,499830,2.019E+12,66,2.019E+12,10218,1,1,67,0,52,6,63,0,0,55000,4.740362689,12
2019,201901,575751,2.019E+12,23,2.01901E+12,80022,1,3,31,0,43,8,81,0,0,7900,3.897627091,14
2019,201901,1366911,2.019E+12,74,2.01901E+12,1050153,1,2,82,1,34,8,81,0,0,29000,4.462397998,14
2019,201901,58679,2.019E+12,101,2.019E+12,120005,1,2,123,1,33,7,71,0,0,9000,3.954242509,13
2019,201901,297292,2.019E+12,65,2.019E+12,1150112,1,2,44,1,34,8,81,0,0,45000,4.653212514,14
2019,201901,1245981,2.019E+12,28,2.01901E+12,462948,1,2,26,1,82,10,101,61,6107,16900,4.227886705,16
2019,201901,485903,2.019E+12,42,2.019E+12,10118,1,6,46,1,43,6,63,0,0,2550,3.40654018,12
2019,201901,264012,2.019E+12,211,2.019E+12,10410,1,2,181,1,53,10,101,60,6001,39000,4.591064607,16
2019,201901,3538,2.019E+12,61,2.019E+12,120001,1,1,61,1,31,10,101,33,3301,30000,4.477121255,16
2019,201901,1033706,2.019E+12,28,2.01901E+12,150140,1,2,36,0,78,5,50,0,0,35800,4.553883027,11
2019,201901,1053351,2.019E+12,99,2.01901E+12,131441,1,2,124,1,55,10,101,62,6203,56000,4.748188027,16
2019,201901,552822,2.019E+12,316,2.01901E+12,230021,2,2,153,1,27,6,63,0,0,30900,4.489958479,12
2019,201901,257077,2.019E+12,89,2.019E+12,90309,1,1,90,1,48,11,114,23,2312,84000,4.924279286,17
2019,201901,520685,2.019E+12,161,2.01901E+12,150019,1,1,161,0,36,10,101,24,2406,89000,4.949390007,16
2019,201901,1046409,2.019E+12,44,2.01901E+12,150140,1,1,43,0,72,6,63,0,0,47280,4.674677468,12
2019,201901,128074,2.019E+12,134,2.019E+12,372706,1,2,131,1,81,10,101,23,2304,35900,4.555094449,16
2019,201901,530449,2.019E+12,16,2.01901E+12,110020,1,2,20,1,65,10,101,61,6107,5000,3.698970004,16
2019,201901,634999,2.019E+12,67,2.01901E+12,50725,1,1,67,1,29,11,114,52,5200,33300,4.522444234,17
2019,201901,221478,2.019E+12,162,2.019E+12,591506,1,1,162,0,48,6,65,0,0,571000,5.756636108,12
2019,201901,1253589,2.019E+12,65,2.01901E+12,650048,2,1,66,0,39,6,65,0,0,9000,3.954242509,12
2019,201901,144697,2.019E+12,100,2.019E+12,30006,1,2,108,1,69,7,71,0,0,10200,4.008600172,13
2019,201901,96604,2.019E+12,59,2.019E+12,370206,1,3,59,1,24,10,101,55,5502,25000,4.397940009,16
2019,201901,112480,2.019E+12,48,2.019E+12,750306,1,1,48,1,68,11,115,19,1902,60200,4.779596491,17
2019,201901,225645,2.019E+12,55,2.019E+12,10308,1,3,74,1,17,4,40,0,0,3500,3.544068044,10
2019,201901,503203,2.019E+12,51,2.01901E+12,110018,1,2,51,1,70,6,63,0,0,15000,4.176091259,12
2019,201901,19463,2.019E+12,25,2.019E+12,230001,1,2,21,1,44,10,101,19,1902,4000,3.602059991,16
2019,201901,1425364,2.019E+12,62,2.01901E+12,150155,1,1,62,0,70,7,71,0,0,36600,4.563481085,13
2019,201901,607473,2.019E+12,48,2.01901E+12,80424,1,1,48,1,25,10,101,55,5505,50000,4.698970004,16
2019,201901,874485,2.019E+12,210,2.01901E+12,401336,1,1,210,1,32,3,30,0,0,16700,4.222716471,9
2019,201901,411198,2.019E+12,85,2.019E+12,20015,1,2,92,1,45,10,101,55,5507,9200,3.963787827,16
2019,201901,408776,2.019E+12,243,2.019E+12,400413,1,1,243,0,76,6,65,0,0,12000,4.079181246,12
2019,201901,126060,2.019E+12,65,2.019E+12,711006,1,1,65,0,31,6,64,0,0,32000,4.505149978,12
2019,201901,961114,2.019E+12,88,2.01901E+12,260037,1,2,54,1,48,6,65,0,0,22000,4.342422681,12
2019,201901,243147,2.019E+12,133,2.019E+12,10208,1,2,139,1,66,10,101,61,6107,111800,5.048441804,16
2019,201901,1292016,2.019E+12,35,2.01901E+12,270048,1,3,36,0,18,6,63,0,0,10500,4.021189299,12
2019,201901,138637,2.019E+12,76,2.019E+12,373206,1,2,86,1,52,10,101,52,5200,105000,5.021189299,16
2019,201901,1146774,2.019E+12,147,2.01901E+12,150045,1,1,147,0,48,10,101,62,6201,50000,4.698970004,16
2019,201901,237375,2.019E+12,106,2.019E+12,100108,1,2,188,0,52,6,63,0,0,44000,4.643452676,12
2019,201901,556418,2.019E+12,5,2.01901E+12,140021,1,2,13,0,37,6,64,0,0,55000,4.740362689,12
2019,201901,509857,2.01901E+12,102,2.01901E+12,110019,4,1,102,0,19,6,63,0,0,5000,3.698970004,12
2019,201901,970389,2.019E+12,148,2.01901E+12,380037,1,2,81,0,49,3,30,0,0,22000,4.342422681,9
2019,201901,880948,2.019E+12,225,2.01901E+12,411236,1,4,244,1,63,3,30,0,0,17800,4.250420002,9
2019,201901,905126,2.019E+12,182,2.01901E+12,370936,1,2,130,0,38,6,63,0,0,45000,4.653212514,12
2019,201901,131841,2.019E+12,64,2.019E+12,11006,1,1,64,1,31,10,101,21,2102,270000,5.431363764,16
2019,201901,24557,2.019E+12,18,2.019E+12,40002,1,4,33,1,22,6,63,0,0,6800,3.832508913,12
2019,201901,25245,2.019E+12,29,2.019E+12,40002,1,2,32,1,17,5,50,0,0,4600,3.662757832,11
2019,201901,181730,2.019E+12,128,2.019E+12,410106,1,1,128,0,64,10,101,14,1401,28150,4.449478399,16
2019,201901,1260577,2.019E+12,134,2.01901E+12,251148,1,1,134,0,27,11,114,24,2408,60000,4.77815125,17
2019,201901,623137,2.019E+12,32,2.01901E+12,360225,1,2,42,1,30,10,101,19,1904,100000,5,16
2019,201901,726122,2.019E+12,54,2.01901E+12,30028,1,1,54,1,90,7,71,0,0,53410,4.727622578,13
2019,201901,131651,2.019E+12,49,2.019E+12,651306,1,2,50,0,48,6,65,0,0,50000,4.698970004,12
2019,201901,1100328,2.019E+12,126,2.01901E+12,340242,1,2,262,0,23,6,65,0,0,28000,4.447158031,12
2019,201901,374506,2.019E+12,59,2.019E+12,330013,1,1,59,0,42,7,71,0,0,32000,4.505149978,13
2019,201901,700159,2.019E+12,12,2.01901E+12,230027,1,2,18,0,36,5,50,0,0,6700,3.826074803,11
2019,201901,249331,2.019E+12,67,2.019E+12,30509,1,1,67,1,33,11,116,62,6200,75000,4.875061263,17
2019,201901,150295,2.019E+12,190,2.019E+12,610306,1,2,270,1,51,6,64,0,0,60000,4.77815125,12
2019,201901,713705,2.019E+12,134,2.01901E+12,120127,1,1,133,1,64,6,63,0,0,19000,4.278753601,12
2019,201901,933321,2.019E+12,16,2.01901E+12,160037,1,1,16,1,63,7,71,0,0,22000,4.342422681,13
2019,201901,774520,2.019E+12,89,2.01901E+12,40832,1,3,75,0,21,7,71,0,0,2000,3.301029996,13
2019,201901,1174679,2.019E+12,65,2.01901E+12,10047,1,1,66,1,82,6,65,0,0,29600,4.471291711,12
2019,201901,472642,2.019E+12,292,2.019E+12,320817,1,1,293,1,48,6,65,0,0,16800,4.225309282,12
2019,201901,581085,2.019E+12,137,2.01901E+12,70023,1,1,138,1,36,6,65,0,0,39300,4.59439255,12
2019,201901,413743,2.019E+12,72,2.019E+12,30315,1,2,64,0,75,11,116,50,5098,79000,4.897627091,17
2019,201901,704744,2.019E+12,542,2.01901E+12,140927,1,1,542,0,21,6,63,0,0,254000,5.404833717,12
2019,201901,372075,2.019E+12,59,2.019E+12,40113,1,2,113,1,25,6,63,0,0,23280,4.366982976,12
2019,201901,221419,2.019E+12,29,2.019E+12,371506,1,3,32,0,19,6,63,0,0,12000,4.079181246,12
2019,201901,295213,2.019E+12,156,2.019E+12,570612,1,1,157,1,59,10,101,61,6106,80000,4.903089987,16
2019,201901,758095,2.019E+12,153,2.01901E+12,20030,1,1,153,1,51,7,71,0,0,26000,4.414973348,13
2019,201901,47257,2.019E+12,36,2.019E+12,70004,1,1,36,0,51,10,101,33,3301,40000,4.602059991,16
2019,201901,635013,2.019E+12,80,2.01901E+12,360125,1,1,80,0,36,10,101,13,1301,80000,4.903089987,16
2019,201901,1151322,2.019E+12,81,2.01901E+12,120145,1,1,81,0,80,6,63,0,0,31250,4.494850022,12
2019,201901,1201755,2.019E+12,152,2.01901E+12,620048,1,1,153,1,38,4,40,0,0,20000,4.301029996,10
2019,201901,1015779,2.019E+12,64,2.01901E+12,50039,1,1,64,1,76,6,61,0,0,11500,4.06069784,12
2019,201901,677149,2.019E+12,40,2.01901E+12,240026,1,1,40,0,60,11,115,50,5003,423000,5.626340367,17
2019,201901,136295,2.019E+12,59,2.019E+12,870106,1,1,59,0,57,7,71,0,0,65000,4.812913357,13
