"Entity","Code","Year","coffe_prod"
"Philippines","PHL",1996,117226
"Philippines","PHL",1997,120006
"Philippines","PHL",1998,107802
"Philippines","PHL",1999,104124
"Philippines","PHL",2000,107557
"Philippines","PHL",2001,112271
"Philippines","PHL",2002,107080
"Philippines","PHL",2003,106388
"Philippines","PHL",2004,102865
"Philippines","PHL",2005,105847
"Philippines","PHL",2006,104093
"Philippines","PHL",2007,97877
"Philippines","PHL",2008,97428
"Philippines","PHL",2009,96433
"Philippines","PHL",2010,94536
"Philippines","PHL",2011,88526
"Philippines","PHL",2012,88943
"Philippines","PHL",2013,78634
"Philippines","PHL",2014,75454
"Philippines","PHL",2015,72342
"Philippines","PHL",2016,68822.93
"Philippines","PHL",2017,62077.95
"Philippines","PHL",2018,60312.76
"Philippines","PHL",2019,60043.88
"Philippines","PHL",2020,60640.95
"Philippines","PHL",2021,30303.59
"Philippines","PHL",2022,29957
"Philippines","PHL",2023,30023.39
"Polynesia","OWID_PYA",1961,231
"Polynesia","OWID_PYA",1962,406
"Polynesia","OWID_PYA",1963,278
"Polynesia","OWID_PYA",1964,331
"Polynesia","OWID_PYA",1965,234
"Polynesia","OWID_PYA",1966,334
"Polynesia","OWID_PYA",1967,288
"Polynesia","OWID_PYA",1968,350
"Polynesia","OWID_PYA",1969,305
"Polynesia","OWID_PYA",1970,262
"Polynesia","OWID_PYA",1971,270
"Polynesia","OWID_PYA",1972,160
"Polynesia","OWID_PYA",1973,170
"Polynesia","OWID_PYA",1974,180
"Polynesia","OWID_PYA",1975,190
"Polynesia","OWID_PYA",1976,124
"Polynesia","OWID_PYA",1977,107
"Polynesia","OWID_PYA",1978,147
"Polynesia","OWID_PYA",1979,202
"Polynesia","OWID_PYA",1980,190
"Polynesia","OWID_PYA",1981,143
"Polynesia","OWID_PYA",1982,78
"Polynesia","OWID_PYA",1983,174
"Polynesia","OWID_PYA",1984,97
"Polynesia","OWID_PYA",1985,91
"Polynesia","OWID_PYA",1986,50
"Polynesia","OWID_PYA",1987,40
"Polynesia","OWID_PYA",1988,39
"Polynesia","OWID_PYA",1989,45
"Polynesia","OWID_PYA",1990,39
"Polynesia","OWID_PYA",1991,43.81
"Polynesia","OWID_PYA",1992,37.68
"Polynesia","OWID_PYA",1993,40.68
"Polynesia","OWID_PYA",1994,44.69
"Polynesia","OWID_PYA",1995,52
"Polynesia","OWID_PYA",1996,57
"Polynesia","OWID_PYA",1997,51.46
"Polynesia","OWID_PYA",1998,50.02
"Polynesia","OWID_PYA",1999,46.05
"Polynesia","OWID_PYA",2000,46.18
"Polynesia","OWID_PYA",2001,46.27
"Polynesia","OWID_PYA",2002,46.38
"Polynesia","OWID_PYA",2003,42.55
"Polynesia","OWID_PYA",2004,37.41
"Polynesia","OWID_PYA",2005,40.21
"Polynesia","OWID_PYA",2006,43.28
"Polynesia","OWID_PYA",2007,42.26
"Polynesia","OWID_PYA",2008,41.01
"Polynesia","OWID_PYA",2009,42.71
"Polynesia","OWID_PYA",2010,44.81
"Polynesia","OWID_PYA",2011,46.35
"Polynesia","OWID_PYA",2012,47.05
"Polynesia","OWID_PYA",2013,48.3
"Polynesia","OWID_PYA",2014,46.38
"Polynesia","OWID_PYA",2015,48.41
"Polynesia","OWID_PYA",2016,48.48
"Polynesia","OWID_PYA",2017,47.75
"Polynesia","OWID_PYA",2018,49.04
"Polynesia","OWID_PYA",2019,49.87
"Polynesia","OWID_PYA",2020,49.72
"Polynesia","OWID_PYA",2021,49.28
"Polynesia","OWID_PYA",2022,49.31
"Polynesia","OWID_PYA",2023,49.09
"Puerto Rico","PRI",1961,15876
"Puerto Rico","PRI",1962,17917
"Puerto Rico","PRI",1963,14288
"Puerto Rico","PRI",1964,17010
"Puerto Rico","PRI",1965,13600
"Puerto Rico","PRI",1966,12882
"Puerto Rico","PRI",1967,14742
"Puerto Rico","PRI",1968,11793
"Puerto Rico","PRI",1969,9078
"Puerto Rico","PRI",1970,15422
"Puerto Rico","PRI",1971,10886
"Puerto Rico","PRI",1972,12247
"Puerto Rico","PRI",1973,13698
"Puerto Rico","PRI",1974,10478
"Puerto Rico","PRI",1975,11430
"Puerto Rico","PRI",1976,11428
"Puerto Rico","PRI",1977,8707
"Puerto Rico","PRI",1978,11927
"Puerto Rico","PRI",1979,9526
"Puerto Rico","PRI",1980,11884
"Puerto Rico","PRI",1981,13608
"Puerto Rico","PRI",1982,12973
"Puerto Rico","PRI",1983,15649
"Puerto Rico","PRI",1984,12247
"Puerto Rico","PRI",1985,14061
"Puerto Rico","PRI",1986,11340
"Puerto Rico","PRI",1987,15967
"Puerto Rico","PRI",1988,13154
"Puerto Rico","PRI",1989,14515
"Puerto Rico","PRI",1990,12927
"Puerto Rico","PRI",1991,12701
"Puerto Rico","PRI",1992,12701
"Puerto Rico","PRI",1993,15478
"Puerto Rico","PRI",1994,12700
"Puerto Rico","PRI",1995,12701
"Puerto Rico","PRI",1996,12175
"Puerto Rico","PRI",1997,11567
"Puerto Rico","PRI",1998,13393
"Puerto Rico","PRI",1999,7000
"Puerto Rico","PRI",2000,8250
"Puerto Rico","PRI",2001,8650
"Puerto Rico","PRI",2002,7600
"Puerto Rico","PRI",2003,9308
"Puerto Rico","PRI",2004,10206
"Puerto Rico","PRI",2005,7938
"Puerto Rico","PRI",2006,7323.2
"Puerto Rico","PRI",2007,6833.48
"Puerto Rico","PRI",2008,6683.26
"Puerto Rico","PRI",2009,6337.28
"Puerto Rico","PRI",2010,6058.22
"Puerto Rico","PRI",2011,5737.88
"Puerto Rico","PRI",2012,5760
"Puerto Rico","PRI",2013,4880.9
"Puerto Rico","PRI",2014,4674.4
"Puerto Rico","PRI",2015,3369.05
"Puerto Rico","PRI",2016,3120.43
"Puerto Rico","PRI",2017,1800
"Puerto Rico","PRI",2018,975
"Puerto Rico","PRI",2019,1820.06
"Puerto Rico","PRI",2020,1979.74
"Puerto Rico","PRI",2021,1918.98
"Puerto Rico","PRI",2022,2740
"Puerto Rico","PRI",2023,1616.37
"Rwanda","RWA",1961,10500
"Rwanda","RWA",1962,10000
"Rwanda","RWA",1963,4700
"Rwanda","RWA",1964,8100
"Rwanda","RWA",1965,9998
"Rwanda","RWA",1966,8603
"Rwanda","RWA",1967,11157
"Rwanda","RWA",1968,12015
"Rwanda","RWA",1969,12399
"Rwanda","RWA",1970,14240
"Rwanda","RWA",1971,15245
"Rwanda","RWA",1972,10602
"Rwanda","RWA",1973,14160
"Rwanda","RWA",1974,14062
"Rwanda","RWA",1975,18045
"Rwanda","RWA",1976,20334
"Rwanda","RWA",1977,20684
"Rwanda","RWA",1978,21994
"Rwanda","RWA",1979,25500
"Rwanda","RWA",1980,22600
"Rwanda","RWA",1981,29200
"Rwanda","RWA",1982,27200
"Rwanda","RWA",1983,33500
"Rwanda","RWA",1984,32500
"Rwanda","RWA",1985,43000
"Rwanda","RWA",1986,41348
"Rwanda","RWA",1987,41797
"Rwanda","RWA",1988,42666
"Rwanda","RWA",1989,30591
"Rwanda","RWA",1990,34680
"Rwanda","RWA",1991,35000
"Rwanda","RWA",1992,38824
"Rwanda","RWA",1993,27510
"Rwanda","RWA",1994,1274
"Rwanda","RWA",1995,21952
"Rwanda","RWA",1996,15285
"Rwanda","RWA",1997,14830
"Rwanda","RWA",1998,14268
"Rwanda","RWA",1999,18800
"Rwanda","RWA",2000,16098
"Rwanda","RWA",2001,18366
"Rwanda","RWA",2002,19427
"Rwanda","RWA",2003,13805
"Rwanda","RWA",2004,20017
"Rwanda","RWA",2005,18597
"Rwanda","RWA",2006,22223
"Rwanda","RWA",2007,14683
"Rwanda","RWA",2008,20724
"Rwanda","RWA",2009,19371.89
"Rwanda","RWA",2010,19319
"Rwanda","RWA",2011,21820.4
"Rwanda","RWA",2012,19995
"Rwanda","RWA",2013,18346
"Rwanda","RWA",2014,16379
"Rwanda","RWA",2015,21808
"Rwanda","RWA",2016,24689.41
"Rwanda","RWA",2017,31717.52
"Rwanda","RWA",2018,38643.34
"Rwanda","RWA",2019,29366.01
"Rwanda","RWA",2020,20459
"Rwanda","RWA",2021,19466.88
"Rwanda","RWA",2022,18945.39
"Rwanda","RWA",2023,27104.4
"Saint Vincent and the Grenadines","VCT",1961,50
"Saint Vincent and the Grenadines","VCT",1962,50
"Saint Vincent and the Grenadines","VCT",1963,55
"Saint Vincent and the Grenadines","VCT",1964,55
"Saint Vincent and the Grenadines","VCT",1965,60
"Saint Vincent and the Grenadines","VCT",1966,60
"Saint Vincent and the Grenadines","VCT",1967,70
"Saint Vincent and the Grenadines","VCT",1968,70
"Saint Vincent and the Grenadines","VCT",1969,80
"Saint Vincent and the Grenadines","VCT",1970,80
"Saint Vincent and the Grenadines","VCT",1971,90
"Saint Vincent and the Grenadines","VCT",1972,90
"Saint Vincent and the Grenadines","VCT",1973,90
"Saint Vincent and the Grenadines","VCT",1974,100
"Saint Vincent and the Grenadines","VCT",1975,100
"Saint Vincent and the Grenadines","VCT",1976,100
"Saint Vincent and the Grenadines","VCT",1977,100
"Saint Vincent and the Grenadines","VCT",1978,105
"Saint Vincent and the Grenadines","VCT",1979,110
"Saint Vincent and the Grenadines","VCT",1980,115
"Saint Vincent and the Grenadines","VCT",1981,120
"Saint Vincent and the Grenadines","VCT",1982,120
"Saint Vincent and the Grenadines","VCT",1983,130
"Saint Vincent and the Grenadines","VCT",1984,130
"Saint Vincent and the Grenadines","VCT",1985,130
"Saint Vincent and the Grenadines","VCT",1986,140
"Saint Vincent and the Grenadines","VCT",1987,140
"Saint Vincent and the Grenadines","VCT",1988,145
"Saint Vincent and the Grenadines","VCT",1989,145
"Saint Vincent and the Grenadines","VCT",1990,150
"Saint Vincent and the Grenadines","VCT",1991,152.05
"Saint Vincent and the Grenadines","VCT",1992,155
"Saint Vincent and the Grenadines","VCT",1993,150
"Saint Vincent and the Grenadines","VCT",1994,155
"Saint Vincent and the Grenadines","VCT",1995,160
"Saint Vincent and the Grenadines","VCT",1996,163.17
"Saint Vincent and the Grenadines","VCT",1997,164.22
"Saint Vincent and the Grenadines","VCT",1998,173.49
"Saint Vincent and the Grenadines","VCT",1999,170
"Saint Vincent and the Grenadines","VCT",2000,160
"Saint Vincent and the Grenadines","VCT",2001,155
"Saint Vincent and the Grenadines","VCT",2002,150
"Saint Vincent and the Grenadines","VCT",2003,145
"Saint Vincent and the Grenadines","VCT",2004,150
"Saint Vincent and the Grenadines","VCT",2005,165
"Saint Vincent and the Grenadines","VCT",2006,175
"Saint Vincent and the Grenadines","VCT",2007,180
"Saint Vincent and the Grenadines","VCT",2008,200
"Saint Vincent and the Grenadines","VCT",2009,220
"Saint Vincent and the Grenadines","VCT",2010,199.57
"Saint Vincent and the Grenadines","VCT",2011,188.91
"Saint Vincent and the Grenadines","VCT",2012,170
"Saint Vincent and the Grenadines","VCT",2013,175
"Saint Vincent and the Grenadines","VCT",2014,177.28
"Saint Vincent and the Grenadines","VCT",2015,180.61
"Saint Vincent and the Grenadines","VCT",2016,184.4
"Saint Vincent and the Grenadines","VCT",2017,187.31
"Saint Vincent and the Grenadines","VCT",2018,189.22
"Saint Vincent and the Grenadines","VCT",2019,189.87
"Saint Vincent and the Grenadines","VCT",2020,186.91
"Saint Vincent and the Grenadines","VCT",2021,185.69
"Saint Vincent and the Grenadines","VCT",2022,185.52
"Saint Vincent and the Grenadines","VCT",2023,185.34
"Samoa","WSM",1961,115
"Samoa","WSM",1962,130
"Samoa","WSM",1963,130
"Samoa","WSM",1964,120
"Samoa","WSM",1965,135
"Samoa","WSM",1966,150
"Samoa","WSM",1967,150
"Samoa","WSM",1968,150
"Samoa","WSM",1969,150
"Samoa","WSM",1970,150
"Samoa","WSM",1971,150
"Samoa","WSM",1972,40
"Samoa","WSM",1973,40
"Samoa","WSM",1974,40
"Samoa","WSM",1975,20
"Samoa","WSM",1976,20
"Samoa","WSM",1977,20
"Samoa","WSM",1978,20
"Samoa","WSM",1979,20
"Samoa","WSM",1980,20
"Samoa","WSM",1981,20
"Samoa","WSM",1982,20
"Samoa","WSM",1983,20
"Samoa","WSM",1984,20
"Samoa","WSM",1985,20
"Samoa","WSM",1986,20
"Samoa","WSM",1987,20
"Samoa","WSM",1988,20
"Samoa","WSM",1989,20
"Samoa","WSM",1990,18
"Samoa","WSM",1991,17
"Samoa","WSM",1992,16
"Samoa","WSM",1993,15
"Samoa","WSM",1994,14
"Samoa","WSM",1995,13
"Samoa","WSM",1996,12
"Samoa","WSM",1997,11
"Samoa","WSM",1998,10
"Samoa","WSM",1999,9
"Samoa","WSM",2000,8
"Samoa","WSM",2001,8
"Samoa","WSM",2002,8
"Samoa","WSM",2003,8
"Samoa","WSM",2004,8.32
"Samoa","WSM",2005,8.39
"Samoa","WSM",2006,8.44
"Samoa","WSM",2007,8
"Samoa","WSM",2008,8
"Samoa","WSM",2009,8
"Samoa","WSM",2010,10
"Samoa","WSM",2011,10
"Samoa","WSM",2012,11
"Samoa","WSM",2013,11
"Samoa","WSM",2014,11.22
"Samoa","WSM",2015,11.13
"Samoa","WSM",2016,11.27
"Samoa","WSM",2017,11.43
"Samoa","WSM",2018,11.7
"Samoa","WSM",2019,11.96
"Samoa","WSM",2020,12.39
"Samoa","WSM",2021,11.79
"Samoa","WSM",2022,11.82
"Samoa","WSM",2023,11.77
"Sao Tome and Principe","STP",1961,258
"Sao Tome and Principe","STP",1962,297
"Sao Tome and Principe","STP",1963,258
"Sao Tome and Principe","STP",1964,197
"Sao Tome and Principe","STP",1965,214
"Sao Tome and Principe","STP",1966,158
"Sao Tome and Principe","STP",1967,175
"Sao Tome and Principe","STP",1968,133
"Sao Tome and Principe","STP",1969,151
"Sao Tome and Principe","STP",1970,125
"Sao Tome and Principe","STP",1971,70
"Sao Tome and Principe","STP",1972,143
"Sao Tome and Principe","STP",1973,61
"Sao Tome and Principe","STP",1974,93
"Sao Tome and Principe","STP",1975,28
"Sao Tome and Principe","STP",1976,45
"Sao Tome and Principe","STP",1977,60
"Sao Tome and Principe","STP",1978,60
"Sao Tome and Principe","STP",1979,60
"Sao Tome and Principe","STP",1980,60
"Sao Tome and Principe","STP",1981,60
"Sao Tome and Principe","STP",1982,60
"Sao Tome and Principe","STP",1983,60
"Sao Tome and Principe","STP",1984,54
"Sao Tome and Principe","STP",1985,14
"Sao Tome and Principe","STP",1986,22
"Sao Tome and Principe","STP",1987,9
"Sao Tome and Principe","STP",1988,31
"Sao Tome and Principe","STP",1989,8
"Sao Tome and Principe","STP",1990,37
"Sao Tome and Principe","STP",1991,11
"Sao Tome and Principe","STP",1992,13
"Sao Tome and Principe","STP",1993,20
"Sao Tome and Principe","STP",1994,22
"Sao Tome and Principe","STP",1995,17
"Sao Tome and Principe","STP",1996,21
"Sao Tome and Principe","STP",1997,45
"Sao Tome and Principe","STP",1998,36
"Sao Tome and Principe","STP",1999,58
"Sao Tome and Principe","STP",2000,18
"Sao Tome and Principe","STP",2001,22
"Sao Tome and Principe","STP",2002,25
"Sao Tome and Principe","STP",2003,22.97
"Sao Tome and Principe","STP",2004,27
"Sao Tome and Principe","STP",2005,28
"Sao Tome and Principe","STP",2006,30
"Sao Tome and Principe","STP",2007,22.96
"Sao Tome and Principe","STP",2008,19.95
"Sao Tome and Principe","STP",2009,17.9
"Sao Tome and Principe","STP",2010,15.17
"Sao Tome and Principe","STP",2011,5.6
"Sao Tome and Principe","STP",2012,6.2
"Sao Tome and Principe","STP",2013,3.9
"Sao Tome and Principe","STP",2014,8.03
"Sao Tome and Principe","STP",2015,8.61
"Sao Tome and Principe","STP",2016,6.84
"Sao Tome and Principe","STP",2017,7.83
"Sao Tome and Principe","STP",2018,7.62
"Sao Tome and Principe","STP",2019,6.85
"Sao Tome and Principe","STP",2020,7.62
"Sao Tome and Principe","STP",2021,7.56
"Sao Tome and Principe","STP",2022,7.54
"Sao Tome and Principe","STP",2023,7.57
"Sierra Leone","SLE",1961,5103
"Sierra Leone","SLE",1962,2419
"Sierra Leone","SLE",1963,3958
"Sierra Leone","SLE",1964,6029
"Sierra Leone","SLE",1965,3937
"Sierra Leone","SLE",1966,9593
"Sierra Leone","SLE",1967,3000
"Sierra Leone","SLE",1968,4131
"Sierra Leone","SLE",1969,8257
"Sierra Leone","SLE",1970,6188
"Sierra Leone","SLE",1971,9527
"Sierra Leone","SLE",1972,7297
"Sierra Leone","SLE",1973,11971
"Sierra Leone","SLE",1974,3188
"Sierra Leone","SLE",1975,7416
"Sierra Leone","SLE",1976,4702
"Sierra Leone","SLE",1977,10273
"Sierra Leone","SLE",1978,4367
"Sierra Leone","SLE",1979,13690
"Sierra Leone","SLE",1980,10146
"Sierra Leone","SLE",1981,9288
"Sierra Leone","SLE",1982,8658
"Sierra Leone","SLE",1983,16500
"Sierra Leone","SLE",1984,18000
"Sierra Leone","SLE",1985,26000
"Sierra Leone","SLE",1986,23100
"Sierra Leone","SLE",1987,24200
"Sierra Leone","SLE",1988,25300
"Sierra Leone","SLE",1989,25600
"Sierra Leone","SLE",1990,25800
"Sierra Leone","SLE",1991,26000
"Sierra Leone","SLE",1992,26000
"Sierra Leone","SLE",1993,24700
"Sierra Leone","SLE",1994,27805
"Sierra Leone","SLE",1995,25025
"Sierra Leone","SLE",1996,25000
"Sierra Leone","SLE",1997,30700
"Sierra Leone","SLE",1998,25000
"Sierra Leone","SLE",1999,15350
"Sierra Leone","SLE",2000,15000
"Sierra Leone","SLE",2001,16267.37
"Sierra Leone","SLE",2002,16704.64
"Sierra Leone","SLE",2003,17000
"Sierra Leone","SLE",2004,18000
"Sierra Leone","SLE",2005,20000
"Sierra Leone","SLE",2006,20500
"Sierra Leone","SLE",2007,21000
"Sierra Leone","SLE",2008,21200
"Sierra Leone","SLE",2009,22000
"Sierra Leone","SLE",2010,26130.3
"Sierra Leone","SLE",2011,30449.28
"Sierra Leone","SLE",2012,35000
"Sierra Leone","SLE",2013,36000
"Sierra Leone","SLE",2014,2756
"Sierra Leone","SLE",2015,2756
"Sierra Leone","SLE",2016,2275
"Sierra Leone","SLE",2017,2277
"Sierra Leone","SLE",2018,2685
"Sierra Leone","SLE",2019,2400
"Sierra Leone","SLE",2020,2400
"Sierra Leone","SLE",2021,2400
"Sierra Leone","SLE",2022,2580
"Sierra Leone","SLE",2023,3600
"Sri Lanka","LKA",1961,4002
"Sri Lanka","LKA",1962,3754
"Sri Lanka","LKA",1963,5520
"Sri Lanka","LKA",1964,8395
"Sri Lanka","LKA",1965,7008
"Sri Lanka","LKA",1966,6660
"Sri Lanka","LKA",1967,11488
"Sri Lanka","LKA",1968,10020
"Sri Lanka","LKA",1969,10943
"Sri Lanka","LKA",1970,7306
"Sri Lanka","LKA",1971,8358
"Sri Lanka","LKA",1972,6806
"Sri Lanka","LKA",1973,7032
"Sri Lanka","LKA",1974,8624
"Sri Lanka","LKA",1975,8838
"Sri Lanka","LKA",1976,8876
"Sri Lanka","LKA",1977,10387
"Sri Lanka","LKA",1978,12318
"Sri Lanka","LKA",1979,10100
"Sri Lanka","LKA",1980,11688
"Sri Lanka","LKA",1981,12500
"Sri Lanka","LKA",1982,13179
"Sri Lanka","LKA",1983,16600
"Sri Lanka","LKA",1984,10500
"Sri Lanka","LKA",1985,9300
"Sri Lanka","LKA",1986,5622
"Sri Lanka","LKA",1987,6030
"Sri Lanka","LKA",1988,5600
"Sri Lanka","LKA",1989,6760
"Sri Lanka","LKA",1990,7567
"Sri Lanka","LKA",1991,7861
"Sri Lanka","LKA",1992,8672
"Sri Lanka","LKA",1993,10090
"Sri Lanka","LKA",1994,11056
"Sri Lanka","LKA",1995,11481
"Sri Lanka","LKA",1996,11760
"Sri Lanka","LKA",1997,11348
"Sri Lanka","LKA",1998,10498
"Sri Lanka","LKA",1999,10580
"Sri Lanka","LKA",2000,9790
"Sri Lanka","LKA",2001,10210
"Sri Lanka","LKA",2002,9780
"Sri Lanka","LKA",2003,9110
"Sri Lanka","LKA",2004,7670
"Sri Lanka","LKA",2005,7240
"Sri Lanka","LKA",2006,6460
"Sri Lanka","LKA",2007,6050
"Sri Lanka","LKA",2008,5450
"Sri Lanka","LKA",2009,5410
"Sri Lanka","LKA",2010,5240
"Sri Lanka","LKA",2011,5320
"Sri Lanka","LKA",2012,5560
"Sri Lanka","LKA",2013,5570
"Sri Lanka","LKA",2014,6089
"Sri Lanka","LKA",2015,5866.3
"Sri Lanka","LKA",2016,5593
"Sri Lanka","LKA",2017,5431
"Sri Lanka","LKA",2018,6445
"Sri Lanka","LKA",2019,4887
"Sri Lanka","LKA",2020,6724.6
"Sri Lanka","LKA",2021,5306.2
"Sri Lanka","LKA",2022,4828
"Sri Lanka","LKA",2023,4750
"Suriname","SUR",1961,342
"Suriname","SUR",1962,329
"Suriname","SUR",1963,378
"Suriname","SUR",1964,380
"Suriname","SUR",1965,397
"Suriname","SUR",1966,377
"Suriname","SUR",1967,431
"Suriname","SUR",1968,359
"Suriname","SUR",1969,233
"Suriname","SUR",1970,207
"Suriname","SUR",1971,200
"Suriname","SUR",1972,98
"Suriname","SUR",1973,89
"Suriname","SUR",1974,91
"Suriname","SUR",1975,88
"Suriname","SUR",1976,76
"Suriname","SUR",1977,90
"Suriname","SUR",1978,52
"Suriname","SUR",1979,59
"Suriname","SUR",1980,45
"Suriname","SUR",1981,53
"Suriname","SUR",1982,44
"Suriname","SUR",1983,47
"Suriname","SUR",1984,40
"Suriname","SUR",1985,35
"Suriname","SUR",1986,44
"Suriname","SUR",1987,36
"Suriname","SUR",1988,39
"Suriname","SUR",1989,49
"Suriname","SUR",1990,46
"Suriname","SUR",1991,55
"Suriname","SUR",1992,43
"Suriname","SUR",1993,50
"Suriname","SUR",1994,42
"Suriname","SUR",1995,50
"Suriname","SUR",1996,33
"Suriname","SUR",1997,16
"Suriname","SUR",1998,11
"Suriname","SUR",1999,10
"Suriname","SUR",2000,4
"Suriname","SUR",2001,4
"Suriname","SUR",2002,4
"Suriname","SUR",2003,5.32
"Suriname","SUR",2004,4
"Suriname","SUR",2005,4
"Suriname","SUR",2006,6
"Suriname","SUR",2007,10
"Suriname","SUR",2008,10
"Suriname","SUR",2009,9
"Suriname","SUR",2010,6.41
"Suriname","SUR",2011,5.61
"Suriname","SUR",2012,5.97
"Suriname","SUR",2013,5.97
"Suriname","SUR",2014,5.87
"Suriname","SUR",2015,6
"Suriname","SUR",2016,5.53
"Suriname","SUR",2017,5.8
"Suriname","SUR",2018,5.78
"Suriname","SUR",2019,5.44
"Suriname","SUR",2020,5.67
"Suriname","SUR",2021,5.63
"Suriname","SUR",2022,5.58
"Suriname","SUR",2023,5.63
"Taiwan","TWN",1961,112
"Taiwan","TWN",1962,56
"Taiwan","TWN",1963,42
"Taiwan","TWN",1964,46
"Taiwan","TWN",1965,77
"Taiwan","TWN",1966,36
"Taiwan","TWN",1967,66
"Taiwan","TWN",1968,40
"Taiwan","TWN",1969,48
"Taiwan","TWN",1970,36
"Taiwan","TWN",1971,34
"Taiwan","TWN",1972,29
"Taiwan","TWN",1973,17
"Taiwan","TWN",1974,68
"Taiwan","TWN",1975,66
"Taiwan","TWN",1976,9
"Taiwan","TWN",1977,52
"Taiwan","TWN",1978,47
"Taiwan","TWN",1979,36
"Taiwan","TWN",1980,51
"Taiwan","TWN",1981,52
"Taiwan","TWN",1982,54
"Taiwan","TWN",1983,0
"Taiwan","TWN",1984,0
"Taiwan","TWN",1985,0
"Taiwan","TWN",1986,0
"Taiwan","TWN",1987,0
"Taiwan","TWN",1988,0
"Taiwan","TWN",1989,0
"Taiwan","TWN",1990,0
"Taiwan","TWN",1991,0
"Taiwan","TWN",1992,0
"Taiwan","TWN",1993,0
"Taiwan","TWN",1994,0
"Taiwan","TWN",1995,0
"Taiwan","TWN",1996,0
"Taiwan","TWN",1997,0
"Taiwan","TWN",1998,0
"Taiwan","TWN",1999,0
"Taiwan","TWN",2000,0
"Taiwan","TWN",2001,0
"Taiwan","TWN",2002,0
"Taiwan","TWN",2003,0
"Taiwan","TWN",2004,0
"Taiwan","TWN",2005,0
"Taiwan","TWN",2006,0
"Taiwan","TWN",2007,0
"Taiwan","TWN",2008,0
"Taiwan","TWN",2009,0
"Taiwan","TWN",2010,0
"Taiwan","TWN",2011,0
"Taiwan","TWN",2012,0
"Taiwan","TWN",2013,0
"Taiwan","TWN",2014,0
"Taiwan","TWN",2015,757
"Taiwan","TWN",2016,841
"Taiwan","TWN",2017,947
"Taiwan","TWN",2018,1019
"Taiwan","TWN",2019,1012
"Taiwan","TWN",2020,970
"Taiwan","TWN",2021,906
"Taiwan","TWN",2022,980
"Taiwan","TWN",2023,1034.45
"Tanzania","TZA",1961,33000
"Tanzania","TZA",1962,35000
"Tanzania","TZA",1963,40900
"Tanzania","TZA",1964,43600
"Tanzania","TZA",1965,56400
"Tanzania","TZA",1966,66900
"Tanzania","TZA",1967,49600
"Tanzania","TZA",1968,51100
"Tanzania","TZA",1969,51545
"Tanzania","TZA",1970,46140
"Tanzania","TZA",1971,49700
"Tanzania","TZA",1972,52126
"Tanzania","TZA",1973,54997
"Tanzania","TZA",1974,59454
"Tanzania","TZA",1975,62291
"Tanzania","TZA",1976,43278
"Tanzania","TZA",1977,50216
"Tanzania","TZA",1978,51359
"Tanzania","TZA",1979,47875
"Tanzania","TZA",1980,47802
"Tanzania","TZA",1981,66441
"Tanzania","TZA",1982,53120
"Tanzania","TZA",1983,52129
"Tanzania","TZA",1984,56943
"Tanzania","TZA",1985,45808
"Tanzania","TZA",1986,54756
"Tanzania","TZA",1987,57653
"Tanzania","TZA",1988,45510
"Tanzania","TZA",1989,48800
"Tanzania","TZA",1990,53420
"Tanzania","TZA",1991,46210
"Tanzania","TZA",1992,56030
"Tanzania","TZA",1993,59574
"Tanzania","TZA",1994,34151
"Tanzania","TZA",1995,41971
"Tanzania","TZA",1996,52490
"Tanzania","TZA",1997,43568
"Tanzania","TZA",1998,38002
"Tanzania","TZA",1999,46670
"Tanzania","TZA",2000,47800
"Tanzania","TZA",2001,58100
"Tanzania","TZA",2002,66170
"Tanzania","TZA",2003,52320
"Tanzania","TZA",2004,72440
"Tanzania","TZA",2005,95390
"Tanzania","TZA",2006,34300
"Tanzania","TZA",2007,48869
"Tanzania","TZA",2008,43100
"Tanzania","TZA",2009,62350
"Tanzania","TZA",2010,40000
"Tanzania","TZA",2011,60575
"Tanzania","TZA",2012,66204
"Tanzania","TZA",2013,71200
"Tanzania","TZA",2014,48982
"Tanzania","TZA",2015,42674
"Tanzania","TZA",2016,60921
"Tanzania","TZA",2017,47693
"Tanzania","TZA",2018,45254
"Tanzania","TZA",2019,68147
"Tanzania","TZA",2020,60651
"Tanzania","TZA",2021,73027
"Tanzania","TZA",2022,66837
"Tanzania","TZA",2023,62917
"Thailand","THA",1961,60
"Thailand","THA",1962,60
"Thailand","THA",1963,60
"Thailand","THA",1964,60
"Thailand","THA",1965,120
"Thailand","THA",1966,120
"Thailand","THA",1967,120
"Thailand","THA",1968,180
"Thailand","THA",1969,240
"Thailand","THA",1970,600
"Thailand","THA",1971,1140
"Thailand","THA",1972,1657
"Thailand","THA",1973,2240
"Thailand","THA",1974,4020
"Thailand","THA",1975,5816
"Thailand","THA",1976,7635
"Thailand","THA",1977,6300
"Thailand","THA",1978,6900
"Thailand","THA",1979,7500
"Thailand","THA",1980,9120
"Thailand","THA",1981,12060
"Thailand","THA",1982,18539
"Thailand","THA",1983,18035
"Thailand","THA",1984,18099
"Thailand","THA",1985,26641
"Thailand","THA",1986,31455
"Thailand","THA",1987,25220
"Thailand","THA",1988,35154
"Thailand","THA",1989,59580
"Thailand","THA",1990,71483
"Thailand","THA",1991,47328
"Thailand","THA",1992,80386
"Thailand","THA",1993,70426
"Thailand","THA",1994,78175
"Thailand","THA",1995,86450
"Thailand","THA",1996,80287
"Thailand","THA",1997,83810
