Entity,Code,Year,Period life expectancy at birth
Low-and-middle-income countries,,2017,70.2587
Low-and-middle-income countries,,2018,70.6169
Low-and-middle-income countries,,2019,70.8457
Low-and-middle-income countries,,2020,70.2154
Low-and-middle-income countries,,2021,69.0267
Low-and-middle-income countries,,2022,71.0722
Low-and-middle-income countries,,2023,71.474
Low-income countries,,1950,31.21
Low-income countries,,1951,33.0151
Low-income countries,,1952,36.044
Low-income countries,,1953,37.0318
Low-income countries,,1954,38.0213
Low-income countries,,1955,38.4836
Low-income countries,,1956,38.9121
Low-income countries,,1957,38.2601
Low-income countries,,1958,38.6255
Low-income countries,,1959,40.1355
Low-income countries,,1960,40.5319
Low-income countries,,1961,40.845
Low-income countries,,1962,41.1678
Low-income countries,,1963,41.4082
Low-income countries,,1964,41.8903
Low-income countries,,1965,42.0954
Low-income countries,,1966,42.0484
Low-income countries,,1967,42.8351
Low-income countries,,1968,43.201
Low-income countries,,1969,43.4998
Low-income countries,,1970,43.8402
Low-income countries,,1971,44.1795
Low-income countries,,1972,43.7708
Low-income countries,,1973,44.5431
Low-income countries,,1974,44.5675
Low-income countries,,1975,44.8108
Low-income countries,,1976,45.5278
Low-income countries,,1977,45.8575
Low-income countries,,1978,45.9815
Low-income countries,,1979,46.3478
Low-income countries,,1980,46.6823
Low-income countries,,1981,46.8663
Low-income countries,,1982,46.8923
Low-income countries,,1983,45.4904
Low-income countries,,1984,45.2005
Low-income countries,,1985,45.7331
Low-income countries,,1986,46.8506
Low-income countries,,1987,48.0486
Low-income countries,,1988,47.9042
Low-income countries,,1989,49.187
Low-income countries,,1990,49.212
Low-income countries,,1991,48.9484
Low-income countries,,1992,49.0088
Low-income countries,,1993,50.024
Low-income countries,,1994,46.3373
Low-income countries,,1995,50.7878
Low-income countries,,1996,50.9639
Low-income countries,,1997,51.408
Low-income countries,,1998,50.9393
Low-income countries,,1999,52.152
Low-income countries,,2000,53.1451
Low-income countries,,2001,53.6843
Low-income countries,,2002,54.1838
Low-income countries,,2003,55.1324
Low-income countries,,2004,55.6751
Low-income countries,,2005,56.2505
Low-income countries,,2006,57.0514
Low-income countries,,2007,57.7508
Low-income countries,,2008,58.4103
Low-income countries,,2009,57.9787
Low-income countries,,2010,59.534
Low-income countries,,2011,59.3977
Low-income countries,,2012,60.3636
Low-income countries,,2013,60.8942
Low-income countries,,2014,60.9
Low-income countries,,2015,61.1625
Low-income countries,,2016,61.5613
Low-income countries,,2017,61.7655
Low-income countries,,2018,62.7091
Low-income countries,,2019,63.0385
Low-income countries,,2020,63.267
Low-income countries,,2021,62.779
Low-income countries,,2022,63.4802
Low-income countries,,2023,64.9377
Lower-middle-income countries,,1950,40.7796
Lower-middle-income countries,,1951,41.3364
Lower-middle-income countries,,1952,41.9591
Lower-middle-income countries,,1953,42.4424
Lower-middle-income countries,,1954,43.2255
Lower-middle-income countries,,1955,43.8586
Lower-middle-income countries,,1956,44.3491
Lower-middle-income countries,,1957,44.8092
Lower-middle-income countries,,1958,45.2864
Lower-middle-income countries,,1959,45.8152
Lower-middle-income countries,,1960,46.17
Lower-middle-income countries,,1961,46.5421
Lower-middle-income countries,,1962,46.9623
Lower-middle-income countries,,1963,47.3373
Lower-middle-income countries,,1964,47.749
Lower-middle-income countries,,1965,47.26
Lower-middle-income countries,,1966,47.7005
Lower-middle-income countries,,1967,47.9536
Lower-middle-income countries,,1968,48.9212
Lower-middle-income countries,,1969,49.3425
Lower-middle-income countries,,1970,49.2374
Lower-middle-income countries,,1971,47.6442
Lower-middle-income countries,,1972,50.2647
Lower-middle-income countries,,1973,50.7827
Lower-middle-income countries,,1974,51.199
Lower-middle-income countries,,1975,51.2818
Lower-middle-income countries,,1976,51.7946
Lower-middle-income countries,,1977,52.3854
Lower-middle-income countries,,1978,52.907
Lower-middle-income countries,,1979,54.0136
Lower-middle-income countries,,1980,54.5626
Lower-middle-income countries,,1981,55.0204
Lower-middle-income countries,,1982,55.4954
Lower-middle-income countries,,1983,55.9784
Lower-middle-income countries,,1984,56.4512
Lower-middle-income countries,,1985,56.8504
Lower-middle-income countries,,1986,57.2545
Lower-middle-income countries,,1987,57.6142
Lower-middle-income countries,,1988,57.9567
Lower-middle-income countries,,1989,58.3109
Lower-middle-income countries,,1990,58.5269
Lower-middle-income countries,,1991,58.6645
Lower-middle-income countries,,1992,59.0422
Lower-middle-income countries,,1993,59.2658
Lower-middle-income countries,,1994,59.5007
Lower-middle-income countries,,1995,59.7742
Lower-middle-income countries,,1996,60.0518
Lower-middle-income countries,,1997,60.3774
Lower-middle-income countries,,1998,60.7142
Lower-middle-income countries,,1999,61.1201
Lower-middle-income countries,,2000,61.5458
Lower-middle-income countries,,2001,61.9217
Lower-middle-income countries,,2002,62.3665
Lower-middle-income countries,,2003,62.7637
Lower-middle-income countries,,2004,63.1376
Lower-middle-income countries,,2005,63.5158
Lower-middle-income countries,,2006,63.958
Lower-middle-income countries,,2007,64.3619
Lower-middle-income countries,,2008,64.6334
Lower-middle-income countries,,2009,65.1359
Lower-middle-income countries,,2010,65.4807
Lower-middle-income countries,,2011,65.9437
Lower-middle-income countries,,2012,66.3198
Lower-middle-income countries,,2013,66.662
Lower-middle-income countries,,2014,67.0069
Lower-middle-income countries,,2015,67.3283
Lower-middle-income countries,,2016,67.6702
Lower-middle-income countries,,2017,67.9882
Lower-middle-income countries,,2018,68.2475
Lower-middle-income countries,,2019,68.5254
Lower-middle-income countries,,2020,67.9056
Lower-middle-income countries,,2021,66.1859
Lower-middle-income countries,,2022,69.2504
Lower-middle-income countries,,2023,69.5854
Luxembourg,LUX,1901,47.976
Luxembourg,LUX,1902,48.057
Luxembourg,LUX,1903,46.91
Luxembourg,LUX,1904,44.827
Luxembourg,LUX,1905,46.208
Luxembourg,LUX,1906,46.591
Luxembourg,LUX,1907,49.001
Luxembourg,LUX,1908,46.457
Luxembourg,LUX,1909,47.794
Luxembourg,LUX,1910,49.664
Luxembourg,LUX,1911,46.383
Luxembourg,LUX,1912,48.882
Luxembourg,LUX,1913,50.245
Luxembourg,LUX,1914,50.07
Luxembourg,LUX,1915,51.469
Luxembourg,LUX,1916,50.115
Luxembourg,LUX,1917,48.047
Luxembourg,LUX,1918,42.334
Luxembourg,LUX,1919,44.678
Luxembourg,LUX,1920,54.622
Luxembourg,LUX,1921,56.206
Luxembourg,LUX,1922,55.266
Luxembourg,LUX,1923,54.684
Luxembourg,LUX,1924,56.762
Luxembourg,LUX,1925,54.789
Luxembourg,LUX,1926,53.406
Luxembourg,LUX,1927,55.859
Luxembourg,LUX,1928,55.352
Luxembourg,LUX,1929,52.703
Luxembourg,LUX,1930,56.798
Luxembourg,LUX,1931,57.589
Luxembourg,LUX,1932,56.662
Luxembourg,LUX,1933,58.315
Luxembourg,LUX,1934,59.903
Luxembourg,LUX,1935,59.101
Luxembourg,LUX,1936,61.201
Luxembourg,LUX,1937,61.064
Luxembourg,LUX,1938,59.203
Luxembourg,LUX,1939,60.352
Luxembourg,LUX,1940,61.947
Luxembourg,LUX,1941,59.991
Luxembourg,LUX,1942,58.333
Luxembourg,LUX,1943,54.32
Luxembourg,LUX,1944,47.836
Luxembourg,LUX,1945,49.401
Luxembourg,LUX,1946,61.613
Luxembourg,LUX,1947,63.057
Luxembourg,LUX,1948,64.494
Luxembourg,LUX,1949,64.84
Luxembourg,LUX,1950,65.5467
Luxembourg,LUX,1951,65.8563
Luxembourg,LUX,1952,66.1218
Luxembourg,LUX,1953,66.3945
Luxembourg,LUX,1954,66.6653
Luxembourg,LUX,1955,67.3705
Luxembourg,LUX,1956,67.1388
Luxembourg,LUX,1957,66.8896
Luxembourg,LUX,1958,68.4131
Luxembourg,LUX,1959,68.3726
Luxembourg,LUX,1960,68.7831
Luxembourg,LUX,1961,69.1498
Luxembourg,LUX,1962,68.4002
Luxembourg,LUX,1963,68.6693
Luxembourg,LUX,1964,68.8282
Luxembourg,LUX,1965,69.2087
Luxembourg,LUX,1966,68.9074
Luxembourg,LUX,1967,69.4744
Luxembourg,LUX,1968,69.994
Luxembourg,LUX,1969,69.7169
Luxembourg,LUX,1970,69.2259
Luxembourg,LUX,1971,69.2462
Luxembourg,LUX,1972,70.469
Luxembourg,LUX,1973,70.3158
Luxembourg,LUX,1974,70.2216
Luxembourg,LUX,1975,70.3385
Luxembourg,LUX,1976,70.2437
Luxembourg,LUX,1977,71.4585
Luxembourg,LUX,1978,71.4712
Luxembourg,LUX,1979,72.2532
Luxembourg,LUX,1980,72.3869
Luxembourg,LUX,1981,72.0768
Luxembourg,LUX,1982,72.1571
Luxembourg,LUX,1983,72.9783
Luxembourg,LUX,1984,72.7176
Luxembourg,LUX,1985,73.2839
Luxembourg,LUX,1986,74.0853
Luxembourg,LUX,1987,73.867
Luxembourg,LUX,1988,74.2769
Luxembourg,LUX,1989,74.2857
Luxembourg,LUX,1990,74.9674
Luxembourg,LUX,1991,74.9643
Luxembourg,LUX,1992,74.7464
Luxembourg,LUX,1993,75.4257
Luxembourg,LUX,1994,75.9312
Luxembourg,LUX,1995,75.8777
Luxembourg,LUX,1996,76.1684
Luxembourg,LUX,1997,76.3903
Luxembourg,LUX,1998,76.5712
Luxembourg,LUX,1999,76.9864
Luxembourg,LUX,2000,77.2635
Luxembourg,LUX,2001,77.5298
Luxembourg,LUX,2002,77.5518
Luxembourg,LUX,2003,77.2624
Luxembourg,LUX,2004,78.6583
Luxembourg,LUX,2005,78.8786
Luxembourg,LUX,2006,78.8384
Luxembourg,LUX,2007,79.1157
Luxembourg,LUX,2008,80.1066
Luxembourg,LUX,2009,79.9074
Luxembourg,LUX,2010,80.0987
Luxembourg,LUX,2011,80.2848
Luxembourg,LUX,2012,80.4383
Luxembourg,LUX,2013,80.8544
Luxembourg,LUX,2014,81.2359
Luxembourg,LUX,2015,81.2561
Luxembourg,LUX,2016,81.6199
Luxembourg,LUX,2017,81.0892
Luxembourg,LUX,2018,81.5187
Luxembourg,LUX,2019,81.5879
Luxembourg,LUX,2020,81.4108
Luxembourg,LUX,2021,81.8392
Luxembourg,LUX,2022,82.2007
Luxembourg,LUX,2023,82.2294
Macao,MAC,1950,58.3315
Macao,MAC,1951,58.8218
Macao,MAC,1952,59.2897
Macao,MAC,1953,59.7456
Macao,MAC,1954,60.2538
Macao,MAC,1955,60.7309
Macao,MAC,1956,60.9513
Macao,MAC,1957,62.4653
Macao,MAC,1958,63.1535
Macao,MAC,1959,63.6831
Macao,MAC,1960,63.9355
Macao,MAC,1961,64.4799
Macao,MAC,1962,65.0926
Macao,MAC,1963,65.6513
Macao,MAC,1964,66.0336
Macao,MAC,1965,66.3144
Macao,MAC,1966,66.7911
Macao,MAC,1967,67.4044
Macao,MAC,1968,68.0206
Macao,MAC,1969,68.2678
Macao,MAC,1970,68.7615
Macao,MAC,1971,69.1675
Macao,MAC,1972,69.7035
Macao,MAC,1973,70.0926
Macao,MAC,1974,71.0037
Macao,MAC,1975,71.1897
Macao,MAC,1976,71.8717
Macao,MAC,1977,71.8007
Macao,MAC,1978,72.2421
Macao,MAC,1979,72.6253
Macao,MAC,1980,72.9973
Macao,MAC,1981,73.367
Macao,MAC,1982,73.9076
Macao,MAC,1983,74.0656
Macao,MAC,1984,74.2298
Macao,MAC,1985,74.702
Macao,MAC,1986,74.9816
Macao,MAC,1987,75.165
Macao,MAC,1988,75.5439
Macao,MAC,1989,76.2247
Macao,MAC,1990,76.5717
Macao,MAC,1991,76.6378
Macao,MAC,1992,77.0697
Macao,MAC,1993,77.4706
Macao,MAC,1994,77.4279
Macao,MAC,1995,77.8464
Macao,MAC,1996,77.4285
Macao,MAC,1997,78.4397
Macao,MAC,1998,78.7453
Macao,MAC,1999,79.1251
Macao,MAC,2000,79.4292
Macao,MAC,2001,79.8122
Macao,MAC,2002,80.098
Macao,MAC,2003,80.2148
Macao,MAC,2004,80.4057
Macao,MAC,2005,80.5223
Macao,MAC,2006,80.7101
Macao,MAC,2007,80.9322
Macao,MAC,2008,81.1622
Macao,MAC,2009,81.4926
Macao,MAC,2010,81.6635
Macao,MAC,2011,81.9924
Macao,MAC,2012,82.2557
Macao,MAC,2013,82.4764
Macao,MAC,2014,82.6955
Macao,MAC,2015,82.9402
Macao,MAC,2016,83.0197
Macao,MAC,2017,83.0779
Macao,MAC,2018,83.3959
Macao,MAC,2019,83.2927
Macao,MAC,2020,84.61
Macao,MAC,2021,83.8179
Macao,MAC,2022,82.1025
Macao,MAC,2023,83.0749
Madagascar,MDG,1950,39.6578
Madagascar,MDG,1951,39.9402
Madagascar,MDG,1952,40.3407
Madagascar,MDG,1953,40.6562
Madagascar,MDG,1954,40.9484
Madagascar,MDG,1955,41.278
Madagascar,MDG,1956,41.6911
Madagascar,MDG,1957,42.1134
Madagascar,MDG,1958,42.5049
Madagascar,MDG,1959,42.9518
Madagascar,MDG,1960,43.3485
Madagascar,MDG,1961,43.79
Madagascar,MDG,1962,44.1855
Madagascar,MDG,1963,44.6257
Madagascar,MDG,1964,45.0367
Madagascar,MDG,1965,45.4474
Madagascar,MDG,1966,45.9797
Madagascar,MDG,1967,46.4571
Madagascar,MDG,1968,46.9324
Madagascar,MDG,1969,47.3223
Madagascar,MDG,1970,47.8984
Madagascar,MDG,1971,48.2041
Madagascar,MDG,1972,48.5068
Madagascar,MDG,1973,48.9208
Madagascar,MDG,1974,49.3032
Madagascar,MDG,1975,49.596
Madagascar,MDG,1976,49.7996
Madagascar,MDG,1977,49.9447
Madagascar,MDG,1978,50.017
Madagascar,MDG,1979,50.0591
Madagascar,MDG,1980,49.9844
Madagascar,MDG,1981,49.8063
Madagascar,MDG,1982,50.009
Madagascar,MDG,1983,50.1072
Madagascar,MDG,1984,50.2087
Madagascar,MDG,1985,50.406
Madagascar,MDG,1986,50.6515
Madagascar,MDG,1987,51.0984
Madagascar,MDG,1988,51.4246
Madagascar,MDG,1989,51.8158
Madagascar,MDG,1990,52.1403
Madagascar,MDG,1991,52.555
Madagascar,MDG,1992,52.9464
Madagascar,MDG,1993,53.7325
Madagascar,MDG,1994,54.2469
Madagascar,MDG,1995,54.845
Madagascar,MDG,1996,55.4768
Madagascar,MDG,1997,56.1267
Madagascar,MDG,1998,56.8028
Madagascar,MDG,1999,57.4344
Madagascar,MDG,2000,57.9742
Madagascar,MDG,2001,58.6744
Madagascar,MDG,2002,59.1704
Madagascar,MDG,2003,59.6926
Madagascar,MDG,2004,60.1684
Madagascar,MDG,2005,60.6639
Madagascar,MDG,2006,61.1404
Madagascar,MDG,2007,61.5335
Madagascar,MDG,2008,61.9919
Madagascar,MDG,2009,62.3044
Madagascar,MDG,2010,62.5967
Madagascar,MDG,2011,62.8602
Madagascar,MDG,2012,63.0068
Madagascar,MDG,2013,63.1613
Madagascar,MDG,2014,63.2615
Madagascar,MDG,2015,63.3621
Madagascar,MDG,2016,63.4312
Madagascar,MDG,2017,63.4328
Madagascar,MDG,2018,63.4911
Madagascar,MDG,2019,63.5039
Madagascar,MDG,2020,62.706
Madagascar,MDG,2021,62.5157
Madagascar,MDG,2022,63.0677
Madagascar,MDG,2023,63.6317
Malawi,MWI,1950,32.6601
Malawi,MWI,1951,32.8244
Malawi,MWI,1952,32.9852
Malawi,MWI,1953,33.164
Malawi,MWI,1954,33.3479
Malawi,MWI,1955,33.5805
Malawi,MWI,1956,33.8494
Malawi,MWI,1957,34.1069
Malawi,MWI,1958,34.4411
Malawi,MWI,1959,34.7611
Malawi,MWI,1960,34.9862
Malawi,MWI,1961,35.2295
Malawi,MWI,1962,35.4491
Malawi,MWI,1963,35.6426
Malawi,MWI,1964,35.6806
Malawi,MWI,1965,35.7401
Malawi,MWI,1966,35.8305
Malawi,MWI,1967,35.9406
Malawi,MWI,1968,36.085
Malawi,MWI,1969,36.3007
Malawi,MWI,1970,36.638
Malawi,MWI,1971,37.095
Malawi,MWI,1972,37.6084
Malawi,MWI,1973,38.355
Malawi,MWI,1974,39.1965
Malawi,MWI,1975,40.0794
Malawi,MWI,1976,41.0223
Malawi,MWI,1977,41.9789
Malawi,MWI,1978,43.0025
Malawi,MWI,1979,43.7031
Malawi,MWI,1980,44.3308
Malawi,MWI,1981,44.72
Malawi,MWI,1982,44.8399
Malawi,MWI,1983,44.974
Malawi,MWI,1984,44.8067
Malawi,MWI,1985,44.5678
Malawi,MWI,1986,44.2977
Malawi,MWI,1987,43.9024
Malawi,MWI,1988,43.5694
Malawi,MWI,1989,43.5152
Malawi,MWI,1990,43.5748
Malawi,MWI,1991,43.5397
Malawi,MWI,1992,43.6363
Malawi,MWI,1993,43.6485
Malawi,MWI,1994,43.8
Malawi,MWI,1995,43.8043
Malawi,MWI,1996,44.0051
Malawi,MWI,1997,44.1995
Malawi,MWI,1998,44.2995
Malawi,MWI,1999,45.06
Malawi,MWI,2000,46.1698
Malawi,MWI,2001,47.2049
Malawi,MWI,2002,48.1757
Malawi,MWI,2003,49.6013
Malawi,MWI,2004,51.0731
Malawi,MWI,2005,52.4693
Malawi,MWI,2006,53.652
Malawi,MWI,2007,54.6867
Malawi,MWI,2008,55.7151
Malawi,MWI,2009,56.7139
Malawi,MWI,2010,57.787
Malawi,MWI,2011,58.8589
Malawi,MWI,2012,59.8695
Malawi,MWI,2013,60.8158
Malawi,MWI,2014,61.6507
Malawi,MWI,2015,62.324
Malawi,MWI,2016,63.163
Malawi,MWI,2017,63.9145
Malawi,MWI,2018,64.4641
Malawi,MWI,2019,64.995
Malawi,MWI,2020,65.2159
Malawi,MWI,2021,64.782
Malawi,MWI,2022,66.037
Malawi,MWI,2023,67.3535
Malaysia,MYS,1950,48.4913
Malaysia,MYS,1951,49.2215
Malaysia,MYS,1952,50.1479
Malaysia,MYS,1953,51.1297
Malaysia,MYS,1954,51.9846
Malaysia,MYS,1955,52.8412
Malaysia,MYS,1956,53.6704
Malaysia,MYS,1957,54.5086
Malaysia,MYS,1958,55.4082
Malaysia,MYS,1959,56.3127
Malaysia,MYS,1960,57.1681
Malaysia,MYS,1961,58.015
Malaysia,MYS,1962,58.8553
Malaysia,MYS,1963,59.6674
Malaysia,MYS,1964,60.4476
Malaysia,MYS,1965,61.1444
Malaysia,MYS,1966,61.6788
Malaysia,MYS,1967,62.0442
Malaysia,MYS,1968,62.4434
Malaysia,MYS,1969,62.8683
Malaysia,MYS,1970,63.2983
Malaysia,MYS,1971,63.7697
Malaysia,MYS,1972,64.2323
Malaysia,MYS,1973,64.7255
Malaysia,MYS,1974,65.2041
Malaysia,MYS,1975,65.6974
Malaysia,MYS,1976,66.2328
Malaysia,MYS,1977,66.7201
Malaysia,MYS,1978,67.1704
Malaysia,MYS,1979,67.607
Malaysia,MYS,1980,68.0609
Malaysia,MYS,1981,68.4607
Malaysia,MYS,1982,68.8758
Malaysia,MYS,1983,69.2054
Malaysia,MYS,1984,69.5507
Malaysia,MYS,1985,69.8626
Malaysia,MYS,1986,70.1328
Malaysia,MYS,1987,70.3514
Malaysia,MYS,1988,70.5507
Malaysia,MYS,1989,70.7589
Malaysia,MYS,1990,70.9516
Malaysia,MYS,1991,71.2192
Malaysia,MYS,1992,71.4832
Malaysia,MYS,1993,71.7209
Malaysia,MYS,1994,71.8651
Malaysia,MYS,1995,71.9792
Malaysia,MYS,1996,72.1191
Malaysia,MYS,1997,72.2959
Malaysia,MYS,1998,72.3854
Malaysia,MYS,1999,72.4278
Malaysia,MYS,2000,72.7324
Malaysia,MYS,2001,73.08
Malaysia,MYS,2002,73.4695
Malaysia,MYS,2003,73.7273
Malaysia,MYS,2004,74.0269
Malaysia,MYS,2005,74.3699
Malaysia,MYS,2006,74.6969
Malaysia,MYS,2007,74.9611
Malaysia,MYS,2008,75.1514
Malaysia,MYS,2009,75.2694
Malaysia,MYS,2010,75.3761
Malaysia,MYS,2011,75.4878
Malaysia,MYS,2012,75.5524
Malaysia,MYS,2013,75.464
Malaysia,MYS,2014,75.3451
Malaysia,MYS,2015,75.2876
Malaysia,MYS,2016,75.3712
Malaysia,MYS,2017,75.542
Malaysia,MYS,2018,75.7341
Malaysia,MYS,2019,75.9005
Malaysia,MYS,2020,76.0566
Malaysia,MYS,2021,73.9172
Malaysia,MYS,2022,75.4442
Malaysia,MYS,2023,76.6571
Maldives,MDV,1950,36.4929
Maldives,MDV,1951,37.0766
Maldives,MDV,1952,36.9984
Maldives,MDV,1953,36.9461
Maldives,MDV,1954,36.9478
Maldives,MDV,1955,37.0121
Maldives,MDV,1956,37.1457
Maldives,MDV,1957,37.3368
Maldives,MDV,1958,37.585
Maldives,MDV,1959,37.8863
Maldives,MDV,1960,38.2441
Maldives,MDV,1961,38.6455
Maldives,MDV,1962,39.0899
Maldives,MDV,1963,39.5935
Maldives,MDV,1964,40.1519
Maldives,MDV,1965,40.7586
Maldives,MDV,1966,41.4058
Maldives,MDV,1967,42.1064
Maldives,MDV,1968,42.8515
Maldives,MDV,1969,43.654
Maldives,MDV,1970,44.5217
Maldives,MDV,1971,45.4542
Maldives,MDV,1972,46.431
Maldives,MDV,1973,47.4588
Maldives,MDV,1974,48.5347
Maldives,MDV,1975,49.6453
Maldives,MDV,1976,50.7531
Maldives,MDV,1977,51.8352
Maldives,MDV,1978,50.4478
Maldives,MDV,1979,53.8706
Maldives,MDV,1980,54.8186
Maldives,MDV,1981,55.7288
Maldives,MDV,1982,56.6136
Maldives,MDV,1983,57.4845
Maldives,MDV,1984,58.3414
Maldives,MDV,1985,59.1796
Maldives,MDV,1986,59.9927
Maldives,MDV,1987,60.7895
Maldives,MDV,1988,61.5899
Maldives,MDV,1989,62.3753
Maldives,MDV,1990,63.1478
Maldives,MDV,1991,63.9106
Maldives,MDV,1992,64.6643
Maldives,MDV,1993,65.4343
Maldives,MDV,1994,66.1968
Maldives,MDV,1995,66.9619
Maldives,MDV,1996,67.7337
Maldives,MDV,1997,68.5171
Maldives,MDV,1998,69.303
Maldives,MDV,1999,70.1567
Maldives,MDV,2000,70.8919
Maldives,MDV,2001,71.6593
Maldives,MDV,2002,72.3597
Maldives,MDV,2003,73.2634
Maldives,MDV,2004,73.0085
Maldives,MDV,2005,74.7846
Maldives,MDV,2006,75.2558
Maldives,MDV,2007,75.7108
Maldives,MDV,2008,75.9994
Maldives,MDV,2009,76.3714
Maldives,MDV,2010,76.7556
Maldives,MDV,2011,77.1409
Maldives,MDV,2012,77.5123
Maldives,MDV,2013,77.8474
Maldives,MDV,2014,78.1873
Maldives,MDV,2015,78.6073
Maldives,MDV,2016,78.9128
Maldives,MDV,2017,79.2278
Maldives,MDV,2018,79.4331
Maldives,MDV,2019,79.7071
Maldives,MDV,2020,78.713
Maldives,MDV,2021,78.052
Maldives,MDV,2022,80.7595
Maldives,MDV,2023,81.0412
Mali,MLI,1950,28.731
Mali,MLI,1951,28.9102
Mali,MLI,1952,29.1391
Mali,MLI,1953,29.3921
Mali,MLI,1954,29.5063
Mali,MLI,1955,29.689
Mali,MLI,1956,29.8542
Mali,MLI,1957,30.0634
Mali,MLI,1958,30.1933
Mali,MLI,1959,30.3357
Mali,MLI,1960,30.4589
Mali,MLI,1961,30.6366
Mali,MLI,1962,30.8327
Mali,MLI,1963,31.0203
Mali,MLI,1964,31.2314
Mali,MLI,1965,31.5285
Mali,MLI,1966,31.792
Mali,MLI,1967,32.1969
Mali,MLI,1968,32.5682
Mali,MLI,1969,32.871
Mali,MLI,1970,33.396
Mali,MLI,1971,33.8044
Mali,MLI,1972,34.5068
Mali,MLI,1973,35.087
Mali,MLI,1974,35.7492
Mali,MLI,1975,36.4844
Mali,MLI,1976,37.2039
Mali,MLI,1977,37.9856
Mali,MLI,1978,38.761
Mali,MLI,1979,39.5061
Mali,MLI,1980,40.2659
Mali,MLI,1981,40.9837
Mali,MLI,1982,41.8044
Mali,MLI,1983,42.7483
Mali,MLI,1984,43.3959
Mali,MLI,1985,43.9214
Mali,MLI,1986,44.6197
Mali,MLI,1987,45.2276
Mali,MLI,1988,45.7198
Mali,MLI,1989,46.2369
Mali,MLI,1990,46.5415
Mali,MLI,1991,46.8892
Mali,MLI,1992,47.2381
Mali,MLI,1993,47.5855
Mali,MLI,1994,47.914
Mali,MLI,1995,48.2925
Mali,MLI,1996,48.4997
Mali,MLI,1997,49.0859
Mali,MLI,1998,49.5919
Mali,MLI,1999,50.0603
Mali,MLI,2000,50.6046
Mali,MLI,2001,51.3004
Mali,MLI,2002,51.9954
Mali,MLI,2003,52.632
Mali,MLI,2004,53.2527
Mali,MLI,2005,53.7925
Mali,MLI,2006,54.3046
Mali,MLI,2007,54.7561
Mali,MLI,2008,55.1868
Mali,MLI,2009,55.5883
Mali,MLI,2010,55.9931
Mali,MLI,2011,56.3673
Mali,MLI,2012,56.6959
Mali,MLI,2013,57.0523
Mali,MLI,2014,57.4818
Mali,MLI,2015,57.8519
Mali,MLI,2016,58.2857
Mali,MLI,2017,58.562
Mali,MLI,2018,58.8728
Mali,MLI,2019,59.2173
Mali,MLI,2020,58.8577
Mali,MLI,2021,59.116
Mali,MLI,2022,60.0347
Mali,MLI,2023,60.4394
Malta,MLT,1950,63.4738
Malta,MLT,1951,63.9128
Malta,MLT,1952,64.0584
Malta,MLT,1953,64.2976
Malta,MLT,1954,65.0581
Malta,MLT,1955,66.2871
Malta,MLT,1956,66.7607
Malta,MLT,1957,67.4676
Malta,MLT,1958,67.8339
Malta,MLT,1959,68.3727
Malta,MLT,1960,68.4415
Malta,MLT,1961,68.4193
Malta,MLT,1962,69.1717
Malta,MLT,1963,69.249
Malta,MLT,1964,69.3405
Malta,MLT,1965,69.4531
Malta,MLT,1966,69.7385
Malta,MLT,1967,69.7908
Malta,MLT,1968,69.905
Malta,MLT,1969,70.0616
Malta,MLT,1970,70.3711
Malta,MLT,1971,70.1435
Malta,MLT,1972,70.6803
Malta,MLT,1973,71.3222
Malta,MLT,1974,71.9465
Malta,MLT,1975,72.0669
Malta,MLT,1976,72.2084
Malta,MLT,1977,72.3291
Malta,MLT,1978,72.3377
Malta,MLT,1979,72.4952
Malta,MLT,1980,72.3212
Malta,MLT,1981,72.3673
Malta,MLT,1982,72.8299
Malta,MLT,1983,73.1006
Malta,MLT,1984,73.3093
Malta,MLT,1985,73.85
Malta,MLT,1986,74.4818
Malta,MLT,1987,75.3019
Malta,MLT,1988,75.8669
Malta,MLT,1989,76.168
Malta,MLT,1990,76.1597
Malta,MLT,1991,76.4884
Malta,MLT,1992,76.68
Malta,MLT,1993,76.8337
Malta,MLT,1994,76.9457
Malta,MLT,1995,76.9817
Malta,MLT,1996,76.3211
Malta,MLT,1997,77.3158
Malta,MLT,1998,77.7987
Malta,MLT,1999,77.7525
Malta,MLT,2000,77.9031
Malta,MLT,2001,78.9023
Malta,MLT,2002,78.4668
Malta,MLT,2003,78.6961
Malta,MLT,2004,79.1661
Malta,MLT,2005,79.4894
Malta,MLT,2006,79.5611
Malta,MLT,2007,79.7375
Malta,MLT,2008,79.6904
Malta,MLT,2009,80.4155
Malta,MLT,2010,81.3977
Malta,MLT,2011,80.8038
Malta,MLT,2012,81.0638
Malta,MLT,2013,81.8181
Malta,MLT,2014,82.3176
Malta,MLT,2015,82.5914
Malta,MLT,2016,82.6567
Malta,MLT,2017,83.0891
Malta,MLT,2018,82.9083
Malta,MLT,2019,82.8387
Malta,MLT,2020,82.3358
Malta,MLT,2021,82.3161
Malta,MLT,2022,82.2496
Malta,MLT,2023,83.2989
Marshall Islands,MHL,1950,52.6109
Marshall Islands,MHL,1951,52.6716
Marshall Islands,MHL,1952,52.7329
Marshall Islands,MHL,1953,52.805
Marshall Islands,MHL,1954,52.8929
Marshall Islands,MHL,1955,52.9969
Marshall Islands,MHL,1956,53.1574
Marshall Islands,MHL,1957,53.3699
Marshall Islands,MHL,1958,53.6293
Marshall Islands,MHL,1959,53.97
Marshall Islands,MHL,1960,54.3586
