State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
28,13,MS,Calhoun County,"2,165","1,672","2,658",17.5,13.5,21.5,698,472,924,25.5,17.2,33.8,490,314,666,25,16,34,"46,966","41,488","52,444",.,.,.,.,.,.
28,15,MS,Carroll County,"1,538","1,181","1,895",17.2,13.2,21.2,374,254,494,23.7,16.1,31.3,280,181,379,22.9,14.8,31,"55,290","48,966","61,614",.,.,.,.,.,.
28,17,MS,Chickasaw County,"3,196","2,486","3,906",19.6,15.3,23.9,"1,064",707,"1,421",26,17.3,34.7,725,459,991,24.2,15.3,33.1,"44,599","40,284","48,914",.,.,.,.,.,.
28,19,MS,Choctaw County,"1,355","1,009","1,701",17.1,12.7,21.5,457,305,609,27,18,36,331,213,449,26.1,16.8,35.4,"50,545","46,180","54,910",.,.,.,.,.,.
28,21,MS,Claiborne County,"2,470","1,893","3,047",32.7,25.1,40.3,773,528,"1,018",41.7,28.5,54.9,564,373,755,42.3,28,56.6,"28,579","25,831","31,327",.,.,.,.,.,.
28,23,MS,Clarke County,"2,753","2,114","3,392",18.3,14,22.6,873,597,"1,149",26.5,18.1,34.9,645,425,865,27,17.8,36.2,"47,811","42,503","53,119",.,.,.,.,.,.
28,25,MS,Clay County,"3,718","2,872","4,564",20.7,16,25.4,"1,250",842,"1,658",31.1,21,41.2,881,561,"1,201",29.9,19,40.8,"52,673","48,102","57,244",.,.,.,.,.,.
28,27,MS,Coahoma County,"6,011","4,823","7,199",30.8,24.7,36.9,"2,273","1,593","2,953",42.6,29.9,55.3,"1,580","1,034","2,126",40.7,26.6,54.8,"35,552","31,507","39,597",.,.,.,.,.,.
28,29,MS,Copiah County,"5,711","4,535","6,887",21.4,17,25.8,"1,856","1,315","2,397",30.8,21.8,39.8,"1,323",897,"1,749",30.2,20.5,39.9,"47,870","42,345","53,395",.,.,.,.,.,.
28,31,MS,Covington County,"3,415","2,580","4,250",19.3,14.6,24,"1,302",878,"1,726",29.8,20.1,39.5,970,638,"1,302",30.4,20,40.8,"48,382","43,099","53,665",.,.,.,.,.,.
28,33,MS,DeSoto County,"17,574","14,607","20,541",9.2,7.7,10.7,"5,720","4,261","7,179",12.3,9.2,15.4,"4,393","3,251","5,535",12.2,9,15.4,"81,956","77,189","86,723",.,.,.,.,.,.
28,35,MS,Forrest County,"13,807","11,486","16,128",19,15.8,22.2,"3,643","2,373","4,913",20.9,13.6,28.2,"2,789","1,776","3,802",22,14,30,"51,328","47,611","55,045",.,.,.,.,.,.
28,37,MS,Franklin County,"1,411","1,091","1,731",18.7,14.5,22.9,431,291,571,24.8,16.7,32.9,313,204,422,24.5,16,33,"48,075","41,815","54,335",.,.,.,.,.,.
28,39,MS,George County,"3,608","2,783","4,433",14.4,11.1,17.7,"1,270",842,"1,698",18.7,12.4,25,857,537,"1,177",17.4,10.9,23.9,"63,349","55,498","71,200",.,.,.,.,.,.
28,41,MS,Greene County,"2,396","1,853","2,939",22.1,17.1,27.1,612,433,791,25,17.7,32.3,421,278,564,23.5,15.5,31.5,"54,057","47,434","60,680",.,.,.,.,.,.
28,43,MS,Grenada County,"4,329","3,439","5,219",20.9,16.6,25.2,"1,468","1,026","1,910",29.2,20.4,38,"1,094",753,"1,435",28.6,19.7,37.5,"49,210","43,630","54,790",.,.,.,.,.,.
28,45,MS,Hancock County,"7,157","5,902","8,412",15.6,12.9,18.3,"1,724","1,189","2,259",20.3,14,26.6,"1,276",856,"1,696",20.3,13.6,27,"61,126","54,017","68,235",.,.,.,.,.,.
28,47,MS,Harrison County,"32,963","29,260","36,666",16,14.2,17.8,"9,707","7,530","11,884",20.2,15.7,24.7,"6,138","4,503","7,773",17.2,12.6,21.8,"56,692","53,191","60,193",.,.,.,.,.,.
28,49,MS,Hinds County,"43,453","38,595","48,311",21,18.6,23.4,"14,568","11,830","17,306",29.9,24.3,35.5,"10,018","7,709","12,327",28,21.6,34.4,"50,965","49,094","52,836",.,.,.,.,.,.
28,51,MS,Holmes County,"5,277","4,248","6,306",35.6,28.7,42.5,"1,728","1,228","2,228",45.7,32.5,58.9,"1,250",854,"1,646",44.7,30.5,58.9,"30,542","27,723","33,361",.,.,.,.,.,.
28,53,MS,Humphreys County,"2,337","1,800","2,874",32.8,25.3,40.3,832,557,"1,107",47.1,31.5,62.7,608,391,825,45.9,29.5,62.3,"31,538","27,595","35,481",.,.,.,.,.,.
28,55,MS,Issaquena County,374,278,470,49.6,36.9,62.3,60,40,80,63.2,42,84.4,47,30,64,66.2,42.2,90.2,"36,986","32,526","41,446",.,.,.,.,.,.
28,57,MS,Itawamba County,"3,165","2,488","3,842",14,11,17,861,597,"1,125",17.1,11.8,22.4,594,389,799,16.3,10.7,21.9,"56,977","50,037","63,917",.,.,.,.,.,.
28,59,MS,Jackson County,"19,431","16,027","22,835",13.4,11,15.8,"5,728","4,126","7,330",17.6,12.7,22.5,"4,164","2,805","5,523",17.1,11.5,22.7,"66,751","61,399","72,103",.,.,.,.,.,.
28,61,MS,Jasper County,"3,184","2,475","3,893",20.1,15.6,24.6,"1,024",700,"1,348",28.2,19.3,37.1,752,495,"1,009",28,18.4,37.6,"46,577","40,735","52,419",.,.,.,.,.,.
28,63,MS,Jefferson County,"1,991","1,525","2,457",30.2,23.1,37.3,604,415,793,40.4,27.8,53,452,304,600,39.4,26.5,52.3,"37,617","32,940","42,294",.,.,.,.,.,.
28,65,MS,Jefferson Davis County,"2,712","2,108","3,316",25,19.4,30.6,820,569,"1,071",38.3,26.6,50,611,412,810,39.3,26.5,52.1,"39,794","34,834","44,754",.,.,.,.,.,.
28,67,MS,Jones County,"12,246","9,941","14,551",19,15.4,22.6,"4,048","2,918","5,178",25,18,32,"2,823","1,971","3,675",23.8,16.6,31,"50,310","45,320","55,300",.,.,.,.,.,.
28,69,MS,Kemper County,"2,009","1,566","2,452",25.9,20.2,31.6,534,356,712,35.9,24,47.8,403,258,548,36.1,23.1,49.1,"42,461","39,541","45,381",.,.,.,.,.,.
28,71,MS,Lafayette County,"7,433","5,820","9,046",14.1,11,17.2,"1,554","1,058","2,050",14.7,10,19.4,"1,095",706,"1,484",14.1,9.1,19.1,"72,838","67,029","78,647",.,.,.,.,.,.
28,73,MS,Lamar County,"8,598","7,287","9,909",13.1,11.1,15.1,"2,348","1,662","3,034",15,10.6,19.4,"1,744","1,221","2,267",14.8,10.4,19.2,"63,079","58,113","68,045",.,.,.,.,.,.
28,75,MS,Lauderdale County,"15,955","13,590","18,320",23.6,20.1,27.1,"5,371","4,232","6,510",33.4,26.3,40.5,"3,817","2,903","4,731",31.8,24.2,39.4,"51,437","45,707","57,167",.,.,.,.,.,.
28,77,MS,Lawrence County,"2,214","1,734","2,694",19,14.9,23.1,719,492,946,25.6,17.5,33.7,521,346,696,25,16.6,33.4,"49,431","43,427","55,435",.,.,.,.,.,.
28,79,MS,Leake County,"4,283","3,388","5,178",20.6,16.3,24.9,"1,470","1,028","1,912",29.6,20.7,38.5,"1,097",752,"1,442",31.6,21.6,41.6,"47,849","43,349","52,349",.,.,.,.,.,.
28,81,MS,Lee County,"11,003","9,053","12,953",13.5,11.1,15.9,"3,703","2,730","4,676",18.3,13.5,23.1,"2,771","2,069","3,473",18.4,13.7,23.1,"64,744","59,051","70,437",.,.,.,.,.,.
28,83,MS,Leflore County,"7,342","5,793","8,891",28.8,22.7,34.9,"2,780","1,864","3,696",38.9,26.1,51.7,"1,991","1,281","2,701",37.2,24,50.4,"33,945","30,047","37,843",.,.,.,.,.,.
28,85,MS,Lincoln County,"6,493","5,285","7,701",18.9,15.4,22.4,"1,897","1,359","2,435",24.2,17.3,31.1,"1,429","1,018","1,840",24.6,17.5,31.7,"52,040","46,456","57,624",.,.,.,.,.,.
28,87,MS,Lowndes County,"11,047","8,939","13,155",19.9,16.1,23.7,"3,586","2,567","4,605",26.8,19.2,34.4,"2,500","1,754","3,246",25.5,17.9,33.1,"53,883","48,481","59,285",.,.,.,.,.,.
28,89,MS,Madison County,"11,031","8,801","13,261",10,8,12,"3,441","2,422","4,460",13,9.1,16.9,"2,499","1,673","3,325",12.6,8.4,16.8,"82,057","75,670","88,444",.,.,.,.,.,.
28,91,MS,Marion County,"5,065","4,025","6,105",21.5,17.1,25.9,"1,482","1,021","1,943",26.9,18.5,35.3,"1,040",694,"1,386",25.4,17,33.8,"47,020","41,486","52,554",.,.,.,.,.,.
28,93,MS,Marshall County,"6,783","5,575","7,991",21.1,17.3,24.9,"2,122","1,579","2,665",30.5,22.7,38.3,"1,622","1,192","2,052",31.7,23.3,40.1,"52,334","46,076","58,592",.,.,.,.,.,.
28,95,MS,Monroe County,"5,729","4,613","6,845",17.3,13.9,20.7,"1,742","1,260","2,224",23.6,17.1,30.1,"1,273",896,"1,650",23.3,16.4,30.2,"50,639","45,077","56,201",.,.,.,.,.,.
28,97,MS,Montgomery County,"2,049","1,570","2,528",21.6,16.6,26.6,706,491,921,33.2,23.1,43.3,513,343,683,33.6,22.5,44.7,"46,424","40,651","52,197",.,.,.,.,.,.
28,99,MS,Neshoba County,"5,781","4,639","6,923",20.5,16.4,24.6,"2,175","1,562","2,788",28.2,20.3,36.1,"1,639","1,171","2,107",29.1,20.8,37.4,"49,446","44,461","54,431",.,.,.,.,.,.
28,101,MS,Newton County,"3,680","2,867","4,493",18.3,14.2,22.4,"1,219",846,"1,592",24.2,16.8,31.6,895,611,"1,179",24.6,16.8,32.4,"49,338","43,912","54,764",.,.,.,.,.,.
28,103,MS,Noxubee County,"2,813","2,247","3,379",28.9,23.1,34.7,919,610,"1,228",37.1,24.6,49.6,679,437,921,37.7,24.3,51.1,"37,567","32,576","42,558",.,.,.,.,.,.
28,105,MS,Oktibbeha County,"11,597","10,049","13,145",25.5,22.1,28.9,"2,204","1,597","2,811",25.4,18.4,32.4,"1,478",995,"1,961",23.4,15.8,31,"47,584","42,488","52,680",.,.,.,.,.,.
28,107,MS,Panola County,"8,440","7,213","9,667",26.2,22.4,30,"2,803","2,230","3,376",35.9,28.6,43.2,"2,072","1,610","2,534",36.4,28.3,44.5,"46,097","40,427","51,767",.,.,.,.,.,.
28,109,MS,Pearl River County,"10,720","8,957","12,483",18.9,15.8,22,"3,031","2,188","3,874",23.4,16.9,29.9,"2,170","1,533","2,807",22.3,15.8,28.8,"54,266","49,933","58,599",.,.,.,.,.,.
28,111,MS,Perry County,"2,199","1,724","2,674",19.6,15.4,23.8,693,490,896,28.3,20,36.6,456,299,613,24.9,16.3,33.5,"46,201","42,298","50,104",.,.,.,.,.,.
28,113,MS,Pike County,"9,026","7,311","10,741",23.6,19.1,28.1,"3,345","2,421","4,269",34.1,24.7,43.5,"2,501","1,817","3,185",34.2,24.8,43.6,"41,815","37,045","46,585",.,.,.,.,.,.
28,115,MS,Pontotoc County,"4,146","3,216","5,076",13.3,10.3,16.3,"1,483","1,012","1,954",18.7,12.8,24.6,"1,081",716,"1,446",18.5,12.2,24.8,"51,490","46,588","56,392",.,.,.,.,.,.
28,117,MS,Prentiss County,"4,209","3,354","5,064",17.7,14.1,21.3,"1,284",936,"1,632",23.6,17.2,30,971,707,"1,235",24.1,17.5,30.7,"50,292","44,643","55,941",.,.,.,.,.,.
28,119,MS,Quitman County,"1,735","1,358","2,112",32.1,25.1,39.1,576,400,752,45.6,31.7,59.5,436,297,575,46.7,31.8,61.6,"35,150","30,561","39,739",.,.,.,.,.,.
28,121,MS,Rankin County,"15,232","12,709","17,755",9.8,8.2,11.4,"3,947","2,746","5,148",11.3,7.8,14.8,"2,880","1,967","3,793",11,7.5,14.5,"70,794","66,638","74,950",.,.,.,.,.,.
28,123,MS,Scott County,"5,736","4,707","6,765",21.1,17.3,24.9,"2,135","1,568","2,702",28.2,20.7,35.7,"1,420",979,"1,861",26.4,18.2,34.6,"48,112","43,692","52,532",.,.,.,.,.,.
28,125,MS,Sharkey County,"1,128",871,"1,385",34.5,26.7,42.3,408,279,537,51.5,35.3,67.7,300,199,401,52.3,34.7,69.9,"37,098","32,360","41,836",.,.,.,.,.,.
28,127,MS,Simpson County,"5,089","4,121","6,057",20.1,16.3,23.9,"1,608","1,160","2,056",27.8,20.1,35.5,"1,161",820,"1,502",27.4,19.3,35.5,"53,352","48,345","58,359",.,.,.,.,.,.
28,129,MS,Smith County,"2,336","1,844","2,828",16.8,13.3,20.3,749,520,978,23.5,16.3,30.7,567,384,750,24.8,16.8,32.8,"53,814","46,928","60,700",.,.,.,.,.,.
28,131,MS,Stone County,"2,725","2,078","3,372",15.6,11.9,19.3,860,581,"1,139",22.1,14.9,29.3,609,398,820,21.1,13.8,28.4,"56,686","50,221","63,151",.,.,.,.,.,.
28,133,MS,Sunflower County,"6,610","5,195","8,025",32.5,25.5,39.5,"2,031","1,446","2,616",39.6,28.2,51,"1,545","1,089","2,001",41.1,29,53.2,"43,980","40,390","47,570",.,.,.,.,.,.
28,135,MS,Tallahatchie County,"3,166","2,478","3,854",31.2,24.4,38,926,653,"1,199",40.3,28.4,52.2,672,455,889,39.9,27,52.8,"42,319","37,743","46,895",.,.,.,.,.,.
28,137,MS,Tate County,"4,085","3,185","4,985",15.1,11.8,18.4,"1,205",821,"1,589",19.8,13.5,26.1,870,576,"1,164",19.4,12.8,26,"62,784","55,352","70,216",.,.,.,.,.,.
28,139,MS,Tippah County,"3,570","2,895","4,245",17.3,14,20.6,"1,278","1,011","1,545",26.4,20.9,31.9,982,780,"1,184",26.9,21.4,32.4,"53,452","47,064","59,840",.,.,.,.,.,.
28,141,MS,Tishomingo County,"2,791","2,255","3,327",15.4,12.4,18.4,703,483,923,18.1,12.4,23.8,505,329,681,17.3,11.3,23.3,"47,264","43,697","50,831",.,.,.,.,.,.
28,143,MS,Tunica County,"2,520","1,966","3,074",27.6,21.5,33.7,"1,037",719,"1,355",41.5,28.8,54.2,738,486,990,39.7,26.1,53.3,"39,659","34,833","44,485",.,.,.,.,.,.
28,145,MS,Union County,"4,175","3,413","4,937",14.9,12.2,17.6,"1,351",998,"1,704",19.5,14.4,24.6,953,700,"1,206",18.5,13.6,23.4,"55,304","49,545","61,063",.,.,.,.,.,.
28,147,MS,Walthall County,"2,824","2,161","3,487",20.6,15.8,25.4,956,642,"1,270",30.9,20.7,41.1,695,451,939,30.7,19.9,41.5,"48,909","44,316","53,502",.,.,.,.,.,.
28,149,MS,Warren County,"8,678","7,039","10,317",20.8,16.9,24.7,"3,110","2,343","3,877",32.1,24.2,40,"2,160","1,540","2,780",30.1,21.5,38.7,"55,783","50,047","61,519",.,.,.,.,.,.
28,151,MS,Washington County,"14,565","12,532","16,598",35.5,30.5,40.5,"4,957","3,897","6,017",46.9,36.9,56.9,"3,930","3,099","4,761",50.2,39.6,60.8,"39,081","34,130","44,032",.,.,.,.,.,.
28,153,MS,Wayne County,"4,120","3,177","5,063",21,16.2,25.8,"1,494",997,"1,991",30.7,20.5,40.9,"1,065",686,"1,444",29.6,19.1,40.1,"45,573","40,046","51,100",.,.,.,.,.,.
28,155,MS,Webster County,"1,614","1,245","1,983",16.4,12.6,20.2,541,366,716,22.6,15.3,29.9,374,236,512,21.8,13.8,29.8,"54,929","48,394","61,464",.,.,.,.,.,.
28,157,MS,Wilkinson County,"2,278","1,795","2,761",32.2,25.4,39,578,387,769,36.6,24.5,48.7,427,276,578,37.2,24,50.4,"36,240","31,336","41,144",.,.,.,.,.,.
28,159,MS,Winston County,"4,645","3,903","5,387",27.4,23,31.8,"1,597","1,276","1,918",42.1,33.6,50.6,"1,229",987,"1,471",44.2,35.5,52.9,"48,990","43,613","54,367",.,.,.,.,.,.
28,161,MS,Yalobusha County,"2,493","1,961","3,025",20.7,16.3,25.1,721,494,948,28.4,19.5,37.3,506,325,687,27.5,17.7,37.3,"50,790","46,311","55,269",.,.,.,.,.,.
28,163,MS,Yazoo County,"6,558","5,065","8,051",30.9,23.9,37.9,"1,877","1,252","2,502",34.2,22.8,45.6,"1,348",874,"1,822",33.1,21.5,44.7,"42,434","37,347","47,521",.,.,.,.,.,.
29,0,MO,Missouri,"723,813","706,471","741,155",12,11.7,12.3,"197,439","187,567","207,311",14.7,14,15.4,"134,329","125,404","143,254",13.5,12.6,14.4,"68,484","67,601","69,367","55,225","51,085","59,365",16.3,15.1,17.5
29,1,MO,Adair County,"4,085","3,241","4,929",18.2,14.4,22,753,500,"1,006",16.9,11.2,22.6,507,314,700,16.1,10,22.2,"56,954","53,057","60,851",.,.,.,.,.,.
29,3,MO,Andrew County,"1,504","1,140","1,868",8.4,6.4,10.4,389,263,515,9.7,6.6,12.8,279,181,377,9.1,5.9,12.3,"75,926","69,494","82,358",.,.,.,.,.,.
29,5,MO,Atchison County,568,439,697,11.3,8.7,13.9,148,96,200,14.6,9.4,19.8,109,68,150,13.8,8.6,19,"56,797","49,778","63,816",.,.,.,.,.,.
29,7,MO,Audrain County,"3,531","2,797","4,265",15.1,12,18.2,"1,027",675,"1,379",19.1,12.5,25.7,706,441,971,18.5,11.6,25.4,"55,957","49,369","62,545",.,.,.,.,.,.
29,9,MO,Barry County,"5,419","4,297","6,541",15.5,12.3,18.7,"1,576","1,029","2,123",20.2,13.2,27.2,"1,138",713,"1,563",19.8,12.4,27.2,"53,303","48,316","58,290",.,.,.,.,.,.
29,11,MO,Barton County,"1,807","1,399","2,215",15.5,12,19,589,407,771,22,15.2,28.8,408,272,544,20.4,13.6,27.2,"50,185","43,939","56,431",.,.,.,.,.,.
29,13,MO,Bates County,"2,204","1,767","2,641",13.9,11.1,16.7,601,411,791,16.4,11.2,21.6,420,270,570,15.4,9.9,20.9,"56,178","49,838","62,518",.,.,.,.,.,.
29,15,MO,Benton County,"3,679","3,064","4,294",18.1,15.1,21.1,836,571,"1,101",24,16.4,31.6,586,373,799,22.2,14.1,30.3,"50,946","45,444","56,448",.,.,.,.,.,.
29,17,MO,Bollinger County,"1,516","1,157","1,875",14.6,11.1,18.1,466,309,623,20.7,13.7,27.7,338,212,464,21.1,13.2,29,"53,134","46,604","59,664",.,.,.,.,.,.
29,19,MO,Boone County,"25,749","22,988","28,510",14.4,12.9,15.9,"4,473","3,310","5,636",12.1,9,15.2,"2,960","2,117","3,803",10.9,7.8,14,"70,153","64,769","75,537",.,.,.,.,.,.
29,21,MO,Buchanan County,"11,962","10,035","13,889",15.1,12.7,17.5,"3,392","2,550","4,234",19,14.3,23.7,"2,231","1,538","2,924",17.3,11.9,22.7,"60,575","56,450","64,700",.,.,.,.,.,.
29,23,MO,Butler County,"7,624","6,163","9,085",18.6,15,22.2,"2,350","1,643","3,057",24.6,17.2,32,"1,601","1,056","2,146",23,15.2,30.8,"48,059","43,112","53,006",.,.,.,.,.,.
29,25,MO,Caldwell County,"1,002",760,"1,244",11.5,8.7,14.3,310,202,418,15,9.8,20.2,218,136,300,14.2,8.9,19.5,"62,916","57,030","68,802",.,.,.,.,.,.
29,27,MO,Callaway County,"5,393","4,487","6,299",13,10.8,15.2,"1,380","1,007","1,753",15.6,11.4,19.8,974,694,"1,254",15,10.7,19.3,"64,214","56,702","71,726",.,.,.,.,.,.
29,29,MO,Camden County,"4,760","3,849","5,671",10.9,8.8,13,"1,201",797,"1,605",17,11.3,22.7,859,546,"1,172",16.4,10.4,22.4,"63,903","59,531","68,275",.,.,.,.,.,.
29,31,MO,Cape Girardeau County,"9,917","8,249","11,585",12.6,10.5,14.7,"2,339","1,607","3,071",13.6,9.3,17.9,"1,595","1,043","2,147",12.5,8.2,16.8,"67,445","62,385","72,505",.,.,.,.,.,.
29,33,MO,Carroll County,"1,067",814,"1,320",12.9,9.8,16,314,208,420,17.4,11.5,23.3,216,137,295,15.9,10.1,21.7,"56,690","50,309","63,071",.,.,.,.,.,.
29,35,MO,Carter County,"1,017",788,"1,246",19.4,15,23.8,376,266,486,30,21.2,38.8,277,188,366,31.1,21.1,41.1,"43,801","38,492","49,110",.,.,.,.,.,.
29,37,MO,Cass County,"7,698","6,058","9,338",7,5.5,8.5,"2,176","1,515","2,837",8.6,6,11.2,"1,555","1,049","2,061",8.1,5.5,10.7,"85,283","80,052","90,514",.,.,.,.,.,.
29,39,MO,Cedar County,"2,163","1,612","2,714",15,11.2,18.8,741,480,"1,002",21.3,13.8,28.8,518,321,715,20.9,13,28.8,"48,789","42,817","54,761",.,.,.,.,.,.
29,41,MO,Chariton County,740,556,924,10.4,7.8,13,223,144,302,13.2,8.5,17.9,170,108,232,13.4,8.5,18.3,"56,070","51,006","61,134",.,.,.,.,.,.
29,43,MO,Christian County,"6,947","5,479","8,415",7.4,5.8,9,"2,105","1,422","2,788",9.1,6.2,12,"1,457",943,"1,971",8.3,5.4,11.2,"79,714","74,494","84,934",.,.,.,.,.,.
29,45,MO,Clark County,949,739,"1,159",14.5,11.3,17.7,312,213,411,20.7,14.2,27.2,228,151,305,20.3,13.5,27.1,"56,191","49,097","63,285",.,.,.,.,.,.
29,47,MO,Clay County,"20,019","16,773","23,265",7.8,6.5,9.1,"5,276","3,918","6,634",8.9,6.6,11.2,"3,330","2,242","4,418",7.5,5,10,"84,816","79,519","90,113",.,.,.,.,.,.
29,49,MO,Clinton County,"2,041","1,595","2,487",9.7,7.6,11.8,523,357,689,10.9,7.4,14.4,357,232,482,9.9,6.4,13.4,"76,875","69,935","83,815",.,.,.,.,.,.
29,51,MO,Cole County,"6,821","5,310","8,332",9.4,7.3,11.5,"1,873","1,251","2,495",11.3,7.5,15.1,"1,267",797,"1,737",10.2,6.4,14,"74,002","67,783","80,221",.,.,.,.,.,.
29,53,MO,Cooper County,"1,651","1,241","2,061",10.2,7.7,12.7,492,324,660,13.3,8.8,17.8,342,215,469,12.8,8.1,17.5,"70,769","66,076","75,462",.,.,.,.,.,.
29,55,MO,Crawford County,"3,282","2,502","4,062",14.7,11.2,18.2,"1,030",694,"1,366",21.1,14.2,28,715,460,970,19.6,12.6,26.6,"55,253","50,614","59,892",.,.,.,.,.,.
29,57,MO,Dade County,"1,068",812,"1,324",14.2,10.8,17.6,319,215,423,20.7,14,27.4,229,149,309,19.2,12.5,25.9,"53,959","48,096","59,822",.,.,.,.,.,.
29,59,MO,Dallas County,"2,787","2,152","3,422",15.9,12.3,19.5,915,605,"1,225",22.1,14.6,29.6,604,370,838,20.1,12.3,27.9,"63,112","59,618","66,606",.,.,.,.,.,.
29,61,MO,Daviess County,"1,075",834,"1,316",12.8,9.9,15.7,372,245,499,18,11.9,24.1,256,157,355,17.3,10.6,24,"59,385","54,009","64,761",.,.,.,.,.,.
29,63,MO,DeKalb County,"1,057",796,"1,318",11.6,8.7,14.5,262,173,351,12.4,8.2,16.6,177,110,244,11.1,6.9,15.3,"63,946","58,319","69,573",.,.,.,.,.,.
29,65,MO,Dent County,"2,523","2,005","3,041",17.5,13.9,21.1,737,505,969,22.9,15.7,30.1,526,344,708,21.5,14,29,"49,324","43,435","55,213",.,.,.,.,.,.
29,67,MO,Douglas County,"1,961","1,473","2,449",16.3,12.3,20.3,677,448,906,24,15.9,32.1,473,296,650,22.7,14.2,31.2,"43,336","39,468","47,204",.,.,.,.,.,.
29,69,MO,Dunklin County,"6,024","4,872","7,176",23,18.6,27.4,"1,988","1,425","2,551",29.1,20.9,37.3,"1,307",872,"1,742",26.1,17.4,34.8,"45,570","41,206","49,934",.,.,.,.,.,.
29,71,MO,Franklin County,"10,261","8,714","11,808",9.8,8.3,11.3,"2,435","1,773","3,097",10.6,7.7,13.5,"1,682","1,157","2,207",9.8,6.8,12.8,"70,389","64,548","76,230",.,.,.,.,.,.
29,73,MO,Gasconade County,"1,513","1,149","1,877",10.5,8,13,401,264,538,13.7,9,18.4,280,173,387,12.9,8,17.8,"62,203","56,552","67,854",.,.,.,.,.,.
29,75,MO,Gentry County,897,717,"1,077",14.5,11.6,17.4,318,220,416,19.6,13.6,25.6,224,148,300,18.4,12.2,24.6,"54,610","48,247","60,973",.,.,.,.,.,.
29,77,MO,Greene County,"41,389","37,039","45,739",14.1,12.6,15.6,"9,814","7,835","11,793",16,12.8,19.2,"6,403","4,844","7,962",14.2,10.7,17.7,"59,740","57,289","62,191",.,.,.,.,.,.
29,79,MO,Grundy County,"1,521","1,187","1,855",16,12.5,19.5,519,327,711,21.4,13.5,29.3,396,252,540,22.3,14.2,30.4,"48,491","43,303","53,679",.,.,.,.,.,.
29,81,MO,Harrison County,"1,314","1,046","1,582",16.2,12.9,19.5,403,259,547,20.5,13.2,27.8,281,174,388,18.8,11.7,25.9,"50,489","44,224","56,754",.,.,.,.,.,.
29,83,MO,Henry County,"3,621","3,014","4,228",16.3,13.6,19,"1,100",846,"1,354",22.4,17.2,27.6,803,611,995,22.5,17.1,27.9,"55,216","48,228","62,204",.,.,.,.,.,.
29,85,MO,Hickory County,"1,487","1,148","1,826",17.5,13.5,21.5,426,280,572,28.2,18.5,37.9,303,188,418,27.7,17.2,38.2,"48,213","43,064","53,362",.,.,.,.,.,.
29,87,MO,Holt County,508,388,628,12.2,9.3,15.1,132,87,177,14.8,9.8,19.8,94,59,129,14.4,9.1,19.7,"61,260","56,570","65,950",.,.,.,.,.,.
29,89,MO,Howard County,"1,113",849,"1,377",12,9.2,14.8,301,200,402,14.4,9.6,19.2,209,133,285,13.3,8.4,18.2,"57,674","52,161","63,187",.,.,.,.,.,.
29,91,MO,Howell County,"6,659","5,347","7,971",16.7,13.4,20,"1,943","1,279","2,607",20.3,13.4,27.2,"1,382",845,"1,919",19.1,11.7,26.5,"48,727","45,076","52,378",.,.,.,.,.,.
29,93,MO,Iron County,"1,736","1,369","2,103",19,15,23,506,346,666,25.6,17.5,33.7,370,246,494,24.8,16.5,33.1,"48,241","42,860","53,622",.,.,.,.,.,.
29,95,MO,Jackson County,"84,520","75,121","93,919",12,10.7,13.3,"23,666","18,788","28,544",14.7,11.7,17.7,"16,204","12,484","19,924",13.6,10.5,16.7,"66,102","64,437","67,767",.,.,.,.,.,.
29,97,MO,Jasper County,"18,915","16,025","21,805",15.5,13.1,17.9,"5,382","3,955","6,809",18.1,13.3,22.9,"3,623","2,547","4,699",16.6,11.7,21.5,"55,152","50,221","60,083",.,.,.,.,.,.
29,99,MO,Jefferson County,"20,986","17,298","24,674",9.2,7.6,10.8,"5,480","4,109","6,851",10.9,8.2,13.6,"3,805","2,780","4,830",10,7.3,12.7,"81,517","77,505","85,529",.,.,.,.,.,.
29,101,MO,Johnson County,"6,997","5,827","8,167",13.6,11.3,15.9,"1,586","1,141","2,031",13.2,9.5,16.9,"1,076",742,"1,410",12.5,8.6,16.4,"68,326","63,831","72,821",.,.,.,.,.,.
29,103,MO,Knox County,604,468,740,16.6,12.9,20.3,221,152,290,26.1,17.9,34.3,153,96,210,25.5,16.1,34.9,"50,083","44,123","56,043",.,.,.,.,.,.
29,105,MO,Laclede County,"6,146","5,129","7,163",17,14.2,19.8,"1,766","1,255","2,277",20,14.2,25.8,"1,143",762,"1,524",17.7,11.8,23.6,"52,211","46,203","58,219",.,.,.,.,.,.
29,107,MO,Lafayette County,"3,650","2,892","4,408",11.2,8.9,13.5,"1,022",713,"1,331",13.8,9.6,18,688,455,921,12.4,8.2,16.6,"67,178","60,444","73,912",.,.,.,.,.,.
