,city,AvgTemperature,state_id,county_fips,lat,lng,population,timezone
664,Laredo,21.851215034965037,MO,29079,40.026,-93.448,97,America/Chicago
665,Laredo,21.851215034965037,MT,30041,48.4303,-109.886,0,America/Denver
666,Las Vegas,17.45498153547133,NV,32003,36.2333,-115.2654,2256509,America/Los_Angeles
667,Las Vegas,17.45498153547133,NM,35047,35.6011,-105.2206,13120,America/Denver
668,Lincoln,10.051168201978847,NE,31109,40.8099,-96.6784,293055,America/Chicago
669,Lincoln,10.051168201978847,CA,6061,38.8774,-121.2937,51629,America/Los_Angeles
670,Lincoln,10.051168201978847,IL,17107,40.1508,-89.372,13406,America/Chicago
671,Lincoln,10.051168201978847,AL,1121,33.5935,-86.1365,7135,America/Chicago
672,Lincoln,10.051168201978847,ND,38015,46.7688,-100.6978,4309,America/Chicago
673,Lincoln,10.051168201978847,ID,16019,43.5183,-111.9692,3759,America/Boise
674,Lincoln,10.051168201978847,AR,5143,35.949,-94.4174,2862,America/Chicago
675,Lincoln,10.051168201978847,MO,29015,38.394,-93.3313,1795,America/Chicago
676,Lincoln,10.051168201978847,DE,10005,38.868,-75.4229,1639,America/New_York
677,Lincoln,10.051168201978847,PA,42003,40.2994,-79.8555,962,America/New_York
678,Lincoln,10.051168201978847,MT,30049,46.953,-112.6693,868,America/Denver
679,Lincoln,10.051168201978847,VT,50001,44.1028,-72.9937,290,America/New_York
680,Lincoln,10.051168201978847,MI,26001,44.6842,-83.4133,250,America/Detroit
681,Lincoln,10.051168201978847,IN,18017,40.6156,-86.21,167,America/Indiana/Indianapolis
682,Lincoln,10.051168201978847,IA,19171,42.2627,-92.6923,88,America/Chicago
683,Little Rock,16.382053970436576,AR,5119,34.7256,-92.3577,467846,America/Chicago
684,Little Rock,16.382053970436576,MN,27007,47.8667,-95.106,1075,America/Chicago
685,Little Rock,16.382053970436576,SC,45033,34.4691,-79.39,560,America/New_York
686,Little Rock,16.382053970436576,IA,19119,43.4471,-95.8804,416,America/Chicago
687,Little Rock,16.382053970436576,OK,40097,36.217,-95.0926,160,America/Chicago
688,Long Beach,16.124837126960042,CA,6037,33.7977,-118.167,458491,America/Los_Angeles
689,Long Beach,16.124837126960042,NY,36059,40.5887,-73.666,34741,America/New_York
690,Long Beach,16.124837126960042,MS,28047,30.3608,-89.1651,16876,America/Chicago
691,Long Beach,16.124837126960042,MD,24009,38.4568,-76.4737,1981,America/New_York
692,Long Beach,16.124837126960042,WA,53049,46.3558,-124.0556,1844,America/Los_Angeles
693,Long Beach,16.124837126960042,IN,18091,41.7435,-86.8521,1201,America/Chicago
694,Long Beach,16.124837126960042,MN,27121,45.6509,-95.4297,302,America/Chicago
695,Los Angeles,15.878038442083966,CA,6037,34.1141,-118.4068,11885717,America/Los_Angeles
696,Los Angeles,15.878038442083966,TX,48489,26.4947,-97.7862,400,America/Chicago
697,Louisville,13.013891952548894,KY,21111,38.1663,-85.6485,965005,America/New_York
698,Louisville,13.013891952548894,CO,8013,39.971,-105.1441,20788,America/Denver
699,Louisville,13.013891952548894,OH,39151,40.837,-81.2643,9560,America/New_York
700,Louisville,13.013891952548894,MS,28159,33.1224,-89.0553,6018,America/Chicago
701,Louisville,13.013891952548894,TN,47009,35.8247,-84.0552,4369,America/New_York
702,Louisville,13.013891952548894,GA,13163,32.9955,-82.4001,2448,America/New_York
703,Louisville,13.013891952548894,NE,31025,40.9964,-96.1612,1393,America/Chicago
704,Louisville,13.013891952548894,IL,17025,38.7695,-88.5067,1288,America/Chicago
705,Louisville,13.013891952548894,AL,1005,31.781,-85.5583,625,America/Chicago
706,Louisville,13.013891952548894,KS,20149,39.2499,-96.3145,174,America/Chicago
707,Lowell,7.3414405258095545,MA,25017,42.6389,-71.3217,114799,America/New_York
708,Lowell,7.3414405258095545,IN,18089,41.2917,-87.4195,10911,America/Chicago
709,Lowell,7.3414405258095545,AR,5007,36.2561,-94.1532,10438,America/Chicago
710,Lowell,7.3414405258095545,MI,26081,42.9351,-85.3457,4133,America/Detroit
711,Lowell,7.3414405258095545,NC,37071,35.2688,-81.1013,3711,America/New_York
712,Lowell,7.3414405258095545,OR,41039,43.9208,-122.7819,1221,America/Los_Angeles
713,Lowell,7.3414405258095545,OH,39167,39.5293,-81.5068,512,America/New_York
714,Lowell,7.3414405258095545,KS,20021,37.0509,-94.7032,304,America/Chicago
715,Lowell,7.3414405258095545,WI,55027,43.3363,-88.8182,263,America/Chicago
716,Lowell,7.3414405258095545,IA,19087,40.8343,-91.4387,49,America/Chicago
717,Lubbock,15.730908502373758,TX,48303,33.5657,-101.8879,283024,America/Chicago
718,Madison,7.999159821712831,WI,55025,43.0822,-89.393,460255,America/Chicago
719,Madison,7.999159821712831,AL,1089,34.7114,-86.7626,58335,America/Chicago
720,Madison,7.999159821712831,MS,28089,32.4738,-90.13,27775,America/Chicago
721,Madison,7.999159821712831,NJ,34027,40.7586,-74.4169,16464,America/New_York
722,Madison,7.999159821712831,IN,18077,38.7581,-85.3973,12277,America/Indiana/Indianapolis
723,Madison,7.999159821712831,SD,46079,44.0062,-97.1085,6158,America/Chicago
724,Madison,7.999159821712831,GA,13211,33.5793,-83.4758,4714,America/New_York
725,Madison,7.999159821712831,OH,39085,41.7722,-81.0529,3427,America/New_York
726,Madison,7.999159821712831,FL,12079,30.4716,-83.413,2960,America/New_York
727,Madison,7.999159821712831,WV,54005,38.0631,-81.8046,2840,America/New_York
728,Madison,7.999159821712831,IL,17119,38.7024,-90.1501,2788,America/Chicago
729,Madison,7.999159821712831,NC,37157,36.3868,-79.975,2198,America/New_York
730,Madison,7.999159821712831,NE,31119,41.8283,-97.4568,2074,America/Chicago
731,Madison,7.999159821712831,MN,27073,45.0127,-96.189,1507,America/Chicago
732,Madison,7.999159821712831,KS,20073,38.1336,-96.1372,943,America/Chicago
733,Madison,7.999159821712831,CA,6113,38.675,-121.9702,682,America/Los_Angeles
734,Madison,7.999159821712831,AR,5123,35.0193,-90.7317,574,America/Chicago
735,Madison,7.999159821712831,MO,29137,39.4735,-92.2117,387,America/Chicago
736,Madison,7.999159821712831,PA,42129,40.2455,-79.6748,385,America/New_York
737,Madison,7.999159821712831,VA,51113,38.3794,-78.2586,328,America/New_York
738,Madison,7.999159821712831,MD,24019,38.5163,-76.2182,145,America/New_York
739,Manchester,7.3414405258095545,NH,33011,42.9848,-71.4447,162716,America/New_York
740,Manchester,7.3414405258095545,MO,29189,38.583,-90.5064,18189,America/Chicago
741,Manchester,7.3414405258095545,TN,47031,35.463,-86.0774,12651,America/Chicago
742,Manchester,7.3414405258095545,VA,51041,37.4902,-77.5396,12347,America/New_York
743,Manchester,7.3414405258095545,WA,53035,47.5519,-122.5517,6018,America/Los_Angeles
744,Manchester,7.3414405258095545,MD,24013,39.6585,-76.8881,5446,America/New_York
745,Manchester,7.3414405258095545,IA,19055,42.4854,-91.4557,5144,America/Chicago
746,Manchester,7.3414405258095545,GA,13199,32.8565,-84.6329,3587,America/New_York
747,Manchester,7.3414405258095545,PA,42133,40.0613,-76.7195,2788,America/New_York
748,Manchester,7.3414405258095545,MI,26161,42.1483,-84.0346,2375,America/Detroit
749,Manchester,7.3414405258095545,KY,21051,37.1464,-83.7635,2041,America/New_York
750,Manchester,7.3414405258095545,OH,39001,38.6901,-83.6055,1898,America/New_York
751,Manchester,7.3414405258095545,CA,6045,38.9744,-123.6909,234,America/Los_Angeles
752,Manchester,7.3414405258095545,IL,17171,39.5423,-90.3303,187,America/Chicago
753,Manchester,7.3414405258095545,OK,40053,36.9945,-98.0351,155,America/Chicago
754,Manchester,7.3414405258095545,IN,18029,39.1517,-85.0122,84,America/New_York
755,Manchester,7.3414405258095545,KS,20041,39.0933,-97.3201,77,America/Chicago
756,Manchester,7.3414405258095545,MN,27047,43.7254,-93.4509,46,America/Chicago
757,Memphis,16.07540654055787,TN,47157,35.1087,-89.9663,1033394,America/Chicago
758,Memphis,16.07540654055787,FL,12081,27.5435,-82.5608,10626,America/New_York
759,Memphis,16.07540654055787,TX,48191,34.7268,-100.5416,2231,America/Chicago
760,Memphis,16.07540654055787,MO,29199,40.4613,-92.1704,1860,America/Chicago
761,Memphis,16.07540654055787,MI,26099,42.8956,-82.7689,1107,America/Detroit
762,Memphis,16.07540654055787,IN,18019,38.4891,-85.7679,928,America/Kentucky/Louisville
763,Memphis,16.07540654055787,NE,31155,41.0946,-96.4332,115,America/Chicago
764,Memphis,16.07540654055787,AL,1107,33.1369,-88.3008,27,America/Chicago
765,Mesa,21.04876905095839,AZ,4013,33.4015,-111.7178,507478,America/Phoenix
766,Mesa,21.04876905095839,WA,53021,46.5735,-119.0013,631,America/Los_Angeles
767,Mesa,21.04876905095839,CA,6027,37.419,-118.5424,358,America/Los_Angeles
768,Mesquite,18.06272,TX,48113,32.7602,-96.5865,148848,America/Chicago
769,Mesquite,18.06272,NV,32003,36.8032,-114.133,21314,America/Los_Angeles
770,Mesquite,18.06272,NM,35013,32.167,-106.6885,584,America/Denver
771,Metairie,20.30314216673379,LA,22051,29.9977,-90.178,138995,America/Chicago
772,Miami,23.068924442896936,FL,12086,25.784,-80.2101,6113982,America/New_York
773,Miami,23.068924442896936,OK,40115,36.8878,-94.8711,12960,America/Chicago
774,Miami,23.068924442896936,AZ,4007,33.3951,-110.8724,1436,America/Phoenix
775,Miami,23.068924442896936,IN,18103,40.6142,-86.1064,573,America/Indiana/Indianapolis
776,Miami,23.068924442896936,TX,48393,35.6923,-100.6417,469,America/Chicago
777,Miami,23.068924442896936,MO,29195,39.3224,-93.2258,70,America/Chicago
778,Milwaukee,10.070643744030564,WI,55079,43.0642,-87.9675,1290221,America/Chicago
779,Milwaukee,10.070643744030564,NC,37131,36.4047,-77.2306,147,America/New_York
780,Minneapolis,4.946022285896212,MN,27053,44.9635,-93.2678,2906807,America/Chicago
781,Minneapolis,4.946022285896212,KS,20143,39.1243,-97.6997,2101,America/Chicago
782,Miramar,23.068924442896936,FL,12011,25.9773,-80.3351,135986,America/New_York
783,Mobile,18.379143947277143,AL,1097,30.6782,-88.1162,324067,America/Chicago
784,Modesto,12.305704602933739,CA,6099,37.6375,-121.0028,355686,America/Los_Angeles
785,Modesto,12.305704602933739,IL,17117,39.4789,-89.9803,171,America/Chicago
786,Montgomery,17.09421769798012,AL,1101,32.3482,-86.2668,251545,America/Chicago
787,Montgomery,17.09421769798012,IL,17089,41.7237,-88.3633,21205,America/Chicago
788,Montgomery,17.09421769798012,OH,39061,39.2496,-84.3458,10816,America/New_York
789,Montgomery,17.09421769798012,GA,13051,31.9438,-81.1081,4704,America/New_York
790,Montgomery,17.09421769798012,MN,27079,44.445,-93.5797,3366,America/Chicago
791,Montgomery,17.09421769798012,TX,48339,30.3921,-95.6958,2272,America/Chicago
792,Montgomery,17.09421769798012,WV,54019,38.175,-81.3245,1635,America/New_York
793,Montgomery,17.09421769798012,PA,42081,41.171,-76.8738,1379,America/New_York
794,Montgomery,17.09421769798012,IN,18027,38.6655,-87.0493,1184,America/Indiana/Vincennes
795,Montgomery,17.09421769798012,LA,22043,31.6677,-92.8877,881,America/Chicago
796,Montgomery,17.09421769798012,MI,26059,41.7775,-84.8064,318,America/Detroit
797,Moreno Valley,17.055758725341427,CA,6065,33.9244,-117.2045,210378,America/Los_Angeles
798,Naperville,9.903639923591212,IL,17043,41.748,-88.1659,149424,America/Chicago
799,Nashville,14.281885540237257,TN,47037,36.1715,-86.7842,1178679,America/Chicago
800,Nashville,14.281885540237257,NC,37127,35.9693,-77.9554,5672,America/New_York
801,Nashville,14.281885540237257,GA,13019,31.2048,-83.2478,4918,America/New_York
802,Nashville,14.281885540237257,AR,5061,33.9418,-93.8516,4114,America/Chicago
803,Nashville,14.281885540237257,IL,17189,38.3541,-89.377,2991,America/Chicago
804,Nashville,14.281885540237257,IN,18013,39.208,-86.2385,1420,America/Indiana/Indianapolis
805,Nashville,14.281885540237257,MI,26015,42.6032,-85.0941,1371,America/Detroit
806,Nashville,14.281885540237257,OH,39075,40.5961,-82.1129,374,America/New_York
807,Nashville,14.281885540237257,KS,20095,37.4384,-98.4227,52,America/Chicago
808,New Haven,9.99492978518756,CT,9170,41.3113,-72.9246,565056,America/New_York
809,New Haven,9.99492978518756,IN,18003,41.0676,-85.0174,15339,America/Indiana/Indianapolis
810,New Haven,9.99492978518756,MI,26099,42.7306,-82.7953,6341,America/Detroit
811,New Haven,9.99492978518756,MO,29071,38.6048,-91.2179,3389,America/Chicago
812,New Haven,9.99492978518756,WV,54053,38.9876,-81.9656,1735,America/New_York
813,New Haven,9.99492978518756,KY,21179,37.6592,-85.5886,798,America/New_York
814,New Haven,9.99492978518756,IL,17059,37.9024,-88.1279,528,America/Chicago
815,New Haven,9.99492978518756,OH,39061,39.2772,-84.744,220,America/New_York
816,New Haven,9.99492978518756,VT,50001,44.1266,-73.151,184,America/New_York
817,New Haven,9.99492978518756,IA,19131,43.2839,-92.6422,58,America/Chicago
818,New Orleans,20.30314216673379,LA,22071,30.0687,-89.9288,918752,America/Chicago
819,New York,9.523295607566528,NY,36081,40.6943,-73.9249,18832416,America/New_York
820,Newark,9.523295607566528,NJ,34013,40.7245,-74.1725,307188,America/New_York
821,Newark,9.523295607566528,OH,39089,40.0706,-82.425,83890,America/New_York
822,Newark,9.523295607566528,CA,6001,37.5201,-122.0307,47145,America/Los_Angeles
823,Newark,9.523295607566528,DE,10003,39.6776,-75.7576,30309,America/New_York
824,Newark,9.523295607566528,NY,36117,43.0418,-77.093,9040,America/New_York
825,Newark,9.523295607566528,AR,5063,35.7076,-91.4434,1522,America/Chicago
826,Newark,9.523295607566528,TX,48497,33.005,-97.4856,1221,America/Chicago
827,Newark,9.523295607566528,IL,17093,41.5368,-88.5803,1152,America/Chicago
828,Newark,9.523295607566528,WV,54105,39.1219,-81.391,424,America/New_York
829,Newark,9.523295607566528,MD,24047,38.2751,-75.2733,347,America/New_York
830,Newark,9.523295607566528,MO,29103,39.9946,-91.9734,44,America/Chicago
831,Newport News,13.669630650849632,VA,51700,37.1051,-76.5185,184774,America/New_York
832,Nogales,17.69484291725105,AZ,4023,31.3624,-110.9336,19753,America/Phoenix
833,Norfolk,15.67885604360372,VA,51710,36.8945,-76.259,235037,America/New_York
834,Norfolk,15.67885604360372,NE,31119,42.0324,-97.4217,25962,America/Chicago
835,Norman,16.531491002570693,OK,40027,35.2335,-97.3471,128714,America/Chicago
836,Norman,16.531491002570693,AR,5097,34.4584,-93.6791,324,America/Chicago
837,Norman,16.531491002570693,NC,37153,35.1698,-79.7232,138,America/New_York
838,Norman,16.531491002570693,NE,31099,40.479,-98.7922,41,America/Chicago
839,North Las Vegas,17.45498153547133,NV,32003,36.2883,-115.0888,270773,America/Los_Angeles
840,Norwalk,15.878038442083966,CA,6037,33.9069,-118.0829,100713,America/Los_Angeles
841,Norwalk,15.878038442083966,CT,9190,41.1144,-73.4215,91375,America/New_York
842,Norwalk,15.878038442083966,OH,39077,41.2443,-82.6088,17054,America/New_York
843,Norwalk,15.878038442083966,IA,19181,41.4895,-93.6913,13610,America/Chicago
844,Norwalk,15.878038442083966,WI,55081,43.8342,-90.6269,612,America/Chicago
845,Oakland,14.447987354577641,CA,6001,37.7904,-122.2166,438072,America/Los_Angeles
846,Oakland,14.447987354577641,NJ,34003,41.0313,-74.2408,12700,America/New_York
847,Oakland,14.447987354577641,TN,47047,35.2256,-89.5372,9544,America/Chicago
848,Oakland,14.447987354577641,FL,12095,28.5535,-81.636,3566,America/New_York
849,Oakland,14.447987354577641,MD,24023,39.4165,-79.4022,2043,America/New_York
850,Oakland,14.447987354577641,PA,42021,40.3056,-78.8818,1732,America/New_York
851,Oakland,14.447987354577641,MO,29189,38.5768,-90.3849,1619,America/Chicago
852,Oakland,14.447987354577641,NE,31021,41.8356,-96.4669,1572,America/Chicago
853,Oakland,14.447987354577641,IA,19155,41.3115,-95.3951,1500,America/Chicago
854,Oakland,14.447987354577641,PA,42073,40.9914,-80.3671,1309,America/New_York
855,Oakland,14.447987354577641,OR,41019,43.4233,-123.2969,1237,America/Los_Angeles
856,Oakland,14.447987354577641,OK,40095,34.096,-96.7996,1076,America/Chicago
857,Oakland,14.447987354577641,IL,17029,39.6574,-88.0275,948,America/Chicago
858,Oakland,14.447987354577641,SC,45085,33.9868,-80.4972,901,America/New_York
859,Oakland,14.447987354577641,PA,42115,41.9506,-75.6095,523,America/New_York
860,Oakland,14.447987354577641,MS,28161,34.0576,-89.9132,399,America/Chicago
861,Oakland,14.447987354577641,KY,21227,37.0467,-86.2506,230,America/Chicago
862,Oakland,14.447987354577641,AR,5089,36.4604,-92.5718,141,America/Chicago
863,Oceanside,16.124837126960042,CA,6073,33.2247,-117.3083,172542,America/Los_Angeles
864,Oceanside,16.124837126960042,NY,36059,40.6328,-73.6364,31907,America/New_York
865,Oceanside,16.124837126960042,OR,41057,45.4549,-123.961,423,America/Los_Angeles
866,Oklahoma City,15.225908939014202,OK,40109,35.4676,-97.5136,1000207,America/Chicago
867,Olathe,11.844996579247436,KS,20091,38.8833,-94.82,143720,America/Chicago
868,Olathe,11.844996579247436,CO,8085,38.6083,-107.9833,1788,America/Denver
869,Omaha,10.051168201978847,NE,31055,41.2627,-96.0529,826161,America/Chicago
870,Omaha,10.051168201978847,TX,48343,33.182,-94.7402,1179,America/Chicago
871,Omaha,10.051168201978847,IL,17059,37.8901,-88.3053,276,America/Chicago
872,Omaha,10.051168201978847,AR,5009,36.4583,-93.191,186,America/Chicago
873,Ontario,17.055758725341427,CA,6071,34.0393,-117.6064,178347,America/Los_Angeles
874,Ontario,17.055758725341427,OR,41045,44.0259,-116.976,11728,America/Boise
875,Ontario,17.055758725341427,OH,39139,40.771,-82.6104,6649,America/New_York
876,Ontario,17.055758725341427,WI,55123,43.7222,-90.5941,380,America/Chicago
877,Ontario,17.055758725341427,IN,18087,41.7023,-85.3825,221,America/Indiana/Indianapolis
878,Orange,16.124837126960042,CA,6059,33.8038,-117.8218,138723,America/Los_Angeles
879,Orange,16.124837126960042,TX,48361,30.1226,-93.7607,19178,America/Chicago
880,Orange,16.124837126960042,VA,51137,38.2485,-78.1129,5000,America/New_York
881,Orange,16.124837126960042,OH,39035,41.4414,-81.4743,3448,America/New_York
882,Orlando,22.30260243667842,FL,12095,28.4773,-81.337,1913597,America/New_York
883,Orlando,22.30260243667842,OK,40083,36.1355,-97.3654,125,America/Chicago
884,Overland Park,11.795634238569955,KS,20091,38.887,-94.687,197199,America/Chicago
885,Oxnard,15.878038442083966,CA,6111,34.1964,-119.1815,373423,America/Los_Angeles
886,Palmdale,15.878038442083966,CA,6037,34.5944,-118.1057,165487,America/Los_Angeles
887,Palmdale,15.878038442083966,PA,42043,40.2962,-76.6234,1507,America/New_York
888,Paradise,17.45498153547133,NV,32003,36.0872,-115.1355,186178,America/Los_Angeles
889,Paradise,17.45498153547133,CA,6007,39.7558,-121.6063,6793,America/Los_Angeles
890,Paradise,17.45498153547133,UT,49005,41.5683,-111.8334,806,America/Denver
891,Paradise,17.45498153547133,TX,48497,33.1504,-97.6887,489,America/Chicago
892,Paradise,17.45498153547133,MT,30089,47.3857,-114.7989,66,America/Denver
893,Paradise,17.45498153547133,KS,20167,39.1145,-98.9184,35,America/Chicago
894,Paradise,17.45498153547133,MO,29047,39.4289,-94.5127,0,America/Chicago
895,Pasadena,18.229480241748025,TX,48201,29.6575,-95.1498,149345,America/Chicago
896,Pasadena,18.229480241748025,CA,6037,34.1597,-118.139,136462,America/Los_Angeles
897,Pasadena,18.229480241748025,MD,24003,39.1552,-76.5537,32717,America/New_York
898,Paterson,9.523295607566528,NJ,34031,40.9147,-74.1624,157660,America/New_York
899,Pembroke Pines,23.068924442896936,FL,12011,26.0128,-80.3382,170557,America/New_York
900,Peoria,14.423363446969697,IL,17143,40.752,-89.6154,262461,America/Chicago
901,Peoria,14.423363446969697,AZ,4013,33.7843,-112.2989,194338,America/Phoenix
902,Peoria,14.423363446969697,OR,41043,44.4508,-123.2043,173,America/Los_Angeles
903,Peoria,14.423363446969697,OK,40115,36.9156,-94.6696,97,America/Chicago
904,Peoria,14.423363446969697,CO,8005,39.6649,-104.1456,71,America/Denver
905,Philadelphia,11.855868547611413,PA,42101,40.0077,-75.1339,5696588,America/New_York
906,Philadelphia,11.855868547611413,MS,28099,32.7761,-89.1221,7030,America/Chicago
907,Philadelphia,11.855868547611413,TN,47105,35.6791,-84.3999,722,America/New_York
908,Philadelphia,11.855868547611413,IN,18059,39.7814,-85.8455,381,America/Indiana/Indianapolis
909,Philadelphia,11.855868547611413,MO,29127,39.8387,-91.7391,250,America/Chicago
910,Phoenix,21.04876905095839,AZ,4013,33.5722,-112.0892,4065338,America/Phoenix
911,Phoenix,21.04876905095839,OR,41029,42.2749,-122.8154,4383,America/Los_Angeles
912,Phoenix,21.04876905095839,NY,36075,43.2316,-76.2961,2393,America/New_York
913,Phoenix,21.04876905095839,IL,17031,41.6118,-87.6308,1284,America/Chicago
914,Pittsburgh,9.605075665277333,PA,42003,40.4397,-79.9763,1712828,America/New_York
915,Plano,18.06272,TX,48085,33.0502,-96.7486,287339,America/Chicago
916,Plano,18.06272,IL,17093,41.6757,-88.5293,11626,America/Chicago
917,Plano,18.06272,KY,21227,36.8772,-86.4165,1293,America/Chicago
918,Plano,18.06272,IA,19007,40.7555,-93.0469,62,America/Chicago
919,Pomona,15.878038442083966,CA,6037,34.0585,-117.7626,148391,America/Los_Angeles
920,Pomona,15.878038442083966,NJ,34001,39.4688,-74.5502,8141,America/New_York
921,Pomona,15.878038442083966,NY,36087,41.1891,-74.0543,3961,America/New_York
922,Pomona,15.878038442083966,KS,20059,38.6108,-95.4529,1210,America/Chicago
923,Pomona,15.878038442083966,MO,29091,36.8671,-91.9134,243,America/Chicago
924,Portland,9.762706232813931,OR,41051,45.5371,-122.65,2084045,America/Los_Angeles
925,Portland,9.762706232813931,ME,23005,43.6773,-70.2715,213660,America/New_York
926,Portland,9.762706232813931,TX,48409,27.8942,-97.3278,20369,America/Chicago
927,Portland,9.762706232813931,TN,47165,36.5921,-86.5239,13325,America/Chicago
928,Portland,9.762706232813931,IN,18075,40.4376,-84.9833,6341,America/Indiana/Indianapolis
929,Portland,9.762706232813931,MI,26067,42.8697,-84.8991,3821,America/Detroit
930,Portland,9.762706232813931,PA,42095,40.9216,-75.0985,695,America/New_York
931,Portland,9.762706232813931,ND,38097,47.4995,-97.3693,548,America/Chicago
932,Portland,9.762706232813931,AR,5003,33.2379,-91.5109,430,America/Chicago
933,Portland,9.762706232813931,CO,8091,38.0892,-107.6952,117,America/Denver
934,Portland,9.762706232813931,IA,19033,43.1254,-93.1351,14,America/Chicago
935,Providence,7.3414405258095545,RI,44007,41.823,-71.4187,1270529,America/New_York
936,Providence,7.3414405258095545,UT,49005,41.7035,-111.8123,8675,America/Denver
937,Providence,7.3414405258095545,KY,21233,37.3993,-87.7509,2861,America/Chicago
938,Providence,7.3414405258095545,AL,1091,32.3424,-87.7761,101,America/Chicago
939,Provo,9.062617834394905,UT,49049,40.2457,-111.6457,639820,America/Denver
940,Provo,9.062617834394905,SD,46047,43.1937,-103.8329,0,America/Denver
941,Pueblo,10.730368330464715,CO,8101,38.2701,-104.6114,120020,America/Denver
942,Pueblo,10.730368330464715,NM,35047,35.3273,-105.4354,39,America/Denver
943,Raleigh,14.41886117345303,NC,37183,35.8324,-78.6429,1150010,America/New_York
944,Raleigh,14.41886117345303,MS,28129,32.0322,-89.5247,1104,America/Chicago
945,Raleigh,14.41886117345303,FL,12075,29.4479,-82.468,699,America/New_York
946,Raleigh,14.41886117345303,IL,17165,37.8262,-88.5304,238,America/Chicago
947,Raleigh,14.41886117345303,WV,54081,37.7575,-81.1699,168,America/New_York
948,Raleigh,14.41886117345303,ND,38037,46.3572,-101.3054,9,America/Denver
949,Rancho Cucamonga,17.055758725341427,CA,6071,34.1247,-117.5667,174693,America/Los_Angeles
950,Reno,11.37733236574746,NV,32031,39.5497,-119.8483,454814,America/Los_Angeles
951,Reno,11.37733236574746,TX,48277,33.6659,-95.4768,3478,America/Chicago
952,Reno,11.37733236574746,OH,39167,39.3769,-81.3933,1154,America/New_York
953,Rialto,17.055758725341427,CA,6071,34.1175,-117.3892,103866,America/Los_Angeles
954,Richardson,18.06272,TX,48113,32.9716,-96.7093,118269,America/Chicago
955,Richmond,13.971595172684458,VA,51760,37.5295,-77.4756,1081248,America/New_York
956,Richmond,13.971595172684458,CA,6013,37.9477,-122.3389,115396,America/Los_Angeles
957,Richmond,13.971595172684458,IN,18177,39.8318,-84.8905,35551,America/Indiana/Indianapolis
958,Richmond,13.971595172684458,KY,21151,37.7307,-84.2925,35498,America/New_York
959,Richmond,13.971595172684458,TX,48157,29.5824,-95.7563,12117,America/Chicago
960,Richmond,13.971595172684458,MO,29177,39.2755,-93.9729,5979,America/Chicago
961,Richmond,13.971595172684458,MI,26099,42.8094,-82.7518,5839,America/Detroit
962,Richmond,13.971595172684458,UT,49005,41.9231,-111.8076,2971,America/Denver
963,Richmond,13.971595172684458,IL,17111,42.4639,-88.3093,2530,America/Chicago
964,Richmond,13.971595172684458,MN,27145,45.4547,-94.5135,1336,America/Chicago
965,Richmond,13.971595172684458,OH,39081,40.4327,-80.7718,534,America/New_York
966,Richmond,13.971595172684458,LA,22065,32.3884,-91.1804,529,America/Chicago
967,Richmond,13.971595172684458,KS,20059,38.4004,-95.252,504,America/Chicago
968,Riverside,17.055758725341427,CA,6065,33.9381,-117.3949,2288508,America/Los_Angeles
969,Riverside,17.055758725341427,OH,39113,39.7835,-84.1219,24432,America/New_York
970,Riverside,17.055758725341427,CT,9190,41.0318,-73.5827,9216,America/New_York
971,Riverside,17.055758725341427,IL,17031,41.831,-87.8169,9079,America/Chicago
972,Riverside,17.055758725341427,MD,24025,39.4784,-76.2398,6149,America/New_York
973,Riverside,17.055758725341427,MO,29165,39.1703,-94.6306,4153,America/Chicago
974,Riverside,17.055758725341427,NY,36103,40.9093,-72.6695,3538,America/New_York
975,Riverside,17.055758725341427,AL,1115,33.6171,-86.2042,2247,America/Chicago
976,Riverside,17.055758725341427,PA,42097,40.9459,-76.6461,1985,America/New_York
977,Riverside,17.055758725341427,UT,49003,41.8106,-112.1403,1238,America/Denver
978,Riverside,17.055758725341427,ID,16011,43.1965,-112.4356,1126,America/Boise
979,Riverside,17.055758725341427,IA,19183,41.4893,-91.5567,1040,America/Chicago
980,Riverside,17.055758725341427,TX,48471,30.8472,-95.3984,915,America/Chicago
981,Riverside,17.055758725341427,WA,53047,48.5048,-119.51,452,America/Los_Angeles
982,Riverside,17.055758725341427,OR,41059,45.6768,-118.7368,367,America/Los_Angeles
983,Riverside,17.055758725341427,WY,56007,41.2154,-106.7813,28,America/Denver
984,Rochester,7.7269057624960205,NY,36055,43.168,-77.6162,694707,America/New_York
985,Rochester,7.7269057624960205,MN,27109,44.0154,-92.478,123252,America/Chicago
986,Rochester,7.7269057624960205,NH,33017,43.299,-70.9787,32866,America/New_York
987,Rochester,7.7269057624960205,MI,26125,42.6866,-83.1198,12939,America/Detroit
988,Rochester,7.7269057624960205,IN,18049,41.0591,-86.1959,6244,America/Indiana/Indianapolis
989,Rochester,7.7269057624960205,WA,53067,46.8198,-123.0636,6025,America/Los_Angeles
990,Rochester,7.7269057624960205,IL,17167,39.7488,-89.5436,3784,America/Chicago
991,Rochester,7.7269057624960205,WI,55101,42.7338,-88.2489,3780,America/Chicago
992,Rochester,7.7269057624960205,PA,42007,40.7025,-80.2838,3445,America/New_York
993,Rochester,7.7269057624960205,TX,48207,33.3142,-99.8565,260,America/Chicago
994,Rochester,7.7269057624960205,KY,21031,37.2093,-86.8921,197,America/Chicago
995,Rochester,7.7269057624960205,OH,39093,41.1246,-82.3058,183,America/New_York
