,Code,Year,Tonnes,Entity,GDP
1853,IDN,2003,0.663571,Indonesia,0.8425178
1854,IDN,2004,0.647385,Indonesia,0.92180624
1855,IDN,2005,0.640365,Indonesia,1.0076102
1856,IDN,2006,0.682158,Indonesia,1.1186656
1857,IDN,2007,0.676475,Indonesia,1.2529876
1858,IDN,2008,0.698016,Indonesia,1.5027748
1859,IDN,2009,0.682591,Indonesia,1.666514
1860,IDN,2010,0.684076,Indonesia,1.9775054
1861,IDN,2011,0.6386,Indonesia,2.3961545
1862,IDN,2012,0.691163,Indonesia,2.5613094
1863,IDN,2013,0.6758,Indonesia,2.620225
1864,IDN,2014,0.6439,Indonesia,2.6682062
1865,IDN,2015,0.639412,Indonesia,2.6477587
1866,IDN,2016,0.639305,Indonesia,2.698172
1867,IDN,2017,0.717962,Indonesia,2.8160722
1868,IDN,2018,0.756051,Indonesia,3.0107157
1869,IDN,2019,0.752512,Indonesia,3.137931
1915,JAM,2006,0.01239,Jamaica,0.019535192
1916,JAM,2007,0.015117,Jamaica,0.020697547
1918,JAM,2009,0.012456,Jamaica,0.020663855
1929,KEN,1961,0.0281,Kenya,0.014133656
1930,KEN,1962,0.05,Kenya,0.015247818
1931,KEN,1963,0.0405,Kenya,0.015612365
1932,KEN,1964,0.0414,Kenya,0.017058314
1933,KEN,1965,0.0393,Kenya,0.01798089
1934,KEN,1966,0.0569,Kenya,0.019786908
1935,KEN,1967,0.048,Kenya,0.020572987
1936,KEN,1968,0.0396,Kenya,0.020494836
1937,KEN,1969,0.0524,Kenya,0.021888168
1938,KEN,1970,0.0583,Kenya,0.020260495
1939,KEN,1971,0.0595,Kenya,0.021994377
1940,KEN,1972,0.062048,Kenya,0.024231805
1941,KEN,1973,0.07119,Kenya,0.024992289
1942,KEN,1974,0.070103,Kenya,0.027906181
1943,KEN,1975,0.066152,Kenya,0.028067516
1944,KEN,1976,0.080303,Kenya,0.028614205
1945,KEN,1977,0.101218,Kenya,0.032017533
1946,KEN,1978,0.084332,Kenya,0.034635846
1947,KEN,1979,0.075082,Kenya,0.034658976
1948,KEN,1980,0.091334,Kenya,0.03654974
1949,KEN,1981,0.099717,Kenya,0.037305004
1950,KEN,1982,0.087436,Kenya,0.038617702
1951,KEN,1983,0.086064,Kenya,0.040833122
1952,KEN,1984,0.1185,Kenya,0.043699134
1953,KEN,1985,0.0936,Kenya,0.04463951
1954,KEN,1986,0.113926,Kenya,0.04820159
1955,KEN,1987,0.104679,Kenya,0.048816095
1956,KEN,1988,0.1287,Kenya,0.05173941
1957,KEN,1989,0.1169,Kenya,0.052305674
1958,KEN,1990,0.1039,Kenya,0.054920565
1959,KEN,1991,0.0864,Kenya,0.056141976
1960,KEN,1992,0.0853,Kenya,0.054881194
1961,KEN,1993,0.0751,Kenya,0.05814503
1962,KEN,1994,0.0799,Kenya,0.066930733
1963,KEN,1995,0.0954,Kenya,0.06441345
1964,KEN,1996,0.097976,Kenya,0.06713082
1965,KEN,1997,0.068642,Kenya,0.068365287
1966,KEN,1998,0.053715,Kenya,0.068740194
1967,KEN,1999,0.0681,Kenya,0.069473845
1968,KEN,2000,0.1007,Kenya,0.06873071
1969,KEN,2001,0.0517,Kenya,0.07161159
1970,KEN,2002,0.0519,Kenya,0.06982637
1971,KEN,2003,0.055443,Kenya,0.068460057
1972,KEN,2004,0.048431,Kenya,0.07154906
1973,KEN,2005,0.0452,Kenya,0.07668247
1974,KEN,2006,0.0483,Kenya,0.08466345
1975,KEN,2007,0.053368,Kenya,0.090141975
1976,KEN,2008,0.042,Kenya,0.093471015
1977,KEN,2009,0.054,Kenya,0.09920861
1978,KEN,2010,0.042,Kenya,0.10963783
1979,KEN,2011,0.0363,Kenya,0.119047045
1980,KEN,2012,0.049,Kenya,0.12943923
1981,KEN,2013,0.0398,Kenya,0.13889705
1982,KEN,2014,0.0495,Kenya,0.1534236
1983,KEN,2015,0.042,Kenya,0.16940448
1984,KEN,2016,0.0461,Kenya,0.1826029
1985,KEN,2017,0.03862,Kenya,0.20314007
1986,KEN,2018,0.041375,Kenya,0.21213975
1987,KEN,2019,0.0445,Kenya,0.22273846
2014,LAO,1996,0.01002,Laos,0.008795778
2015,LAO,1997,0.0123,Laos,0.00935846
2016,LAO,1998,0.016999,Laos,0.009494371
2017,LAO,1999,0.01753,Laos,0.010387528
2018,LAO,2000,0.0235,Laos,0.010487471
2019,LAO,2001,0.025796,Laos,0.012430358
2020,LAO,2002,0.032197,Laos,0.013967845
2021,LAO,2003,0.02785,Laos,0.014060615
2022,LAO,2004,0.0231,Laos,0.015172423
2023,LAO,2005,0.025,Laos,0.015979873
2024,LAO,2006,0.02525,Laos,0.019433388
2025,LAO,2007,0.0332,Laos,0.021996927
2026,LAO,2008,0.038985,Laos,0.02341458
2027,LAO,2009,0.046035,Laos,0.026251346
2028,LAO,2010,0.04629,Laos,0.027937341
2029,LAO,2011,0.05201,Laos,0.03186866
2030,LAO,2012,0.08733,Laos,0.038744216
2031,LAO,2013,0.092045,Laos,0.04200694
2032,LAO,2014,0.11358,Laos,0.04464758
2033,LAO,2015,0.135925,Laos,0.04467857
2034,LAO,2016,0.1366,Laos,0.047501234
2035,LAO,2017,0.150795,Laos,0.050523754
2036,LAO,2018,0.154435,Laos,0.05166292
2037,LAO,2019,0.17138,Laos,0.054384284
2051,LBR,1977,0.010076,Liberia,0.003966301
2054,LBR,1980,0.012742,Liberia,0.0039334787
2056,LBR,1982,0.011734,Liberia,0.0034446774
2058,LBR,1984,0.0115,Liberia,0.0033659904
2094,MDG,1961,0.054,Madagascar,0.008955592
2095,MDG,1962,0.073,Madagascar,0.009368839
2096,MDG,1963,0.062,Madagascar,0.009365929
2097,MDG,1964,0.070415,Madagascar,0.009524794
2098,MDG,1965,0.06564,Madagascar,0.009421687
2099,MDG,1966,0.071535,Madagascar,0.009884176
2100,MDG,1967,0.073065,Madagascar,0.01035059
2101,MDG,1968,0.07085,Madagascar,0.011199569
2102,MDG,1969,0.063945,Madagascar,0.011618384
2103,MDG,1970,0.066555,Madagascar,0.012300853
2104,MDG,1971,0.05771,Madagascar,0.012821948
2105,MDG,1972,0.068585,Madagascar,0.01254575
2106,MDG,1973,0.07388,Madagascar,0.012155721
2107,MDG,1974,0.0809,Madagascar,0.012180882
2108,MDG,1975,0.08356,Madagascar,0.012228007
2109,MDG,1976,0.07893,Madagascar,0.012365937
2110,MDG,1977,0.09152,Madagascar,0.012573919
2111,MDG,1978,0.0782,Madagascar,0.01235808
2112,MDG,1979,0.081565,Madagascar,0.013271539
2113,MDG,1980,0.07988,Madagascar,0.013481373
2114,MDG,1981,0.08346,Madagascar,0.013078856
2115,MDG,1982,0.081225,Madagascar,0.013245685
2116,MDG,1983,0.080855,Madagascar,0.013898794
2117,MDG,1984,0.0814,Madagascar,0.014352846
2118,MDG,1985,0.0785,Madagascar,0.015040885
2119,MDG,1986,0.08228,Madagascar,0.018022496
2120,MDG,1987,0.08075,Madagascar,0.016517646
2121,MDG,1988,0.0835,Madagascar,0.016384471
2122,MDG,1989,0.0882,Madagascar,0.015874947
2123,MDG,1990,0.085,Madagascar,0.01651525
2124,MDG,1991,0.083865,Madagascar,0.015453878
2125,MDG,1992,0.079882,Madagascar,0.014981007
2126,MDG,1993,0.078,Madagascar,0.015298796
2127,MDG,1994,0.07,Madagascar,0.015299285
2128,MDG,1995,0.068,Madagascar,0.015827306
2129,MDG,1996,0.068,Madagascar,0.016614154
2130,MDG,1997,0.055,Madagascar,0.017325566
2131,MDG,1998,0.06,Madagascar,0.018249128
2132,MDG,1999,0.065,Madagascar,0.019227513
2133,MDG,2000,0.05808,Madagascar,0.020015245
2134,MDG,2001,0.06453,Madagascar,0.021202567
2135,MDG,2002,0.06152,Madagascar,0.019542888
2136,MDG,2003,0.070315,Madagascar,0.021997824
2137,MDG,2004,0.067775,Madagascar,0.023994737
2138,MDG,2005,0.0555,Madagascar,0.025512767
2139,MDG,2006,0.061635,Madagascar,0.026981198
2140,MDG,2007,0.05647,Madagascar,0.028095037
2141,MDG,2008,0.056978,Madagascar,0.031673838
2142,MDG,2009,0.057491,Madagascar,0.03158416
2143,MDG,2010,0.058178,Madagascar,0.034949984
2144,MDG,2011,0.055698040000000004,Madagascar,0.03823945
2145,MDG,2012,0.053363680000000004,Madagascar,0.039330198
2146,MDG,2013,0.05162754,Madagascar,0.03921802
2147,MDG,2014,0.049223,Madagascar,0.03888299
2148,MDG,2015,0.047507,Madagascar,0.039829045
2149,MDG,2016,0.053093,Madagascar,0.04173918
2150,MDG,2017,0.059602,Madagascar,0.041732612
2151,MDG,2018,0.05451481,Madagascar,0.04055067
2152,MDG,2019,0.06576,Madagascar,0.04150746
2210,MWI,2018,0.011082,Malawi,0.020597852
2211,MWI,2019,0.011,Malawi,0.021635066
2231,MYS,1980,0.0101,Malaysia,0.10217478
2232,MYS,1981,0.0104,Malaysia,0.1088669
2233,MYS,1982,0.0113,Malaysia,0.11575645
2234,MYS,1983,0.0119,Malaysia,0.12287592
2235,MYS,1984,0.0119,Malaysia,0.13227394
2236,MYS,1985,0.0109,Malaysia,0.122540016
2237,MYS,1986,0.0103,Malaysia,0.11346552
2238,MYS,1987,0.0115,Malaysia,0.12239459
2244,MYS,1993,0.0111,Malaysia,0.21663107
2245,MYS,1994,0.0112,Malaysia,0.23436362
2246,MYS,1995,0.0113,Malaysia,0.26125977
2247,MYS,1996,0.015,Malaysia,0.28491737
2248,MYS,1997,0.02,Malaysia,0.29952413
2249,MYS,1998,0.028,Malaysia,0.25582494
2250,MYS,1999,0.035,Malaysia,0.26870215
2251,MYS,2000,0.0398,Malaysia,0.3104743
2252,MYS,2001,0.0385,Malaysia,0.3064086
2253,MYS,2002,0.0392,Malaysia,0.32526336
2254,MYS,2003,0.04,Malaysia,0.3464932
2255,MYS,2004,0.0392,Malaysia,0.3798802
2256,MYS,2005,0.04,Malaysia,0.4337456
2257,MYS,2006,0.032779,Malaysia,0.4424912
2258,MYS,2007,0.021213,Malaysia,0.4889743
2259,MYS,2008,0.023061,Malaysia,0.5495102
2260,MYS,2009,0.016332,Malaysia,0.51676443
2261,MYS,2010,0.015768,Malaysia,0.5620278
2262,MYS,2011,0.015064,Malaysia,0.6377542
2263,MYS,2012,0.010427,Malaysia,0.6883583
2264,MYS,2013,0.014739,Malaysia,0.7116678
2330,MEX,1961,0.126616,Mexico,0.2584273
2331,MEX,1962,0.139794,Mexico,0.26837782
2332,MEX,1963,0.137069,Mexico,0.29308155
2333,MEX,1964,0.156477,Mexico,0.33241855
2334,MEX,1965,0.162149,Mexico,0.35024126
2335,MEX,1966,0.183005,Mexico,0.371641
2336,MEX,1967,0.224505,Mexico,0.39180445
2337,MEX,1968,0.212656,Mexico,0.42509897
2338,MEX,1969,0.172734,Mexico,0.44310233
2339,MEX,1970,0.185293,Mexico,0.47275563
2340,MEX,1971,0.187495,Mexico,0.49379492
2341,MEX,1972,0.203462,Mexico,0.53528874
2342,MEX,1973,0.221718,Mexico,0.5800753
2343,MEX,1974,0.220767,Mexico,0.6169024
2344,MEX,1975,0.228264,Mexico,0.651419
2345,MEX,1976,0.2122,Mexico,0.68851525
2346,MEX,1977,0.18201,Mexico,0.7163087
2347,MEX,1978,0.241602,Mexico,0.7832755
2348,MEX,1979,0.220191,Mexico,0.86686394
2349,MEX,1980,0.22004,Mexico,0.95726594
2350,MEX,1981,0.262904,Mexico,1.0335648
2351,MEX,1982,0.251768,Mexico,1.0218767
2352,MEX,1983,0.307948,Mexico,0.9596645
2353,MEX,1984,0.23987,Mexico,0.989075
2354,MEX,1985,0.260197,Mexico,0.99328655
2355,MEX,1986,0.374828,Mexico,0.9317816
2356,MEX,1987,0.33618,Mexico,0.94488946
2357,MEX,1988,0.423,Mexico,0.9446024
2358,MEX,1989,0.34344,Mexico,0.9793554
2359,MEX,1990,0.44,Mexico,1.0394429
2360,MEX,1991,0.33433,Mexico,1.08007064
2361,MEX,1992,0.359665,Mexico,1.1185396
2362,MEX,1993,0.335627,Mexico,1.1297287
2363,MEX,1994,0.3245,Mexico,1.1771603
2364,MEX,1995,0.324526,Mexico,1.1168713
2365,MEX,1996,0.374153,Mexico,1.144139
2366,MEX,1997,0.368315,Mexico,1.2302947
2367,MEX,1998,0.277372,Mexico,1.3270628
2368,MEX,1999,0.302119,Mexico,1.370623
2369,MEX,2000,0.33817,Mexico,1.4685857
2370,MEX,2001,0.302996,Mexico,1.4690067
2371,MEX,2002,0.313027,Mexico,1.4505497
2372,MEX,2003,0.310861,Mexico,1.4666904
2373,MEX,2004,0.312413,Mexico,1.5566579
2374,MEX,2005,0.294364,Mexico,1.6577271
2375,MEX,2006,0.279635,Mexico,1.7192156
2376,MEX,2007,0.268565,Mexico,1.774017
2377,MEX,2008,0.260442,Mexico,1.8242079
2378,MEX,2009,0.264472,Mexico,1.766855
2379,MEX,2010,0.245271,Mexico,1.9251289
2380,MEX,2011,0.237056,Mexico,2.105667
2381,MEX,2012,0.246121,Mexico,2.2120911
2382,MEX,2013,0.231596,Mexico,2.223324
2383,MEX,2014,0.214667,Mexico,2.243083
2384,MEX,2015,0.188934,Mexico,2.2566184
2385,MEX,2016,0.151714,Mexico,2.3327036
2386,MEX,2017,0.15377739999999998,Mexico,2.3632706
2387,MEX,2018,0.15830798000000001,Mexico,2.422897
2388,MEX,2019,0.16571227,Mexico,2.3903226
2539,NIC,1961,0.0232,Nicaragua,0.009118722
2540,NIC,1962,0.0298,Nicaragua,0.010316824
2541,NIC,1963,0.0262,Nicaragua,0.011260585
2542,NIC,1964,0.0402,Nicaragua,0.012687908
2543,NIC,1965,0.0315,Nicaragua,0.014292616
2544,NIC,1966,0.024921,Nicaragua,0.014512469
2545,NIC,1967,0.033233,Nicaragua,0.015567408
2546,NIC,1968,0.030246,Nicaragua,0.015820236
2547,NIC,1969,0.033904,Nicaragua,0.016643427
2548,NIC,1970,0.039418,Nicaragua,0.016991352
2549,NIC,1971,0.042013,Nicaragua,0.017665501
2550,NIC,1972,0.035073,Nicaragua,0.017272332
2551,NIC,1973,0.036694,Nicaragua,0.019716405
2552,NIC,1974,0.040972,Nicaragua,0.022883265
2553,NIC,1975,0.049137,Nicaragua,0.020932973
2554,NIC,1976,0.05658,Nicaragua,0.022615392
2555,NIC,1977,0.0552,Nicaragua,0.026326909
2556,NIC,1978,0.065092,Nicaragua,0.021848185
2557,NIC,1979,0.056304,Nicaragua,0.013583953
2558,NIC,1980,0.059107,Nicaragua,0.018553803
2559,NIC,1981,0.061087,Nicaragua,0.019676447
2560,NIC,1982,0.072145,Nicaragua,0.01885784
2561,NIC,1983,0.049205,Nicaragua,0.020213936
2562,NIC,1984,0.05129,Nicaragua,0.020319089
2563,NIC,1985,0.03536,Nicaragua,0.020785089
2564,NIC,1986,0.043332,Nicaragua,0.019928074
2565,NIC,1987,0.038626,Nicaragua,0.020839852
2566,NIC,1988,0.043447,Nicaragua,0.015633565
2567,NIC,1989,0.045167,Nicaragua,0.014335281
2568,NIC,1990,0.027996,Nicaragua,0.014764554
2569,NIC,1991,0.047421,Nicaragua,0.015097155
2570,NIC,1992,0.044505,Nicaragua,0.014998883
2571,NIC,1993,0.041818,Nicaragua,0.014548576
2572,NIC,1994,0.040551,Nicaragua,0.015440291
2573,NIC,1995,0.054587,Nicaragua,0.01638212
2574,NIC,1996,0.0499,Nicaragua,0.017194633
2575,NIC,1997,0.065169,Nicaragua,0.017945555
2576,NIC,1998,0.06542,Nicaragua,0.018858562
2577,NIC,1999,0.091791,Nicaragua,0.019991005
2578,NIC,2000,0.082206,Nicaragua,0.02044604
2579,NIC,2001,0.066799,Nicaragua,0.02083721
2580,NIC,2002,0.060235,Nicaragua,0.020739279
2581,NIC,2003,0.082727,Nicaragua,0.021185286
2582,NIC,2004,0.057533,Nicaragua,0.02195683
2583,NIC,2005,0.095455,Nicaragua,0.023423422
2584,NIC,2006,0.070455,Nicaragua,0.02371826
2585,NIC,2007,0.1,Nicaragua,0.02488043
2586,NIC,2008,0.075957,Nicaragua,0.025886683
2587,NIC,2009,0.09220455,Nicaragua,0.02509146
2588,NIC,2010,0.07871227,Nicaragua,0.026013274
2589,NIC,2011,0.10388172999999999,Nicaragua,0.02760375
2590,NIC,2012,0.08694373,Nicaragua,0.028681218
2591,NIC,2013,0.08414633,Nicaragua,0.029342702
2592,NIC,2014,0.08608958,Nicaragua,0.031202345
2593,NIC,2015,0.09525451,Nicaragua,0.032987918
2594,NIC,2016,0.12247008999999999,Nicaragua,0.03490256
2595,NIC,2017,0.12811106,Nicaragua,0.036103946
2596,NIC,2018,0.141931,Nicaragua,0.033831727
2597,NIC,2019,0.156902,Nicaragua,0.032886407
2664,PAN,1984,0.01075,Panama,0.015228982
2666,PAN,1986,0.010596,Panama,0.016402324
2667,PAN,1987,0.01016,Panama,0.017676585
2668,PAN,1988,0.010274,Panama,0.015779166
2670,PAN,1990,0.011547,Panama,0.017177756
2671,PAN,1991,0.012174,Panama,0.019142058
2672,PAN,1992,0.010945,Panama,0.020526522
2674,PAN,1994,0.0104,Panama,0.021965214
2675,PAN,1995,0.011702,Panama,0.021821794
2676,PAN,1996,0.011113,Panama,0.023141011
2677,PAN,1997,0.010527,Panama,0.025605683
2678,PAN,1998,0.011435,Panama,0.027816706
2679,PAN,1999,0.012024,Panama,0.02873262
2680,PAN,2000,0.010255,Panama,0.030395828
2681,PAN,2001,0.015074,Panama,0.03097404
2682,PAN,2002,0.01139,Panama,0.032624296
2683,PAN,2003,0.0115865,Panama,0.03649925
2684,PAN,2004,0.0127788,Panama,0.037286752
2685,PAN,2005,0.013153,Panama,0.046041367
2686,PAN,2006,0.012844,Panama,0.05037255
2687,PAN,2007,0.01379,Panama,0.04728198
2688,PAN,2008,0.013324,Panama,0.052349907
2689,PAN,2009,0.012961,Panama,0.0543095
2690,PAN,2010,0.01247,Panama,0.05950184
2692,PAN,2012,0.010049,Panama,0.07730789
2720,PRY,1981,0.012856,Paraguay,0.016438856
2721,PRY,1982,0.013865,Paraguay,0.016423857
2722,PRY,1983,0.015031,Paraguay,0.016230582
2723,PRY,1984,0.018359,Paraguay,0.016620055
2724,PRY,1985,0.018134,Paraguay,0.017172283
2725,PRY,1986,0.01907,Paraguay,0.016869814
2726,PRY,1987,0.018276,Paraguay,0.017783329
2727,PRY,1988,0.018335,Paraguay,0.019077394
2728,PRY,1989,0.017605,Paraguay,0.020026548
2729,PRY,1990,0.017576,Paraguay,0.022101969
2759,PER,1961,0.042643,Peru,0.031510354
2760,PER,1962,0.046356,Peru,0.03430784
2761,PER,1963,0.04894,Peru,0.03624746
2762,PER,1964,0.05274,Peru,0.0386588
2763,PER,1965,0.048264,Peru,0.04121078
2764,PER,1966,0.05238,Peru,0.04432524
2765,PER,1967,0.052753,Peru,0.046536282
2766,PER,1968,0.064652,Peru,0.046410904
2767,PER,1969,0.068439,Peru,0.048635523
2768,PER,1970,0.065368,Peru,0.05144765
2769,PER,1971,0.070587,Peru,0.054618788
2770,PER,1972,0.070195,Peru,0.05606271
2771,PER,1973,0.070396,Peru,0.060861608
2772,PER,1974,0.069855,Peru,0.0662985
2773,PER,1975,0.065387,Peru,0.06960531
2774,PER,1976,0.065445,Peru,0.07019567
2775,PER,1977,0.08019,Peru,0.06913715
2776,PER,1978,0.088166,Peru,0.067113288
2777,PER,1979,0.105478,Peru,0.068515123
2778,PER,1980,0.086177,Peru,0.07502243
2779,PER,1981,0.07936,Peru,0.08124573
2780,PER,1982,0.079422,Peru,0.08184382
2781,PER,1983,0.085637,Peru,0.07579489
2782,PER,1984,0.083357,Peru,0.0790777
2783,PER,1985,0.090736,Peru,0.079232385
2784,PER,1986,0.096054,Peru,0.09117011
2785,PER,1987,0.098538,Peru,0.102143255
2786,PER,1988,0.099414,Peru,0.09677922
2787,PER,1989,0.105753,Peru,0.080727925
2788,PER,1990,0.081142,Peru,0.08167782
2789,PER,1991,0.082635,Peru,0.08524812
2790,PER,1992,0.086519,Peru,0.08724258
2791,PER,1993,0.085603,Peru,0.09324874
2792,PER,1994,0.09134,Peru,0.10886395
2793,PER,1995,0.096697,Peru,0.12209493
2794,PER,1996,0.10652,Peru,0.12902209
2795,PER,1997,0.133296,Peru,0.13777499
2796,PER,1998,0.144763,Peru,0.13501057
2797,PER,1999,0.167145,Peru,0.13496764
2798,PER,2000,0.191651,Peru,0.13868066
2799,PER,2001,0.196232,Peru,0.13948954
2800,PER,2002,0.21277,Peru,0.14809298
2801,PER,2003,0.203148,Peru,0.157277
2802,PER,2004,0.231447,Peru,0.16980864
2803,PER,2005,0.188611,Peru,0.1874789
2804,PER,2006,0.273178,Peru,0.21209095
2805,PER,2007,0.225992,Peru,0.23523567
2806,PER,2008,0.27378,Peru,0.25756918
2807,PER,2009,0.243479,Peru,0.25806797
2808,PER,2010,0.264605,Peru,0.2935632
2809,PER,2011,0.331547,Peru,0.32256098
2810,PER,2012,0.32016356,Peru,0.34130434
2811,PER,2013,0.25624144,Peru,0.34984
2812,PER,2014,0.222047,Peru,0.3539851
2813,PER,2015,0.251938,Peru,0.35535723
2814,PER,2016,0.2777604,Peru,0.36330845
2815,PER,2017,0.33733,Peru,0.37596768
2816,PER,2018,0.369622,Peru,0.38893358
2817,PER,2019,0.36331959999999996,Peru,0.39782102
2818,PHL,1961,0.0323,Philippines,0.05619162
2819,PHL,1962,0.0431,Philippines,0.06051468
2820,PHL,1963,0.0329,Philippines,0.064211698
2821,PHL,1964,0.039311,Philippines,0.06562485
2822,PHL,1965,0.044145,Philippines,0.068698165
2823,PHL,1966,0.042793,Philippines,0.07161182
2824,PHL,1967,0.0443,Philippines,0.07323142
2825,PHL,1968,0.043862,Philippines,0.07798921
2826,PHL,1969,0.044172,Philippines,0.08229063
2827,PHL,1970,0.049017,Philippines,0.0877097
2828,PHL,1971,0.0495,Philippines,0.09339713
2829,PHL,1972,0.0516,Philippines,0.0990978
2830,PHL,1973,0.05091,Philippines,0.10773883
2831,PHL,1974,0.053031,Philippines,0.11475804
2832,PHL,1975,0.091444,Philippines,0.12518558
2833,PHL,1976,0.0808,Philippines,0.13344242
2834,PHL,1977,0.1051,Philippines,0.13804654
2835,PHL,1978,0.11875,Philippines,0.14705007
2836,PHL,1979,0.1155,Philippines,0.15053336
2837,PHL,1980,0.125285,Philippines,0.165462
2838,PHL,1981,0.1467,Philippines,0.1736475
2839,PHL,1982,0.1714,Philippines,0.18244991
2840,PHL,1983,0.146927,Philippines,0.18414508
2841,PHL,1984,0.116755,Philippines,0.1724076
2842,PHL,1985,0.135354,Philippines,0.16327257
2843,PHL,1986,0.145301,Philippines,0.17333915
2844,PHL,1987,0.140119,Philippines,0.19131559
2845,PHL,1988,0.141892,Philippines,0.21206732
2846,PHL,1989,0.1559,Philippines,0.23155093
2847,PHL,1990,0.125659,Philippines,0.25396075
2848,PHL,1991,0.125017,Philippines,0.25968763
2849,PHL,1992,0.126832,Philippines,0.27228085
2850,PHL,1993,0.124415,Philippines,0.2896787
2851,PHL,1994,0.123553,Philippines,0.32327428
2852,PHL,1995,0.127412,Philippines,0.3574141
2853,PHL,1996,0.117226,Philippines,0.3906267
2854,PHL,1997,0.120006,Philippines,0.38408647
2855,PHL,1998,0.107802,Philippines,0.35301714
2856,PHL,1999,0.104124,Philippines,0.34410706
2857,PHL,2000,0.107557,Philippines,0.35415612
2858,PHL,2001,0.112271,Philippines,0.35733923
2859,PHL,2002,0.10708,Philippines,0.36243282
2860,PHL,2003,0.106388,Philippines,0.3714423
2861,PHL,2004,0.102865,Philippines,0.3823986
2862,PHL,2005,0.105847,Philippines,0.39755488
2863,PHL,2006,0.104093,Philippines,0.41679824
2864,PHL,2007,0.097877,Philippines,0.44881887
2865,PHL,2008,0.097428,Philippines,0.4782241
2866,PHL,2009,0.096433,Philippines,0.4966903
2867,PHL,2010,0.094536,Philippines,0.54633067
2868,PHL,2011,0.088526,Philippines,0.59616035
2869,PHL,2012,0.088943,Philippines,0.64025684
2870,PHL,2013,0.078634,Philippines,0.66486206
2871,PHL,2014,0.075454,Philippines,0.6920982
2872,PHL,2015,0.072342,Philippines,0.7238581
2873,PHL,2016,0.06882292999999999,Philippines,0.783427
2874,PHL,2017,0.06207795,Philippines,0.826499
2875,PHL,2018,0.06031276,Philippines,0.8776523
2876,PHL,2019,0.060043879999999994,Philippines,0.9134268
2877,RWA,1961,0.0105,Rwanda,0.0030040381
2883,RWA,1967,0.011157,Rwanda,0.0032328515
2884,RWA,1968,0.012015,Rwanda,0.0034711004
2885,RWA,1969,0.012399,Rwanda,0.0038319368
2886,RWA,1970,0.01424,Rwanda,0.0041423521
2887,RWA,1971,0.015245,Rwanda,0.0041212188
2888,RWA,1972,0.010602,Rwanda,0.0043290783
2889,RWA,1973,0.01416,Rwanda,0.004523236
2890,RWA,1974,0.014062,Rwanda,0.004636383
2891,RWA,1975,0.018045,Rwanda,0.004662389
2892,RWA,1976,0.020334,Rwanda,0.0053991823
2893,RWA,1977,0.020684,Rwanda,0.005593756
2894,RWA,1978,0.021994,Rwanda,0.0058120494
2895,RWA,1979,0.0255,Rwanda,0.0065300695
2896,RWA,1980,0.0226,Rwanda,0.0066075494
2897,RWA,1981,0.0292,Rwanda,0.007554248
2898,RWA,1982,0.0272,Rwanda,0.007301049
2899,RWA,1983,0.0335,Rwanda,0.0077354465
2900,RWA,1984,0.0325,Rwanda,0.0073465933
2901,RWA,1985,0.043,Rwanda,0.0077200717
2902,RWA,1986,0.041348,Rwanda,0.008095469
2903,RWA,1987,0.041797,Rwanda,0.0078618993
2904,RWA,1988,0.042666,Rwanda,0.007957183
2905,RWA,1989,0.030591,Rwanda,0.0085761326
2906,RWA,1990,0.03468,Rwanda,0.0082018145
2907,RWA,1991,0.035,Rwanda,0.0072080056
2908,RWA,1992,0.038824,Rwanda,0.007668515
2909,RWA,1993,0.02751,Rwanda,0.0069825695
2911,RWA,1995,0.021952,Rwanda,0.0039761065
2912,RWA,1996,0.015285,Rwanda,0.004938325
2913,RWA,1997,0.01483,Rwanda,0.005950694
2914,RWA,1998,0.014268,Rwanda,0.0066547436
2915,RWA,1999,0.0188,Rwanda,0.0070759803
2916,RWA,2000,0.016098,Rwanda,0.007608184
2917,RWA,2001,0.018366,Rwanda,0.0083355576
2918,RWA,2002,0.019427,Rwanda,0.009715704
2919,RWA,2003,0.013805,Rwanda,0.009785288
2920,RWA,2004,0.020017,Rwanda,0.010661395
2921,RWA,2005,0.018597,Rwanda,0.011569432
2922,RWA,2006,0.022223,Rwanda,0.012836127
2923,RWA,2007,0.014683,Rwanda,0.013407504
2924,RWA,2008,0.020724,Rwanda,0.013915399
2925,RWA,2009,0.01937189,Rwanda,0.014864133
2926,RWA,2010,0.019319,Rwanda,0.01632249
2927,RWA,2011,0.0218204,Rwanda,0.017850161
2928,RWA,2012,0.019995,Rwanda,0.018910822
2929,RWA,2013,0.018346,Rwanda,0.01932733
2930,RWA,2014,0.016379,Rwanda,0.021013844
2931,RWA,2015,0.021808,Rwanda,0.022929263
2932,RWA,2016,0.02468941,Rwanda,0.024023239
2933,RWA,2017,0.03171752,Rwanda,0.024775264
2934,RWA,2018,0.03864334,Rwanda,0.026958832
2935,RWA,2019,0.029366009999999998,Rwanda,0.028783219
3128,SLE,1973,0.011971,Sierra Leone,0.004160938
3132,SLE,1977,0.010273,Sierra Leone,0.0041830825
3134,SLE,1979,0.01369,Sierra Leone,0.0043789414
3135,SLE,1980,0.010146,Sierra Leone,0.0042047007
3138,SLE,1983,0.0165,Sierra Leone,0.004776635
3139,SLE,1984,0.018,Sierra Leone,0.0050198646
3140,SLE,1985,0.026,Sierra Leone,0.0050592067
3141,SLE,1986,0.0231,Sierra Leone,0.0051600445
3142,SLE,1987,0.0242,Sierra Leone,0.005555116
