,transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,Seconds,Hours,Shop
20161,8,2019-04-13,08:58:46,3,14,524,N,1,2,84,2,1.6,0.8,N,32326,8,A
20162,9,2019-04-13,09:00:15,3,16,0,Y,1,1,61,2,9.5,4.75,N,32415,9,A
20163,10,2019-04-13,09:51:23,3,16,0,Y,1,1,36,2,7.5,3.75,N,35483,9,A
20164,11,2019-04-13,09:48:26,3,20,0,N,1,1,35,2,6.2,3.1,N,35306,9,A
20165,12,2019-04-13,08:59:13,3,16,0,N,1,1,45,2,6.0,3.0,N,32353,8,A
20166,12,2019-04-13,08:59:13,3,16,0,N,1,5,71,1,3.75,3.75,N,32353,8,A
20167,13,2019-04-13,07:30:30,3,20,0,N,1,1,58,1,3.5,3.5,N,27030,7,A
20168,14,2019-04-13,08:52:15,3,14,0,N,1,1,56,1,2.55,2.55,N,31935,8,A
20169,15,2019-04-13,10:32:15,3,20,738,N,1,1,31,2,4.4,2.2,N,37935,10,A
20170,15,2019-04-13,10:32:15,3,20,738,N,1,5,73,1,3.75,3.75,N,37935,10,A
20171,16,2019-04-13,10:33:50,3,14,338,Y,1,1,51,1,3.0,3.0,N,38030,10,A
20172,17,2019-04-13,07:58:00,3,14,296,Y,1,1,55,2,8.0,4.0,N,28680,7,A
20173,18,2019-04-13,10:04:15,3,16,0,Y,1,1,41,2,8.5,4.25,N,36255,10,A
20174,18,2019-04-13,10:04:15,3,16,0,Y,1,2,84,2,1.6,0.8,N,36255,10,A
20175,19,2019-04-13,08:57:29,3,14,193,Y,1,1,54,1,2.5,2.5,N,32249,8,A
20176,20,2019-04-13,08:53:23,3,20,0,N,1,1,48,1,2.5,2.5,N,32003,8,A
20177,21,2019-04-13,08:50:58,3,20,0,Y,1,1,23,1,2.5,2.5,N,31858,8,A
20178,22,2019-04-13,07:29:51,3,20,0,Y,1,1,48,1,2.5,2.5,N,26991,7,A
20179,22,2019-04-13,07:29:51,3,20,0,Y,1,5,74,1,3.5,3.5,N,26991,7,A
20180,23,2019-04-13,10:34:57,3,16,0,Y,1,1,43,2,6.0,3.0,N,38097,10,A
20181,24,2019-04-13,09:13:13,3,20,0,N,1,1,58,2,7.0,3.5,N,33193,9,A
20182,25,2019-04-13,07:54:02,3,14,44,N,1,1,27,2,7.0,3.5,N,28442,7,A
20183,26,2019-04-13,07:44:41,3,20,0,Y,1,1,24,2,6.0,3.0,N,27881,7,A
20184,26,2019-04-13,07:44:41,3,20,0,Y,1,5,76,1,3.5,3.5,N,27881,7,A
20185,27,2019-04-13,07:34:37,3,14,134,Y,1,1,58,1,3.5,3.5,N,27277,7,A
20186,28,2019-04-13,10:52:00,3,16,0,Y,1,1,29,2,5.0,2.5,N,39120,10,A
20187,29,2019-04-13,07:55:47,3,20,124,N,1,1,53,2,6.0,3.0,N,28547,7,A
20188,30,2019-04-13,07:48:23,3,16,0,N,1,1,55,2,8.0,4.0,N,28103,7,A
20189,30,2019-04-13,07:48:23,3,16,0,N,1,5,79,1,3.75,3.75,N,28103,7,A
20190,31,2019-04-13,10:43:12,3,14,23,N,1,1,52,1,2.5,2.5,N,38592,10,A
20191,32,2019-04-13,10:54:41,3,16,0,Y,1,1,58,2,7.0,3.5,N,39281,10,A
20192,33,2019-04-13,08:12:47,3,20,0,Y,1,1,33,2,7.0,3.5,N,29567,8,A
20193,34,2019-04-13,09:29:57,3,14,0,Y,1,1,53,1,3.0,3.0,N,34197,9,A
20194,35,2019-04-13,07:29:29,3,20,0,N,1,1,32,2,6.0,3.0,N,26969,7,A
20195,36,2019-04-13,08:10:55,3,14,0,N,1,1,57,1,3.1,3.1,N,29455,8,A
20196,37,2019-04-13,08:32:37,3,20,0,N,1,1,22,1,2.0,2.0,N,30757,8,A
20197,38,2019-04-13,07:22:34,3,14,214,Y,1,1,33,2,7.0,3.5,N,26554,7,A
20198,39,2019-04-13,10:36:56,3,16,0,N,1,1,51,1,3.0,3.0,N,38216,10,A
20199,39,2019-04-13,10:36:56,3,16,0,N,1,5,73,1,3.75,3.75,N,38216,10,A
20200,40,2019-04-13,08:44:12,3,20,69,Y,1,1,55,2,8.0,4.0,N,31452,8,A
20201,41,2019-04-13,10:05:44,3,20,655,N,1,1,24,1,3.0,3.0,N,36344,10,A
20202,42,2019-04-13,07:34:03,3,20,497,N,1,1,51,2,6.0,3.0,N,27243,7,A
20203,43,2019-04-13,09:56:40,3,20,476,N,1,1,26,2,6.0,3.0,N,35800,9,A
20204,44,2019-04-13,10:50:01,3,14,503,Y,1,1,42,1,2.5,2.5,N,39001,10,A
20205,45,2019-04-13,07:44:20,3,20,0,Y,1,1,47,2,6.0,3.0,N,27860,7,A
20206,45,2019-04-13,07:44:20,3,20,0,Y,1,5,72,1,3.25,3.25,N,27860,7,A
20207,46,2019-04-13,07:58:46,3,14,0,Y,1,1,55,2,8.0,4.0,N,28726,7,A
20208,47,2019-04-13,10:58:58,3,16,742,N,1,1,41,1,4.25,4.25,N,39538,10,A
20209,47,2019-04-13,10:58:58,3,16,742,N,1,2,63,1,0.8,0.8,N,39538,10,A
20210,48,2019-04-13,09:49:08,3,16,0,Y,1,1,31,2,4.4,2.2,N,35348,9,A
20211,49,2019-04-13,10:07:59,3,14,9,N,1,1,55,2,8.0,4.0,N,36479,10,A
20212,49,2019-04-13,10:07:59,3,14,9,N,1,5,74,1,3.5,3.5,N,36479,10,A
20213,50,2019-04-13,10:38:53,3,16,0,Y,1,1,32,1,3.0,3.0,N,38333,10,A
20214,51,2019-04-13,07:15:02,3,14,0,N,1,1,50,1,2.5,2.5,N,26102,7,A
20215,52,2019-04-13,08:12:55,3,20,0,N,1,1,57,1,3.1,3.1,N,29575,8,A
20216,53,2019-04-13,10:39:02,3,16,260,N,1,1,28,2,4.0,2.0,N,38342,10,A
20217,54,2019-04-13,08:44:45,3,16,0,N,1,1,30,1,3.0,3.0,N,31485,8,A
20218,55,2019-04-13,08:25:28,3,16,180,N,1,1,43,1,3.0,3.0,N,30328,8,A
20219,56,2019-04-13,08:57:11,3,20,0,N,1,1,23,2,5.0,2.5,N,32231,8,A
20220,56,2019-04-13,08:57:11,3,20,0,N,1,5,71,1,3.75,3.75,N,32231,8,A
20221,57,2019-04-13,09:25:31,3,20,0,Y,1,1,27,2,7.0,3.5,N,33931,9,A
20222,58,2019-04-13,09:57:08,3,20,0,N,1,1,39,2,8.5,4.25,N,35828,9,A
20223,58,2019-04-13,09:57:08,3,20,0,N,1,2,64,1,0.8,0.8,N,35828,9,A
20224,59,2019-04-13,07:56:20,3,14,0,Y,1,1,30,1,3.0,3.0,N,28580,7,A
20225,60,2019-04-13,07:34:36,3,20,678,Y,1,1,36,2,7.5,3.75,N,27276,7,A
20226,61,2019-04-13,09:59:49,3,20,0,N,1,1,27,1,3.5,3.5,N,35989,9,A
20227,62,2019-04-13,08:19:58,3,16,220,N,1,1,29,2,5.0,2.5,N,29998,8,A
20228,62,2019-04-13,08:19:58,3,16,220,N,1,5,69,1,3.25,3.25,N,29998,8,A
20229,63,2019-04-13,10:57:40,3,16,0,N,1,1,53,2,6.0,3.0,N,39460,10,A
20230,64,2019-04-13,09:54:56,3,20,0,Y,1,1,34,1,2.45,2.45,N,35696,9,A
20231,64,2019-04-13,09:54:56,3,20,0,Y,1,5,77,1,3.0,3.0,N,35696,9,A
20232,65,2019-04-13,07:35:30,3,20,0,N,1,1,49,1,3.0,3.0,N,27330,7,A
20233,66,2019-04-13,10:58:34,3,20,488,Y,1,1,43,1,3.0,3.0,N,39514,10,A
20234,67,2019-04-13,07:33:17,3,14,0,Y,1,1,45,1,3.0,3.0,N,27197,7,A
20235,68,2019-04-13,09:07:06,3,14,248,Y,1,1,60,1,3.75,3.75,N,32826,9,A
20236,69,2019-04-13,09:54:33,3,16,0,N,1,1,61,1,4.75,4.75,N,35673,9,A
20237,69,2019-04-13,09:54:33,3,16,0,N,1,5,75,1,3.5,3.5,N,35673,9,A
20238,70,2019-04-13,10:41:41,3,16,0,N,1,1,23,1,2.5,2.5,N,38501,10,A
20239,71,2019-04-13,09:57:06,3,16,0,Y,1,1,24,2,6.0,3.0,N,35826,9,A
20240,72,2019-04-13,08:36:23,3,16,612,Y,1,1,52,1,2.5,2.5,N,30983,8,A
20241,73,2019-04-13,09:12:00,3,14,0,Y,1,1,31,1,2.2,2.2,N,33120,9,A
20242,74,2019-04-13,10:28:19,3,16,0,N,1,1,42,2,5.0,2.5,N,37699,10,A
20243,75,2019-04-13,07:13:29,3,14,0,N,1,1,30,2,6.0,3.0,N,26009,7,A
20244,75,2019-04-13,07:13:29,3,14,0,N,1,5,75,1,3.5,3.5,N,26009,7,A
20245,76,2019-04-13,09:19:26,3,14,350,Y,1,1,35,1,3.1,3.1,N,33566,9,A
20246,77,2019-04-13,09:04:36,3,14,31,Y,1,1,27,1,3.5,3.5,N,32676,9,A
20247,78,2019-04-13,08:34:08,3,14,49,N,1,1,60,1,3.75,3.75,N,30848,8,A
20248,78,2019-04-13,08:34:08,3,14,49,N,1,5,74,1,3.5,3.5,N,30848,8,A
20249,79,2019-04-13,10:53:29,3,16,0,Y,1,1,61,2,9.5,4.75,N,39209,10,A
20250,79,2019-04-13,10:53:29,3,16,0,Y,1,5,69,1,3.25,3.25,N,39209,10,A
20251,80,2019-04-13,09:16:20,3,20,221,Y,1,1,45,2,6.0,3.0,N,33380,9,A
20252,80,2019-04-13,09:16:20,3,20,221,Y,1,5,69,1,3.25,3.25,N,33380,9,A
20253,81,2019-04-13,07:20:56,3,16,343,Y,1,1,54,1,2.5,2.5,N,26456,7,A
20254,82,2019-04-13,07:26:19,3,16,0,Y,1,1,34,1,2.45,2.45,N,26779,7,A
20255,83,2019-04-13,08:44:17,3,16,0,N,1,1,31,2,4.4,2.2,N,31457,8,A
20256,83,2019-04-13,08:44:17,3,16,0,N,1,5,74,1,3.5,3.5,N,31457,8,A
20257,84,2019-04-13,09:20:09,3,20,0,Y,1,1,39,1,4.25,4.25,N,33609,9,A
20258,84,2019-04-13,09:20:09,3,20,0,Y,1,2,64,2,1.6,0.8,N,33609,9,A
20259,85,2019-04-13,07:15:21,3,16,347,N,1,1,34,1,2.45,2.45,N,26121,7,A
20260,85,2019-04-13,07:15:21,3,16,347,N,1,5,78,1,4.5,4.5,N,26121,7,A
20261,86,2019-04-13,09:54:02,3,16,497,N,1,1,45,2,6.0,3.0,N,35642,9,A
20262,87,2019-04-13,07:04:24,3,16,0,Y,1,1,48,1,2.5,2.5,N,25464,7,A
20263,88,2019-04-13,08:12:36,3,20,0,Y,1,1,61,2,9.5,4.75,N,29556,8,A
20264,89,2019-04-13,08:36:08,3,16,307,Y,1,1,35,1,3.1,3.1,N,30968,8,A
20265,90,2019-04-13,09:52:43,3,14,0,Y,1,1,44,2,5.0,2.5,N,35563,9,A
20266,91,2019-04-13,08:34:53,3,14,0,N,1,1,48,1,2.5,2.5,N,30893,8,A
20267,92,2019-04-13,07:02:34,3,20,0,N,1,1,37,1,3.0,3.0,N,25354,7,A
20268,93,2019-04-13,09:17:20,3,20,289,N,1,1,39,1,4.25,4.25,N,33440,9,A
20269,93,2019-04-13,09:17:20,3,20,289,N,1,2,65,2,1.6,0.8,N,33440,9,A
20270,93,2019-04-13,09:17:20,3,20,289,N,1,5,78,1,4.5,4.5,N,33440,9,A
20271,94,2019-04-13,07:46:08,3,20,0,N,1,1,38,2,7.5,3.75,N,27968,7,A
20272,94,2019-04-13,07:46:08,3,20,0,N,1,2,65,1,0.8,0.8,N,27968,7,A
20273,95,2019-04-13,07:21:13,3,16,0,N,1,1,53,2,6.0,3.0,N,26473,7,A
20274,96,2019-04-13,08:07:41,3,16,219,N,1,1,31,1,2.2,2.2,N,29261,8,A
20275,97,2019-04-13,07:34:15,3,20,0,Y,1,1,37,2,6.0,3.0,N,27255,7,A
20276,97,2019-04-13,07:34:15,3,20,0,Y,1,2,63,1,0.8,0.8,N,27255,7,A
20277,98,2019-04-13,09:51:56,3,16,22,N,1,1,49,1,3.0,3.0,N,35516,9,A
20278,98,2019-04-13,09:51:56,3,16,22,N,1,5,69,1,3.25,3.25,N,35516,9,A
20279,99,2019-04-13,09:55:31,3,14,472,N,1,1,25,1,2.2,2.2,N,35731,9,A
20280,100,2019-04-13,09:39:40,3,14,689,Y,1,1,48,2,5.0,2.5,N,34780,9,A
20281,101,2019-04-13,09:25:26,3,14,0,Y,1,1,38,2,7.5,3.75,N,33926,9,A
20282,101,2019-04-13,09:25:26,3,14,0,Y,1,2,84,2,1.6,0.8,N,33926,9,A
20283,102,2019-04-13,09:54:03,3,16,0,Y,1,1,40,2,7.5,3.75,N,35643,9,A
20284,102,2019-04-13,09:54:03,3,16,0,Y,1,2,65,1,0.8,0.8,N,35643,9,A
20285,103,2019-04-13,10:47:09,3,16,0,Y,1,1,22,2,4.0,2.0,N,38829,10,A
20286,104,2019-04-13,10:35:37,3,16,0,Y,1,1,29,2,5.0,2.5,N,38137,10,A
20287,105,2019-04-13,10:11:25,3,14,430,Y,1,1,37,2,6.0,3.0,N,36685,10,A
20288,105,2019-04-13,10:11:25,3,14,430,Y,1,2,65,2,1.6,0.8,N,36685,10,A
20289,105,2019-04-13,10:11:25,3,14,430,Y,1,5,77,1,3.0,3.0,N,36685,10,A
20290,106,2019-04-13,07:02:49,3,16,42,Y,1,1,49,2,6.0,3.0,N,25369,7,A
20291,106,2019-04-13,07:02:49,3,16,42,Y,1,5,73,1,3.75,3.75,N,25369,7,A
20292,107,2019-04-13,10:46:27,3,20,0,N,1,1,30,2,6.0,3.0,N,38787,10,A
20293,108,2019-04-13,10:56:48,3,14,566,Y,1,1,35,1,3.1,3.1,N,39408,10,A
20294,109,2019-04-13,10:40:02,3,20,199,N,1,1,23,1,2.5,2.5,N,38402,10,A
20295,110,2019-04-13,09:00:33,3,16,0,N,1,1,41,1,4.25,4.25,N,32433,9,A
20296,110,2019-04-13,09:00:33,3,16,0,N,1,2,63,1,0.8,0.8,N,32433,9,A
20297,111,2019-04-13,10:55:40,3,20,0,Y,1,1,47,2,6.0,3.0,N,39340,10,A
20298,111,2019-04-13,10:55:40,3,20,0,Y,1,5,79,1,3.75,3.75,N,39340,10,A
20299,112,2019-04-13,08:30:51,3,14,0,Y,1,1,36,1,3.75,3.75,N,30651,8,A
20300,113,2019-04-13,07:15:04,3,16,0,N,1,1,46,1,2.5,2.5,N,26104,7,A
20301,114,2019-04-13,08:45:12,3,20,0,N,1,1,32,1,3.0,3.0,N,31512,8,A
20302,115,2019-04-13,07:15:53,3,16,0,N,1,1,43,2,6.0,3.0,N,26153,7,A
20303,115,2019-04-13,07:15:53,3,16,0,N,1,5,71,1,1.0,3.75,N,26153,7,A
20304,116,2019-04-13,08:41:23,3,16,428,N,1,1,46,2,5.0,2.5,N,31283,8,A
20305,117,2019-04-13,08:03:14,3,16,491,Y,1,1,37,1,3.0,3.0,N,28994,8,A
20306,118,2019-04-13,07:10:15,3,16,684,N,1,1,46,1,2.5,2.5,N,25815,7,A
20307,119,2019-04-13,07:00:23,3,20,173,Y,1,1,61,1,4.75,4.75,N,25223,7,A
20308,120,2019-04-13,10:56:00,3,20,50,N,1,1,32,1,3.0,3.0,N,39360,10,A
20309,121,2019-04-13,08:10:12,3,20,288,N,1,1,54,2,5.0,2.5,N,29412,8,A
20310,121,2019-04-13,08:10:12,3,20,288,N,1,5,73,1,3.75,3.75,N,29412,8,A
20311,122,2019-04-13,07:40:02,3,14,707,Y,1,1,28,2,4.0,2.0,N,27602,7,A
20312,122,2019-04-13,07:40:02,3,14,707,Y,1,5,73,1,3.75,3.75,N,27602,7,A
20313,123,2019-04-13,09:15:11,3,14,0,Y,1,1,54,1,2.5,2.5,N,33311,9,A
20314,124,2019-04-13,09:02:45,3,16,0,N,1,1,51,1,3.0,3.0,N,32565,9,A
20315,124,2019-04-13,09:02:45,3,16,0,N,1,5,77,1,3.0,3.0,N,32565,9,A
20316,125,2019-04-13,07:44:41,3,20,5,Y,1,1,60,2,7.5,3.75,N,27881,7,A
20317,126,2019-04-13,10:29:50,3,16,796,N,1,1,24,2,6.0,3.0,N,37790,10,A
20318,127,2019-04-13,09:15:32,3,20,201,Y,1,1,53,2,6.0,3.0,N,33332,9,A
20319,128,2019-04-13,09:23:15,3,16,0,Y,1,1,30,2,6.0,3.0,N,33795,9,A
20320,129,2019-04-13,09:33:36,3,16,629,Y,1,1,49,1,3.0,3.0,N,34416,9,A
20321,130,2019-04-13,10:03:16,3,20,508,N,1,1,50,1,2.5,2.5,N,36196,10,A
20322,131,2019-04-13,10:08:26,3,14,185,Y,1,1,42,1,2.5,2.5,N,36506,10,A
20323,132,2019-04-13,07:55:54,3,20,0,Y,1,1,41,1,4.25,4.25,N,28554,7,A
20324,132,2019-04-13,07:55:54,3,20,0,Y,1,2,63,1,0.8,0.8,N,28554,7,A
20325,133,2019-04-13,07:50:01,3,20,0,N,1,1,25,1,2.2,2.2,N,28201,7,A
20326,134,2019-04-13,09:02:04,3,16,573,Y,1,1,47,1,3.0,3.0,N,32524,9,A
20327,135,2019-04-13,10:23:00,3,20,201,Y,1,1,31,2,4.4,2.2,N,37380,10,A
20328,136,2019-04-13,10:43:45,3,16,0,N,1,1,32,2,6.0,3.0,N,38625,10,A
20329,137,2019-04-13,07:02:50,3,20,152,Y,1,1,58,1,3.5,3.5,N,25370,7,A
20330,138,2019-04-13,08:55:14,3,14,0,Y,1,1,54,2,5.0,2.5,N,32114,8,A
20331,139,2019-04-13,09:45:41,3,14,0,Y,1,1,22,1,2.0,2.0,N,35141,9,A
20332,140,2019-04-13,10:56:01,3,14,0,N,1,1,30,1,3.0,3.0,N,39361,10,A
20333,141,2019-04-13,07:54:07,3,14,0,N,1,1,57,1,3.1,3.1,N,28447,7,A
20334,142,2019-04-13,10:18:47,3,20,785,Y,1,1,27,2,7.0,3.5,N,37127,10,A
20335,143,2019-04-13,08:15:38,3,16,0,N,1,1,22,2,4.0,2.0,N,29738,8,A
20336,144,2019-04-13,08:29:49,3,14,0,Y,1,1,26,2,6.0,3.0,N,30589,8,A
20337,144,2019-04-13,08:29:49,3,14,0,Y,1,5,70,1,3.25,3.25,N,30589,8,A
20338,145,2019-04-13,10:02:57,3,20,0,Y,1,1,45,1,3.0,3.0,N,36177,10,A
20339,145,2019-04-13,10:02:57,3,20,0,Y,1,5,71,1,3.75,3.75,N,36177,10,A
20340,146,2019-04-13,08:11:08,3,16,0,N,1,1,26,1,3.0,3.0,N,29468,8,A
20341,146,2019-04-13,08:11:08,3,16,0,N,1,5,75,1,3.5,3.5,N,29468,8,A
20342,147,2019-04-13,10:46:00,3,16,0,Y,1,1,34,2,4.9,2.45,N,38760,10,A
20343,148,2019-04-13,08:23:57,3,20,126,N,1,1,47,2,6.0,3.0,N,30237,8,A
20344,149,2019-04-13,08:05:15,3,14,0,Y,1,1,35,2,6.2,3.1,N,29115,8,A
20345,150,2019-04-13,10:23:46,3,14,0,Y,1,1,27,2,7.0,3.5,N,37426,10,A
20346,150,2019-04-13,10:23:46,3,14,0,Y,1,5,74,1,3.5,3.5,N,37426,10,A
20347,151,2019-04-13,09:03:29,3,16,0,N,1,1,39,1,4.25,4.25,N,32609,9,A
20348,151,2019-04-13,09:03:29,3,16,0,N,1,2,65,2,1.6,0.8,N,32609,9,A
20349,152,2019-04-13,08:36:49,3,20,251,N,1,1,42,1,2.5,2.5,N,31009,8,A
20350,153,2019-04-13,08:16:26,3,16,344,Y,1,1,59,1,4.5,4.5,N,29786,8,A
20351,154,2019-04-13,08:02:24,3,20,0,Y,1,1,47,2,6.0,3.0,N,28944,8,A
20352,155,2019-04-13,08:23:13,3,16,0,N,1,1,55,1,4.0,4.0,N,30193,8,A
20353,156,2019-04-13,08:34:20,3,20,247,N,1,1,55,1,4.0,4.0,N,30860,8,A
20354,157,2019-04-13,10:57:48,3,14,364,Y,1,1,35,1,3.1,3.1,N,39468,10,A
20355,158,2019-04-13,10:51:35,3,16,98,Y,1,1,31,2,4.4,2.2,N,39095,10,A
20356,159,2019-04-13,08:20:31,3,14,0,Y,1,1,26,1,3.0,3.0,N,30031,8,A
20357,160,2019-04-13,07:14:36,3,20,0,Y,1,1,59,1,4.5,4.5,N,26076,7,A
20358,161,2019-04-13,08:37:28,3,14,0,Y,1,1,50,2,5.0,2.5,N,31048,8,A
20359,162,2019-04-13,10:36:17,3,14,0,Y,1,1,61,2,9.5,4.75,N,38177,10,A
20360,163,2019-04-13,10:26:59,3,20,0,Y,1,1,42,2,5.0,2.5,N,37619,10,A
20361,164,2019-04-13,10:42:17,3,20,0,Y,1,1,24,2,6.0,3.0,N,38537,10,A
20362,165,2019-04-13,10:06:01,3,14,0,Y,1,1,24,2,6.0,3.0,N,36361,10,A
20363,166,2019-04-13,07:17:28,3,20,0,Y,1,1,28,1,2.0,2.0,N,26248,7,A
20364,166,2019-04-13,07:17:28,3,20,0,Y,1,5,77,1,3.0,3.0,N,26248,7,A
20365,167,2019-04-13,08:59:16,3,20,456,N,1,1,56,1,2.55,2.55,N,32356,8,A
20366,168,2019-04-13,08:25:17,3,16,212,Y,1,1,46,1,2.5,2.5,N,30317,8,A
20367,169,2019-04-13,10:04:31,3,16,0,N,1,1,55,1,4.0,4.0,N,36271,10,A
20368,170,2019-04-13,07:51:50,3,14,276,Y,1,1,41,1,4.25,4.25,N,28310,7,A
20369,170,2019-04-13,07:51:50,3,14,276,Y,1,2,84,2,1.6,0.8,N,28310,7,A
20370,171,2019-04-13,10:52:41,3,16,652,N,1,1,40,1,3.75,3.75,N,39161,10,A
20371,171,2019-04-13,10:52:41,3,16,652,N,1,2,84,2,1.6,0.8,N,39161,10,A
20372,172,2019-04-13,10:40:46,3,14,0,N,1,1,31,1,2.2,2.2,N,38446,10,A
20373,173,2019-04-13,09:19:33,3,14,382,N,1,1,58,1,3.5,3.5,N,33573,9,A
20374,174,2019-04-13,10:01:39,3,14,0,N,1,1,48,2,5.0,2.5,N,36099,10,A
20375,175,2019-04-13,09:24:00,3,14,0,N,1,1,35,2,6.2,3.1,N,33840,9,A
20376,176,2019-04-13,09:53:22,3,20,0,Y,1,1,29,2,5.0,2.5,N,35602,9,A
20377,176,2019-04-13,09:53:22,3,20,0,Y,1,5,72,1,3.25,3.25,N,35602,9,A
20378,177,2019-04-13,07:01:10,3,14,480,Y,1,1,54,2,5.0,2.5,N,25270,7,A
20379,178,2019-04-13,10:31:35,3,14,0,N,1,1,61,1,4.75,4.75,N,37895,10,A
20380,179,2019-04-13,09:29:51,3,16,0,Y,1,1,48,2,5.0,2.5,N,34191,9,A
20381,179,2019-04-13,09:29:51,3,16,0,Y,1,5,78,1,4.5,4.5,N,34191,9,A
20382,180,2019-04-13,07:39:58,3,20,0,Y,1,1,59,2,9.0,4.5,N,27598,7,A
20383,180,2019-04-13,07:39:58,3,20,0,Y,1,5,78,1,4.5,4.5,N,27598,7,A
20384,181,2019-04-13,10:09:16,3,14,177,Y,1,1,27,1,3.5,3.5,N,36556,10,A
20385,182,2019-04-13,08:31:35,3,14,0,Y,1,1,24,1,3.0,3.0,N,30695,8,A
20386,183,2019-04-13,07:50:07,3,14,0,N,1,1,41,1,4.25,4.25,N,28207,7,A
20387,183,2019-04-13,07:50:07,3,14,0,N,1,2,63,1,0.8,0.8,N,28207,7,A
20388,183,2019-04-13,07:50:07,3,14,0,N,1,5,76,1,3.5,3.5,N,28207,7,A
20389,184,2019-04-13,10:40:21,3,20,319,N,1,1,28,2,4.0,2.0,N,38421,10,A
20390,185,2019-04-13,09:16:42,3,16,212,N,1,1,35,2,6.2,3.1,N,33402,9,A
20391,186,2019-04-13,09:06:39,3,16,0,N,1,1,53,2,6.0,3.0,N,32799,9,A
20392,187,2019-04-13,08:30:13,3,16,296,Y,1,1,46,1,2.5,2.5,N,30613,8,A
20393,188,2019-04-13,10:50:45,3,20,0,Y,1,1,28,1,2.0,2.0,N,39045,10,A
20394,189,2019-04-13,08:42:27,3,16,0,N,1,1,55,1,4.0,4.0,N,31347,8,A
20395,190,2019-04-13,08:19:26,3,16,0,Y,1,1,56,2,5.1,2.55,N,29966,8,A
20396,191,2019-04-13,08:36:47,3,16,230,Y,1,1,26,1,3.0,3.0,N,31007,8,A
20397,192,2019-04-13,10:56:47,3,14,149,N,1,1,45,1,3.0,3.0,N,39407,10,A
20398,193,2019-04-13,07:06:56,3,14,467,Y,1,1,42,1,2.5,2.5,N,25616,7,A
20399,194,2019-04-13,09:06:32,3,20,0,Y,1,1,53,1,3.0,3.0,N,32792,9,A
20400,195,2019-04-13,07:16:22,3,14,511,Y,1,1,55,2,8.0,4.0,N,26182,7,A
20401,196,2019-04-13,07:13:50,3,16,295,N,1,1,38,2,7.5,3.75,N,26030,7,A
20402,196,2019-04-13,07:13:50,3,16,295,N,1,2,65,1,0.8,0.8,N,26030,7,A
20403,197,2019-04-13,09:34:33,3,20,0,N,1,1,40,2,7.5,3.75,N,34473,9,A
20404,197,2019-04-13,09:34:33,3,20,0,N,1,2,84,1,0.8,0.8,N,34473,9,A
20405,198,2019-04-13,10:33:28,3,16,0,N,1,1,39,1,4.25,4.25,N,38008,10,A
20406,198,2019-04-13,10:33:28,3,16,0,N,1,2,84,2,1.6,0.8,N,38008,10,A
20407,199,2019-04-13,10:34:49,3,20,0,Y,1,1,53,2,6.0,3.0,N,38089,10,A
20408,199,2019-04-13,10:34:49,3,20,0,Y,1,5,77,1,3.0,3.0,N,38089,10,A
20409,200,2019-04-13,09:07:24,3,16,0,Y,1,1,25,2,4.4,2.2,N,32844,9,A
20410,201,2019-04-13,07:36:16,3,16,687,N,1,1,25,1,2.2,2.2,N,27376,7,A
20411,202,2019-04-13,07:20:58,3,14,0,Y,1,1,71,1,1.0,3.75,N,26458,7,A
20412,203,2019-04-13,08:26:06,3,16,0,N,1,1,71,1,1.0,3.75,N,30366,8,A
20413,204,2019-04-13,07:59:56,3,20,434,N,1,1,71,1,1.0,3.75,N,28796,7,A
20414,205,2019-04-13,09:01:58,3,16,441,N,1,1,71,1,1.0,3.75,N,32518,9,A
20415,206,2019-04-13,08:36:27,3,20,0,Y,1,1,71,1,1.0,3.75,N,30987,8,A
20416,207,2019-04-13,10:49:56,3,14,0,N,1,1,71,1,1.0,3.75,N,38996,10,A
20417,208,2019-04-13,10:00:19,3,20,0,Y,1,1,71,1,1.0,3.75,N,36019,10,A
20418,208,2019-04-13,10:00:19,3,20,0,Y,1,5,71,1,1.0,3.75,N,36019,10,A
20419,209,2019-04-13,09:29:58,3,14,641,Y,1,1,71,1,1.0,3.75,N,34198,9,A
20420,210,2019-04-13,09:20:43,3,16,0,Y,1,1,28,1,2.0,2.0,N,33643,9,A
20421,211,2019-04-13,10:06:44,3,16,0,N,1,1,55,2,8.0,4.0,N,36404,10,A
20422,211,2019-04-13,10:06:44,3,16,0,N,1,5,72,1,3.25,3.25,N,36404,10,A
20423,212,2019-04-13,07:17:54,3,14,0,N,1,1,24,2,6.0,3.0,N,26274,7,A
20424,212,2019-04-13,07:17:54,3,14,0,N,1,5,75,1,3.5,3.5,N,26274,7,A
20425,213,2019-04-13,08:59:41,3,14,0,Y,1,1,47,1,3.0,3.0,N,32381,8,A
20426,214,2019-04-13,09:10:05,3,20,441,Y,1,1,40,1,3.75,3.75,N,33005,9,A
20427,214,2019-04-13,09:10:05,3,20,441,Y,1,2,64,1,0.8,0.8,N,33005,9,A
20428,215,2019-04-13,10:31:33,3,16,500,N,1,1,31,2,4.4,2.2,N,37893,10,A
20429,215,2019-04-13,10:31:33,3,16,500,N,1,5,71,1,3.75,3.75,N,37893,10,A
