,staff_id,customer_id,product_id,quantity,unit_price,Hours,Shop
20913,26,5702,29,2,2.5,7,Shop B
20914,12,0,42,2,2.5,9,Shop B
20917,30,5879,39,2,4.25,8,Shop B
20918,30,5879,65,2,0.8,8,Shop B
20920,30,0,39,2,4.25,8,Shop B
20923,26,0,26,2,3.0,7,Shop B
20925,30,5880,34,2,2.45,7,Shop B
20926,26,5199,47,2,3.0,10,Shop B
20927,26,0,34,2,2.45,9,Shop B
20930,30,0,39,2,4.25,10,Shop B
20931,30,0,64,2,0.8,10,Shop B
20935,30,5855,53,2,3.0,8,Shop B
20936,26,5760,59,2,4.5,9,Shop B
20938,26,5818,60,2,3.75,7,Shop B
20939,30,0,34,2,2.45,8,Shop B
20940,30,0,48,2,2.5,8,Shop B
20942,26,0,53,2,3.0,8,Shop B
20943,30,5430,36,2,3.75,8,Shop B
20959,30,5935,50,2,2.5,10,Shop B
20963,12,0,48,2,2.5,10,Shop B
20964,30,0,30,2,3.0,8,Shop B
20966,12,0,29,2,2.5,7,Shop B
20971,30,5275,57,2,3.1,7,Shop B
20972,12,5667,45,2,3.0,9,Shop B
20974,12,0,51,2,3.0,7,Shop B
20975,26,5818,48,2,2.5,8,Shop B
20976,30,0,42,2,2.5,10,Shop B
20978,26,0,40,2,3.75,7,Shop B
20980,26,0,37,2,3.0,9,Shop B
20981,26,0,64,2,0.8,9,Shop B
20983,30,5170,37,2,3.0,8,Shop B
20984,30,5170,64,2,0.8,8,Shop B
20986,26,5174,33,2,3.5,8,Shop B
20989,12,0,30,2,3.0,7,Shop B
20991,12,5113,25,2,2.2,10,Shop B
20992,30,0,41,2,4.25,10,Shop B
20993,30,0,65,2,0.8,10,Shop B
20994,12,5695,50,2,2.5,8,Shop B
20997,12,0,52,2,2.5,7,Shop B
20998,30,0,32,2,3.0,7,Shop B
20999,30,0,46,2,2.5,7,Shop B
21000,30,5898,25,2,2.2,8,Shop B
21005,12,0,48,2,2.5,9,Shop B
21007,7,5489,84,2,0.8,17,Shop B
21008,29,0,24,2,3.0,12,Shop B
21009,27,5247,57,2,3.1,16,Shop B
21012,7,5014,58,2,3.5,14,Shop B
21014,27,0,43,2,3.0,12,Shop B
21015,7,0,39,2,4.25,11,Shop B
21016,7,0,84,2,0.8,11,Shop B
21017,29,0,39,2,4.25,12,Shop B
21018,29,0,64,2,0.8,12,Shop B
21019,7,5671,38,2,3.75,16,Shop B
21020,7,5671,84,2,0.8,16,Shop B
21021,29,5194,49,2,3.0,15,Shop B
21023,27,0,36,2,3.75,16,Shop B
21025,29,0,22,2,2.0,15,Shop B
21028,29,5414,55,2,4.0,13,Shop B
21031,27,0,52,2,2.5,18,Shop B
21034,29,5180,24,2,3.0,15,Shop B
21036,7,0,48,2,2.5,13,Shop B
21037,27,0,39,2,4.25,13,Shop B
21038,27,0,84,2,0.8,13,Shop B
21039,7,5144,48,2,2.5,18,Shop B
21040,7,5764,46,2,2.5,11,Shop B
21041,7,5587,59,2,4.5,14,Shop B
21042,7,0,30,2,3.0,15,Shop B
21044,29,5225,51,2,3.0,17,Shop B
21045,7,5225,46,2,2.5,16,Shop B
21046,7,5163,34,2,2.45,18,Shop B
21048,29,0,61,2,4.75,18,Shop B
21050,27,5538,57,2,3.1,14,Shop B
21054,27,0,23,2,2.5,14,Shop B
21055,29,5616,38,2,3.75,18,Shop B
21058,29,5004,31,2,2.2,18,Shop B
21062,7,5600,61,2,4.75,13,Shop B
21066,29,0,63,2,0.8,11,Shop B
21067,29,0,25,2,2.2,18,Shop B
21068,7,0,59,2,4.5,14,Shop B
21076,29,5739,49,2,3.0,16,Shop B
21080,27,5873,51,2,3.0,15,Shop B
21081,29,0,49,2,3.0,14,Shop B
21083,29,5829,29,2,2.5,16,Shop B
21087,7,0,41,2,4.25,17,Shop B
21089,29,0,32,2,3.0,11,Shop B
21091,29,0,55,2,4.0,11,Shop B
21093,29,5154,44,2,2.5,13,Shop B
21095,7,0,39,2,4.25,11,Shop B
21097,27,0,22,2,2.0,13,Shop B
21098,27,0,56,2,2.55,16,Shop B
21100,27,5673,47,2,3.0,15,Shop B
21102,7,0,30,2,3.0,16,Shop B
21103,27,5569,37,2,3.0,15,Shop B
21105,7,0,57,2,3.1,17,Shop B
21106,27,5458,42,2,2.5,12,Shop B
21108,29,5900,33,2,3.5,16,Shop B
21111,29,5132,53,2,3.0,11,Shop B
21112,27,5000,50,2,2.5,12,Shop B
21113,7,0,46,2,2.5,18,Shop B
21114,27,0,39,2,4.25,15,Shop B
21119,27,5708,57,2,3.1,11,Shop B
21121,7,0,38,2,3.75,13,Shop B
21124,7,0,50,2,2.5,11,Shop B
21129,29,5462,44,2,2.5,16,Shop B
21130,29,0,39,2,4.25,11,Shop B
21132,7,0,54,2,2.5,15,Shop B
21133,27,0,56,2,2.55,15,Shop B
21134,7,5422,39,2,4.25,12,Shop B
21138,27,5052,34,2,2.45,11,Shop B
21140,7,5705,50,2,2.5,11,Shop B
21142,7,5026,22,2,2.0,12,Shop B
21148,29,5518,46,2,2.5,12,Shop B
21149,27,0,27,2,3.5,14,Shop B
21151,29,0,44,2,2.5,11,Shop B
21153,29,5019,48,2,2.5,15,Shop B
21154,29,0,48,2,2.5,13,Shop B
21155,7,5151,30,2,3.0,11,Shop B
21156,29,5577,51,2,3.0,11,Shop B
21157,27,0,43,2,3.0,14,Shop B
21160,7,5073,59,2,4.5,12,Shop B
21162,7,5734,37,2,3.0,16,Shop B
21164,7,0,40,2,3.75,12,Shop B
21168,29,0,52,2,2.5,16,Shop B
21172,27,0,26,2,3.0,14,Shop B
21173,7,0,51,2,3.0,18,Shop B
21175,29,0,53,2,3.0,14,Shop B
21176,29,5576,52,2,2.5,17,Shop B
21178,27,0,30,2,3.0,17,Shop B
21179,27,5004,30,2,3.0,18,Shop B
21181,29,5705,58,2,3.5,12,Shop B
21182,7,5136,57,2,3.1,17,Shop B
21185,29,0,58,2,3.5,12,Shop B
21190,29,5158,59,2,4.5,14,Shop B
21193,7,0,84,2,0.8,12,Shop B
21195,29,0,40,2,3.75,11,Shop B
21196,29,0,84,2,0.8,11,Shop B
21198,7,0,28,2,2.0,15,Shop B
21200,27,5274,38,2,3.75,16,Shop B
21203,27,0,26,2,3.0,12,Shop B
21204,7,0,53,2,3.0,17,Shop B
21206,27,5138,27,2,3.5,18,Shop B
21207,29,5238,56,2,2.55,15,Shop B
21210,27,5939,31,2,2.2,17,Shop B
21211,29,5133,42,2,2.5,12,Shop B
21213,29,0,54,2,2.5,17,Shop B
21214,7,0,58,2,3.5,14,Shop B
21215,29,5762,36,2,3.75,11,Shop B
21216,27,5043,35,2,3.1,12,Shop B
21217,27,5220,47,2,3.0,12,Shop B
21218,29,5289,58,2,3.5,16,Shop B
21220,27,5399,38,2,3.75,15,Shop B
21221,27,5399,84,2,0.8,15,Shop B
21222,7,5432,37,2,3.0,16,Shop B
21223,7,5432,65,2,0.8,16,Shop B
21224,29,5281,33,2,3.5,14,Shop B
21225,7,5745,30,2,3.0,16,Shop B
21226,27,5459,58,2,3.5,12,Shop B
21227,29,5658,23,2,2.5,17,Shop B
21229,27,5108,55,2,4.0,14,Shop B
21231,7,5348,22,2,2.0,13,Shop B
21235,29,0,50,2,2.5,11,Shop B
21237,29,5696,40,2,3.75,17,Shop B
21239,29,5422,61,2,4.75,11,Shop B
21242,7,5314,40,2,3.75,11,Shop B
21244,29,0,24,2,3.0,16,Shop B
21248,29,0,45,2,3.0,14,Shop B
21253,29,0,27,2,3.5,16,Shop B
21254,27,0,46,2,2.5,17,Shop B
21255,29,5077,31,2,2.2,17,Shop B
21256,7,0,36,2,3.75,15,Shop B
21257,27,0,58,2,3.5,14,Shop B
21258,29,5744,24,2,3.0,14,Shop B
21259,29,0,48,2,2.5,15,Shop B
21260,29,5403,34,2,2.45,14,Shop B
21263,27,5301,61,2,4.75,11,Shop B
21264,7,0,53,2,3.0,18,Shop B
21265,7,0,53,2,3.0,15,Shop B
21269,29,5789,30,2,3.0,14,Shop B
21270,7,0,58,2,3.5,12,Shop B
21272,27,5414,34,2,2.45,18,Shop B
21275,45,8294,57,2,3.1,8,Shop C
21279,42,8225,37,2,3.0,10,Shop C
21281,15,8013,57,2,3.1,8,Shop C
21284,15,0,52,2,2.5,8,Shop C
21285,15,0,28,2,2.0,9,Shop C
21286,15,0,35,2,3.1,8,Shop C
21287,15,0,30,2,3.0,9,Shop C
21288,42,8429,24,2,3.0,9,Shop C
21289,45,8045,25,2,2.2,8,Shop C
21290,42,8315,32,2,3.0,9,Shop C
21292,42,8086,29,2,2.5,9,Shop C
21293,45,8500,44,2,2.5,10,Shop C
21294,15,0,56,2,2.55,9,Shop C
21296,15,8455,25,2,2.2,10,Shop C
21297,15,8397,55,2,4.0,8,Shop C
21298,42,8265,22,2,2.0,8,Shop C
21300,45,8080,38,2,3.75,8,Shop C
21302,15,8130,27,2,3.5,10,Shop C
21303,15,0,28,2,2.0,8,Shop C
21305,42,8002,47,2,3.0,9,Shop C
21306,15,0,44,2,2.5,8,Shop C
21307,45,0,61,2,4.75,8,Shop C
21308,42,0,27,2,3.5,9,Shop C
21309,45,0,60,2,3.75,9,Shop C
21311,45,8383,33,2,3.5,8,Shop C
21313,15,8471,48,2,2.5,8,Shop C
21314,45,0,61,2,4.75,8,Shop C
21315,15,0,56,2,2.55,8,Shop C
21317,42,0,48,2,2.5,10,Shop C
21319,42,0,58,2,3.5,9,Shop C
21321,42,8227,33,2,3.5,10,Shop C
21323,15,8305,52,2,2.5,10,Shop C
21324,42,8072,55,2,4.0,9,Shop C
21325,42,8328,24,2,3.0,10,Shop C
21326,45,0,28,2,2.0,8,Shop C
21327,42,0,34,2,2.45,9,Shop C
21329,45,8124,27,2,3.5,10,Shop C
21330,42,0,59,2,4.5,10,Shop C
21333,42,8471,25,2,2.2,8,Shop C
21337,45,0,64,2,0.8,10,Shop C
21338,42,8039,61,2,4.75,9,Shop C
21339,45,8500,87,2,3.0,10,Shop C
21343,45,8251,42,2,2.5,8,Shop C
21345,15,8457,51,2,3.0,8,Shop C
21351,45,0,50,2,2.5,10,Shop C
21352,42,8295,35,2,3.1,8,Shop C
21353,15,8323,36,2,3.75,10,Shop C
21354,15,8118,48,2,2.5,10,Shop C
21356,45,8459,87,2,3.0,9,Shop C
21359,42,0,28,2,2.0,10,Shop C
21361,42,8322,40,2,3.75,10,Shop C
21364,15,8252,50,2,2.5,8,Shop C
21366,15,8257,52,2,2.5,9,Shop C
21368,45,8456,39,2,4.25,9,Shop C
21369,45,8370,31,2,2.2,8,Shop C
21370,45,0,49,2,3.0,8,Shop C
21371,42,8076,39,2,4.25,9,Shop C
21373,15,0,54,2,2.5,9,Shop C
21375,42,8236,59,2,4.5,8,Shop C
21376,45,0,45,2,3.0,8,Shop C
21381,42,0,31,2,2.2,10,Shop C
21383,45,8013,38,2,3.75,8,Shop C
21384,45,8013,64,2,0.8,8,Shop C
21386,45,0,36,2,3.75,10,Shop C
21388,15,0,50,2,2.5,10,Shop C
21390,42,0,31,2,2.2,10,Shop C
21391,42,0,30,2,3.0,10,Shop C
21392,42,0,28,2,2.0,8,Shop C
21393,15,8331,26,2,3.0,8,Shop C
21396,45,0,52,2,2.5,10,Shop C
21400,42,0,46,2,2.5,9,Shop C
21401,42,0,55,2,4.0,9,Shop C
21404,45,8159,56,2,2.55,8,Shop C
21405,15,0,22,2,2.0,10,Shop C
21406,45,0,58,2,3.5,8,Shop C
21407,15,0,41,2,4.25,9,Shop C
21409,15,0,48,2,2.5,8,Shop C
21413,15,0,39,2,4.25,9,Shop C
21416,45,0,44,2,2.5,9,Shop C
21417,15,8246,44,2,2.5,9,Shop C
21420,42,0,54,2,2.5,10,Shop C
21423,45,8090,84,2,0.8,10,Shop C
21426,15,0,28,2,2.0,9,Shop C
21427,45,8006,25,2,2.2,8,Shop C
21428,45,8179,56,2,2.55,9,Shop C
21431,42,8322,43,2,3.0,8,Shop C
21433,15,8145,37,2,3.0,10,Shop C
21435,45,8072,43,2,3.0,10,Shop C
21436,15,0,37,2,3.0,8,Shop C
21437,15,0,63,2,0.8,8,Shop C
21438,45,8280,27,2,3.5,8,Shop C
21440,42,8479,48,2,2.5,10,Shop C
21443,15,0,87,2,3.0,8,Shop C
21444,42,8195,34,2,2.45,8,Shop C
21445,42,8364,51,2,3.0,10,Shop C
21446,45,8154,52,2,2.5,8,Shop C
21450,15,8375,64,2,0.8,9,Shop C
21451,45,8072,42,2,2.5,9,Shop C
21452,45,0,53,2,3.0,9,Shop C
21453,42,8459,61,2,4.75,9,Shop C
21459,42,0,34,2,2.45,10,Shop C
21461,15,8353,50,2,2.5,10,Shop C
21462,15,0,57,2,3.1,10,Shop C
21465,15,8271,38,2,3.75,8,Shop C
21466,15,8271,65,2,0.8,8,Shop C
21467,15,0,22,2,2.0,8,Shop C
21468,15,8321,25,2,2.2,8,Shop C
21469,42,0,55,2,4.0,9,Shop C
21473,15,8365,29,2,2.5,8,Shop C
21474,15,8075,53,2,3.0,10,Shop C
21475,42,8079,26,2,3.0,9,Shop C
21476,45,8481,60,2,3.75,9,Shop C
21477,42,8185,37,2,3.0,8,Shop C
21478,42,8185,84,2,0.8,8,Shop C
21482,15,8480,34,2,2.45,9,Shop C
21484,15,0,63,2,0.8,9,Shop C
21485,15,8236,52,2,2.5,8,Shop C
21487,42,8331,46,2,2.5,9,Shop C
21488,42,8260,39,2,4.25,9,Shop C
21489,42,8260,64,2,0.8,9,Shop C
21491,15,8054,40,2,3.75,8,Shop C
21495,15,0,22,2,2.0,10,Shop C
21496,15,8466,22,2,2.0,8,Shop C
21502,45,8343,44,2,2.5,10,Shop C
21503,45,0,51,2,3.0,10,Shop C
21504,15,8231,59,2,4.5,10,Shop C
21505,15,8069,58,2,3.5,8,Shop C
21506,42,8187,47,2,3.0,8,Shop C
21507,42,0,52,2,2.5,8,Shop C
21509,15,8408,49,2,3.0,10,Shop C
21511,45,0,54,2,2.5,9,Shop C
21512,42,8417,87,2,3.0,9,Shop C
21514,45,8436,87,2,3.0,10,Shop C
21516,45,8206,37,2,3.0,10,Shop C
21517,45,8206,65,2,0.8,10,Shop C
21518,15,0,61,2,4.75,9,Shop C
21519,42,8410,60,2,3.75,10,Shop C
21520,15,8003,37,2,3.0,10,Shop C
21522,45,8480,55,2,4.0,10,Shop C
21524,42,0,30,2,3.0,8,Shop C
21526,45,8179,26,2,3.0,9,Shop C
21527,45,0,57,2,3.1,8,Shop C
21529,42,8109,23,2,2.5,9,Shop C
21531,15,0,24,2,3.0,8,Shop C
21533,45,0,54,2,2.5,8,Shop C
21534,42,8101,39,2,4.25,8,Shop C
21535,42,8101,64,2,0.8,8,Shop C
21536,45,8282,24,2,3.0,8,Shop C
21539,45,8004,52,2,2.5,9,Shop C
21540,45,0,38,2,3.75,10,Shop C
21542,42,0,40,2,3.75,10,Shop C
21544,15,8335,36,2,3.75,10,Shop C
21545,42,8029,51,2,3.0,8,Shop C
21546,45,0,51,2,3.0,9,Shop C
21548,45,0,47,2,3.0,8,Shop C
21549,15,8078,51,2,3.0,8,Shop C
21550,15,0,50,2,2.5,10,Shop C
21565,42,8439,58,2,3.5,9,Shop C
21567,15,8034,31,2,2.2,10,Shop C
21568,15,8050,30,2,3.0,9,Shop C
21569,45,8403,46,2,2.5,10,Shop C
21570,45,8234,59,2,4.5,8,Shop C
21571,42,8245,28,2,2.0,10,Shop C
21573,42,8352,47,2,3.0,10,Shop C
21574,15,0,39,2,4.25,8,Shop C
21577,15,8430,40,2,3.75,8,Shop C
21578,42,8071,39,2,4.25,10,Shop C
21581,42,8464,52,2,2.5,8,Shop C
21583,42,0,64,2,0.8,9,Shop C
21586,45,8499,54,2,2.5,8,Shop C
21587,15,8281,34,2,2.45,9,Shop C
21589,45,8322,49,2,3.0,10,Shop C
21591,45,8154,37,2,3.0,8,Shop C
21593,42,8461,59,2,4.5,10,Shop C
21597,42,0,63,2,0.8,9,Shop C
21598,42,0,24,2,3.0,10,Shop C
21599,42,8176,36,2,3.75,10,Shop C
21602,45,0,31,2,2.2,10,Shop C
21606,42,8453,34,2,2.45,10,Shop C
21609,42,0,44,2,2.5,10,Shop C
21610,42,0,47,2,3.0,10,Shop C
21614,45,8124,32,2,3.0,8,Shop C
21615,45,8015,27,2,3.5,8,Shop C
21617,45,0,35,2,3.1,8,Shop C
21618,42,0,50,2,2.5,10,Shop C
21621,45,0,41,2,4.25,9,Shop C
21624,45,0,23,2,2.5,9,Shop C
21627,45,8419,48,2,2.5,8,Shop C
21628,15,0,22,2,2.0,10,Shop C
21630,15,8143,33,2,3.5,10,Shop C
21632,42,0,36,2,3.75,8,Shop C
21634,42,8370,24,2,3.0,9,Shop C
21635,42,8182,59,2,4.5,8,Shop C
21637,42,8071,23,2,2.5,10,Shop C
21639,45,0,36,2,3.75,8,Shop C
21641,15,8410,33,2,3.5,10,Shop C
21643,15,0,59,2,4.5,8,Shop C
21645,45,8097,87,2,3.0,8,Shop C
21646,42,0,26,2,3.0,9,Shop C
21647,42,8349,24,2,3.0,10,Shop C
21648,45,0,44,2,2.5,8,Shop C
21649,15,0,58,2,3.5,8,Shop C
21651,42,8067,55,2,4.0,9,Shop C
21652,15,8042,60,2,3.75,9,Shop C
21656,42,0,23,2,2.5,10,Shop C
21657,15,8022,36,2,3.75,10,Shop C
21658,45,8287,28,2,2.0,10,Shop C
21659,42,0,87,2,3.0,10,Shop C
21662,15,0,39,2,4.25,10,Shop C
21663,15,0,84,2,0.8,10,Shop C
21665,45,8032,30,2,3.0,9,Shop C
21666,15,8091,37,2,3.0,8,Shop C
21668,15,8087,26,2,3.0,8,Shop C
21672,15,8144,84,2,0.8,9,Shop C
21673,15,8163,87,2,3.0,9,Shop C
21674,42,8073,61,2,4.75,10,Shop C
21675,15,8101,57,2,3.1,8,Shop C
21677,45,8323,48,2,2.5,10,Shop C
21678,15,8385,29,2,2.5,8,Shop C
21679,42,8456,24,2,3.0,10,Shop C
21682,45,8106,23,2,2.5,9,Shop C
21683,45,8443,36,2,3.75,9,Shop C
21686,45,0,36,2,3.75,9,Shop C
21691,45,8148,30,2,3.0,10,Shop C
21694,45,8199,37,2,3.0,9,Shop C
21695,45,8199,63,2,0.8,9,Shop C
21696,45,8158,25,2,2.2,8,Shop C
21702,42,8355,50,2,2.5,10,Shop C
21703,15,8382,53,2,3.0,10,Shop C
21704,15,0,38,2,3.75,8,Shop C
21705,15,0,63,2,0.8,8,Shop C
21709,42,8121,55,2,4.0,9,Shop C
21710,45,8022,30,2,3.0,10,Shop C
21711,15,0,49,2,3.0,9,Shop C
21712,45,8003,51,2,3.0,8,Shop C
21713,42,0,38,2,3.75,8,Shop C
21717,15,8250,27,2,3.5,9,Shop C
21718,15,8109,28,2,2.0,9,Shop C
21720,42,0,63,2,0.8,8,Shop C
21725,41,0,23,2,2.5,13,Shop C
21727,43,0,64,2,0.8,14,Shop C
21730,41,8066,46,2,2.5,13,Shop C
21734,43,0,32,2,3.0,14,Shop C
21739,44,0,53,2,3.0,13,Shop C
21741,43,8076,56,2,2.55,12,Shop C
21744,44,0,33,2,3.5,15,Shop C
21746,41,0,31,2,2.2,14,Shop C
21747,41,0,49,2,3.0,12,Shop C
21751,43,0,35,2,3.1,11,Shop C
21754,44,8199,87,2,3.0,14,Shop C
21759,41,0,40,2,3.75,12,Shop C
21760,41,0,37,2,3.0,15,Shop C
21761,41,0,84,2,0.8,15,Shop C
21764,44,8467,35,2,3.1,13,Shop C
21766,44,8022,87,2,3.0,14,Shop C
21776,41,8417,27,2,3.5,13,Shop C
21777,43,0,33,2,3.5,13,Shop C
21779,43,8336,56,2,2.55,11,Shop C
21783,43,8123,36,2,3.75,12,Shop C
21784,44,0,48,2,2.5,13,Shop C
21788,44,8273,54,2,2.5,12,Shop C
21795,43,8060,33,2,3.5,13,Shop C
21798,43,0,42,2,2.5,12,Shop C
21803,41,8184,58,2,3.5,15,Shop C
21804,44,8147,23,2,2.5,15,Shop C
21806,43,8345,59,2,4.5,12,Shop C
21807,44,8142,41,2,4.25,15,Shop C
21810,43,0,22,2,2.0,12,Shop C
21815,43,0,54,2,2.5,12,Shop C
21821,43,0,29,2,2.5,15,Shop C
21823,44,0,35,2,3.1,12,Shop C
21824,41,0,28,2,2.0,14,Shop C
21830,43,0,59,2,4.5,11,Shop C
21840,43,8411,42,2,2.5,14,Shop C
21842,44,8410,40,2,3.75,14,Shop C
21852,44,8052,59,2,4.5,14,Shop C
21853,43,0,35,2,3.1,15,Shop C
21867,44,8310,42,2,2.5,13,Shop C
21872,41,8147,34,2,2.45,14,Shop C
21874,41,8469,22,2,2.0,14,Shop C
21875,44,0,32,2,3.0,15,Shop C
21897,44,0,60,2,3.75,12,Shop C
21898,44,8039,27,2,3.5,11,Shop C
21900,43,0,56,2,2.55,12,Shop C
21909,44,8316,29,2,2.5,12,Shop C
21911,43,8382,46,2,2.5,15,Shop C
21917,44,8259,51,2,3.0,11,Shop C
21922,41,8080,26,2,3.0,12,Shop C
21927,44,0,35,2,3.1,15,Shop C
21931,43,8007,54,2,2.5,12,Shop C
21934,43,8054,45,2,3.0,15,Shop C
21937,43,0,44,2,2.5,13,Shop C
21938,43,0,34,2,2.45,12,Shop C
21940,41,8399,41,2,4.25,14,Shop C
21946,41,8365,53,2,3.0,14,Shop C
21955,41,8081,54,2,2.5,11,Shop C
21960,43,0,87,2,3.0,15,Shop C
21963,41,0,64,2,0.8,15,Shop C
21969,43,8481,51,2,3.0,13,Shop C
21972,44,8373,61,2,4.75,14,Shop C
21973,44,8486,50,2,2.5,13,Shop C
21975,41,0,35,2,3.1,13,Shop C
21977,41,0,27,2,3.5,13,Shop C
21978,44,8375,22,2,2.0,14,Shop C
21983,20,0,29,2,2.5,10,Shop A
21986,16,136,48,2,2.5,10,Shop A
21989,20,0,54,2,2.5,9,Shop A
21994,16,368,42,2,2.5,9,Shop A
21995,18,0,50,2,2.5,10,Shop A
21997,20,0,26,2,3.0,9,Shop A
21998,16,161,23,2,2.5,9,Shop A
21999,20,15,39,2,4.25,9,Shop A
22000,20,15,65,2,0.8,9,Shop A
22003,16,393,31,2,2.2,9,Shop A
22005,20,478,29,2,2.5,9,Shop A
22010,16,130,60,2,3.75,8,Shop A
22014,18,33,61,2,4.75,10,Shop A
22017,20,80,46,2,2.5,9,Shop A
22018,20,493,29,2,2.5,9,Shop A
22020,20,0,53,2,3.0,10,Shop A
22022,20,0,84,2,0.8,9,Shop A
22023,20,610,38,2,3.75,10,Shop A
22024,20,610,63,2,0.8,10,Shop A
22027,18,3,46,2,2.5,9,Shop A
22031,20,0,48,2,2.5,8,Shop A
22032,16,0,40,2,3.75,9,Shop A
22033,16,0,64,2,0.8,9,Shop A
22034,20,0,53,2,3.0,10,Shop A
22036,16,46,42,2,2.5,8,Shop A
22037,20,135,56,2,2.55,8,Shop A
22039,18,797,42,2,2.5,9,Shop A
22041,20,433,49,2,3.0,9,Shop A
22044,18,432,63,2,0.8,9,Shop A
22046,16,0,39,2,4.25,10,Shop A
22050,20,0,27,2,3.5,9,Shop A
22051,16,496,44,2,2.5,10,Shop A
22052,20,88,28,2,2.0,9,Shop A
22053,18,0,24,2,3.0,9,Shop A
22054,16,0,45,2,3.0,8,Shop A
22058,16,642,30,2,3.0,9,Shop A
22059,20,438,38,2,3.75,9,Shop A
22060,20,438,64,2,0.8,9,Shop A
22061,16,678,51,2,3.0,10,Shop A
22065,16,156,44,2,2.5,10,Shop A
22066,16,686,45,2,3.0,8,Shop A
22068,20,0,26,2,3.0,10,Shop A
22070,18,602,50,2,2.5,8,Shop A
22071,16,437,23,2,2.5,10,Shop A
22075,18,406,44,2,2.5,8,Shop A
22078,18,381,64,2,0.8,9,Shop A
22079,20,0,59,2,4.5,10,Shop A
22085,20,148,56,2,2.55,10,Shop A
22089,16,0,22,2,2.0,8,Shop A
22092,20,42,38,2,3.75,10,Shop A
22095,18,81,63,2,0.8,8,Shop A
22100,20,0,58,2,3.5,8,Shop A
22107,20,0,56,2,2.55,9,Shop A
22112,20,597,56,2,2.55,10,Shop A
22113,16,38,39,2,4.25,10,Shop A
22116,16,384,41,2,4.25,8,Shop A
22120,20,72,48,2,2.5,10,Shop A
22124,16,313,28,2,2.0,8,Shop A
22125,18,342,23,2,2.5,10,Shop A
22127,16,0,56,2,2.55,8,Shop A
22128,16,0,34,2,2.45,8,Shop A
22130,18,0,51,2,3.0,9,Shop A
22131,18,8,44,2,2.5,10,Shop A
22136,16,601,40,2,3.75,9,Shop A
22140,18,0,26,2,3.0,8,Shop A
22144,16,799,53,2,3.0,8,Shop A
22147,20,0,42,2,2.5,10,Shop A
22151,18,0,46,2,2.5,10,Shop A
22152,20,3,22,2,2.0,10,Shop A
22153,18,0,41,2,4.25,10,Shop A
22155,18,0,48,2,2.5,9,Shop A
22156,16,37,59,2,4.5,10,Shop A
22157,18,328,37,2,3.0,9,Shop A
22158,18,328,64,2,0.8,9,Shop A
22162,16,424,27,2,3.5,9,Shop A
22169,20,0,35,2,3.1,8,Shop A
22171,18,322,84,2,0.8,10,Shop A
22173,20,0,30,2,3.0,9,Shop A
22174,20,461,29,2,2.5,10,Shop A
22176,20,0,23,2,2.5,10,Shop A
22177,20,0,34,2,2.45,9,Shop A
22181,20,0,57,2,3.1,10,Shop A
22186,16,267,46,2,2.5,9,Shop A
22188,18,795,43,2,3.0,9,Shop A
22190,18,0,60,2,3.75,8,Shop A
22195,18,598,42,2,2.5,9,Shop A
22196,20,64,57,2,3.1,9,Shop A
22201,16,168,65,2,0.8,9,Shop A
22202,18,0,47,2,3.0,9,Shop A
22208,20,796,55,2,4.0,9,Shop A
22212,18,0,51,2,3.0,8,Shop A
22215,16,710,41,2,4.25,9,Shop A
22216,16,710,84,2,0.8,9,Shop A
22217,16,310,52,2,2.5,9,Shop A
22224,16,0,55,2,4.0,8,Shop A
22225,16,0,45,2,3.0,9,Shop A
22227,16,435,60,2,3.75,9,Shop A
22229,16,0,25,2,2.2,10,Shop A
22230,16,60,46,2,2.5,9,Shop A
22235,20,0,25,2,2.2,10,Shop A
22236,16,0,56,2,2.55,9,Shop A
22237,20,317,49,2,3.0,9,Shop A
22238,16,0,41,2,4.25,8,Shop A
22239,16,0,63,2,0.8,8,Shop A
22242,16,743,84,2,0.8,9,Shop A
22247,16,0,28,2,2.0,8,Shop A
22249,18,3,53,2,3.0,9,Shop A
22260,20,0,25,2,2.2,8,Shop A
22264,18,408,61,2,4.75,8,Shop A
22265,17,125,34,2,2.45,17,Shop A
22266,19,648,52,2,2.5,17,Shop A
22271,19,0,56,2,2.55,14,Shop A
22275,19,0,55,2,4.0,11,Shop A
22276,19,0,42,2,2.5,16,Shop A
22281,17,0,61,2,4.75,13,Shop A
22284,17,661,84,2,0.8,19,Shop A
22287,19,143,53,2,3.0,18,Shop A
22288,19,767,59,2,4.5,15,Shop A
22290,17,0,44,2,2.5,11,Shop A
22293,19,0,42,2,2.5,14,Shop A
22294,17,237,35,2,3.1,17,Shop A
22297,17,0,41,2,4.25,11,Shop A
22298,17,0,63,2,0.8,11,Shop A
22299,17,610,51,2,3.0,19,Shop A
22303,17,267,44,2,2.5,14,Shop A
22305,19,553,27,2,3.5,12,Shop A
22306,17,258,54,2,2.5,19,Shop A
22307,17,0,48,2,2.5,19,Shop A
22310,17,98,41,2,4.25,17,Shop A
22312,19,62,57,2,3.1,17,Shop A
22313,19,0,55,2,4.0,14,Shop A
22315,19,429,30,2,3.0,16,Shop A
22317,19,41,52,2,2.5,11,Shop A
22319,19,432,41,2,4.25,19,Shop A
22320,19,393,55,2,4.0,16,Shop A
22321,17,200,54,2,2.5,17,Shop A
22323,17,729,28,2,2.0,19,Shop A
22326,19,14,63,2,0.8,16,Shop A
