,transaction_id,staff_id,customer_id,product_id,quantity,unit_price,Hours,Shop
30352,1757,27,0,65,2,0.8,13,Shop B
30354,1763,29,0,26,2,3.0,17,Shop B
30361,1779,29,0,25,2,2.2,11,Shop B
30362,1781,27,0,52,2,2.5,11,Shop B
30367,1808,29,0,26,2,3.0,16,Shop B
30368,1819,29,5080,32,2,3.0,14,Shop B
30372,1826,27,0,44,2,2.5,11,Shop B
30376,1849,27,0,65,2,0.8,15,Shop B
30378,1856,27,0,42,2,2.5,11,Shop B
30381,1865,27,5049,52,2,2.5,18,Shop B
30384,1873,29,5894,45,2,3.0,15,Shop B
30390,1887,29,0,31,2,2.2,12,Shop B
30401,1905,27,0,84,2,0.8,16,Shop B
30402,1907,29,0,34,2,2.45,15,Shop B
30404,1912,29,0,60,2,3.75,14,Shop B
30409,1930,27,0,24,2,3.0,16,Shop B
30410,1931,29,0,51,2,3.0,16,Shop B
30415,1934,29,0,65,2,0.8,16,Shop B
30417,1943,27,0,64,2,0.8,16,Shop B
30422,1967,29,0,53,2,3.0,16,Shop B
30427,1980,27,5863,55,2,4.0,11,Shop B
30428,1984,29,0,45,2,3.0,15,Shop B
30431,1991,27,0,30,2,3.0,17,Shop B
30446,2042,29,0,54,2,2.5,17,Shop B
30448,2045,29,0,63,2,0.8,16,Shop B
30454,2060,29,0,29,2,2.5,13,Shop B
30457,2062,29,5523,25,2,2.2,13,Shop B
30458,2068,27,5550,32,2,3.0,16,Shop B
30461,2074,29,0,38,2,3.75,12,Shop B
30466,2093,27,5205,49,2,3.0,13,Shop B
30469,2102,27,5603,64,2,0.8,12,Shop B
30471,9,42,0,38,2,3.75,8,Shop C
30472,9,42,0,84,2,0.8,8,Shop C
30476,17,6,0,60,2,3.75,7,Shop C
30478,18,6,0,36,2,3.75,9,Shop C
30483,39,6,8055,28,2,2.0,11,Shop C
30485,44,6,8162,23,2,2.5,11,Shop C
30486,47,44,0,39,2,4.25,7,Shop C
30489,48,44,8158,46,2,2.5,8,Shop C
30491,53,6,0,53,2,3.0,7,Shop C
30495,75,42,0,55,2,4.0,6,Shop C
30497,80,6,0,42,2,2.5,8,Shop C
30499,81,44,8435,59,2,4.5,6,Shop C
30501,83,44,0,49,2,3.0,9,Shop C
30503,89,44,0,46,2,2.5,7,Shop C
30504,98,42,0,49,2,3.0,10,Shop C
30505,103,6,0,23,2,2.5,7,Shop C
30508,109,42,0,31,2,2.2,9,Shop C
30510,120,42,0,37,2,3.0,9,Shop C
30517,133,44,8483,38,2,3.75,9,Shop C
30526,151,6,0,24,2,3.0,10,Shop C
30528,154,44,8444,46,2,2.5,7,Shop C
30532,188,42,0,36,2,3.75,9,Shop C
30534,210,44,0,53,2,3.0,10,Shop C
30538,214,6,0,57,2,3.1,10,Shop C
30540,220,6,0,45,2,3.0,8,Shop C
30542,223,6,8433,50,2,2.5,10,Shop C
30547,236,6,0,87,2,2.1,9,Shop C
30548,236,6,0,72,2,3.25,9,Shop C
30550,250,44,0,60,2,3.75,10,Shop C
30552,254,6,0,49,2,3.0,8,Shop C
30557,264,6,0,24,2,3.0,10,Shop C
30559,267,42,0,48,2,2.5,8,Shop C
30565,280,6,0,60,2,3.75,8,Shop C
30570,294,44,0,87,2,3.0,7,Shop C
30573,308,42,0,49,2,3.0,6,Shop C
30577,316,6,8378,87,2,3.0,8,Shop C
30583,326,6,0,22,2,2.0,11,Shop C
30588,337,42,0,27,2,3.5,6,Shop C
30590,340,42,8224,87,2,3.0,9,Shop C
30594,371,44,0,45,2,3.0,8,Shop C
30597,387,6,8268,25,2,2.2,7,Shop C
30599,408,44,0,58,2,3.5,9,Shop C
30606,435,6,0,25,2,2.2,9,Shop C
30608,438,44,0,33,2,3.5,7,Shop C
30613,454,6,0,47,2,3.0,7,Shop C
30614,463,42,8324,42,2,2.5,9,Shop C
30616,464,42,0,22,2,2.0,10,Shop C
30618,466,44,0,54,2,2.5,7,Shop C
30620,467,44,8146,87,2,3.0,8,Shop C
30625,476,6,0,60,2,3.75,11,Shop C
30626,481,42,0,41,2,4.25,9,Shop C
30627,481,42,0,84,2,0.8,9,Shop C
30629,482,6,0,25,2,2.2,9,Shop C
30632,485,42,0,37,2,3.0,7,Shop C
30633,485,42,0,84,2,0.8,7,Shop C
30635,486,44,0,57,2,3.1,10,Shop C
30637,491,44,0,44,2,2.5,7,Shop C
30640,494,42,0,63,2,0.8,11,Shop C
30644,499,42,8347,42,2,2.5,11,Shop C
30646,502,44,0,52,2,2.5,8,Shop C
30650,517,6,0,59,2,4.5,7,Shop C
30654,521,42,0,30,2,3.0,10,Shop C
30655,531,6,8040,35,2,3.1,9,Shop C
30656,537,42,0,29,2,2.5,9,Shop C
30661,562,6,0,55,2,4.0,10,Shop C
30662,563,42,0,53,2,3.0,11,Shop C
30664,568,6,0,22,2,2.0,10,Shop C
30672,591,6,0,57,2,3.1,9,Shop C
30673,595,44,8213,54,2,2.5,8,Shop C
30675,596,44,8185,30,2,3.0,6,Shop C
30676,598,44,0,54,2,2.5,9,Shop C
30677,602,6,0,35,2,3.1,9,Shop C
30684,627,6,0,24,2,3.0,6,Shop C
30688,635,44,8485,56,2,2.55,9,Shop C
30694,656,42,0,32,2,3.0,10,Shop C
30696,666,42,0,47,2,3.0,10,Shop C
30697,673,6,8329,27,2,3.5,6,Shop C
30700,683,42,0,37,2,3.0,11,Shop C
30706,701,6,8262,41,2,4.25,8,Shop C
30709,737,42,0,37,2,3.0,8,Shop C
30712,741,44,0,30,2,3.0,10,Shop C
30714,743,42,0,34,2,2.45,10,Shop C
30716,745,42,0,57,2,3.1,6,Shop C
30721,766,44,0,46,2,2.5,8,Shop C
30724,769,42,8220,84,2,0.8,7,Shop C
30727,779,6,0,51,2,3.0,8,Shop C
30731,789,6,0,43,2,3.0,7,Shop C
30732,792,44,8431,57,2,3.1,7,Shop C
30736,794,6,0,49,2,3.0,11,Shop C
30737,795,6,0,27,2,3.5,7,Shop C
30740,800,6,8389,55,2,4.0,8,Shop C
30746,817,42,0,33,2,3.5,10,Shop C
30747,823,6,0,31,2,2.2,6,Shop C
30750,825,6,0,50,2,2.5,10,Shop C
30751,837,6,0,61,2,4.75,6,Shop C
30757,858,42,8152,65,2,0.8,8,Shop C
30759,873,42,0,22,2,2.0,10,Shop C
30762,885,44,0,47,2,3.0,8,Shop C
30767,896,6,0,27,2,3.5,10,Shop C
30768,901,42,0,46,2,2.5,8,Shop C
30770,909,44,8375,22,2,2.0,9,Shop C
30775,915,6,8300,27,2,3.5,10,Shop C
30780,939,6,8323,56,2,2.55,8,Shop C
30785,947,42,0,63,2,0.8,8,Shop C
30786,950,44,0,46,2,2.5,10,Shop C
30791,966,44,0,51,2,3.0,9,Shop C
30793,976,44,0,37,2,3.0,9,Shop C
30797,997,42,8326,28,2,2.0,8,Shop C
30798,998,44,0,30,2,3.0,10,Shop C
30799,999,42,0,47,2,3.0,8,Shop C
30803,1007,44,8375,64,2,0.8,7,Shop C
30804,1017,6,0,27,2,3.5,7,Shop C
30812,1042,42,0,47,2,3.0,10,Shop C
30815,1051,44,8148,55,2,4.0,8,Shop C
30816,1052,6,0,48,2,2.5,8,Shop C
30817,1056,6,0,58,2,3.5,10,Shop C
30819,1070,44,0,31,2,2.2,7,Shop C
30825,1092,44,0,47,2,3.0,10,Shop C
30829,1110,44,0,84,2,0.8,8,Shop C
30838,1161,44,0,25,2,2.2,9,Shop C
30839,1165,6,0,27,2,3.5,10,Shop C
30841,1175,6,0,50,2,2.5,9,Shop C
30842,1179,6,8359,23,2,2.5,9,Shop C
30843,1194,44,0,87,2,3.0,9,Shop C
30847,1220,44,0,46,2,2.5,11,Shop C
30848,1230,6,0,60,2,3.75,10,Shop C
30849,1240,42,8445,44,2,2.5,10,Shop C
30851,1249,42,0,58,2,3.5,8,Shop C
30854,1262,44,8072,37,2,3.0,11,Shop C
30857,1266,42,0,56,2,2.55,7,Shop C
30858,1269,6,0,32,2,3.0,9,Shop C
30861,1277,6,0,60,2,3.75,8,Shop C
30862,1285,44,0,60,2,3.75,10,Shop C
30863,1287,44,0,34,2,2.45,7,Shop C
30864,1288,42,0,32,2,3.0,6,Shop C
30866,1292,6,0,49,2,3.0,8,Shop C
30867,1297,42,0,87,2,3.0,7,Shop C
30868,1302,42,0,87,2,3.0,8,Shop C
30869,1304,42,0,27,2,3.5,9,Shop C
30870,1309,44,8396,47,2,3.0,10,Shop C
30871,1311,6,0,22,2,2.0,9,Shop C
30873,1322,42,0,58,2,3.5,7,Shop C
30874,1325,6,0,57,2,3.1,9,Shop C
30878,1342,44,8198,42,2,2.5,9,Shop C
30879,1344,42,0,30,2,3.0,7,Shop C
30885,1373,6,8269,58,2,3.5,9,Shop C
30887,1400,42,0,43,2,3.0,9,Shop C
30888,1401,6,8199,31,2,2.2,8,Shop C
30892,1429,42,8208,53,2,3.0,7,Shop C
30893,1430,44,0,46,2,2.5,9,Shop C
30894,1433,6,0,35,2,3.1,8,Shop C
30897,1446,6,0,39,2,4.25,9,Shop C
30898,1446,6,0,64,2,0.8,9,Shop C
30899,1456,42,0,52,2,2.5,10,Shop C
30903,1466,42,0,65,2,0.8,10,Shop C
30904,1467,6,0,59,2,4.5,8,Shop C
30906,1470,42,8305,55,2,4.0,9,Shop C
30909,1479,6,0,61,2,4.75,7,Shop C
30911,1485,44,8036,54,2,2.5,11,Shop C
30912,1499,43,8267,40,2,3.75,15,Shop C
30913,1501,45,0,38,2,3.75,14,Shop C
30914,1501,45,0,65,2,0.8,14,Shop C
30919,1508,43,0,65,2,0.8,11,Shop C
30921,1512,43,0,28,2,2.0,15,Shop C
30924,1516,45,0,31,2,2.2,15,Shop C
30925,1521,45,0,28,2,2.0,13,Shop C
30926,1528,43,0,56,2,2.55,12,Shop C
30928,1542,45,0,23,2,2.5,15,Shop C
30937,1572,45,0,64,2,0.8,15,Shop C
30938,1579,45,0,54,2,2.5,14,Shop C
30939,1582,45,0,31,2,2.2,12,Shop C
30940,1592,43,0,28,2,2.0,15,Shop C
30943,1610,45,0,32,2,3.0,15,Shop C
30944,1617,45,8489,59,2,4.5,13,Shop C
30945,1618,43,8040,35,2,3.1,13,Shop C
30949,1630,45,0,57,2,3.1,13,Shop C
30950,1640,43,0,53,2,3.0,14,Shop C
30957,1656,43,8424,54,2,2.5,12,Shop C
30958,1663,45,8157,59,2,4.5,12,Shop C
30967,1707,45,0,29,2,2.5,15,Shop C
30971,1721,43,0,28,2,2.0,15,Shop C
30976,1732,43,0,33,2,3.5,14,Shop C
30983,1752,43,0,24,2,3.0,12,Shop C
30984,1762,45,0,37,2,3.0,12,Shop C
30988,1768,43,0,51,2,3.0,12,Shop C
30989,1770,45,0,33,2,3.5,13,Shop C
30991,1786,43,8490,47,2,3.0,13,Shop C
30995,1798,43,0,60,2,3.75,12,Shop C
30996,1800,43,0,53,2,3.0,14,Shop C
31004,1835,43,0,53,2,3.0,14,Shop C
31012,1895,43,0,36,2,3.75,15,Shop C
31014,1900,43,0,56,2,2.55,12,Shop C
31015,1907,45,8493,22,2,2.0,12,Shop C
31016,1917,45,0,28,2,2.0,14,Shop C
31019,1920,43,0,84,2,0.8,13,Shop C
31020,1940,45,8289,34,2,2.45,13,Shop C
31029,1971,43,0,29,2,2.5,14,Shop C
31033,1977,45,8068,26,2,3.0,15,Shop C
31034,1981,43,0,59,2,4.5,12,Shop C
31038,2018,45,8392,36,2,3.75,14,Shop C
31040,2021,43,0,30,2,3.0,13,Shop C
31043,2027,45,0,32,2,3.0,15,Shop C
31044,2029,45,0,46,2,2.5,13,Shop C
31052,2067,43,0,24,2,3.0,12,Shop C
31056,2075,45,8426,44,2,2.5,15,Shop C
31077,2158,45,0,55,2,4.0,13,Shop C
31078,2160,45,0,23,2,2.5,11,Shop C
31079,2169,43,0,58,2,3.5,13,Shop C
31080,2174,43,0,37,2,3.0,13,Shop C
31081,2185,43,0,35,2,3.1,14,Shop C
31084,2193,45,0,25,2,2.2,15,Shop C
31087,2200,43,0,38,2,3.75,14,Shop C
31088,2208,43,8122,61,2,4.75,12,Shop C
31093,2228,43,0,53,2,3.0,15,Shop C
31095,2239,45,0,60,2,3.75,11,Shop C
31096,2242,43,0,59,2,4.5,11,Shop C
31097,8,16,0,51,2,3.0,10,Shop A
31101,26,20,0,45,2,3.0,8,Shop A
31103,31,20,263,22,2,2.0,8,Shop A
31104,40,20,0,37,2,3.0,10,Shop A
31105,40,20,0,65,2,0.8,10,Shop A
31107,49,14,0,46,2,2.5,9,Shop A
31115,65,16,0,53,2,3.0,7,Shop A
31116,76,16,0,57,2,3.1,10,Shop A
31119,82,16,534,52,2,2.5,9,Shop A
31121,88,20,0,58,2,3.5,10,Shop A
31124,92,16,0,60,2,3.75,7,Shop A
31125,95,14,0,55,2,4.0,8,Shop A
31127,97,20,0,39,2,4.25,9,Shop A
31130,98,16,0,30,2,3.0,10,Shop A
31131,102,16,0,53,2,3.0,10,Shop A
31132,105,16,0,50,2,2.5,8,Shop A
31134,117,14,0,40,2,3.75,9,Shop A
31135,117,14,0,84,2,0.8,9,Shop A
31138,131,20,0,23,2,2.5,8,Shop A
31139,132,20,162,28,2,2.0,9,Shop A
31140,133,14,0,32,2,3.0,8,Shop A
31141,135,20,0,40,2,3.75,7,Shop A
31143,136,20,0,56,2,2.55,7,Shop A
31144,137,14,0,51,2,3.0,8,Shop A
31152,163,14,573,59,2,4.5,10,Shop A
31153,165,20,0,55,2,4.0,9,Shop A
31155,179,16,0,47,2,3.0,8,Shop A
31156,183,16,0,60,2,3.75,8,Shop A
31159,201,16,172,31,2,2.2,9,Shop A
31163,213,14,0,38,2,3.75,7,Shop A
31168,223,20,0,38,2,3.75,10,Shop A
31170,225,14,0,47,2,3.0,9,Shop A
31171,238,16,0,27,2,3.5,7,Shop A
31174,244,14,54,35,2,3.1,8,Shop A
31175,246,16,0,33,2,3.5,9,Shop A
31177,252,16,723,44,2,2.5,9,Shop A
31178,254,16,704,36,2,3.75,9,Shop A
31180,262,20,0,51,2,3.0,7,Shop A
31181,263,14,0,44,2,2.5,9,Shop A
31184,273,14,0,49,2,3.0,7,Shop A
31185,280,20,0,52,2,2.5,8,Shop A
31186,282,20,0,40,2,3.75,8,Shop A
31189,284,14,177,42,2,2.5,7,Shop A
31190,288,14,0,51,2,3.0,10,Shop A
31192,289,20,0,45,2,3.0,10,Shop A
31194,292,14,432,47,2,3.0,7,Shop A
31197,301,14,0,36,2,3.75,9,Shop A
31199,317,14,0,30,2,3.0,9,Shop A
31203,320,14,0,45,2,3.0,9,Shop A
31208,331,14,0,30,2,3.0,8,Shop A
31212,339,16,84,47,2,3.0,10,Shop A
31213,346,14,0,58,2,3.5,9,Shop A
31217,350,14,0,42,2,2.5,9,Shop A
31221,362,14,0,49,2,3.0,8,Shop A
31225,373,14,0,58,2,3.5,7,Shop A
31227,381,20,0,27,2,3.5,8,Shop A
31228,385,14,0,34,2,2.45,9,Shop A
31234,404,20,382,44,2,2.5,7,Shop A
31235,410,14,0,48,2,2.5,7,Shop A
31236,422,16,0,42,2,2.5,7,Shop A
31237,423,20,0,29,2,2.5,7,Shop A
31240,430,16,0,52,2,2.5,10,Shop A
31241,433,14,642,46,2,2.5,10,Shop A
31244,438,20,0,44,2,2.5,10,Shop A
31245,441,20,0,32,2,3.0,8,Shop A
31249,459,20,0,26,2,3.0,9,Shop A
31250,466,14,0,41,2,4.25,8,Shop A
31253,468,20,0,65,2,0.8,10,Shop A
31256,472,14,0,84,2,0.8,8,Shop A
31257,473,16,0,54,2,2.5,10,Shop A
31261,475,16,0,38,2,3.75,10,Shop A
31265,490,20,0,51,2,3.0,9,Shop A
31266,491,16,0,55,2,4.0,10,Shop A
31268,492,14,548,28,2,2.0,9,Shop A
31275,502,16,0,39,2,4.25,9,Shop A
31276,502,16,0,65,2,0.8,9,Shop A
31277,503,16,0,57,2,3.1,9,Shop A
31282,512,20,0,59,2,4.5,8,Shop A
31285,524,16,0,37,2,3.0,8,Shop A
31286,524,16,0,84,2,0.8,8,Shop A
31287,533,20,0,54,2,2.5,10,Shop A
31291,540,20,746,40,2,3.75,10,Shop A
31292,540,20,746,63,2,0.8,10,Shop A
31294,545,16,0,60,2,3.75,9,Shop A
31296,547,20,0,53,2,3.0,8,Shop A
31298,562,14,0,39,2,4.25,10,Shop A
31301,566,20,502,37,2,3.0,7,Shop A
31303,568,14,0,23,2,2.5,9,Shop A
31304,580,20,0,43,2,3.0,8,Shop A
31305,589,14,0,34,2,2.45,9,Shop A
31310,595,14,205,52,2,2.5,10,Shop A
31313,612,16,0,59,2,4.5,10,Shop A
31314,617,16,556,44,2,2.5,7,Shop A
31320,634,20,0,32,2,3.0,10,Shop A
31324,648,14,0,39,2,4.25,8,Shop A
31325,648,14,0,64,2,0.8,8,Shop A
31327,652,20,26,48,2,2.5,7,Shop A
31329,662,14,1,28,2,2.0,8,Shop A
31330,664,20,0,50,2,2.5,7,Shop A
31331,666,16,643,61,2,4.75,10,Shop A
31332,672,14,0,44,2,2.5,9,Shop A
31335,674,20,0,53,2,3.0,8,Shop A
31336,679,20,0,48,2,2.5,10,Shop A
31337,680,20,0,59,2,4.5,9,Shop A
31338,683,20,0,38,2,3.75,7,Shop A
31340,686,20,0,40,2,3.75,9,Shop A
31341,686,20,0,84,2,0.8,9,Shop A
31342,687,14,0,32,2,3.0,8,Shop A
31344,688,16,0,42,2,2.5,9,Shop A
31349,700,20,574,52,2,2.5,7,Shop A
31355,711,20,0,54,2,2.5,9,Shop A
31356,712,16,0,29,2,2.5,9,Shop A
31359,719,14,0,41,2,4.25,8,Shop A
31362,729,14,0,57,2,3.1,9,Shop A
31363,732,20,0,55,2,4.0,7,Shop A
31364,736,14,0,56,2,2.55,10,Shop A
31365,741,14,0,49,2,3.0,10,Shop A
31367,743,20,0,30,2,3.0,10,Shop A
31369,747,14,0,26,2,3.0,9,Shop A
31374,755,14,377,31,2,2.2,8,Shop A
31375,756,20,0,34,2,2.45,8,Shop A
31376,762,14,0,28,2,2.0,8,Shop A
31378,764,16,0,23,2,2.5,8,Shop A
31379,773,14,0,47,2,3.0,9,Shop A
31384,791,14,396,26,2,3.0,10,Shop A
31385,796,20,0,45,2,3.0,8,Shop A
31389,827,14,634,24,2,3.0,10,Shop A
31393,829,16,0,65,2,0.8,7,Shop A
31394,836,16,0,60,2,3.75,10,Shop A
31395,838,20,0,25,2,2.2,8,Shop A
31401,849,14,0,51,2,3.0,10,Shop A
31403,852,16,520,61,2,4.75,8,Shop A
31407,868,14,765,64,2,0.8,7,Shop A
31409,878,20,0,58,2,3.5,8,Shop A
31411,879,16,0,33,2,3.5,8,Shop A
31412,880,14,0,57,2,3.1,8,Shop A
31415,892,14,0,22,2,2.0,8,Shop A
31419,906,14,0,33,2,3.5,10,Shop A
31421,907,20,0,36,2,3.75,7,Shop A
31423,909,14,0,57,2,3.1,9,Shop A
31429,925,16,0,39,2,4.25,7,Shop A
31430,925,16,0,63,2,0.8,7,Shop A
31432,927,16,0,45,2,3.0,9,Shop A
31433,928,20,0,51,2,3.0,8,Shop A
31435,929,20,0,36,2,3.75,7,Shop A
31437,935,14,0,31,2,2.2,10,Shop A
31444,946,16,0,58,2,3.5,9,Shop A
31445,953,16,141,34,2,2.45,7,Shop A
31451,964,20,0,44,2,2.5,7,Shop A
31452,967,20,0,41,2,4.25,9,Shop A
31455,968,20,0,22,2,2.0,7,Shop A
31457,978,14,0,39,2,4.25,10,Shop A
31460,983,20,0,28,2,2.0,9,Shop A
31470,1021,14,0,42,2,2.5,7,Shop A
31471,1022,20,0,41,2,4.25,10,Shop A
31474,1025,16,0,22,2,2.0,9,Shop A
31477,1044,20,0,22,2,2.0,7,Shop A
31478,1045,20,342,38,2,3.75,10,Shop A
31479,1045,20,342,65,2,0.8,10,Shop A
31480,1050,16,0,27,2,3.5,10,Shop A
31481,1056,14,0,46,2,2.5,10,Shop A
31482,1066,14,765,52,2,2.5,8,Shop A
31483,1067,16,0,27,2,3.5,10,Shop A
31485,1076,16,302,29,2,2.5,9,Shop A
31486,1077,14,0,50,2,2.5,9,Shop A
31488,1080,20,0,64,2,0.8,7,Shop A
31492,1097,14,163,28,2,2.0,9,Shop A
31493,1100,20,498,55,2,4.0,8,Shop A
31494,1101,20,0,39,2,4.25,10,Shop A
31495,1101,20,0,64,2,0.8,10,Shop A
31496,1105,16,100,22,2,2.0,9,Shop A
31500,1110,14,0,59,2,4.5,7,Shop A
31504,1143,16,340,27,2,3.5,9,Shop A
31505,1145,14,0,35,2,3.1,8,Shop A
31512,1158,14,69,44,2,2.5,10,Shop A
31514,1160,14,0,34,2,2.45,8,Shop A
31515,1164,14,0,31,2,2.2,10,Shop A
31516,1166,20,709,29,2,2.5,10,Shop A
31517,1168,14,0,35,2,3.1,8,Shop A
31518,1171,16,0,56,2,2.55,9,Shop A
31521,1176,14,369,48,2,2.5,9,Shop A
31524,1186,14,0,37,2,3.0,7,Shop A
31525,1186,14,0,63,2,0.8,7,Shop A
31530,1194,14,0,42,2,2.5,8,Shop A
31532,1199,16,0,55,2,4.0,7,Shop A
31534,1201,16,0,22,2,2.0,10,Shop A
31537,1212,12,0,47,2,3.0,18,Shop A
31538,1213,12,429,29,2,2.5,16,Shop A
31539,1214,17,356,35,2,3.1,19,Shop A
31540,1218,12,0,35,2,3.1,13,Shop A
31542,1220,12,0,51,2,3.0,13,Shop A
31546,1228,12,0,44,2,2.5,14,Shop A
31547,1230,17,280,42,2,2.5,13,Shop A
31550,1243,17,281,24,2,3.0,12,Shop A
31554,1253,17,0,42,2,2.5,19,Shop A
31557,1256,12,0,58,2,3.5,18,Shop A
31559,1264,12,0,60,2,3.75,12,Shop A
31568,1306,12,0,42,2,2.5,17,Shop A
31572,1311,17,0,56,2,2.55,12,Shop A
31575,1323,12,0,22,2,2.0,18,Shop A
31581,1340,17,0,48,2,2.5,13,Shop A
31582,1345,12,0,24,2,3.0,14,Shop A
31584,1359,17,0,46,2,2.5,13,Shop A
31585,1361,12,0,43,2,3.0,17,Shop A
31596,1381,12,0,26,2,3.0,12,Shop A
31600,1394,12,0,54,2,2.5,19,Shop A
31603,1410,12,602,28,2,2.0,13,Shop A
31606,1424,17,387,36,2,3.75,11,Shop A
31608,1427,17,202,25,2,2.2,11,Shop A
31611,1432,12,0,32,2,3.0,12,Shop A
31612,1433,17,0,56,2,2.55,16,Shop A
31617,1448,12,0,45,2,3.0,16,Shop A
31618,1451,17,0,25,2,2.2,11,Shop A
31619,1452,17,0,44,2,2.5,19,Shop A
31621,1455,12,0,28,2,2.0,11,Shop A
31625,1470,12,632,35,2,3.1,15,Shop A
31627,1476,12,53,54,2,2.5,17,Shop A
31629,1487,12,756,50,2,2.5,15,Shop A
31630,1488,17,0,60,2,3.75,14,Shop A
31631,1493,12,0,22,2,2.0,17,Shop A
31636,1510,17,0,55,2,4.0,18,Shop A
31638,1514,17,0,56,2,2.55,12,Shop A
31641,1525,17,0,28,2,2.0,15,Shop A
31644,1526,12,0,32,2,3.0,13,Shop A
31646,1536,12,0,51,2,3.0,11,Shop A
31649,1545,17,0,36,2,3.75,17,Shop A
31650,1546,17,0,43,2,3.0,12,Shop A
31651,1549,12,214,35,2,3.1,12,Shop A
31653,1551,12,0,30,2,3.0,14,Shop A
31655,1559,12,0,59,2,4.5,18,Shop A
31663,1593,17,0,60,2,3.75,17,Shop A
31666,1610,12,0,25,2,2.2,16,Shop A
31667,1613,12,0,42,2,2.5,18,Shop A
31668,1617,12,664,32,2,3.0,14,Shop A
31670,1621,12,0,29,2,2.5,11,Shop A
31674,1637,17,317,37,2,3.0,18,Shop A
31676,1641,17,0,24,2,3.0,12,Shop A
31677,1642,12,121,38,2,3.75,15,Shop A
31678,1645,17,0,35,2,3.1,18,Shop A
31681,1647,12,215,31,2,2.2,18,Shop A
31683,1662,12,0,57,2,3.1,16,Shop A
31684,1667,17,0,37,2,3.0,18,Shop A
31686,1675,12,0,58,2,3.5,14,Shop A
31687,1679,17,0,33,2,3.5,14,Shop A
31689,1681,17,221,60,2,3.75,15,Shop A
31692,1697,17,0,41,2,4.25,15,Shop A
31693,1697,17,0,84,2,0.8,15,Shop A
31696,1716,12,0,26,2,3.0,15,Shop A
31699,1727,12,0,51,2,3.0,12,Shop A
31700,1731,12,0,35,2,3.1,19,Shop A
31703,1738,12,767,30,2,3.0,19,Shop A
31707,1748,12,0,44,2,2.5,14,Shop A
31710,1754,17,0,59,2,4.5,11,Shop A
31713,1761,12,0,33,2,3.5,19,Shop A
31714,1776,12,0,35,2,3.1,11,Shop A
31717,1783,17,66,58,2,3.5,18,Shop A
31725,1804,12,699,28,2,2.0,18,Shop A
31726,1807,17,0,52,2,2.5,13,Shop A
31728,1811,17,118,61,2,4.75,14,Shop A
31729,1816,12,0,29,2,2.5,12,Shop A
31731,1823,17,0,60,2,3.75,17,Shop A
31733,1829,17,0,42,2,2.5,12,Shop A
31738,1838,12,0,41,2,4.25,13,Shop A
31739,1838,12,0,63,2,0.8,13,Shop A
31740,1847,12,0,57,2,3.1,16,Shop A
31741,1855,17,0,24,2,3.0,17,Shop A
31742,1856,17,0,47,2,3.0,16,Shop A
31748,1881,12,117,39,2,4.25,14,Shop A
31750,1882,12,0,45,2,3.0,14,Shop A
31752,1886,17,0,30,2,3.0,17,Shop A
31759,1902,17,0,25,2,2.2,12,Shop A
31760,1903,12,631,32,2,3.0,15,Shop A
31761,1912,12,0,46,2,2.5,17,Shop A
31762,1914,12,33,35,2,3.1,19,Shop A
31763,1916,12,395,35,2,3.1,17,Shop A
31764,1918,12,0,31,2,2.2,11,Shop A
31766,1920,17,0,57,2,3.1,16,Shop A
31770,1926,17,0,57,2,3.1,18,Shop A
31779,1952,12,651,24,2,3.0,11,Shop A
31781,1958,17,0,29,2,2.5,11,Shop A
31782,1962,17,0,43,2,3.0,15,Shop A
31784,1966,17,0,60,2,3.75,12,Shop A
31787,1976,12,182,30,2,3.0,19,Shop A
31790,2,12,0,54,3,2.5,8,Shop B
31791,11,26,0,26,2,3.0,6,Shop B
31793,12,26,5443,56,2,2.55,10,Shop B
31797,23,26,0,87,2,3.0,10,Shop B
31798,25,28,0,36,2,3.75,9,Shop B
31799,26,28,0,55,2,4.0,9,Shop B
31806,35,28,0,32,2,3.0,6,Shop B
31807,44,12,0,31,2,2.2,6,Shop B
31809,46,26,0,54,2,2.5,6,Shop B
31812,51,26,0,43,2,3.0,10,Shop B
31813,54,28,0,60,2,3.75,8,Shop B
31814,57,28,0,29,2,2.5,7,Shop B
31815,64,12,0,28,2,2.0,8,Shop B
31818,74,26,0,25,2,2.2,6,Shop B
31820,84,28,0,37,2,3.0,9,Shop B
31828,100,26,0,58,2,3.5,6,Shop B
31833,126,26,0,37,2,3.0,7,Shop B
31836,129,28,5306,47,2,3.0,8,Shop B
31847,166,26,5437,84,2,0.8,10,Shop B
31848,175,26,0,52,2,2.5,10,Shop B
31849,176,26,5847,42,2,2.5,9,Shop B
31850,182,26,0,50,2,2.5,9,Shop B
31852,194,12,5791,44,2,2.5,6,Shop B
31853,195,28,5204,31,2,2.2,10,Shop B
31860,217,26,0,64,2,0.8,9,Shop B
31861,219,12,0,22,2,2.0,6,Shop B
31862,228,12,0,40,2,3.75,6,Shop B
31870,254,26,5401,56,2,2.55,8,Shop B
31871,256,26,0,60,2,3.75,10,Shop B
31874,281,12,0,46,2,2.5,10,Shop B
31875,283,26,0,48,2,2.5,9,Shop B
31877,293,28,0,26,2,3.0,9,Shop B
31878,296,26,0,44,2,2.5,6,Shop B
31879,298,12,0,29,2,2.5,7,Shop B
31880,311,26,0,39,2,4.25,10,Shop B
31882,315,12,5297,61,2,4.75,6,Shop B
31883,319,12,0,47,2,3.0,9,Shop B
