borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,36,,A5,216 HETT AVENUE,,10306.0,1.0,0.0,1.0,1400.0,1300.0,1994.0,1,A5,570000,2025-01-15
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4074,60,,A5,877 TYSENS LANE,,10306.0,1.0,0.0,1.0,2352.0,2008.0,1983.0,1,A5,700000,2025-09-23
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4076,1,,A5,46 ROMA AVE,,10306.0,1.0,0.0,1.0,2629.0,1200.0,2000.0,1,A5,0,2025-06-18
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4078,49,,A1,762 NEW DORP LANE,,10306.0,1.0,0.0,1.0,2400.0,1558.0,1910.0,1,A1,815000,2025-07-23
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4079,22,,A6,25 WATERSIDE STREET,,10306.0,1.0,0.0,1.0,2400.0,932.0,1930.0,1,A6,439000,2025-01-30
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4079,54,,A6,38 NEPTUNE STREET,,10306.0,1.0,0.0,1.0,1200.0,448.0,1920.0,1,A6,445000,2025-01-14
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4080,24,,A2,23 SEAFOAM STREET,,10306.0,1.0,0.0,1.0,3000.0,1516.0,1925.0,1,A2,0,2025-08-08
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4080,44,,A1,18 WATERSIDE STREET,,10306.0,1.0,0.0,1.0,2400.0,1350.0,1920.0,1,A1,0,2025-05-07
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4080,64,,A2,54 WATERSIDE STREET,,10306.0,1.0,0.0,1.0,3600.0,900.0,1920.0,1,A2,509000,2025-10-28
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4081,24,,A2,31 WAVECREST STREET,,10306.0,1.0,0.0,1.0,2400.0,945.0,1935.0,1,A2,0,2025-09-16
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4081,54,,A1,30 SEAFOAM STREET,,10306.0,1.0,0.0,1.0,1800.0,890.0,1945.0,1,A1,320000,2025-02-26
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4081,63,,A6,46 SEAFOAM STREET,,10306.0,1.0,0.0,1.0,1200.0,524.0,1930.0,1,A6,272000,2025-05-19
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4081,64,,A6,50 SEAFOAM STREET,,10306.0,1.0,0.0,1.0,2400.0,560.0,1935.0,1,A6,0,2025-01-28
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,1,,A1,67 CEDAR GROVE AVENUE,,10306.0,1.0,0.0,1.0,1920.0,2022.0,2018.0,1,A1,0,2025-05-06
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,3,,A1,73 CEDAR GROVE AVENUE,,10306.0,1.0,0.0,1.0,1800.0,1617.0,2021.0,1,A1,0,2025-05-15
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,23,,A6,31 CENTER PLACE,,10306.0,1.0,0.0,1.0,1240.0,700.0,1920.0,1,A6,335000,2025-01-09
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,57,,A6,34 MAPLE TER,,10306.0,1.0,0.0,1.0,1240.0,510.0,1925.0,1,A6,10,2025-05-21
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,67,,A1,54 MAPLE TERRACE,,10306.0,1.0,0.0,1.0,1860.0,952.0,1930.0,1,A1,0,2025-07-11
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4084,43,,A6,6 CENTER PLACE,,10306.0,1.0,0.0,1.0,1240.0,680.0,1920.0,1,A6,399998,2025-06-04
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4088,24,,A6,140 ROMA AVENUE,,10306.0,1.0,0.0,1.0,4012.0,784.0,1930.0,1,A6,280000,2024-11-08
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4091,10,,A5,47 MILBANK ROAD,,10306.0,1.0,0.0,1.0,2250.0,1250.0,2001.0,1,A5,650000,2024-11-20
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4091,16,,A6,35 MILBANK ROAD,,10306.0,1.0,0.0,1.0,1200.0,420.0,1930.0,1,A6,311550,2025-09-10
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,4,,A1,177 CEDAR GROVE AVENUE,,10306.0,1.0,0.0,1.0,2352.0,896.0,1925.0,1,A1,535000,2025-10-01
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,11,,A2,49 NEUTRAL AVENUE,,10306.0,1.0,0.0,1.0,2400.0,1088.0,1935.0,1,A2,0,2025-06-24
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,24,,A2,27 NEUTRAL AVENUE,,10306.0,1.0,0.0,1.0,1320.0,504.0,1920.0,1,A2,250000,2025-05-07
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,26,,A1,23 NEUTRAL AVENUE,,10306.0,1.0,0.0,1.0,2880.0,1435.0,2017.0,1,A1,650000,2025-01-22
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,52,,A2,12 MILBANK ROAD,,10306.0,1.0,0.0,1.0,3600.0,792.0,1920.0,1,A2,515000,2025-09-05
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,64,,A1,38 MILBANK ROAD,,10306.0,1.0,0.0,1.0,1800.0,899.0,1910.0,1,A1,482500,2025-07-15
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,70,,A2,52 MILBANK ROAD,,10306.0,1.0,0.0,1.0,2400.0,705.0,1920.0,1,A2,0,2024-11-26
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,339,,A5,16 BARRY CT,,10306.0,1.0,0.0,1.0,2577.0,1300.0,1996.0,1,A5,0,2025-06-02
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,396,,A5,176 MANILA AVENUE,,10306.0,1.0,0.0,1.0,2756.0,1184.0,1965.0,1,A5,668250,2025-03-14
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,445,,A5,24 ROBERTS DRIVE,,10306.0,1.0,0.0,1.0,2380.0,1184.0,1965.0,1,A5,740000,2025-02-04
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,451,,A5,16 ROBERTS DRIVE,,10306.0,1.0,0.0,1.0,2976.0,1184.0,1965.0,1,A5,0,2025-06-17
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,528,,A5,798 TYSENS LANE,,10306.0,1.0,0.0,1.0,2442.0,1050.0,1965.0,1,A5,710000,2025-05-16
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,634,,A5,864 TYSENS LANE,,10306.0,1.0,0.0,1.0,2600.0,1711.0,1984.0,1,A5,0,2024-11-14
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4131,45,,A5,30 PELICAN CIRCLE,,10306.0,1.0,0.0,1.0,1323.0,1825.0,1997.0,1,A5,0,2025-08-14
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4043,63,,B2,98 WINHAM AVENUE,,10306.0,2.0,0.0,2.0,7595.0,3128.0,1925.0,1,B2,0,2024-11-21
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4068,54,,B9,109 HETT AVENUE,,10306.0,2.0,0.0,2.0,2970.0,2200.0,1935.0,1,B9,0,2025-04-23
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4070,93,,B9,256 FINLEY AVENUE,,10306.0,2.0,0.0,2.0,3100.0,2100.0,1986.0,1,B9,0,2025-10-13
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4070,100,,B9,244 FINLEY AVENUE,,10306.0,2.0,0.0,2.0,3100.0,2100.0,1980.0,1,B9,850000,2025-03-10
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4070,170,,B9,253 HETT AVENUE,,10306.0,2.0,0.0,2.0,3100.0,2100.0,1989.0,1,B9,800000,2025-10-01
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4084,24,,B2,29 TOPPING STREET,,10306.0,2.0,0.0,2.0,4960.0,2216.0,1945.0,1,B2,0,2025-06-01
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4088,19,,B3,154 ROMA AVENUE,,10306.0,2.0,0.0,2.0,5022.0,1500.0,1935.0,1,B3,640000,2025-04-01
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4131,26,,B9,68 PELICAN CIRCLE,,10306.0,2.0,0.0,2.0,1986.0,2275.0,1997.0,1,B9,0,2025-09-11
5,NEW DORP-BEACH,03 THREE FAMILY DWELLINGS,1,4069,50,,C0,113 ROMA AVENUE,,10306.0,3.0,0.0,3.0,4000.0,1100.0,1935.0,1,C0,0,2025-06-09
5,NEW DORP-BEACH,04 TAX CLASS 1 CONDOS,1C,4043,1001,,R6,"37 MILTON AVENUE, 2",2,10306.0,1.0,,1.0,,,1940.0,1,R6,568000,2024-12-09
5,NEW DORP-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4079,52,,V0,N/A NEPTUNE STREET,,10306.0,0.0,0.0,0.0,2100.0,0.0,,1,V0,445000,2025-01-14
5,NEW DORP-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4084,41,,V0,N/A CENTER PLACE,,10306.0,0.0,0.0,0.0,1240.0,0.0,,1,V0,399998,2025-06-04
5,NEW DORP-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4084,42,,V0,N/A CENTER PLACE,,10306.0,0.0,0.0,0.0,1240.0,0.0,,1,V0,399998,2025-06-04
5,NEW DORP-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4092,50,,V0,N/A MILBANK ROAD,,10306.0,0.0,0.0,0.0,1200.0,0.0,,1,V0,515000,2025-09-05
5,NEW DORP-BEACH,06 TAX CLASS 1 - OTHER,1,4078,25,,G0,25 NEPTUNE STREET,,10306.0,1.0,0.0,1.0,1200.0,0.0,1925.0,1,G0,815000,2025-07-23
5,NEW DORP-BEACH,14 RENTALS - 4-10 UNIT,2A,4043,72,,S3,74 WINHAM AVENUE,,10306.0,3.0,1.0,4.0,4524.0,2650.0,1960.0,2,S3,750000,2025-06-10
5,NEW DORP-BEACH,29 COMMERCIAL GARAGES,4,4043,113,,G2,628 NEW DORP LANE,,10306.0,0.0,1.0,1.0,4055.0,2000.0,1932.0,4,G2,830000,2025-06-03
5,NEW DORP-BEACH,31 COMMERCIAL VACANT LAND,4,4082,6,,V1,N/A CEDAR GROVE AVENUE,,10306.0,0.0,0.0,0.0,1440.0,0.0,,4,V1,240000,2025-03-05
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,120,,A2,25 BOYLE STREET,,10306.0,1.0,0.0,1.0,43523.0,1674.0,1901.0,1,A2,0,2025-04-22
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,143,,A1,7 NIGHTINGALE STREET,,10306.0,1.0,0.0,1.0,7625.0,2412.0,1960.0,1,A1,0,2025-07-16
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,179,,A2,195 GELDNER AVENUE,,10306.0,1.0,0.0,1.0,4560.0,1180.0,1965.0,1,A2,336353,2025-02-05
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,192,,A1,176 GELDNER AVENUE,,10306.0,1.0,0.0,1.0,8000.0,1020.0,1955.0,1,A1,875000,2025-05-12
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,224,,A2,177 BEACON AVENUE,,10306.0,1.0,0.0,1.0,4200.0,2028.0,1970.0,1,A2,0,2024-11-25
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,234,,A1,197 BEACON AVENUE,,10306.0,1.0,0.0,1.0,4000.0,2093.0,1970.0,1,A1,0,2024-11-07
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,942,102,,A0,124 ST STEPHENS PLACE,,10306.0,1.0,0.0,1.0,6800.0,1684.0,1950.0,1,A0,940000,2025-03-25
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,942,110,,A5,6 ALTAMONT STREET,,10306.0,1.0,0.0,1.0,1914.0,1600.0,1993.0,1,A5,655000,2025-06-06
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,942,116,,A1,2341 RICHMOND ROAD,,10306.0,1.0,0.0,1.0,3440.0,1488.0,1920.0,1,A1,659000,2025-07-15
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,945,69,,A5,10 SYDNEY PLACE,,10306.0,1.0,0.0,1.0,4000.0,1340.0,1920.0,1,A5,0,2025-09-23
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,947,35,,A1,12 ST STEPHENS PLACE,,10306.0,1.0,0.0,1.0,4105.0,2232.0,1970.0,1,A1,0,2025-06-10
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,949,23,,A0,39 SUMMIT AVENUE,,10306.0,1.0,0.0,1.0,6250.0,1216.0,1930.0,1,A0,855000,2025-09-15
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,949,104,,A5,102 BEACON AVENUE,,10306.0,1.0,0.0,1.0,2500.0,1216.0,1960.0,1,A5,680000,2025-02-24
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,148,,A1,36 DI MARCO PLACE,,10306.0,1.0,0.0,1.0,4681.0,2294.0,2015.0,1,A1,1100000,2025-02-27
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,150,,A1,40 DIMARCO PLACE,,10306.0,1.0,0.0,1.0,4681.0,2286.0,2015.0,1,A1,1200000,2025-09-15
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,195,,A1,N/A MILBURN STREET,,10306.0,1.0,0.0,1.0,4901.0,2494.0,2025.0,1,A1,1272813,2025-10-15
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,211,,A1,60 ENFIELD PLACE,,10306.0,1.0,0.0,1.0,4910.0,2494.0,2022.0,1,A1,1255502,2025-09-17
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,212,,A1,64 ENFIELD PLACE,,10306.0,1.0,0.0,1.0,4910.0,2494.0,2022.0,1,A1,1303360,2024-12-10
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,213,,A1,68 ENFIELD PLACE,,10306.0,1.0,0.0,1.0,4998.0,2494.0,2022.0,1,A1,1221900,2024-11-18
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,266,,A1,25 DI MARCO PLACE,,10306.0,1.0,0.0,1.0,5262.0,2324.0,2014.0,1,A1,0,2024-12-20
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,275,,A1,63 ENFIELD PLACE,,10306.0,1.0,0.0,1.0,4417.0,2165.0,2015.0,1,A1,1285000,2025-07-01
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,952,13,,A1,159 ROCKLAND AVENUE,,10306.0,1.0,0.0,1.0,21879.0,1300.0,1920.0,1,A1,0,2025-01-15
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,952,13,,A1,159 ROCKLAND AVENUE,,10306.0,1.0,0.0,1.0,21879.0,1300.0,1920.0,1,A1,750000,2025-02-10
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,952,128,,A2,152 NEVADA AVE,,10306.0,1.0,0.0,1.0,11070.0,1340.0,1920.0,1,A2,924000,2025-09-10
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,952,152,,A3,100 NEVADA AVENUE,,10306.0,1.0,0.0,1.0,15200.0,5055.0,1999.0,1,A3,0,2025-06-06
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,952,187,,A2,40 NEVADA AVENUE,,10306.0,1.0,0.0,1.0,6800.0,2614.0,1970.0,1,A2,925000,2024-12-16
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4302,41,,A1,35 GRACE ROAD,,10306.0,1.0,0.0,1.0,8050.0,1584.0,1930.0,1,A1,0,2025-05-08
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4302,53,,A1,3096 RICHMOND ROAD,,10306.0,1.0,0.0,1.0,4875.0,1056.0,1920.0,1,A1,577500,2025-07-10
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4305,12,,A1,55 DOROTHEA PLACE,,10306.0,1.0,0.0,1.0,4200.0,2132.0,1965.0,1,A1,785000,2025-09-30
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4305,30,,A1,14 HOLLY PLACE,,10306.0,1.0,0.0,1.0,5000.0,2719.0,1930.0,1,A1,838900,2025-05-29
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4305,38,,A1,65 OAKLEY PLACE,,10306.0,1.0,0.0,1.0,3800.0,2132.0,1965.0,1,A1,0,2025-07-30
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4308,33,,A5,61 DALE AVENUE,,10306.0,1.0,0.0,1.0,2500.0,1600.0,2002.0,1,A5,757500,2024-12-23
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4308,37,,A1,67 DALE AVENUE,,10306.0,1.0,0.0,1.0,5000.0,2019.0,1925.0,1,A1,640000,2025-07-24
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4308,58,,A1,109 DALE AVENUE,,10306.0,1.0,0.0,1.0,4550.0,1400.0,1925.0,1,A1,610000,2025-06-27
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4308,97,,A1,32 BEACH AVENUE,,10306.0,1.0,0.0,1.0,7000.0,2400.0,1955.0,1,A1,1400000,2025-02-21
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4311,27,,A2,40 EBONY STREET,,10306.0,1.0,0.0,1.0,8000.0,1194.0,1938.0,1,A2,700000,2025-02-12
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4313,29,,A5,56 DALTON AVE,,10306.0,1.0,0.0,1.0,2000.0,1672.0,1988.0,1,A5,0,2025-08-11
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4316,41,,A5,140 DALTON AVENUE,,10306.0,1.0,0.0,1.0,2700.0,1216.0,1960.0,1,A5,0,2025-10-09
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4316,67,,A5,123 CRANFORD AVENUE,,10306.0,1.0,0.0,1.0,2700.0,1216.0,1965.0,1,A5,650000,2025-05-28
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4316,73,,A5,107 CRANFORD AVENUE,,10306.0,1.0,0.0,1.0,2400.0,1280.0,1960.0,1,A5,0,2025-05-28
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4316,92,,A5,69 CRANFORD AVENUE,,10306.0,1.0,0.0,1.0,2350.0,1200.0,1970.0,1,A5,0,2025-08-04
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4340,10,,A5,81 BELFAST AVENUE,,10306.0,1.0,0.0,1.0,2450.0,1176.0,1960.0,1,A5,680000,2025-05-28
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4340,64,,A5,102 BISHOP STREET,,10306.0,1.0,0.0,1.0,3495.0,1176.0,1965.0,1,A5,0,2025-05-02
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4342,12,,A5,83 VINCENT AVENUE,,10306.0,1.0,0.0,1.0,2625.0,1360.0,1960.0,1,A5,745000,2025-07-24
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4342,52,,A5,102 BELFAST AVENUE,,10306.0,1.0,0.0,1.0,2550.0,1360.0,1965.0,1,A5,696105,2025-01-08
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4343,38,,A5,118 VINCENT AVENUE,,10306.0,1.0,0.0,1.0,2360.0,1536.0,1975.0,1,A5,680000,2025-06-09
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4343,44,,A5,106 VINCENT AVENUE,,10306.0,1.0,0.0,1.0,2000.0,2736.0,1975.0,1,A5,630000,2025-08-20
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4344,57,,A5,72 MOBILE AVENUE,,10306.0,1.0,0.0,1.0,2500.0,1360.0,1960.0,1,A5,510000,2025-04-03
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4344,58,,A5,70 MOBILE AVENUE,,10306.0,1.0,0.0,1.0,2500.0,1360.0,1960.0,1,A5,0,2025-01-31
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4349,56,,A5,106 EAST BROADWAY,,10306.0,1.0,0.0,1.0,3920.0,1600.0,1965.0,1,A5,0,2025-05-15
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4349,64,,A5,88 EAST BROADWAY,,10306.0,1.0,0.0,1.0,3024.0,1720.0,1965.0,1,A5,738000,2025-02-07
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4357,54,,A5,19 PARK STREET,,10306.0,1.0,0.0,1.0,2800.0,752.0,1970.0,1,A5,680000,2024-11-21
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4358,21,,A5,208 TYSENS LANE,,10306.0,1.0,0.0,1.0,2780.0,1152.0,1960.0,1,A5,625000,2025-09-10
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4358,30,,A5,22 WILEY PLACE,,10306.0,1.0,0.0,1.0,3100.0,1960.0,1965.0,1,A5,0,2025-06-10
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4358,40,,A5,39 PARK STREET,,10306.0,1.0,0.0,1.0,2400.0,1386.0,1975.0,1,A5,0,2025-05-30
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4359,72,,A5,91 PARK STREET,,10306.0,1.0,0.0,1.0,2470.0,1156.0,1960.0,1,A5,0,2025-04-11
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4363,42,,A5,102 PARK STREET,,10306.0,1.0,0.0,1.0,2475.0,1156.0,1965.0,1,A5,620000,2024-11-13
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4369,33,,A5,24 BARBARA STREET,,10306.0,1.0,0.0,1.0,2600.0,1296.0,1960.0,1,A5,663000,2024-12-23
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4370,58,,S1,2889 AMBOY ROAD,,10306.0,1.0,1.0,2.0,5310.0,2010.0,1965.0,1,S1,0,2025-03-04
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4370,58,,S1,2889 AMBOY ROAD,,10306.0,1.0,1.0,2.0,5310.0,2010.0,1965.0,1,S1,0,2025-05-09
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4394,8,,A1,57 CEDARVIEW AVENUE,,10306.0,1.0,0.0,1.0,4000.0,1744.0,1940.0,1,A1,810000,2025-01-16
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4302,87,,B2,3034 RICHMOND ROAD,,10306.0,2.0,0.0,2.0,4473.0,2650.0,2024.0,1,B2,1527375,2025-05-27
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4311,82,,B2,7 DALTON AVENUE,,10306.0,2.0,0.0,2.0,2248.0,1728.0,1994.0,1,B2,688000,2025-02-25
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4316,25,,B2,112 DALTON AVENUE,,10306.0,2.0,0.0,2.0,6706.0,2360.0,1965.0,1,B2,1300000,2025-02-14
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4340,78,,B9,76 BISHOP STREET,,10306.0,2.0,0.0,2.0,2807.0,1600.0,2002.0,1,B9,0,2024-11-06
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4340,80,,B9,70 BISHOP STREET,,10306.0,2.0,0.0,2.0,2805.0,1600.0,2002.0,1,B9,0,2025-02-17
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4361,11,,B3,27 EAST BROADWAY,,10306.0,2.0,0.0,2.0,2805.0,1920.0,1965.0,1,B3,0,2025-06-06
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4369,36,,B2,18 BARBARA STREET,,10306.0,2.0,0.0,2.0,8262.0,2392.0,1965.0,1,B2,1,2025-07-17
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4370,77,,B2,27 WOLVERINE STREET,,10306.0,2.0,0.0,2.0,6000.0,1940.0,1970.0,1,B2,1029500,2024-11-19
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4371,32,,B3,56 WOLVERINE STREET,,10306.0,2.0,0.0,2.0,6192.0,1120.0,1960.0,1,B3,825000,2025-09-04
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4371,34,,B2,50 WOLVERINE STREET,,10306.0,2.0,0.0,2.0,4000.0,2200.0,1970.0,1,B2,935000,2024-12-20
5,NEW DORP-HEIGHTS,02 TWO FAMILY DWELLINGS,1,4394,12,,B2,47 CEDARVIEW AVENUE,,10306.0,2.0,0.0,2.0,4500.0,3074.0,1960.0,1,B2,999000,2025-08-21
5,NEW DORP-HEIGHTS,04 TAX CLASS 1 CONDOS,1A,942,1008,,R3,"2437 RICHMOND ROAD, 8",8,10306.0,1.0,,1.0,,,2004.0,1,R3,0,2024-11-06
5,NEW DORP-HEIGHTS,04 TAX CLASS 1 CONDOS,1A,4312,1008,,R3,3160B RICHMOND ROAD,,10306.0,1.0,,1.0,,,1987.0,1,R3,1000,2025-01-09
5,NEW DORP-HEIGHTS,04 TAX CLASS 1 CONDOS,1A,4312,1008,,R3,3160B RICHMOND ROAD,,10306.0,1.0,,1.0,,,1987.0,1,R3,340000,2025-03-27
5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND,1B,947,31,,V0,N/A ST STEPHENS PLACE,,10314.0,0.0,0.0,0.0,2500.0,0.0,,1,V0,0,2025-06-10
5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND,1B,950,149,,V0,N/A RICHMOND ROAD,,10306.0,0.0,0.0,0.0,14263.0,0.0,,1,V0,0,2025-03-17
5,NEW DORP-HEIGHTS,05 TAX CLASS 1 VACANT LAND,1B,952,153,,V0,N/A NEVADA AVENUE,,10306.0,0.0,0.0,0.0,10000.0,0.0,,1,V0,0,2025-06-06
