FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,GRC,Greece,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1417.76097503008,1678.36971419519,1864.49765083101,2021.44881656281,2063.58650741081,2194.10546092237,2361.11862236753,2465.68057766395,2728.05190695342,2858.92407401215,2678.74840499371,2356.13654762087,2214.80629597803,2185.09136811701,2094.47959770264,2192.19072229064,2322.72597467799,2324.13045137244,2403.1622215565,2590.84750851167,2765.26291140401,3001.57311831743,3297.95258133849,
A,Annual,GRD,Grenada,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,391.422139895131,409.517503958981,470.625532466536,447.61659237672,461.817035281005,515.239574542048,504.863919285665,561.776886945375,592.33837150349,559.83199916961,560.532510818734,614.661574085707,619.411210335708,637.500423038062,594.019862698015,628.531834621452,638.712374888107,725.307271381489,761.460847233106,837.320497166831,787.142641251432,862.165087468742,918.997289702069,
A,Annual,GTM,Guatemala,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,272.506085154712,313.587563157028,320.339730943712,334.443844634302,349.240250213057,354.955332629933,390.692015471876,403.06884941229,408.997222679055,413.552892285151,406.786987486182,409.439636459184,431.3105715869,420.217712529405,445.926860087468,479.700932340524,485.536610485847,495.828591897987,513.930765477227,541.908908766325,555.797919021175,668.185294953033,783.138578071011,
A,Annual,GUY,Guyana,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,156.974470023918,158.287965627696,172.560794280614,179.164669784544,193.01675476108,213.032080607648,239.911639322445,282.686643936462,291.8100845458,314.928932778107,331.506518456617,378.684509028527,393.3481172738,424.312223683973,437.568749815502,455.604657890396,458.598056689517,523.074357728919,616.79308172919,648.059908456978,1041.09338682279,1119.77106776322,1229.4951194566,
A,Annual,HIC,High income,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2252.426349141881,2424.955362385868,2612.37202394723,2783.047197576743,2939.3879676579,3106.187993786412,3332.998933700589,3517.154072435189,3703.981691256648,3894.385774518674,4006.9362362166735,4175.237858696842,4316.19934509832,4468.564240945758,4641.967780814837,4804.243639142291,4990.194056318753,5173.757119296597,5385.545851770343,5688.771879767177,6264.508752491089,6631.352227642302,6928.100817641469,
A,Annual,HND,Honduras,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,162.164006435985,156.846160907869,169.502447134904,194.334561290854,205.710376659286,240.296412990555,270.280137602703,296.190868413472,327.40216333799,328.86934084348,327.81271602024,342.945680672281,346.103456932759,347.561749492889,348.221417025781,356.111348942246,390.854895824505,383.244180165051,412.808565732666,426.797054531812,479.84569304219,562.649132443107,556.834380107658,
A,Annual,HPC,Heavily indebted poor countries (HIPC),WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,50.03544540462752,52.76761629267541,56.90586032124395,62.0879843657121,67.325024336874,74.4676084169568,84.22715823406223,88.78297984955277,90.56043346562151,98.067256417463,100.24805882776388,103.0517158361512,103.28369944300734,109.95331671835125,114.7902259544368,118.40260609099856,124.58849176087998,121.87236669351314,120.906906827113,127.5788467287195,134.53913907607335,142.43490407349285,147.18473258803536,
A,Annual,HRV,Croatia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,811.173663811967,836.429025365542,799.345033917014,861.980157642403,955.473832116087,1056.76574881646,1232.63919294463,1445.05797646137,1604.32931258661,1632.94895552218,1598.48099929593,1612.71283118939,1644.48402915532,1420.10207796252,1475.16848777804,1553.30975268371,1692.231158711,1798.32898591534,1943.08483340669,2174.23080513248,2341.57720305744,2867.46064386321,3054.54438754535,
A,Annual,HTI,Haiti,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,88.943207825726,83.616419850691,75.3202939859778,78.4532289487872,78.9660347936542,81.9878090159553,85.746405289615,99.6242316507313,102.851043344893,100.008903367231,122.566101487878,168.97594321239,156.484620357645,123.313312611303,136.321817938254,149.519120042404,150.609560283931,122.287034508449,142.95791294312,125.563072814092,101.626050831512,110.490695736535,106.828664623125,
A,Annual,HUN,Hungary,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,802.676557554202,900.733980760049,1032.77498460196,1255.44650765541,1260.98469924248,1364.59936227295,1429.15092740082,1374.43367482925,1467.76751083469,1495.35047226924,1616.92744546183,1720.48940156809,1722.25780362074,1773.08559698129,1808.39710749348,1834.46174795721,1949.24902543707,1987.2351002412,2098.96075227803,2207.80676798597,2546.77596044347,2847.05942784836,2906.88270517611,2769.77742768138
A,Annual,IBD,IBRD only,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,214.4804395945525,230.1800482536321,243.1207364443816,259.32351461296804,277.8692289401282,300.72332397730344,329.3848177613125,357.5129632025749,392.24343810108905,433.63659089146944,448.1927239124032,476.93162471055234,514.3580685285865,551.4269668209317,573.2126465559509,593.8325045589276,616.4422733333371,641.1854298676187,680.4482917204053,723.421652632172,778.797866189635,848.509215488949,900.7456080423556,
A,Annual,IBT,IDA & IBRD total,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,181.00815969293143,193.58778734721105,203.3126237528255,218.43513331865296,233.344506960064,252.2608277516196,275.89737632971304,297.79232642663106,324.47836442176657,356.97407307078174,366.6314821933156,388.1115626308852,416.4584605940461,445.3460364756339,462.4268368439389,478.3679976546819,495.3930615709701,512.1138769589226,539.9324214189849,572.4279910981569,613.5894346649529,667.8881822622051,705.5946515112696,
A,Annual,IDA,IDA total,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,59.534095271214674,62.476459595968784,65.05693490831837,77.47328945745448,81.78565276518232,89.4041502540501,98.54368324025484,102.52715897274732,105.90527930368395,112.94887007148044,112.79718390861444,115.120443218877,118.98815197289925,128.80116957031476,135.28794840035224,141.22795972968206,146.16322639530824,146.65561031758392,147.1908258532845,153.7266438522267,162.405871405616,182.5588413336778,194.08170671660864,
A,Annual,IDB,IDA blend,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,79.10663408737116,81.17158551718886,80.01847624815782,105.8552998028192,107.72243331173613,117.67353478354286,127.4902522186744,129.60653936342766,132.47239117774473,138.39394518518515,134.18221041971066,134.84897457067504,139.7235100045932,149.70495615761422,154.05071710857482,159.95535198700247,163.54548761277,167.87582569799616,165.08555599573185,171.2115170354826,185.60284034496004,219.2004715310639,239.26094382926507,
A,Annual,IDN,Indonesia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,93.4815651114107,111.705523964646,109.343034488022,130.880558596639,131.416241218034,168.901126533674,187.541899739933,217.916522587954,211.014178109791,221.315305078129,233.101458229411,267.164669784463,278.331810330348,284.301186239696,300.267021030031,295.747569639123,313.407747247999,314.387253022503,331.110606230502,352.023121507579,411.502581471369,479.763025013484,390.151305765086,
A,Annual,IDX,IDA only,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,48.90464018613595,52.28693501135997,57.11238808191827,62.34775924915812,67.92438664924109,74.25736271243717,83.00237778020644,87.93703195151714,91.5288634536809,99.12398288261372,100.81911960486067,104.0465604323767,107.3408981551919,117.20067425909718,124.8800001809841,130.85470875795832,136.56431540354797,135.08856650647184,137.46311051938832,144.2537052330742,149.87808832712238,162.81837665927586,169.79645342567397,
A,Annual,IND,India,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,85.8336397466886,95.3952345656445,98.2382864495927,100.391026551638,107.980152873183,113.203310523262,118.153707139472,125.604463607475,130.35297005627,137.831583061422,140.318284345209,144.61488083058,160.212941578888,187.424902305692,187.03636645432,193.853292259905,201.688409177995,178.727969988627,187.624845358096,202.823109534919,217.085321646978,246.756555073224,273.1495707615,
A,Annual,IRL,Ireland,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1795.08950873427,2100.65779030386,2369.66885993097,2563.45745406122,2825.26655919155,3128.88839126794,3376.39019636092,3702.28667240341,4059.45061637722,4377.33388396938,4557.41892060388,4791.45179927418,4927.18032756804,4931.94417212079,4885.84226970859,5093.67932892004,5375.68850845063,5582.93193169313,5544.28548655774,6144.64387592725,6885.15863435953,7567.91297321101,8298.37493373468,
A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,481.796432641041,538.551332930576,536.29350345936,633.048482598763,662.960659909789,719.45673856657,749.024785016311,783.041754386539,825.647482089037,1019.29817859466,1109.10245094831,1127.31973113408,999.486134484079,862.70442412938,978.783257159559,1031.26612128482,1164.70374925499,1180.68630082844,1157.54074466808,915.969555039865,819.163882264439,949.617949689057,966.182615955583,
A,Annual,IRQ,Iraq,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,184.335481549574,362.371384932338,285.277237343215,254.91639279639,346.599666188949,357.328978543366,440.831132051093,394.721736520859,361.94533788855,387.030166327772,410.05947735211,374.482674146242,310.473428559433,414.147055808896,416.448622145402,425.510842879521,461.706569323335,545.166762270945,511.309808486423,465.977634429477,
A,Annual,ISL,Iceland,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2649.74371458908,2789.99823890031,3065.41955312958,3180.66095516985,3321.49237913424,3338.11629983533,3396.14354231735,3463.52965626363,3647.39162329644,3672.24965188464,3324.10552842263,3378.03145477622,3456.00661225226,3651.99720634196,3811.87836997824,3998.99726969562,4359.9463738105,4629.74616261318,4824.62861688134,5227.25494139018,5381.65909101738,6015.16861211774,6699.92548037952,6474.59661449344
A,Annual,ISR,Israel,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1749.66607197713,1858.37215319485,1854.44348384301,1738.98863709116,1823.98454141895,1822.04175177104,1820.61273784922,1945.01643137125,1972.62167521108,2005.12422766386,2096.7344661811,2215.29927023316,2344.71563857451,2514.02722792017,2546.28025702747,2620.77844673681,2822.07615001507,2949.81977416572,3035.32613663784,3114.74855373886,3322.78131299576,3708.05114376756,4008.77341979775,
A,Annual,ITA,Italy,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2049.40510233914,2170.31340970543,2263.52445223138,2294.42886574085,2421.30785408756,2516.80314975952,2741.7660406163,2788.6544192436,3040.12281038065,3102.40823422199,3138.81594832607,3211.93405699887,3212.63547433489,3216.07181060038,3210.07363469623,3264.64283182309,3481.57346696857,3605.16075591686,3732.51046145279,4016.7138935684,4239.94846316011,4655.69188074316,4981.17700236776,4934.62771246372
A,Annual,JAM,Jamaica,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,364.797108150379,343.16160879071,325.129009349554,303.808753655809,357.750323706104,350.288609037207,342.173708497838,448.579239800223,476.184539312284,418.689174073537,427.797977516722,437.584551155339,410.009385617842,429.575730183182,454.26860432902,510.141890952026,542.129439219885,612.300341675963,619.151844669938,648.963491274552,641.814165094734,758.875280374611,924.647685153903,
A,Annual,JOR,Jordan,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,543.434037836971,587.847427328794,604.060838702119,592.523129836627,638.160568048633,682.036077507271,648.085389026591,698.46042202655,762.370174587271,856.978256962173,769.253834404335,784.811570091421,766.038665706618,712.10605481184,671.428730714465,685.582163364452,629.22261113248,683.324276116568,685.204428083082,704.697749311858,697.701000201198,750.937172824338,767.449635621773,
A,Annual,JPN,Japan,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1916.74726867149,2021.11336500466,2103.85401421516,2201.270441112,2322.15184211298,2460.92470181622,2582.56229096229,2722.17470030725,2851.25986584271,3002.0171067429,3199.56628817627,3790.28694623871,4003.80371694054,4196.74755288533,4236.89382277284,4391.83999477052,4324.3399171434,4413.18629236203,4522.3413919771,4679.33218824469,4755.30105839887,4985.14679318524,5387.27003800472,
A,Annual,KAZ,Kazakhstan,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,308.58273391382,297.363612300413,343.545383423205,392.131080164427,469.035617560208,515.989085401622,508.524153831668,448.141612870447,522.663808082592,604.01132081011,510.043953482498,524.635376244032,649.298960617777,633.167042292422,713.736409140131,684.993302164024,789.882704582995,733.938915362826,711.55778408746,737.960061879813,967.655231463756,1088.21722840855,1129.01131017704,
A,Annual,KEN,Kenya,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,75.5376784243785,80.5422658606731,81.8679765932869,87.2051501138352,93.9854142849831,98.8459769333909,117.311248814793,127.628763234644,127.607300795299,131.235953328189,141.960839570636,143.073445685989,143.519052155973,154.554665440907,167.273249168078,178.417928710105,190.42606296273,171.039205289815,186.4665705054,208.51188374672,212.395144734721,238.105379807135,248.397108730233,
A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,80.1025028212534,82.8139023808281,89.5054859408114,122.852729623702,142.595100033349,174.873603439345,205.943631020013,190.355710820901,196.878635840659,213.316496025023,212.77140806309,231.004942137646,303.064449156738,326.574222849188,311.68692722573,299.07254965652,298.756157235013,311.079991462403,262.583657269885,231.852995708269,247.157177999943,288.014278227514,310.737291516241,
A,Annual,KHM,Cambodia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,68.6642143717701,80.253215005717,88.4036763357179,92.7109737232176,105.753793759538,117.604165326899,117.988711823805,105.372880125638,151.079607459747,172.088684991792,165.600940971069,193.529116136681,206.00883772149,214.302804861922,211.772642854546,208.541149548335,217.751562589923,221.119161130868,257.991280970794,313.470156961497,314.832905075518,353.707657083609,333.341671151302,
A,Annual,KIR,Kiribati,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,129.495140886339,182.025193813985,181.508712801547,166.458557409609,191.393429284796,188.550042988447,190.088216334116,193.166521006263,233.092281023234,222.272191216892,150.343668030155,142.667832778999,150.836068641055,172.924691835072,181.986955678593,160.629563157393,205.310844984164,225.937133526257,271.23776153887,258.287681976637,341.370571678103,329.372980646935,302.549817307056,
A,Annual,KNA,St. Kitts and Nevis,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,736.111397307587,713.732358319309,740.068097962078,770.682708433855,775.928607452886,921.595788102718,1030.05188937933,1021.69682865885,1277.01233882517,1235.324549869,1235.279940637,1267.25813767946,1178.72065472574,1245.76861524281,1276.01489361639,1382.32962718861,1539.5692556093,1569.75701869012,1524.73238923032,1714.10865485287,1621.63727006757,1836.63585264662,1945.87873099424,
A,Annual,KOR,"Korea, Rep.",WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,718.44421515886,858.295259920971,873.39163025737,1032.00146679089,1103.55133641502,1227.37877374813,1400.0228012172,1515.94010882228,1640.36758167075,1767.75338724601,1943.24597885276,2025.88992079147,2098.08796370405,2176.6140969095,2306.32572131575,2550.28836884431,2723.65312635609,2879.59136197425,3208.75899564561,3564.59472960944,3770.28327835035,4344.08481094399,4859.74592798416,5350.0739191393
A,Annual,KWT,Kuwait,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1293.74102045596,1866.47510468183,1866.05596020523,1925.80087795009,1820.54351958993,1710.90666743706,1622.62969753241,1761.90585761875,1738.12474043413,2168.6236278211,2014.26581820558,1843.973503765,1935.85331947673,1952.32224609337,2057.64171905704,1991.33423227863,2089.20031714962,2310.3216388011,2596.78386397232,2642.75520942934,2908.13467927801,2870.06302103838,2415.12917189967,
A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,571.5410330925878,600.6258631313614,609.3703538765016,624.7231609320366,663.1573663752266,709.8030718278214,772.3536861668498,842.3262324246658,885.9594965810818,933.4340258881722,952.975518444149,995.2900333287616,1015.4460548304214,1075.0794092063225,1119.2182275243597,1158.2239579864704,1152.57570129121,1219.4522058704624,1249.9908659476146,1284.069360854755,1286.2191334167298,1431.4602244127643,1505.6453936869293,
A,Annual,LAO,Lao PDR,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,79.4581282750249,86.9088443948812,83.170585698989,107.096066311222,91.8195225662342,93.6771479684298,92.1328868983761,106.427837351664,98.7457137273685,133.117047291126,115.654602183865,81.6579739874758,99.3826236640865,125.593931487458,133.728431195467,150.007348552662,160.095772181999,181.570106294175,173.027695411796,212.542057045994,164.288755351058,234.317617515288,188.931780249903,
A,Annual,LBN,Lebanon,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,847.484050369776,861.133515861192,783.844874532528,749.949998538827,768.545190778323,756.284343526775,893.015250281456,971.8612538428,970.380912512644,952.022875069415,1093.58959744302,1224.53269394249,1097.35784823047,1089.04921892261,1114.28786295589,1127.58198182713,1301.02842486655,1378.25463018198,1474.2859572392,1553.97223905963,896.647432846274,519.171108830177,653.259384259288,
A,Annual,LBR,Liberia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,25.4823656106823,20.5803016688095,21.2489452560382,17.8658799799494,44.7991395559085,52.6486194495186,47.3723505106485,37.3904869936964,53.7849442292762,106.360604838314,99.5113438677067,98.5898605882927,89.0730618870833,89.4639143544537,113.64733149507,126.198640308223,130.656683345986,155.240971029712,162.49200519173,122.765556756433,182.081570533935,210.317894546523,224.437983417682,
A,Annual,LBY,Libya,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,706.131294057536,823.670749747624,980.920095503704,929.141758462139,831.396886152924,698.788640720992,665.443647643701,748.144557520659,691.383898745359,1040.0032942235,991.735275929992,630.91319353486,1104.59764253689,1140.04230998898,1022.24295872143,1219.97202610437,1278.65181113231,1071.81685350506,1212.94051375301,1231.6260493171,1108.28048195737,1161.18823982611,969.214089905171,
A,Annual,LCA,St. Lucia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,452.743799667926,465.908019586301,495.614308091445,508.300657575823,505.446064693872,525.411021278192,602.35852590889,673.225769181602,654.936952545351,659.878461980075,642.476042807937,684.402415982339,656.373604854155,695.576027321,649.354322763898,626.283950311811,651.591064941269,669.840051073128,673.115727466495,676.172074290703,793.847280973315,775.90725269621,882.554745142603,
A,Annual,LCN,Latin America & Caribbean,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,577.4743118119213,606.5164716543268,616.3749704537532,632.8490943267519,670.351397531163,715.8368043497899,780.4709278366312,851.9682211653205,897.2568123727671,945.4403667049144,967.6111567751316,1013.5063322038674,1037.380561523421,1100.561431944299,1148.351816354835,1190.832666896695,1192.3292977047026,1265.093614287905,1300.6923327482812,1281.864403775775,1288.8922474102253,1435.1340748913435,1518.35054738624,
A,Annual,LDC,Least developed countries: UN classification,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,40.48020625584425,45.79745640088954,49.600189829087896,54.71868390073121,60.2571528272776,64.42555324913788,72.42409537654181,77.4499751595081,81.17351062705306,88.67543191713496,88.07570570635566,90.10934161229056,93.50025003291208,101.70498209415688,108.33923320985392,112.27704390471752,119.15525976334882,119.07880041878325,119.77180754719754,124.23466720203282,127.68167615675416,136.72414705336578,143.97432877744433,
