,Code,Year,coffe_prod,Entity,GDP
1808,IDN,2004,0.647385,Indonesia,0.92180624
1809,IDN,2005,0.640365,Indonesia,1.0076102
1810,IDN,2006,0.682158,Indonesia,1.1186656
1811,IDN,2007,0.676475,Indonesia,1.2529876
1812,IDN,2008,0.698016,Indonesia,1.5027748
1813,IDN,2009,0.682591,Indonesia,1.666514
1814,IDN,2010,0.684076,Indonesia,1.9775054
1815,IDN,2011,0.6386,Indonesia,2.3961545
1816,IDN,2012,0.691163,Indonesia,2.5613094
1817,IDN,2013,0.6758,Indonesia,2.620225
1818,IDN,2014,0.6439,Indonesia,2.6682062
1819,IDN,2015,0.639412,Indonesia,2.6477587
1820,IDN,2016,0.639305,Indonesia,2.698172
1821,IDN,2017,0.717962,Indonesia,2.8160722
1822,IDN,2018,0.756051,Indonesia,3.0107157
1823,IDN,2019,0.752512,Indonesia,3.137931
1869,JAM,2006,0.01239,Jamaica,0.019535192
1870,JAM,2007,0.015117,Jamaica,0.020697547
1872,JAM,2009,0.012456,Jamaica,0.020663855
1883,KEN,1961,0.0281,Kenya,0.014133656
1884,KEN,1962,0.05,Kenya,0.015247818
1885,KEN,1963,0.0405,Kenya,0.015612365
1886,KEN,1964,0.0414,Kenya,0.017058314
1887,KEN,1965,0.0393,Kenya,0.01798089
1888,KEN,1966,0.0569,Kenya,0.019786908
1889,KEN,1967,0.048,Kenya,0.020572987
1890,KEN,1968,0.0396,Kenya,0.020494836
1891,KEN,1969,0.0524,Kenya,0.021888168
1892,KEN,1970,0.0583,Kenya,0.020260495
1893,KEN,1971,0.0595,Kenya,0.021994377
1894,KEN,1972,0.062048,Kenya,0.024231805
1895,KEN,1973,0.07119,Kenya,0.024992289
1896,KEN,1974,0.070103,Kenya,0.027906181
1897,KEN,1975,0.066152,Kenya,0.028067516
1898,KEN,1976,0.080303,Kenya,0.028614205
1899,KEN,1977,0.101218,Kenya,0.032017533
1900,KEN,1978,0.084332,Kenya,0.034635846
1901,KEN,1979,0.075082,Kenya,0.034658976
1902,KEN,1980,0.091334,Kenya,0.03654974
1903,KEN,1981,0.099717,Kenya,0.037305004
1904,KEN,1982,0.087436,Kenya,0.038617702
1905,KEN,1983,0.086064,Kenya,0.040833122
1906,KEN,1984,0.1185,Kenya,0.043699134
1907,KEN,1985,0.0936,Kenya,0.04463951
1908,KEN,1986,0.113926,Kenya,0.04820159
1909,KEN,1987,0.104679,Kenya,0.048816095
1910,KEN,1988,0.1287,Kenya,0.05173941
1911,KEN,1989,0.1169,Kenya,0.052305674
1912,KEN,1990,0.1039,Kenya,0.054920565
1913,KEN,1991,0.0864,Kenya,0.056141976
1914,KEN,1992,0.0853,Kenya,0.054881194
1915,KEN,1993,0.0751,Kenya,0.05814503
1916,KEN,1994,0.0799,Kenya,0.066930733
1917,KEN,1995,0.0954,Kenya,0.06441345
1918,KEN,1996,0.097976,Kenya,0.06713082
1919,KEN,1997,0.068642,Kenya,0.068365287
1920,KEN,1998,0.053715,Kenya,0.068740194
1921,KEN,1999,0.0681,Kenya,0.069473845
1922,KEN,2000,0.1007,Kenya,0.06873071
1923,KEN,2001,0.0517,Kenya,0.07161159
1924,KEN,2002,0.0519,Kenya,0.06982637
1925,KEN,2003,0.055443,Kenya,0.068460057
1926,KEN,2004,0.048431,Kenya,0.07154906
1927,KEN,2005,0.0452,Kenya,0.07668247
1928,KEN,2006,0.0483,Kenya,0.08466345
1929,KEN,2007,0.053368,Kenya,0.090141975
1930,KEN,2008,0.042,Kenya,0.093471015
1931,KEN,2009,0.054,Kenya,0.09920861
1932,KEN,2010,0.042,Kenya,0.10963783
1933,KEN,2011,0.0363,Kenya,0.119047045
1934,KEN,2012,0.049,Kenya,0.12943923
1935,KEN,2013,0.0398,Kenya,0.13889705
1936,KEN,2014,0.0495,Kenya,0.1534236
1937,KEN,2015,0.042,Kenya,0.16940448
1938,KEN,2016,0.0461,Kenya,0.1826029
1939,KEN,2017,0.03862,Kenya,0.20314007
1940,KEN,2018,0.041375,Kenya,0.21213975
1941,KEN,2019,0.0445,Kenya,0.22273846
1968,LAO,1996,0.01002,Laos,0.008795778
1969,LAO,1997,0.0123,Laos,0.00935846
1970,LAO,1998,0.016999,Laos,0.009494371
1971,LAO,1999,0.01753,Laos,0.010387528
1972,LAO,2000,0.0235,Laos,0.010487471
1973,LAO,2001,0.025796,Laos,0.012430358
1974,LAO,2002,0.032197,Laos,0.013967845
1975,LAO,2003,0.02785,Laos,0.014060615
1976,LAO,2004,0.0231,Laos,0.015172423
1977,LAO,2005,0.025,Laos,0.015979873
1978,LAO,2006,0.02525,Laos,0.019433388
1979,LAO,2007,0.0332,Laos,0.021996927
1980,LAO,2008,0.038985,Laos,0.02341458
1981,LAO,2009,0.046035,Laos,0.026251346
1982,LAO,2010,0.04629,Laos,0.027937341
1983,LAO,2011,0.05201,Laos,0.03186866
1984,LAO,2012,0.08733,Laos,0.038744216
1985,LAO,2013,0.092045,Laos,0.04200694
1986,LAO,2014,0.11358,Laos,0.04464758
1987,LAO,2015,0.135925,Laos,0.04467857
1988,LAO,2016,0.1366,Laos,0.047501234
1989,LAO,2017,0.150795,Laos,0.050523754
1990,LAO,2018,0.154435,Laos,0.05166292
1991,LAO,2019,0.17138,Laos,0.054384284
2005,LBR,1977,0.010076,Liberia,0.003966301
2008,LBR,1980,0.012742,Liberia,0.0039334787
2010,LBR,1982,0.011734,Liberia,0.0034446774
2012,LBR,1984,0.0115,Liberia,0.0033659904
2048,MDG,1961,0.054,Madagascar,0.008955592
2049,MDG,1962,0.073,Madagascar,0.009368839
2050,MDG,1963,0.062,Madagascar,0.009365929
2051,MDG,1964,0.070415,Madagascar,0.009524794
2052,MDG,1965,0.06564,Madagascar,0.009421687
2053,MDG,1966,0.071535,Madagascar,0.009884176
2054,MDG,1967,0.073065,Madagascar,0.01035059
2055,MDG,1968,0.07085,Madagascar,0.011199569
2056,MDG,1969,0.063945,Madagascar,0.011618384
2057,MDG,1970,0.066555,Madagascar,0.012300853
2058,MDG,1971,0.05771,Madagascar,0.012821948
2059,MDG,1972,0.068585,Madagascar,0.01254575
2060,MDG,1973,0.07388,Madagascar,0.012155721
2061,MDG,1974,0.0809,Madagascar,0.012180882
2062,MDG,1975,0.08356,Madagascar,0.012228007
2063,MDG,1976,0.07893,Madagascar,0.012365937
2064,MDG,1977,0.09152,Madagascar,0.012573919
2065,MDG,1978,0.0782,Madagascar,0.01235808
2066,MDG,1979,0.081565,Madagascar,0.013271539
2067,MDG,1980,0.07988,Madagascar,0.013481373
2068,MDG,1981,0.08346,Madagascar,0.013078856
2069,MDG,1982,0.081225,Madagascar,0.013245685
2070,MDG,1983,0.080855,Madagascar,0.013898794
2071,MDG,1984,0.0814,Madagascar,0.014352846
2072,MDG,1985,0.0785,Madagascar,0.015040885
2073,MDG,1986,0.08228,Madagascar,0.018022496
2074,MDG,1987,0.08075,Madagascar,0.016517646
2075,MDG,1988,0.0835,Madagascar,0.016384471
2076,MDG,1989,0.0882,Madagascar,0.015874947
2077,MDG,1990,0.085,Madagascar,0.01651525
2078,MDG,1991,0.083865,Madagascar,0.015453878
2079,MDG,1992,0.079882,Madagascar,0.014981007
2080,MDG,1993,0.078,Madagascar,0.015298796
2081,MDG,1994,0.07,Madagascar,0.015299285
2082,MDG,1995,0.068,Madagascar,0.015827306
2083,MDG,1996,0.068,Madagascar,0.016614154
2084,MDG,1997,0.055,Madagascar,0.017325566
2085,MDG,1998,0.06,Madagascar,0.018249128
2086,MDG,1999,0.065,Madagascar,0.019227513
2087,MDG,2000,0.05808,Madagascar,0.020015245
2088,MDG,2001,0.06453,Madagascar,0.021202567
2089,MDG,2002,0.06152,Madagascar,0.019542888
2090,MDG,2003,0.070315,Madagascar,0.021997824
2091,MDG,2004,0.067775,Madagascar,0.023994737
2092,MDG,2005,0.0555,Madagascar,0.025512767
2093,MDG,2006,0.061635,Madagascar,0.026981198
2094,MDG,2007,0.05647,Madagascar,0.028095037
2095,MDG,2008,0.056978,Madagascar,0.031673838
2096,MDG,2009,0.057491,Madagascar,0.03158416
2097,MDG,2010,0.058178,Madagascar,0.034949984
2098,MDG,2011,0.055698040000000004,Madagascar,0.03823945
2099,MDG,2012,0.053363680000000004,Madagascar,0.039330198
2100,MDG,2013,0.05162754,Madagascar,0.03921802
2101,MDG,2014,0.049223,Madagascar,0.03888299
2102,MDG,2015,0.047507,Madagascar,0.039829045
2103,MDG,2016,0.053093,Madagascar,0.04173918
2104,MDG,2017,0.059602,Madagascar,0.041732612
2105,MDG,2018,0.05451481,Madagascar,0.04055067
2106,MDG,2019,0.06576,Madagascar,0.04150746
2164,MWI,2018,0.011082,Malawi,0.020597852
2165,MWI,2019,0.011,Malawi,0.021635066
2185,MYS,1980,0.0101,Malaysia,0.10217478
2186,MYS,1981,0.0104,Malaysia,0.1088669
2187,MYS,1982,0.0113,Malaysia,0.11575645
2188,MYS,1983,0.0119,Malaysia,0.12287592
2189,MYS,1984,0.0119,Malaysia,0.13227394
2190,MYS,1985,0.0109,Malaysia,0.122540016
2191,MYS,1986,0.0103,Malaysia,0.11346552
2192,MYS,1987,0.0115,Malaysia,0.12239459
2198,MYS,1993,0.0111,Malaysia,0.21663107
2199,MYS,1994,0.0112,Malaysia,0.23436362
2200,MYS,1995,0.0113,Malaysia,0.26125977
2201,MYS,1996,0.015,Malaysia,0.28491737
2202,MYS,1997,0.02,Malaysia,0.29952413
2203,MYS,1998,0.028,Malaysia,0.25582494
2204,MYS,1999,0.035,Malaysia,0.26870215
2205,MYS,2000,0.0398,Malaysia,0.3104743
2206,MYS,2001,0.0385,Malaysia,0.3064086
2207,MYS,2002,0.0392,Malaysia,0.32526336
2208,MYS,2003,0.04,Malaysia,0.3464932
2209,MYS,2004,0.0392,Malaysia,0.3798802
2210,MYS,2005,0.04,Malaysia,0.4337456
2211,MYS,2006,0.032779,Malaysia,0.4424912
2212,MYS,2007,0.021213,Malaysia,0.4889743
2213,MYS,2008,0.023061,Malaysia,0.5495102
2214,MYS,2009,0.016332,Malaysia,0.51676443
2215,MYS,2010,0.015768,Malaysia,0.5620278
2216,MYS,2011,0.015064,Malaysia,0.6377542
2217,MYS,2012,0.010427,Malaysia,0.6883583
2218,MYS,2013,0.014739,Malaysia,0.7116678
2257,MEX,1961,0.126616,Mexico,0.2584273
2258,MEX,1962,0.139794,Mexico,0.26837782
2259,MEX,1963,0.137069,Mexico,0.29308155
2260,MEX,1964,0.156477,Mexico,0.33241855
2261,MEX,1965,0.162149,Mexico,0.35024126
2262,MEX,1966,0.183005,Mexico,0.371641
2263,MEX,1967,0.224505,Mexico,0.39180445
2264,MEX,1968,0.212656,Mexico,0.42509897
2265,MEX,1969,0.172734,Mexico,0.44310233
2266,MEX,1970,0.185293,Mexico,0.47275563
2267,MEX,1971,0.187495,Mexico,0.49379492
2268,MEX,1972,0.203462,Mexico,0.53528874
2269,MEX,1973,0.221718,Mexico,0.5800753
2270,MEX,1974,0.220767,Mexico,0.6169024
2271,MEX,1975,0.228264,Mexico,0.651419
2272,MEX,1976,0.2122,Mexico,0.68851525
2273,MEX,1977,0.18201,Mexico,0.7163087
2274,MEX,1978,0.241602,Mexico,0.7832755
2275,MEX,1979,0.220191,Mexico,0.86686394
2276,MEX,1980,0.22004,Mexico,0.95726594
2277,MEX,1981,0.262904,Mexico,1.0335648
2278,MEX,1982,0.251768,Mexico,1.0218767
2279,MEX,1983,0.307948,Mexico,0.9596645
2280,MEX,1984,0.23987,Mexico,0.989075
2281,MEX,1985,0.260197,Mexico,0.99328655
2282,MEX,1986,0.374828,Mexico,0.9317816
2283,MEX,1987,0.33618,Mexico,0.94488946
2284,MEX,1988,0.423,Mexico,0.9446024
2285,MEX,1989,0.34344,Mexico,0.9793554
2286,MEX,1990,0.44,Mexico,1.0394429
2287,MEX,1991,0.33433,Mexico,1.08007064
2288,MEX,1992,0.359665,Mexico,1.1185396
2289,MEX,1993,0.335627,Mexico,1.1297287
2290,MEX,1994,0.3245,Mexico,1.1771603
2291,MEX,1995,0.324526,Mexico,1.1168713
2292,MEX,1996,0.374153,Mexico,1.144139
2293,MEX,1997,0.368315,Mexico,1.2302947
2294,MEX,1998,0.277372,Mexico,1.3270628
2295,MEX,1999,0.302119,Mexico,1.370623
2296,MEX,2000,0.33817,Mexico,1.4685857
2297,MEX,2001,0.302996,Mexico,1.4690067
2298,MEX,2002,0.313027,Mexico,1.4505497
2299,MEX,2003,0.310861,Mexico,1.4666904
2300,MEX,2004,0.312413,Mexico,1.5566579
2301,MEX,2005,0.294364,Mexico,1.6577271
2302,MEX,2006,0.279635,Mexico,1.7192156
2303,MEX,2007,0.268565,Mexico,1.774017
2304,MEX,2008,0.260442,Mexico,1.8242079
2305,MEX,2009,0.264472,Mexico,1.766855
2306,MEX,2010,0.245271,Mexico,1.9251289
2307,MEX,2011,0.237056,Mexico,2.105667
2308,MEX,2012,0.246121,Mexico,2.2120911
2309,MEX,2013,0.231596,Mexico,2.223324
2310,MEX,2014,0.214667,Mexico,2.243083
2311,MEX,2015,0.188934,Mexico,2.2566184
2312,MEX,2016,0.151714,Mexico,2.3327036
2313,MEX,2017,0.15377739999999998,Mexico,2.3632706
2314,MEX,2018,0.15830798000000001,Mexico,2.422897
2315,MEX,2019,0.16571227,Mexico,2.3903226
2432,NIC,1961,0.0232,Nicaragua,0.009118722
2433,NIC,1962,0.0298,Nicaragua,0.010316824
2434,NIC,1963,0.0262,Nicaragua,0.011260585
2435,NIC,1964,0.0402,Nicaragua,0.012687908
2436,NIC,1965,0.0315,Nicaragua,0.014292616
2437,NIC,1966,0.024921,Nicaragua,0.014512469
2438,NIC,1967,0.033233,Nicaragua,0.015567408
2439,NIC,1968,0.030246,Nicaragua,0.015820236
2440,NIC,1969,0.033904,Nicaragua,0.016643427
2441,NIC,1970,0.039418,Nicaragua,0.016991352
2442,NIC,1971,0.042013,Nicaragua,0.017665501
2443,NIC,1972,0.035073,Nicaragua,0.017272332
2444,NIC,1973,0.036694,Nicaragua,0.019716405
2445,NIC,1974,0.040972,Nicaragua,0.022883265
2446,NIC,1975,0.049137,Nicaragua,0.020932973
2447,NIC,1976,0.05658,Nicaragua,0.022615392
2448,NIC,1977,0.0552,Nicaragua,0.026326909
2449,NIC,1978,0.065092,Nicaragua,0.021848185
2450,NIC,1979,0.056304,Nicaragua,0.013583953
2451,NIC,1980,0.059107,Nicaragua,0.018553803
2452,NIC,1981,0.061087,Nicaragua,0.019676447
2453,NIC,1982,0.072145,Nicaragua,0.01885784
2454,NIC,1983,0.049205,Nicaragua,0.020213936
2455,NIC,1984,0.05129,Nicaragua,0.020319089
2456,NIC,1985,0.03536,Nicaragua,0.020785089
2457,NIC,1986,0.043332,Nicaragua,0.019928074
2458,NIC,1987,0.038626,Nicaragua,0.020839852
2459,NIC,1988,0.043447,Nicaragua,0.015633565
2460,NIC,1989,0.045167,Nicaragua,0.014335281
2461,NIC,1990,0.027996,Nicaragua,0.014764554
2462,NIC,1991,0.047421,Nicaragua,0.015097155
2463,NIC,1992,0.044505,Nicaragua,0.014998883
2464,NIC,1993,0.041818,Nicaragua,0.014548576
2465,NIC,1994,0.040551,Nicaragua,0.015440291
2466,NIC,1995,0.054587,Nicaragua,0.01638212
2467,NIC,1996,0.0499,Nicaragua,0.017194633
2468,NIC,1997,0.065169,Nicaragua,0.017945555
2469,NIC,1998,0.06542,Nicaragua,0.018858562
2470,NIC,1999,0.091791,Nicaragua,0.019991005
2471,NIC,2000,0.082206,Nicaragua,0.02044604
2472,NIC,2001,0.066799,Nicaragua,0.02083721
2473,NIC,2002,0.060235,Nicaragua,0.020739279
2474,NIC,2003,0.082727,Nicaragua,0.021185286
2475,NIC,2004,0.057533,Nicaragua,0.02195683
2476,NIC,2005,0.095455,Nicaragua,0.023423422
2477,NIC,2006,0.070455,Nicaragua,0.02371826
2478,NIC,2007,0.1,Nicaragua,0.02488043
2479,NIC,2008,0.075957,Nicaragua,0.025886683
2480,NIC,2009,0.09220455,Nicaragua,0.02509146
2481,NIC,2010,0.07871227,Nicaragua,0.026013274
2482,NIC,2011,0.10388172999999999,Nicaragua,0.02760375
2483,NIC,2012,0.08694373,Nicaragua,0.028681218
2484,NIC,2013,0.08414633,Nicaragua,0.029342702
2485,NIC,2014,0.08608958,Nicaragua,0.031202345
2486,NIC,2015,0.09525451,Nicaragua,0.032987918
2487,NIC,2016,0.12247008999999999,Nicaragua,0.03490256
2488,NIC,2017,0.12811106,Nicaragua,0.036103946
2489,NIC,2018,0.141931,Nicaragua,0.033831727
2490,NIC,2019,0.156902,Nicaragua,0.032886407
2557,PAN,1984,0.01075,Panama,0.015228982
2559,PAN,1986,0.010596,Panama,0.016402324
2560,PAN,1987,0.01016,Panama,0.017676585
2561,PAN,1988,0.010274,Panama,0.015779166
2563,PAN,1990,0.011547,Panama,0.017177756
2564,PAN,1991,0.012174,Panama,0.019142058
2565,PAN,1992,0.010945,Panama,0.020526522
2567,PAN,1994,0.0104,Panama,0.021965214
2568,PAN,1995,0.011702,Panama,0.021821794
2569,PAN,1996,0.011113,Panama,0.023141011
2570,PAN,1997,0.010527,Panama,0.025605683
2571,PAN,1998,0.011435,Panama,0.027816706
2572,PAN,1999,0.012024,Panama,0.02873262
2573,PAN,2000,0.010255,Panama,0.030395828
2574,PAN,2001,0.015074,Panama,0.03097404
2575,PAN,2002,0.01139,Panama,0.032624296
2576,PAN,2003,0.0115865,Panama,0.03649925
2577,PAN,2004,0.0127788,Panama,0.037286752
2578,PAN,2005,0.013153,Panama,0.046041367
2579,PAN,2006,0.012844,Panama,0.05037255
2580,PAN,2007,0.01379,Panama,0.04728198
2581,PAN,2008,0.013324,Panama,0.052349907
2582,PAN,2009,0.012961,Panama,0.0543095
2583,PAN,2010,0.01247,Panama,0.05950184
2585,PAN,2012,0.010049,Panama,0.07730789
2613,PRY,1981,0.012856,Paraguay,0.016438856
2614,PRY,1982,0.013865,Paraguay,0.016423857
2615,PRY,1983,0.015031,Paraguay,0.016230582
2616,PRY,1984,0.018359,Paraguay,0.016620055
2617,PRY,1985,0.018134,Paraguay,0.017172283
2618,PRY,1986,0.01907,Paraguay,0.016869814
2619,PRY,1987,0.018276,Paraguay,0.017783329
2620,PRY,1988,0.018335,Paraguay,0.019077394
2621,PRY,1989,0.017605,Paraguay,0.020026548
2622,PRY,1990,0.017576,Paraguay,0.022101969
2652,PER,1961,0.042643,Peru,0.031510354
2653,PER,1962,0.046356,Peru,0.03430784
2654,PER,1963,0.04894,Peru,0.03624746
2655,PER,1964,0.05274,Peru,0.0386588
2656,PER,1965,0.048264,Peru,0.04121078
2657,PER,1966,0.05238,Peru,0.04432524
2658,PER,1967,0.052753,Peru,0.046536282
2659,PER,1968,0.064652,Peru,0.046410904
2660,PER,1969,0.068439,Peru,0.048635523
2661,PER,1970,0.065368,Peru,0.05144765
2662,PER,1971,0.070587,Peru,0.054618788
2663,PER,1972,0.070195,Peru,0.05606271
2664,PER,1973,0.070396,Peru,0.060861608
2665,PER,1974,0.069855,Peru,0.0662985
2666,PER,1975,0.065387,Peru,0.06960531
2667,PER,1976,0.065445,Peru,0.07019567
2668,PER,1977,0.08019,Peru,0.06913715
2669,PER,1978,0.088166,Peru,0.067113288
2670,PER,1979,0.105478,Peru,0.068515123
2671,PER,1980,0.086177,Peru,0.07502243
2672,PER,1981,0.07936,Peru,0.08124573
2673,PER,1982,0.079422,Peru,0.08184382
2674,PER,1983,0.085637,Peru,0.07579489
2675,PER,1984,0.083357,Peru,0.0790777
2676,PER,1985,0.090736,Peru,0.079232385
2677,PER,1986,0.096054,Peru,0.09117011
2678,PER,1987,0.098538,Peru,0.102143255
2679,PER,1988,0.099414,Peru,0.09677922
2680,PER,1989,0.105753,Peru,0.080727925
2681,PER,1990,0.081142,Peru,0.08167782
2682,PER,1991,0.082635,Peru,0.08524812
2683,PER,1992,0.086519,Peru,0.08724258
2684,PER,1993,0.085603,Peru,0.09324874
2685,PER,1994,0.09134,Peru,0.10886395
2686,PER,1995,0.096697,Peru,0.12209493
2687,PER,1996,0.10652,Peru,0.12902209
2688,PER,1997,0.133296,Peru,0.13777499
2689,PER,1998,0.144763,Peru,0.13501057
2690,PER,1999,0.167145,Peru,0.13496764
2691,PER,2000,0.191651,Peru,0.13868066
2692,PER,2001,0.196232,Peru,0.13948954
2693,PER,2002,0.21277,Peru,0.14809298
2694,PER,2003,0.203148,Peru,0.157277
2695,PER,2004,0.231447,Peru,0.16980864
2696,PER,2005,0.188611,Peru,0.1874789
2697,PER,2006,0.273178,Peru,0.21209095
2698,PER,2007,0.225992,Peru,0.23523567
2699,PER,2008,0.27378,Peru,0.25756918
2700,PER,2009,0.243479,Peru,0.25806797
2701,PER,2010,0.264605,Peru,0.2935632
2702,PER,2011,0.331547,Peru,0.32256098
2703,PER,2012,0.32016356,Peru,0.34130434
2704,PER,2013,0.25624144,Peru,0.34984
2705,PER,2014,0.222047,Peru,0.3539851
2706,PER,2015,0.251938,Peru,0.35535723
2707,PER,2016,0.2777604,Peru,0.36330845
2708,PER,2017,0.33733,Peru,0.37596768
2709,PER,2018,0.369622,Peru,0.38893358
2710,PER,2019,0.36331959999999996,Peru,0.39782102
2711,PHL,1961,0.0323,Philippines,0.05619162
2712,PHL,1962,0.0431,Philippines,0.06051468
2713,PHL,1963,0.0329,Philippines,0.064211698
2714,PHL,1964,0.039311,Philippines,0.06562485
2715,PHL,1965,0.044145,Philippines,0.068698165
2716,PHL,1966,0.042793,Philippines,0.07161182
2717,PHL,1967,0.0443,Philippines,0.07323142
2718,PHL,1968,0.043862,Philippines,0.07798921
2719,PHL,1969,0.044172,Philippines,0.08229063
2720,PHL,1970,0.049017,Philippines,0.0877097
2721,PHL,1971,0.0495,Philippines,0.09339713
2722,PHL,1972,0.0516,Philippines,0.0990978
2723,PHL,1973,0.05091,Philippines,0.10773883
2724,PHL,1974,0.053031,Philippines,0.11475804
2725,PHL,1975,0.091444,Philippines,0.12518558
2726,PHL,1976,0.0808,Philippines,0.13344242
2727,PHL,1977,0.1051,Philippines,0.13804654
2728,PHL,1978,0.11875,Philippines,0.14705007
2729,PHL,1979,0.1155,Philippines,0.15053336
2730,PHL,1980,0.125285,Philippines,0.165462
2731,PHL,1981,0.1467,Philippines,0.1736475
2732,PHL,1982,0.1714,Philippines,0.18244991
2733,PHL,1983,0.146927,Philippines,0.18414508
2734,PHL,1984,0.116755,Philippines,0.1724076
2735,PHL,1985,0.135354,Philippines,0.16327257
2736,PHL,1986,0.145301,Philippines,0.17333915
2737,PHL,1987,0.140119,Philippines,0.19131559
2738,PHL,1988,0.141892,Philippines,0.21206732
2739,PHL,1989,0.1559,Philippines,0.23155093
2740,PHL,1990,0.125659,Philippines,0.25396075
2741,PHL,1991,0.125017,Philippines,0.25968763
2742,PHL,1992,0.126832,Philippines,0.27228085
2743,PHL,1993,0.124415,Philippines,0.2896787
2744,PHL,1994,0.123553,Philippines,0.32327428
2745,PHL,1995,0.127412,Philippines,0.3574141
2746,PHL,1996,0.117226,Philippines,0.3906267
2747,PHL,1997,0.120006,Philippines,0.38408647
2748,PHL,1998,0.107802,Philippines,0.35301714
2749,PHL,1999,0.104124,Philippines,0.34410706
2750,PHL,2000,0.107557,Philippines,0.35415612
2751,PHL,2001,0.112271,Philippines,0.35733923
2752,PHL,2002,0.10708,Philippines,0.36243282
2753,PHL,2003,0.106388,Philippines,0.3714423
2754,PHL,2004,0.102865,Philippines,0.3823986
2755,PHL,2005,0.105847,Philippines,0.39755488
2756,PHL,2006,0.104093,Philippines,0.41679824
2757,PHL,2007,0.097877,Philippines,0.44881887
2758,PHL,2008,0.097428,Philippines,0.4782241
2759,PHL,2009,0.096433,Philippines,0.4966903
2760,PHL,2010,0.094536,Philippines,0.54633067
2761,PHL,2011,0.088526,Philippines,0.59616035
2762,PHL,2012,0.088943,Philippines,0.64025684
2763,PHL,2013,0.078634,Philippines,0.66486206
2764,PHL,2014,0.075454,Philippines,0.6920982
2765,PHL,2015,0.072342,Philippines,0.7238581
2766,PHL,2016,0.06882292999999999,Philippines,0.783427
2767,PHL,2017,0.06207795,Philippines,0.826499
2768,PHL,2018,0.06031276,Philippines,0.8776523
2769,PHL,2019,0.060043879999999994,Philippines,0.9134268
2770,RWA,1961,0.0105,Rwanda,0.0030040381
2776,RWA,1967,0.011157,Rwanda,0.0032328515
2777,RWA,1968,0.012015,Rwanda,0.0034711004
2778,RWA,1969,0.012399,Rwanda,0.0038319368
2779,RWA,1970,0.01424,Rwanda,0.0041423521
2780,RWA,1971,0.015245,Rwanda,0.0041212188
2781,RWA,1972,0.010602,Rwanda,0.0043290783
2782,RWA,1973,0.01416,Rwanda,0.004523236
2783,RWA,1974,0.014062,Rwanda,0.004636383
2784,RWA,1975,0.018045,Rwanda,0.004662389
2785,RWA,1976,0.020334,Rwanda,0.0053991823
2786,RWA,1977,0.020684,Rwanda,0.005593756
2787,RWA,1978,0.021994,Rwanda,0.0058120494
2788,RWA,1979,0.0255,Rwanda,0.0065300695
2789,RWA,1980,0.0226,Rwanda,0.0066075494
2790,RWA,1981,0.0292,Rwanda,0.007554248
2791,RWA,1982,0.0272,Rwanda,0.007301049
2792,RWA,1983,0.0335,Rwanda,0.0077354465
2793,RWA,1984,0.0325,Rwanda,0.0073465933
2794,RWA,1985,0.043,Rwanda,0.0077200717
2795,RWA,1986,0.041348,Rwanda,0.008095469
2796,RWA,1987,0.041797,Rwanda,0.0078618993
2797,RWA,1988,0.042666,Rwanda,0.007957183
2798,RWA,1989,0.030591,Rwanda,0.0085761326
2799,RWA,1990,0.03468,Rwanda,0.0082018145
2800,RWA,1991,0.035,Rwanda,0.0072080056
2801,RWA,1992,0.038824,Rwanda,0.007668515
2802,RWA,1993,0.02751,Rwanda,0.0069825695
2804,RWA,1995,0.021952,Rwanda,0.0039761065
2805,RWA,1996,0.015285,Rwanda,0.004938325
2806,RWA,1997,0.01483,Rwanda,0.005950694
2807,RWA,1998,0.014268,Rwanda,0.0066547436
2808,RWA,1999,0.0188,Rwanda,0.0070759803
2809,RWA,2000,0.016098,Rwanda,0.007608184
2810,RWA,2001,0.018366,Rwanda,0.0083355576
2811,RWA,2002,0.019427,Rwanda,0.009715704
2812,RWA,2003,0.013805,Rwanda,0.009785288
2813,RWA,2004,0.020017,Rwanda,0.010661395
2814,RWA,2005,0.018597,Rwanda,0.011569432
2815,RWA,2006,0.022223,Rwanda,0.012836127
2816,RWA,2007,0.014683,Rwanda,0.013407504
2817,RWA,2008,0.020724,Rwanda,0.013915399
2818,RWA,2009,0.01937189,Rwanda,0.014864133
2819,RWA,2010,0.019319,Rwanda,0.01632249
2820,RWA,2011,0.0218204,Rwanda,0.017850161
2821,RWA,2012,0.019995,Rwanda,0.018910822
2822,RWA,2013,0.018346,Rwanda,0.01932733
2823,RWA,2014,0.016379,Rwanda,0.021013844
2824,RWA,2015,0.021808,Rwanda,0.022929263
2825,RWA,2016,0.02468941,Rwanda,0.024023239
2826,RWA,2017,0.03171752,Rwanda,0.024775264
2827,RWA,2018,0.03864334,Rwanda,0.026958832
2828,RWA,2019,0.029366009999999998,Rwanda,0.028783219
2988,SLE,1973,0.011971,Sierra Leone,0.004160938
2992,SLE,1977,0.010273,Sierra Leone,0.0041830825
2994,SLE,1979,0.01369,Sierra Leone,0.0043789414
2995,SLE,1980,0.010146,Sierra Leone,0.0042047007
2998,SLE,1983,0.0165,Sierra Leone,0.004776635
2999,SLE,1984,0.018,Sierra Leone,0.0050198646
3000,SLE,1985,0.026,Sierra Leone,0.0050592067
3001,SLE,1986,0.0231,Sierra Leone,0.0051600445
3002,SLE,1987,0.0242,Sierra Leone,0.005555116
3003,SLE,1988,0.0253,Sierra Leone,0.005927069
